ACSSF,2019m1,nc,000,0172,0000054,2353,2764,2825,3327,3210,1133,2627,458,415,275,342,218,2030,1696,1075,1528,1347,2353,2901,1764,1655,1653,724,197,468,1144,2113,1783,1640,623,216,342,1812,2279,1486,1195,723,993,114,509,801,1611,1444,1103,713,306,786,1204,1910,1023,781,446,397,422,479,670,1558,1327,461,456,415,1104,853,2353,2901,1764,1583,1204,2113,1733,1877,2279,1486,1180,892,1611,1269,1482,1910,1023,583,876,1558,704,1263,2353,2901,1764,492,1716,2113,342,2028,2279,1486,522,1507,1611,794,1350,1910,1023,671,781,1558,1227,1092,1282,3297,2424,1454,2420,2093,3352,2386,1963,1786,2548,4404,3952,3779,1478,1653,2808,2232,1969,721,1729,3907,3716,3548,1258,759,2353,2901,2863,2812,1116,197,637,2159,2279,2092,1401,1457,327,1068,1539,1910,1542,646,641,673,1167,1311,2353,2901,2788,2252,2279,1921,1909,1910,925,1648,2353,2901,660,2790,2279,1082,2016,1910,1434,1522
ACSSF,2019m1,nc,000,0172,0000055,2664,3082,3094,3512,3622,671,1987,893,702,605,248,492,2161,2042,1901,937,934,2664,3545,2000,1913,1951,991,216,201,1325,2747,2723,2679,685,216,356,773,2342,1433,1421,1275,793,76,310,784,1710,1708,1587,683,81,530,475,2079,1031,903,619,434,563,551,377,1609,1484,1345,764,329,353,732,2664,3545,2000,1920,1339,2747,2776,830,2342,1433,1407,808,1710,1683,506,2079,1031,757,739,1609,1429,797,2664,3545,2000,291,1963,2747,353,2807,2342,1433,310,1427,1710,530,1696,2079,1031,599,822,1609,444,1513,924,2441,2161,1301,1967,923,3224,2590,1874,1711,1536,3873,3748,3245,1598,1759,3839,3653,3407,839,633,5960,5810,5789,1600,1898,2664,3545,3566,3754,1332,216,420,1850,2342,2403,2063,1162,109,716,947,2079,1919,1534,944,696,670,875,2664,3545,3635,1930,2342,2358,1005,2079,1675,1132,2664,3545,473,3592,2342,716,2333,2079,803,1840
ACSSF,2019m1,nc,000,0172,0000056,3350,6454,7247,8062,8168,3071,6082,2553,2121,1796,1033,1436,5770,5744,4978,3653,2657,3350,7165,5581,5293,4950,2056,70,1388,3848,5608,5372,4962,2272,166,1400,3260,5691,4501,3808,3239,2019,481,1288,2343,4157,3742,3275,2462,741,1895,2292,5347,3595,3333,2247,1778,1308,1680,1802,4165,4049,2425,1744,1250,2042,2197,3350,7165,5581,5177,3958,5608,5257,3586,5691,4501,3549,2620,4157,3740,2894,5347,3595,2764,2557,4165,3287,2636,3350,7165,5581,1687,5330,5608,1611,5705,5691,4501,1445,4247,4157,1988,3813,5347,3595,2162,2933,4165,2247,3474,2254,8248,7060,3729,5289,3163,13039,11810,8395,7835,5166,12532,10678,8397,6452,5163,13157,11665,10536,4778,3638,13435,12949,12587,5187,3242,3350,7165,6943,6657,3273,184,2062,5408,5691,5419,4994,3487,942,2221,3316,5347,5548,3167,2978,1787,2860,2600,3350,7165,6801,5742,5691,5389,4264,5347,4643,3330,3350,7165,2406,7055,5691,2384,5199,5347,3351,4430
ACSSF,2019m1,nc,000,0172,0000057,2341,2224,2360,2749,2462,1035,1974,868,650,553,418,514,1483,1275,1101,1078,572,2341,2155,1896,1774,1800,805,216,109,882,1897,1760,1633,677,216,602,748,2186,1892,1325,1280,835,133,727,1403,1881,1638,1413,512,95,859,803,1209,730,572,251,323,344,269,390,963,1016,784,459,640,857,518,2341,2155,1896,1762,850,1897,1729,1101,2186,1892,1374,1429,1881,1469,1050,1209,730,404,625,963,913,755,2341,2155,1896,276,1885,1897,602,1663,2186,1892,727,1730,1881,859,1785,1209,730,427,490,963,872,720,795,2017,1853,1309,1594,495,3416,3223,2372,2019,858,3873,3568,2643,2004,687,4798,3994,3691,1758,1447,6128,4212,4130,2065,3988,2341,2155,2403,2483,1284,216,613,1068,2186,1924,1816,1005,166,1155,1570,1209,1123,809,560,729,901,650,2341,2155,2488,1293,2186,1834,1626,1209,961,984,2341,2155,609,2198,2186,1155,2332,1209,964,905
ACSSF,2019m1,nc,000,0172,0000058,2398,3589,3825,5052,5479,1975,4056,1639,1199,1103,463,976,3207,2886,2428,1973,2176,2398,4451,3321,3123,3056,1652,237,404,1722,2797,3001,3222,854,216,986,1913,4085,3395,2340,2090,929,790,420,2311,2314,2290,2250,1274,264,1341,769,3373,2533,1867,1398,849,919,1050,1753,2403,2025,1531,884,926,1160,1530,2398,4451,3321,3123,1771,2797,3104,2134,4085,3395,2152,2304,2314,2245,1594,3373,2533,1501,2071,2403,1622,1799,2398,4451,3321,1007,3356,2797,1024,2890,4085,3395,1424,2786,2314,1496,2292,3373,2533,1113,2254,2403,1274,2270,2036,5628,4764,2106,4496,2418,6844,5290,4341,4058,4004,6464,4585,4262,2090,2915,7408,6682,6061,2946,1735,8436,7653,7434,3551,3502,2398,4451,4763,4872,1947,237,1077,2943,4085,3271,3196,1637,814,1396,2468,3373,2923,2186,1229,1302,1633,2161,2398,4451,4862,3015,4085,3082,2654,3373,2367,2779,2398,4451,1509,4736,4085,1987,3676,3373,1706,3044
ACSSF,2019m1,nc,000,0172,0000059,3221,2700,2589,2690,2788,1689,1875,1066,901,783,742,740,2259,2037,1556,1476,1063,3221,2380,1828,1654,1473,764,271,537,1097,1744,1828,1836,860,247,631,664,2388,1635,1306,959,533,180,679,1059,1648,1520,1044,667,217,672,849,2127,1427,1250,692,451,597,813,883,1552,1428,660,547,723,840,793,3221,2380,1828,1651,1178,1744,1947,828,2388,1635,1292,1339,1648,1437,1017,2127,1427,942,1072,1552,1090,1198,3221,2380,1828,1027,2047,1744,868,1954,2388,1635,762,1516,1648,698,1595,2127,1427,1068,1039,1552,1053,1183,2935,3677,3477,1924,2695,1290,5372,4722,3601,3291,1839,4203,3852,3318,2269,1208,3747,3431,2875,1930,778,4624,4412,4087,2242,912,3221,2380,2508,2606,1221,374,913,1422,2388,2080,1590,822,296,988,1375,2127,2012,918,732,1031,1232,1091,3221,2380,2658,1588,2388,1986,1609,2127,1587,1617,3221,2380,1436,2865,2388,1057,2338,2127,1519,1407
ACSSF,2019m1,nc,000,0172,0000060,2064,2535,2452,2012,2076,976,1729,868,518,285,448,713,1850,1562,937,1301,711,2064,2028,1421,1227,1192,452,104,278,946,1251,1183,1168,497,157,717,718,1762,954,795,724,299,216,227,541,1438,1030,815,255,81,589,865,1780,831,734,474,150,536,455,438,1614,1470,724,237,488,962,542,2064,2028,1421,1220,1002,1251,1188,982,1762,954,767,631,1438,820,1021,1780,831,492,705,1614,759,1366,2064,2028,1421,410,1392,1251,740,1267,1762,954,377,915,1438,612,1241,1780,831,543,597,1614,1186,893,1228,2484,2195,874,2166,910,3440,3179,2168,2274,1108,3269,3067,2057,2221,978,2532,2104,1642,887,1072,4570,4187,3964,1946,1151,2064,2028,1843,1913,827,178,760,1423,1762,1299,1189,403,81,609,1155,1780,1519,844,268,678,1113,697,2064,2028,1970,1598,1762,1170,1300,1780,867,1632,2064,2028,852,2185,1762,686,1660,1780,1334,1077
ACSSF,2019m1,nc,000,0172,0000061,3490,5500,5650,5297,5595,2255,4160,1702,1641,1212,1061,877,4295,4069,3677,2247,1453,3490,4717,3174,3163,3105,2037,547,987,1717,3450,3520,3484,1106,152,1381,1475,4030,2487,2243,1811,820,497,1284,2147,3205,2699,2274,1307,388,1187,1850,3837,2819,2784,2176,1089,1026,1147,706,2643,2326,1943,964,985,1553,1060,3490,4717,3174,3160,1805,3450,3594,1815,4030,2487,1902,2221,3205,2448,2163,3837,2819,2390,1422,2643,2021,1977,3490,4717,3174,1330,3085,3450,1409,3617,4030,2487,1428,2531,3205,1326,3062,3837,2819,1327,2407,2643,1734,1916,2227,6330,5850,3281,4862,1475,8173,6693,4633,4668,3913,6998,6359,5749,3197,2310,5491,5188,4698,2302,1219,7821,7528,7037,2969,1861,3490,4717,5007,4700,2739,559,1752,2278,4030,3258,2810,1711,602,1758,3247,3837,3504,3091,1627,1379,1965,1302,3490,4717,5023,2430,4030,2997,3589,3837,3206,2528,3490,4717,2041,4877,4030,1892,3984,3837,2154,3233
ACSSF,2019m1,nc,000,0172,0000062,2193,3129,3340,3465,3472,2256,1531,1391,849,722,596,959,2693,2710,2732,1275,786,2193,3154,1981,1954,1961,1017,216,1065,373,1968,2128,2009,612,635,1126,872,2625,1618,1240,1175,662,216,253,965,1914,2017,1270,1719,485,826,839,2414,1654,1459,832,960,409,574,842,1592,1627,1427,1162,729,918,623,2193,3154,1981,1977,1118,1968,1888,1289,2625,1618,1289,893,1914,2003,1075,2414,1654,1344,970,1592,1676,1022,2193,3154,1981,1133,1976,1968,1143,1814,2625,1618,487,1703,1914,870,1975,2414,1654,725,1483,1592,919,1551,1485,4794,4416,3066,3189,999,3248,3044,2484,1704,1168,4053,3506,3301,2670,1141,3833,3474,3434,1001,719,3881,3746,3405,1209,753,2193,3154,3268,3131,1215,635,2053,1048,2625,2406,1869,1779,485,866,1268,2414,2294,1707,1587,931,1126,996,2193,3154,3117,2064,2625,2402,1360,2414,2300,1529,2193,3154,2069,3103,2625,949,2684,2414,1273,2188
ACSSF,2019m1,nc,000,0172,0000063,2634,3389,3310,3173,3167,847,2195,702,642,387,508,302,2373,2078,1501,1665,1183,2634,3318,2152,1791,1635,742,77,163,1257,2078,2016,1967,500,89,387,928,2295,1805,1332,1209,441,197,419,1107,1470,1165,1022,557,196,474,1054,2213,1409,1079,517,320,556,806,731,1707,1550,798,820,587,985,726,2634,3318,2152,1777,1301,2078,1968,893,2295,1805,1288,1112,1470,1083,1179,2213,1409,664,1150,1707,1123,1215,2634,3318,2152,315,2148,2078,394,2084,2295,1805,488,1815,1470,477,1344,2213,1409,968,1087,1707,1132,1320,1909,4368,3664,1290,3499,1432,4538,3528,2753,2123,2110,4654,3895,2662,2447,1594,3208,2624,2425,818,958,4317,4092,3952,1752,560,2634,3318,2925,2871,976,115,441,1718,2295,1822,1516,741,278,616,1602,2213,1879,1043,822,871,1307,1008,2634,3318,2924,1806,2295,1663,1666,2213,1328,1615,2634,3318,536,3351,2295,663,2125,2213,1616,1933
ACSSF,2019m1,nc,000,0172,0000064,2746,3120,3110,2648,2577,841,1630,806,791,631,506,149,1967,1980,1895,1104,775,2746,2723,1986,1408,906,368,216,325,1439,1542,1464,1259,474,216,156,651,1782,995,643,607,297,216,97,777,1542,1503,641,703,216,396,331,1852,994,966,786,83,430,607,162,1511,1594,361,436,206,894,604,2746,2723,1986,1349,1497,1542,1459,661,1782,995,618,793,1542,1456,501,1852,994,967,436,1511,1367,958,2746,2723,1986,613,1975,1542,231,1579,1782,995,517,864,1542,408,1464,1852,994,614,764,1511,926,1152,2521,2404,2052,1576,1817,978,3542,3045,2433,1869,1532,2690,2694,2708,497,508,2550,2407,2153,1309,434,3325,3058,2756,1665,936,2746,2723,2159,1689,604,216,368,1537,1782,1636,932,778,216,412,837,1852,1969,886,450,480,1100,620,2746,2723,2065,1634,1782,1608,914,1852,1801,1093,2746,2723,646,2691,1782,688,1625,1852,1109,1320
ACSSF,2019m1,nc,000,0172,0000065,5210,6224,6917,7771,7604,2132,3751,2444,2122,1747,1378,1204,4243,4064,3228,3015,1820,5210,7656,4316,4381,4586,1777,670,641,2512,5280,4906,4603,1424,88,871,1627,5286,3599,3144,2782,993,639,645,1798,3687,3331,2556,2144,557,1617,1693,4271,2678,2625,1727,1450,1074,1842,1049,3510,3137,2092,1213,1221,2495,1287,5210,7656,4316,4393,2585,5280,4741,1688,5286,3599,2977,1961,3687,3147,2178,4271,2678,2114,1765,3510,2405,2967,5210,7656,4316,1357,4667,5280,922,5137,5286,3599,1085,3485,3687,1614,3310,4271,2678,2017,2119,3510,2515,2454,2670,6451,5891,3369,4777,1579,9382,8730,6027,5726,3442,8537,7274,6085,4235,3346,8728,8370,6918,4452,1612,10253,10090,9741,3376,3596,5210,7656,7582,7320,2248,670,1193,3475,5286,4821,3625,2282,835,1783,2561,4271,4058,2683,1837,1624,3088,1600,5210,7656,7390,3443,5286,4531,3094,4271,2982,3547,5210,7656,1668,7579,5286,1837,4737,4271,3253,3068
ACSSF,2019m1,nc,000,0172,0000066,2144,3410,3263,3766,4011,1217,1774,1076,926,752,530,399,2687,2703,2296,1961,733,2144,3214,2428,2579,2185,1320,170,181,1267,1698,1805,1764,1092,216,465,659,2399,1919,1629,1337,862,257,222,843,1943,1865,1301,1080,331,1131,798,2462,1654,1622,1434,530,771,963,485,1597,1631,1166,513,1141,990,653,2144,3214,2428,2539,1245,1698,1884,703,2399,1919,1599,904,1943,1624,1270,2462,1654,1472,1211,1597,1391,1463,2144,3214,2428,472,2403,1698,465,1841,2399,1919,393,1841,1943,1139,1606,2462,1654,1169,1493,1597,1353,1162,1371,4148,3963,2830,2929,977,4922,4406,2695,3802,1533,3743,3711,3407,1519,741,2833,2725,2755,1195,515,3970,3699,3513,1404,852,2144,3214,3467,3094,2150,170,533,1467,2399,2305,1627,1265,458,1129,1157,2462,2494,1760,738,1268,1251,845,2144,3214,3529,1528,2399,2017,1543,2462,2035,2093,2144,3214,659,3350,2399,1194,2081,2462,1787,1735
ACSSF,2019m1,nc,000,0172,0000067,2882,4263,4264,4883,5081,1487,3306,1380,939,814,623,1022,3432,2971,2206,2574,1790,2882,5140,2868,2871,2762,1013,372,779,2311,3546,3311,3325,1146,108,604,1206,3413,2027,1578,1276,482,222,617,1461,3016,2857,2166,1025,375,1079,1185,3224,2043,1704,885,939,1115,1354,1358,2489,2243,1181,1050,1359,1799,1178,2882,5140,2868,2842,2272,3546,3235,1280,3413,2027,1359,1576,3016,2415,1639,3224,2043,1177,1782,2489,1587,2103,2882,5140,2868,886,2977,3546,671,3531,3413,2027,714,1885,3016,1144,2496,3224,2043,1508,1609,2489,1878,1564,1496,6714,5180,2738,4615,2896,7265,6130,4121,4301,2479,7911,6300,5089,3540,3453,7532,7075,5457,2980,1355,5084,4917,4704,2202,1143,2882,5140,4924,4863,1605,390,999,2857,3413,3187,2484,1120,434,1122,1756,3224,2866,1554,1275,1688,2368,1927,2882,5140,4834,2888,3413,2741,2098,3224,1928,2915,2882,5140,1104,5154,3413,1156,2923,3224,2514,2346
ACSSF,2019m1,nc,000,0172,0000068,2353,2764,2825,3327,3210,1133,2627,458,415,275,342,218,2030,1696,1075,1528,1347,2353,2901,1764,1655,1653,724,197,468,1144,2113,1783,1640,623,216,342,1812,2279,1486,1195,723,993,114,509,801,1611,1444,1103,713,306,786,1204,1910,1023,781,446,397,422,479,670,1558,1327,461,456,415,1104,853,2353,2901,1764,1583,1204,2113,1733,1877,2279,1486,1180,892,1611,1269,1482,1910,1023,583,876,1558,704,1263,2353,2901,1764,492,1716,2113,342,2028,2279,1486,522,1507,1611,794,1350,1910,1023,671,781,1558,1227,1092,1282,3297,2424,1454,2420,2093,3352,2386,1963,1786,2548,4404,3952,3779,1478,1653,2808,2232,1969,721,1729,3907,3716,3548,1258,759,2353,2901,2863,2812,1116,197,637,2159,2279,2092,1401,1457,327,1068,1539,1910,1542,646,641,673,1167,1311,2353,2901,2788,2252,2279,1921,1909,1910,925,1648,2353,2901,660,2790,2279,1082,2016,1910,1434,1522
ACSSF,2019m1,nc,000,0172,0000069,3350,6454,7247,8062,8168,3071,6082,2553,2121,1796,1033,1436,5770,5744,4978,3653,2657,3350,7165,5581,5293,4950,2056,70,1388,3848,5608,5372,4962,2272,166,1400,3260,5691,4501,3808,3239,2019,481,1288,2343,4157,3742,3275,2462,741,1895,2292,5347,3595,3333,2247,1778,1308,1680,1802,4165,4049,2425,1744,1250,2042,2197,3350,7165,5581,5177,3958,5608,5257,3586,5691,4501,3549,2620,4157,3740,2894,5347,3595,2764,2557,4165,3287,2636,3350,7165,5581,1687,5330,5608,1611,5705,5691,4501,1445,4247,4157,1988,3813,5347,3595,2162,2933,4165,2247,3474,2254,8248,7060,3729,5289,3163,13039,11810,8395,7835,5166,12532,10678,8397,6452,5163,13157,11665,10536,4778,3638,13435,12949,12587,5187,3242,3350,7165,6943,6657,3273,184,2062,5408,5691,5419,4994,3487,942,2221,3316,5347,5548,3167,2978,1787,2860,2600,3350,7165,6801,5742,5691,5389,4264,5347,4643,3330,3350,7165,2406,7055,5691,2384,5199,5347,3351,4430
ACSSF,2019m1,nc,000,0172,0000070,2341,2224,2360,2749,2462,1035,1974,868,650,553,418,514,1483,1275,1101,1078,572,2341,2155,1896,1774,1800,805,216,109,882,1897,1760,1633,677,216,602,748,2186,1892,1325,1280,835,133,727,1403,1881,1638,1413,512,95,859,803,1209,730,572,251,323,344,269,390,963,1016,784,459,640,857,518,2341,2155,1896,1762,850,1897,1729,1101,2186,1892,1374,1429,1881,1469,1050,1209,730,404,625,963,913,755,2341,2155,1896,276,1885,1897,602,1663,2186,1892,727,1730,1881,859,1785,1209,730,427,490,963,872,720,795,2017,1853,1309,1594,495,3416,3223,2372,2019,858,3873,3568,2643,2004,687,4798,3994,3691,1758,1447,6128,4212,4130,2065,3988,2341,2155,2403,2483,1284,216,613,1068,2186,1924,1816,1005,166,1155,1570,1209,1123,809,560,729,901,650,2341,2155,2488,1293,2186,1834,1626,1209,961,984,2341,2155,609,2198,2186,1155,2332,1209,964,905
ACSSF,2019m1,nc,000,0172,0000071,2064,2535,2452,2012,2076,976,1729,868,518,285,448,713,1850,1562,937,1301,711,2064,2028,1421,1227,1192,452,104,278,946,1251,1183,1168,497,157,717,718,1762,954,795,724,299,216,227,541,1438,1030,815,255,81,589,865,1780,831,734,474,150,536,455,438,1614,1470,724,237,488,962,542,2064,2028,1421,1220,1002,1251,1188,982,1762,954,767,631,1438,820,1021,1780,831,492,705,1614,759,1366,2064,2028,1421,410,1392,1251,740,1267,1762,954,377,915,1438,612,1241,1780,831,543,597,1614,1186,893,1228,2484,2195,874,2166,910,3440,3179,2168,2274,1108,3269,3067,2057,2221,978,2532,2104,1642,887,1072,4570,4187,3964,1946,1151,2064,2028,1843,1913,827,178,760,1423,1762,1299,1189,403,81,609,1155,1780,1519,844,268,678,1113,697,2064,2028,1970,1598,1762,1170,1300,1780,867,1632,2064,2028,852,2185,1762,686,1660,1780,1334,1077
ACSSF,2019m1,nc,000,0172,0000072,2464,3614,3821,5071,5487,1975,4056,1638,1198,1098,463,976,3207,2886,2428,1973,2176,2464,4446,3315,3131,3062,1652,237,404,1722,2792,3008,3226,854,216,986,1913,4085,3395,2340,2090,929,790,420,2311,2314,2290,2250,1274,264,1341,769,3370,2533,1867,1398,849,919,1050,1753,2389,2043,1531,907,926,1160,1530,2464,4446,3315,3130,1771,2792,3110,2134,4085,3395,2152,2304,2314,2245,1594,3370,2533,1501,2071,2389,1635,1799,2464,4446,3315,1007,3350,2792,1024,2885,4085,3395,1424,2786,2314,1496,2292,3370,2533,1113,2254,2389,1274,2248,2021,5519,4712,2128,4496,2418,6844,5290,4341,4058,4004,6464,4585,4262,2090,2915,7408,6682,6061,2946,1735,8422,7647,7438,3551,3502,2464,4446,4776,4882,1947,237,1077,2943,4085,3271,3196,1637,814,1396,2468,3370,2937,2186,1239,1302,1633,2161,2464,4446,4875,3015,4085,3082,2654,3370,2369,2779,2464,4446,1509,4734,4085,1987,3676,3370,1706,3030
ACSSF,2019m1,nc,000,0172,0000073,3221,2700,2589,2690,2788,1689,1875,1066,901,783,742,740,2259,2037,1556,1476,1063,3221,2380,1828,1654,1473,764,271,537,1097,1744,1828,1836,860,247,631,664,2388,1635,1306,959,533,180,679,1059,1648,1520,1044,667,217,672,849,2127,1427,1250,692,451,597,813,883,1552,1428,660,547,723,840,793,3221,2380,1828,1651,1178,1744,1947,828,2388,1635,1292,1339,1648,1437,1017,2127,1427,942,1072,1552,1090,1198,3221,2380,1828,1027,2047,1744,868,1954,2388,1635,762,1516,1648,698,1595,2127,1427,1068,1039,1552,1053,1183,2935,3677,3477,1924,2695,1290,5372,4722,3601,3291,1839,4203,3852,3318,2269,1208,3747,3431,2875,1930,778,4624,4412,4087,2242,912,3221,2380,2508,2606,1221,374,913,1422,2388,2080,1590,822,296,988,1375,2127,2012,918,732,1031,1232,1091,3221,2380,2658,1588,2388,1986,1609,2127,1587,1617,3221,2380,1436,2865,2388,1057,2338,2127,1519,1407
ACSSF,2019m1,nc,000,0172,0000074,3490,5500,5650,5297,5595,2255,4160,1702,1641,1212,1061,877,4295,4069,3677,2247,1453,3490,4717,3174,3163,3105,2037,547,987,1717,3450,3520,3484,1106,152,1381,1475,4030,2487,2243,1811,820,497,1284,2147,3205,2699,2274,1307,388,1187,1850,3837,2819,2784,2176,1089,1026,1147,706,2643,2326,1943,964,985,1553,1060,3490,4717,3174,3160,1805,3450,3594,1815,4030,2487,1902,2221,3205,2448,2163,3837,2819,2390,1422,2643,2021,1977,3490,4717,3174,1330,3085,3450,1409,3617,4030,2487,1428,2531,3205,1326,3062,3837,2819,1327,2407,2643,1734,1916,2227,6330,5850,3281,4862,1475,8173,6693,4633,4668,3913,6998,6359,5749,3197,2310,5491,5188,4698,2302,1219,7821,7528,7037,2969,1861,3490,4717,5007,4700,2739,559,1752,2278,4030,3258,2810,1711,602,1758,3247,3837,3504,3091,1627,1379,1965,1302,3490,4717,5023,2430,4030,2997,3589,3837,3206,2528,3490,4717,2041,4877,4030,1892,3984,3837,2154,3233
ACSSF,2019m1,nc,000,0172,0000075,2604,3347,3294,3135,3108,797,2192,702,642,387,508,302,2369,2067,1504,1642,1183,2604,3066,2014,1641,1487,718,77,163,1257,1969,1889,1772,500,89,387,928,2255,1738,1218,1090,441,197,419,1107,1469,1163,1018,544,196,474,1054,2202,1381,1042,517,320,541,806,731,1699,1546,804,816,587,985,726,2604,3066,2014,1629,1301,1969,1832,893,2255,1738,1169,1112,1469,1102,1179,2202,1381,664,1121,1699,1121,1215,2604,3066,2014,271,2006,1969,394,1971,2255,1738,488,1748,1469,477,1355,2202,1381,927,1087,1699,1132,1314,1522,4363,3659,1282,3496,1432,4408,3442,2743,2123,2110,4602,3843,2610,2447,1594,3164,2557,2352,814,958,4335,4096,3933,1743,550,2604,3066,2672,2528,981,115,441,1713,2255,1776,1511,717,278,616,1602,2202,1863,1054,818,865,1307,1008,2604,3066,2657,1801,2255,1636,1666,2202,1329,1592,2604,3066,508,3063,2255,663,2097,2202,1590,1935
ACSSF,2019m1,nc,000,0172,0000076,2193,3129,3340,3465,3472,2256,1531,1391,849,722,596,959,2693,2710,2732,1275,786,2193,3154,1981,1954,1961,1017,216,1065,373,1968,2128,2009,612,635,1126,872,2625,1618,1240,1175,662,216,253,965,1914,2017,1270,1719,485,826,839,2414,1654,1459,832,960,409,574,842,1592,1627,1427,1162,729,918,623,2193,3154,1981,1977,1118,1968,1888,1289,2625,1618,1289,893,1914,2003,1075,2414,1654,1344,970,1592,1676,1022,2193,3154,1981,1133,1976,1968,1143,1814,2625,1618,487,1703,1914,870,1975,2414,1654,725,1483,1592,919,1551,1485,4794,4416,3066,3189,999,3248,3044,2484,1704,1168,4053,3506,3301,2670,1141,3833,3474,3434,1001,719,3881,3746,3405,1209,753,2193,3154,3268,3131,1215,635,2053,1048,2625,2406,1869,1779,485,866,1268,2414,2294,1707,1587,931,1126,996,2193,3154,3117,2064,2625,2402,1360,2414,2300,1529,2193,3154,2069,3103,2625,949,2684,2414,1273,2188
ACSSF,2019m1,nc,000,0172,0000077,2746,3120,3110,2648,2577,841,1630,806,791,631,506,149,1967,1980,1895,1104,775,2746,2723,1986,1408,906,368,216,325,1439,1542,1464,1259,474,216,156,651,1782,995,643,607,297,216,97,777,1542,1503,641,703,216,396,331,1852,994,966,786,83,430,607,162,1511,1594,361,436,206,894,604,2746,2723,1986,1349,1497,1542,1459,661,1782,995,618,793,1542,1456,501,1852,994,967,436,1511,1367,958,2746,2723,1986,613,1975,1542,231,1579,1782,995,517,864,1542,408,1464,1852,994,614,764,1511,926,1152,2521,2404,2052,1576,1817,978,3542,3045,2433,1869,1532,2690,2694,2708,497,508,2550,2407,2153,1309,434,3325,3058,2756,1665,936,2746,2723,2159,1689,604,216,368,1537,1782,1636,932,778,216,412,837,1852,1969,886,450,480,1100,620,2746,2723,2065,1634,1782,1608,914,1852,1801,1093,2746,2723,646,2691,1782,688,1625,1852,1109,1320
ACSSF,2019m1,nc,000,0172,0000078,2656,3000,3020,3431,3534,671,1987,888,691,594,248,492,2158,2029,1891,937,934,2656,3483,1963,1875,1923,991,216,201,1325,2721,2693,2641,645,216,356,773,2386,1440,1431,1276,796,76,310,784,1727,1725,1604,683,81,530,475,2076,1039,913,621,434,563,551,377,1604,1463,1346,745,329,353,732,2656,3483,1963,1882,1339,2721,2744,830,2386,1440,1416,808,1727,1698,506,2076,1039,769,739,1604,1413,797,2656,3483,1963,291,1928,2721,353,2782,2386,1440,310,1433,1727,530,1710,2076,1039,599,826,1604,444,1513,228,2413,2144,1287,1956,923,3172,2517,1870,1620,1536,3726,3598,3166,1470,1759,3809,3621,3382,828,633,5883,5732,5667,1531,1898,2656,3483,3497,3677,1332,216,420,1850,2386,2440,2092,1166,109,716,947,2076,1903,1534,927,696,670,875,2656,3483,3566,1930,2386,2390,1005,2076,1660,1132,2656,3483,473,3533,2386,716,2372,2076,803,1839
ACSSF,2019m1,nc,000,0172,0000079,5163,6179,6876,7724,7579,2132,3751,2444,2122,1747,1378,1204,4247,4073,3229,3015,1820,5163,7652,4282,4319,4523,1777,670,641,2512,5276,4905,4607,1424,88,871,1627,5286,3599,3144,2782,993,639,645,1798,3687,3331,2556,2144,557,1617,1693,4259,2678,2625,1727,1450,1074,1842,1049,3481,3116,2079,1214,1221,2495,1287,5163,7652,4282,4346,2585,5276,4744,1688,5286,3599,2977,1961,3687,3147,2178,4259,2678,2114,1765,3481,2378,2967,5163,7652,4282,1357,4645,5276,922,5138,5286,3599,1085,3485,3687,1614,3310,4259,2678,2017,2119,3481,2515,2420,2700,6451,5891,3369,4777,1579,9383,8751,6024,5730,3442,8537,7274,6085,4235,3346,8707,8345,6887,4408,1612,10209,10033,9671,3382,3596,5163,7652,7561,7322,2248,670,1193,3475,5286,4821,3625,2282,835,1783,2561,4259,4056,2671,1849,1624,3088,1600,5163,7652,7385,3443,5286,4531,3094,4259,2976,3547,5163,7652,1668,7587,5286,1837,4737,4259,3253,3047
ACSSF,2019m1,nc,000,0172,0000080,2144,3410,3263,3766,4011,1217,1774,1076,926,752,530,399,2687,2703,2296,1961,733,2144,3214,2428,2579,2185,1320,170,181,1267,1698,1805,1764,1092,216,465,659,2399,1919,1629,1337,862,257,222,843,1943,1865,1301,1080,331,1131,798,2462,1654,1622,1434,530,771,963,485,1597,1631,1166,513,1141,990,653,2144,3214,2428,2539,1245,1698,1884,703,2399,1919,1599,904,1943,1624,1270,2462,1654,1472,1211,1597,1391,1463,2144,3214,2428,472,2403,1698,465,1841,2399,1919,393,1841,1943,1139,1606,2462,1654,1169,1493,1597,1353,1162,1371,4148,3963,2830,2929,977,4922,4406,2695,3802,1533,3743,3711,3407,1519,741,2833,2725,2755,1195,515,3970,3699,3513,1404,852,2144,3214,3467,3094,2150,170,533,1467,2399,2305,1627,1265,458,1129,1157,2462,2494,1760,738,1268,1251,845,2144,3214,3529,1528,2399,2017,1543,2462,2035,2093,2144,3214,659,3350,2399,1194,2081,2462,1787,1735
