ACSSF,2019e1,nc,000,0070,0000022,20275,8428,1016,1542,823,4144,463,247,193,11847,588,511,307,7123,2710,586,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69250,10839,1150,1340,947,5303,1590,116,393,58411,2989,3793,3017,31494,11513,4414,1191,,,,,,,,,,,,,,,,,,95910,20421,17182,3729,3411,318,13453,3542,3041,501,9911,9635,276,3239,2489,2365,124,750,75489,67458,51455,51362,93,16003,4657,3991,666,11346,10292,1054,8031,6700,5864,836,1331,95910,20421,17182,3729,13453,3542,9911,3239,75489,67458,51455,16003,4657,11346,8031
ACSSF,2019e1,nc,000,0070,0000023,20306,3595,579,113,207,1946,688,62,0,16711,1004,1225,1600,9113,3363,279,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64032,5629,257,816,190,3116,894,138,218,58403,3961,4016,2624,28386,13063,4713,1640,6925,3036,444,540,237,1815,0,0,0,3889,390,604,376,2332,187,0,0,96512,13303,10723,5794,5594,200,4929,1763,1327,436,3166,2947,219,2580,1964,1804,160,616,83209,69831,60981,60846,135,8850,2430,2430,0,6420,6239,181,13378,11755,9777,1978,1623,96512,13303,10723,5794,4929,1763,3166,2580,83209,69831,60981,8850,2430,6420,13378
ACSSF,2019e1,nc,000,0070,0000024,119132,25987,3886,2775,2537,13250,2533,771,235,93145,6736,7002,6913,54155,13819,3694,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9878,3311,479,443,661,1635,93,0,0,6567,444,652,325,4506,509,0,131,19404,5782,1112,1340,1122,2208,0,0,0,13622,2447,2070,2101,6162,565,277,0,132761,16615,1917,950,1050,8981,2352,1008,357,116146,9037,7342,7834,66578,17603,6176,1576,37693,7049,1380,731,1243,3486,209,0,0,30644,3641,3468,2277,18613,1986,418,241,317943,57598,42447,13748,13312,436,28699,3130,2475,655,25569,24571,998,15151,10556,9487,1069,4595,260345,216491,151483,150996,487,65008,14030,13374,656,50978,48343,2635,43854,39214,33403,5811,4640,317943,57598,42447,13748,28699,3130,25569,15151,260345,216491,151483,65008,14030,50978,43854
ACSSF,2019e1,nc,000,0070,0000025,17171,4363,662,1466,83,1555,565,0,32,12808,1119,206,776,7401,2709,597,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131359,19322,858,2358,1615,11460,1986,614,431,112037,7034,5562,7215,58909,23194,7817,2306,12201,4825,675,986,911,2156,97,0,0,7376,836,1030,523,4235,340,341,71,165276,28959,23226,10150,10016,134,13076,1834,1435,399,11242,10255,987,5733,4266,3639,627,1467,136317,115914,95253,94983,270,20661,7582,7295,287,13079,12166,913,20403,16635,12797,3838,3768,165276,28959,23226,10150,13076,1834,11242,5733,136317,115914,95253,20661,7582,13079,20403
ACSSF,2019e1,nc,000,0070,0000026,109038,20035,3031,1618,2241,9497,2844,535,269,89003,4095,5129,7365,55092,13522,3202,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132044,8274,0,0,361,5948,1411,369,185,123770,8678,6439,4086,70402,24664,6242,3259,42082,11286,1882,2453,976,5528,326,53,68,30796,3224,4590,3487,17575,1197,723,0,307028,43336,28696,7852,7486,366,20844,3116,2048,1068,17728,16979,749,14640,8999,6775,2224,5641,263692,204932,149306,148640,666,55626,15816,14557,1259,39810,37935,1875,58760,46850,36419,10431,11910,307028,43336,28696,7852,20844,3116,17728,14640,263692,204932,149306,55626,15816,39810,58760
ACSSF,2019e1,nc,000,0070,0000027,96581,24124,1785,4395,2910,11806,2568,559,101,72457,4701,4356,5629,42677,11547,2616,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209420,16564,646,878,1290,9788,2336,1148,478,192856,11204,10761,11720,101322,39483,13489,4877,50435,14257,1642,3007,2391,7030,187,0,0,36178,4602,4438,4945,20383,1349,461,0,371779,57555,40468,11766,10834,932,28702,4559,3448,1111,24143,23067,1076,17087,12083,10064,2019,5004,314224,262207,191295,190539,756,70912,16383,15046,1337,54529,52213,2316,52017,45231,39532,5699,6786,371779,57555,40468,11766,28702,4559,24143,17087,314224,262207,191295,70912,16383,54529,52017
ACSSF,2019e1,nc,000,0070,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43304,2176,0,49,233,1326,316,252,0,41128,2661,2713,2684,21734,8509,2060,767,,,,,,,,,,,,,,,,,,68309,6025,4413,1392,1392,0,3021,427,163,264,2594,1864,730,1612,1346,1089,257,266,62284,55821,40558,39805,753,15263,2914,2547,367,12349,11589,760,6463,4931,3987,944,1532,68309,6025,4413,1392,3021,427,2594,1612,62284,55821,40558,15263,2914,12349,6463
ACSSF,2019e1,nc,000,0070,0000029,37788,4739,713,528,122,2700,273,333,70,33049,1933,2924,3186,20102,4208,637,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156529,16744,1637,1092,993,7801,3771,1109,341,139785,7699,7780,10623,75755,27375,8163,2390,16510,1531,244,296,177,814,0,0,0,14979,1719,1963,1630,7971,1147,452,97,220193,24322,14792,4654,4314,340,10138,2194,1305,889,7944,7353,591,9530,6673,5741,932,2857,195871,168321,122724,122341,383,45597,15006,13751,1255,30591,29006,1585,27550,23164,17847,5317,4386,220193,24322,14792,4654,10138,2194,7944,9530,195871,168321,122724,45597,15006,30591,27550
ACSSF,2019e1,nc,000,0070,0000030,172805,46453,5103,6539,5082,22735,4679,1350,965,126352,7183,8710,10880,78036,16924,3326,1293,,,,,,,,,,,,,,,,,,26582,1949,174,101,226,1265,63,120,0,24633,2024,1659,2079,16234,1325,1097,215,,,,,,,,,,,,,,,,,,15060,3709,979,599,131,1532,468,0,0,11351,803,503,938,8134,862,111,0,,,,,,,,,,,,,,,,,,255719,24484,1237,1018,1681,14988,3679,1406,475,231235,11109,11024,16882,120539,49210,16130,6341,43540,8608,1786,1763,1392,2764,868,35,0,34932,4106,2794,5275,20868,1505,384,0,515555,84782,59327,22735,21349,1386,36592,5628,4739,889,30964,29172,1792,25455,17109,12800,4309,8346,430773,358668,252984,252290,694,105684,29530,27059,2471,76154,73224,2930,72105,57518,48262,9256,14587,515555,84782,59327,22735,36592,5628,30964,25455,430773,358668,252984,105684,29530,76154,72105
ACSSF,2019e1,nc,000,0070,0000031,29528,6633,995,764,755,3102,700,154,163,22895,1161,1582,2394,14144,2851,719,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80091,10561,884,748,1559,5492,1395,182,301,69530,6225,4204,4273,38913,11369,3802,744,,,,,,,,,,,,,,,,,,132418,22415,17532,5109,4943,166,12423,4092,3151,941,8331,8166,165,4883,3282,2607,675,1601,110003,95820,75501,75107,394,20319,6558,5915,643,13761,13238,523,14183,12109,10536,1573,2074,132418,22415,17532,5109,12423,4092,8331,4883,110003,95820,75501,20319,6558,13761,14183
ACSSF,2019e1,nc,000,0070,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96487,7386,1027,941,464,2783,1146,884,141,89101,3376,4571,4789,41743,23286,8029,3307,12055,4115,635,1031,714,1680,55,0,0,7940,639,1152,497,4509,753,390,0,116087,12220,9297,3838,3524,314,5459,0,0,0,5459,5118,341,2923,2041,1260,781,882,103867,86179,72349,72130,219,13830,5530,4508,1022,8300,7566,734,17688,15082,12483,2599,2606,116087,12220,9297,3838,5459,0,5459,2923,103867,86179,72349,13830,5530,8300,17688
ACSSF,2019e1,nc,000,0070,0000033,20456,3297,775,605,240,1269,275,133,0,17159,554,1396,1864,10188,2551,404,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136041,7408,574,385,569,3695,1601,401,183,128633,7055,9325,9258,69841,24011,7145,1998,,,,,,,,,,,,,,,,,,180258,13414,10196,3084,2990,94,7112,1488,1055,433,5624,5115,509,3218,2129,1898,231,1089,166844,147447,122831,122714,117,24616,8959,8415,544,15657,14612,1045,19397,16381,13052,3329,3016,180258,13414,10196,3084,7112,1488,5624,3218,166844,147447,122831,24616,8959,15657,19397
