ACSSF,2019e1,nc,000,0082,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106110,3584,2440,3687,4542,4964,3917,6027,5865,5344,10016,15701,14245,10564,6248,3921,5045,9982,753,607,359,457,1161,1139,1518,804,543,789,333,975,457,79,8,0,56792,60858,46893,54275,76667,.,36444,48233,62431,36536,56792,53238,58995,64529,58210,65764,66698,56792,37703,43360,71476,104170,152106,35810,53002,51236,12058,152106,23364,128742,85916,9093,76823,30022,5012,25010,20814,4945,15869,9880,2572,7308,3400,806,2594,2074,936,1138,56792,49249,60284,56792,65612,66957,64805,33784,40562,35889,48304,30696,23809,39800,11124886200,11124886200,9435967300,2673690900,6762276400,1688919000,499379800,180787800,318591900,1189539200,372324800,817214300,11124886200,1966306400,3359968800,3545918100,858138700,1116366000,278188400,11124886200,9435967300,122142500,647194300,1380000000,1851943600,1129904400,1269313200,2191855600,843613600,1688919000,499379800,13691400,97396600,103695400,84745100,28753800,44813900,62973600,63309900,1189539200,6982200,165445600,169057100,160652100,114875600,110340600,218618200,243567800
ACSSF,2019e1,nc,000,0082,0000012,10409,1400,534,574,671,1056,947,701,522,566,924,1276,576,492,0,170,0,5525,283,120,0,78,311,732,580,187,988,240,377,721,184,306,131,287,358165,13597,8297,9707,14650,14258,14054,16045,19461,17423,30216,45099,57292,40971,20931,19075,17089,28711,3015,913,1573,1857,2684,1996,2486,1721,1494,1832,2380,3432,1290,732,473,833,60169,65843,42304,48631,79013,.,35153,46898,66869,39719,60169,57906,60050,66344,62781,69448,67233,60169,37055,43662,79860,103167,505467,111697,173839,178182,41749,505467,80895,424572,273253,26156,247097,107732,22198,85534,75662,17519,58143,30599,8285,22314,12177,3955,8222,6044,2782,3262,60169,50471,64303,60169,72146,76418,70475,33487,42392,34812,51093,29956,22358,41558,38559875700,38559875700,32337718500,9690090800,22647627700,6222157300,1982416900,729430200,1252986700,4239740400,1443016100,2796724200,38559875700,6181007800,10712584200,13603098000,2979678400,4094140600,989366700,38559875700,32337718500,301344300,2560680600,5116438300,7277489900,4029066000,3873751200,6371678700,2807269600,6222157300,1982416900,55001400,310854600,451824000,358774800,254462300,115968400,305243600,130287800,4239740400,71889900,483115300,760808100,774011100,379878300,417826800,679754500,672456400
ACSSF,2019e1,nc,000,0082,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28889,905,693,794,450,874,1007,705,529,1027,2726,3856,5092,2983,2553,2468,2227,,,,,,,,,,,,,,,,,,70332,76335,40875,,95913,.,46753,54194,78352,46028,70332,57846,76335,72286,95583,75026,93639,70332,32388,43190,90485,112393,41793,7137,11960,17615,5081,41793,6689,35104,19922,2101,17821,9536,2206,7330,7533,1297,6236,3587,879,2708,1026,132,894,189,74,115,70332,66358,71731,70332,81592,88455,77380,30404,44467,41751,56306,23303,18226,41630,3513187500,3513187500,3117159200,1252810300,1864348900,396028400,145110000,95749700,49360300,250918400,95391500,155526900,3513187500,380672300,717996800,1463412100,295526800,525187300,130392400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0082,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34490,554,444,352,284,606,1542,1127,1266,1791,2748,4855,6213,4418,3470,2553,2267,,,,,,,,,,,,,,,,,,77959,79758,55790,.,67137,.,,66226,81106,,77959,77977,77383,75101,66202,107447,82729,77959,74862,63198,90190,114340,39806,14320,12251,10502,2733,39806,3950,35856,28442,1599,26843,5759,591,5168,2333,205,2128,2029,884,1145,978,466,512,265,205,60,77959,65134,81898,77959,84611,75776,85173,42756,65904,103428,64893,35888,32240,45658,3843415800,3843415800,3553875200,480006500,3073868700,289540600,125933900,41664000,84269900,163606700,57289800,106316900,3843415800,1193314300,1098490200,981035100,173534400,349458600,47583200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0082,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54561,1157,1258,1690,2218,2034,2073,1775,2210,2556,3991,6107,8687,7208,3043,4372,4182,,,,,,,,,,,,,,,,,,69181,72740,50556,76036,51363,.,,18637,75816,32980,69181,62139,66781,93724,73653,51949,71959,69181,45548,48719,89427,104607,63675,11537,21664,26435,4039,63675,4234,59441,34796,1269,33527,13661,1688,11973,11387,498,10889,2471,558,1913,852,221,631,508,0,508,69181,66841,69411,69181,80847,93027,76105,34932,46837,44336,48172,27392,25689,43506,5794064000,5794064000,5149280400,1716524200,3432756200,644783600,257009300,128293100,128716200,387774300,176974400,210799900,5794064000,848508400,1586959800,2429031400,402152800,400233400,127178100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0082,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21703,599,563,563,843,1110,717,801,1260,783,2708,3660,3039,2309,1393,674,681,,,,,,,,,,,,,,,,,,60227,61702,34842,.,91969,.,16948,.,61598,24821,60227,59532,64977,58125,24308,41349,33391,60227,51048,40691,68256,114105,25391,5220,7968,9942,2261,25391,3933,21458,13923,914,13009,5464,634,4830,2629,608,2021,2483,1319,1164,694,371,323,198,87,111,60227,42274,62183,60227,63480,62285,64635,34200,46173,16818,61933,30313,22149,54760,1842572200,1842572200,1537956300,409074300,1128882000,304615800,146175400,29509600,116665800,158440400,38530600,119909800,1842572200,270355700,424822100,719567900,147660300,223109200,57056900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0082,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35299,482,347,536,473,794,833,566,757,1591,2425,3895,6398,4420,3274,3363,5145,,,,,,,,,,,,,,,,,,85805,90515,50979,.,126302,.,,135598,91417,60496,85805,76204,90760,114716,101421,142621,238028,85805,45382,63418,105684,143637,51217,5866,14232,24754,6365,51217,4168,47049,24719,965,23754,8630,335,8295,10395,1472,8923,4863,891,3972,1775,325,1450,835,180,655,85805,92115,80288,85805,105767,125576,87086,50275,53982,60855,51664,48864,42152,65060,5571947100,5571947100,4751790400,2403594300,2348196100,820156700,163285500,77720200,85565200,656871300,338089900,318781400,5571947100,392260800,1242416200,2648490600,346561900,799794100,142423500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0082,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18800,612,160,533,768,1407,1215,773,645,1330,1509,2135,3814,1817,944,897,241,,,,,,,,,,,,,,,,,,61547,64161,34073,.,.,.,70902,.,65231,,61547,48042,65277,70649,72236,90529,86667,61547,34638,42323,81102,87892,20975,3160,8599,7142,2074,20975,2110,18865,10497,415,10082,4239,531,3708,3905,775,3130,1707,228,1479,473,116,357,154,45,109,61547,70864,54724,61547,73408,84929,70550,33510,42706,41250,43051,30720,34904,29962,1439506800,1439506800,1200831400,456295700,744535700,238675500,99766100,51832700,47933400,138909300,44625200,94284100,1439506800,170023700,474057400,472931700,135361400,158574300,28558300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0082,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16440,362,237,126,498,487,658,586,544,882,884,2386,2377,2453,1248,1688,1024,,,,,,,,,,,,,,,,,,76840,80455,42002,121344,,.,,,81533,,76840,71191,88241,90968,77435,113872,.,76840,54309,63942,101144,98814,18292,3960,5598,6163,2571,18292,1307,16985,10613,558,10055,4420,377,4043,2194,220,1974,852,19,833,200,133,67,13,0,13,76840,80302,74915,76840,86239,101096,80572,45380,45380,45372,45407,45380,38846,56282,1793068700,1793068700,1619807100,449548400,1170258700,173261600,44386100,13773200,30612900,128875500,37519000,91356600,1793068700,269249100,515413900,609984900,107007100,262866000,28547900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0082,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33609,1921,385,677,747,1665,715,1276,2247,1349,2957,4205,5475,3828,2051,1260,2851,,,,,,,,,,,,,,,,,,66741,69072,46099,111825,106354,.,37321,.,69821,48971,66741,53785,69234,92985,69782,97376,95974,66741,28002,52213,80176,107484,41861,8055,11082,16722,6002,41861,4514,37347,22530,1956,20574,8852,817,8035,5988,648,5340,2043,282,1761,1645,490,1155,803,321,482,66741,57318,68583,66741,76508,82257,72397,41381,43250,44206,43021,34495,17149,53328,3711918700,3711918700,3103333100,873550600,2229782500,608585600,247911900,171177600,76734300,360673600,84856700,275817000,3711918700,324620600,993573400,1245479800,370444200,568037000,209763600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
