ACSSF,2019m1,nc,000,0090,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123,4152,4126,2721,2906,2858,2691,3982,4219,4808,4576,3429,6439,3893,2426,8221,11101,15848,4942,6402,4886,,,,,,,,13613,19284,4778,.,12120,13361,45917,.,.,.,.,.,.,.,4693,6261,5312,.,3042,4826,22713,7263,3876,31019,1989,17672,28358,.,3821,4618,5290,4626,4798,4389,3385,2946,8809,3141,10727,2917,6019,1721,2405
ACSSF,2019m1,nc,000,0090,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231,4478,4847,5364,4404,3972,1917,3576,4057,4256,4173,3752,3350,1513,,,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,919,25316,.,.,8841,.,1358,35085,.,.,.,14564,.,14564,4203,3047,3346,4131,3611,4817,1478,4931,7532,11148,19996,16402,17254,4050,2337
ACSSF,2019m1,nc,000,0090,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021,3954,6314,4379,2760,1706,920,2440,3690,3842,5005,2186,2844,956,5075,13283,24427,.,4669,3861,7577,,,,,,,,28807,49871,64844,145103,11772,21870,17083,.,.,.,.,.,.,.,14280,3134,2077,.,6089,10014,2027,,,,,,,,3730,5478,2969,4881,2154,2894,1259,6753,3493,7576,15026,7938,4297,1123,2509
ACSSF,2019m1,nc,000,0090,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616,4859,3102,2010,2846,1023,2080,776,5467,3067,9460,3454,1385,1909,3842,14435,19269,6804,3406,5103,11704,387,387,.,.,.,.,.,20703,37540,37541,.,19487,19487,.,.,.,.,.,.,.,.,1786,14885,14689,.,3092,2948,13900,17687,55777,64249,9408,14387,11692,2427,980,3875,7924,11195,3241,1505,2911,2150,5065,11648,9882,3147,2447,831,2045
ACSSF,2019m1,nc,000,0090,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2813,9352,6407,4571,4751,6869,4809,2676,9174,5731,5229,4156,5827,4557,6612,19589,22071,1651,6054,5418,2787,.,.,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,31142,.,.,.,.,.,.,945,.,.,.,.,.,.,4927,4078,6448,5215,4304,4704,4668,3276,7793,10307,.,11057,29093,7912,2780
ACSSF,2019m1,nc,000,0090,0000036,740,563,1838,216,1838,216,423,291,34,632,420,724,570,1122,550,1120,1434,1757,1114,858,479,910,570,602,935,1930,1308,1861,692,606,667,688,614,449,425,426,294,452,541,605,189,68,36,216,122,100,107,44,531,1974,216,1974,216,216,100,257,438,602,299,445,796,602,865,806,464,804,778,524,647,506,462,573,2004,2477,2625,963,687,936,617,564,627,658,363,652,721,234,665,284,216,216,98,216,216,152,330,964,1929,2415,1442,1575,1207,659,2250,3883,5094,3171,1264,1781,1573,1676,1602,1030,1440,1363,2999,1255,14885,13077,.,.,29753,38841,.,5605,12676,5348,10731,6406,2889,5394,23902,55508,.,.,1705,.,1705,2961,3266,2351,4909,2839,2620,3814,11391,14524,11701,3561,7589,5995,4902,1033,3582,2620,2193,3312,2279,1651,2132,1138,1164,2441,2042,5113,2378,728
ACSSF,2019m1,nc,000,0090,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914,7948,7128,6899,5988,3226,3131,3774,7730,6602,9247,2892,6113,2416,9390,5714,11976,.,23742,8148,9127,30687,.,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,,,,,,,,31490,.,.,.,21722,.,21722,3779,7156,6541,9351,3069,6069,3048,10971,19314,1761,10059,15003,57663,5455,6666
ACSSF,2019m1,nc,000,0090,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3915,6057,3471,3691,1875,4864,5134,5091,7042,14205,10180,9380,3399,1600,2341,7808,7748,2032,2145,11047,10412,8480,.,.,.,3886,3886,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,3666,4141,.,.,.,.,.,5336,7436,15159,10180,9416,3456,1608,,,,,,,,4521
ACSSF,2019m1,nc,000,0090,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127,3046,5457,2150,3566,1960,2262,1986,1925,5639,3328,3728,2944,3272,7549,6689,5327,9699,10573,5376,2914,3913,9537,.,3931,5210,.,.,35469,202707,109001,21264,30277,6576,.,.,.,.,.,.,.,.,3921,23952,21672,9012,2714,4474,1838,5718,2606,18767,3376,8469,18035,9151,3270,2469,4809,3841,1976,4087,3022,4245,7091,21578,7819,3191,8061,12856,2718
ACSSF,2019m1,nc,000,0090,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018,1350,2179,1665,2467,4569,2486,1439,1822,2603,4103,2584,4881,3541,3513,4404,16500,3472,6834,10155,3001,10414,1286,1286,.,18852,13354,.,3967,5872,10343,8406,6061,6180,2050,.,.,.,.,.,.,.,32211,19836,17439,3534,30588,.,2734,5554,4101,5118,1313,12062,51929,14123,2282,2367,2690,4943,2867,4950,3701,1779,1572,1623,.,11469,25553,10416,3061
