ACSSF,2019e1,nc,000,0114,0000021,50519,25956,25956,.,41304,53033,103561,40647,50964,50741,110176,.,91573,121789,51781,53251,69367,.,31889,61893,58537,70282,16741,16582,16869,45156,48853,55298,.,.,.,42987,66831,137555,38757,50964,50741,110176,.,122816,124210,.,64537,76322,.,32134,91584,98254,91076,.,.,.,51387,47823,47885,.,.,.,.,22364,.,41032,.,.,.,.,55744,120817,37251,47372,60347,.,24401,55763,49551,57340,16520,50898,.,20680,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0114,0000022,35754,.,.,.,35887,37197,47688,29544,42019,41787,46250,17077,56196,44655,60645,40197,51811,.,36368,30772,42438,27349,24559,.,24863,12980,29768,37781,.,.,.,35813,38356,37269,26619,45058,45397,44473,17077,57898,58352,57210,49604,121429,.,41576,50207,44688,50315,26529,.,26417,40833,24938,31762,.,.,.,40885,35699,58012,35347,41809,41748,.,.,45057,44009,.,19154,30159,.,6941,28072,41944,26987,22162,.,21316,11734,29781,29369,15859,0,0,0,2124,5463,305,1453,1054,609,445,198,400,130,270,1302,368,0,934,1099,546,553,1208,14,1194,298,955,13510,204,204,0,149,2197,132,1389,1889,1759,130,0,210,134,76,895,235,0,660,4977,1280,3697,396,155,241,487,585
ACSSF,2019e1,nc,000,0114,0000023,42480,61557,29029,71799,45466,42467,29151,30290,60837,61198,57851,50458,55144,46915,55962,42440,42219,.,61250,42048,42719,41508,22192,29147,20744,30669,66404,47448,61557,29029,71799,45214,50378,61502,26908,61751,61873,.,.,46858,46399,.,62682,80915,.,32200,65257,46310,75588,27955,29147,20951,30833,67018,37346,.,.,.,.,31466,.,30638,55174,54775,.,.,57324,85781,56603,41745,41247,.,100223,36786,41921,31840,20313,.,20313,30469,46488,28937,15783,981,243,738,2161,2326,307,927,1179,1146,33,229,400,360,40,1343,367,0,976,1725,675,1050,1713,315,1398,882,1610,13154,0,0,0,197,1090,463,1437,460,395,65,67,465,219,246,803,619,0,184,5660,1108,4552,1116,0,1116,250,1146
ACSSF,2019e1,nc,000,0114,0000024,36359,26928,26928,.,35218,35887,35684,30979,43848,37188,55603,60303,36963,38209,30521,38562,48803,.,29816,38809,40375,38096,22112,17079,22994,31599,53351,40180,26928,26928,.,35589,37318,35625,36301,50108,41192,52082,70452,35858,45308,21871,48355,60123,.,38485,46875,41097,50119,29390,.,28963,37335,60288,32791,.,.,.,34295,32774,42939,26064,32205,30750,56956,35333,37246,37107,40929,32780,36553,.,21136,37441,40097,36808,20206,16552,20683,30234,48525,91623,44048,461,461,0,6800,5349,1289,5225,3486,2962,524,898,1438,434,1004,5175,2535,0,2640,5453,2816,2637,2321,124,2197,1523,4630,47575,0,0,0,782,4142,370,5363,1124,897,227,368,1773,1090,683,3917,2073,32,1812,19172,6119,13053,4886,957,3929,2114,3564
ACSSF,2019e1,nc,000,0114,0000025,40904,.,.,.,40116,45874,56045,27302,50967,46250,81121,49604,60000,62433,47404,31866,36089,.,24404,41931,46826,39782,24028,90408,22263,40153,43086,46092,.,.,.,40196,48149,72111,32479,52039,44957,69939,49742,58138,60112,45948,30941,40849,.,25894,48832,49638,41853,30849,90408,24063,47895,42289,36300,.,.,.,36295,36947,24145,26688,48608,46563,.,.,63206,63068,63427,32732,35859,.,23788,41286,42471,38630,21395,.,21395,28785,43252,57222,32860,178,178,0,4406,8966,1334,2587,4106,3655,451,978,1218,825,393,3103,1619,0,1484,2060,1175,885,1196,604,592,1841,887,24362,0,0,0,149,4320,542,2290,677,609,68,33,1298,954,344,2074,1544,0,530,8970,2628,6342,1894,0,1894,1431,684
ACSSF,2019e1,nc,000,0114,0000026,50565,.,.,.,38293,65496,56362,31323,40459,40206,40669,78229,61414,67420,40898,69463,81849,60911,35233,52404,52248,52754,35552,37076,35163,36458,56320,51609,.,.,.,37804,65062,70641,42479,40918,41888,40669,77720,82048,95455,55708,69848,81706,.,32495,56194,56725,56002,35289,36310,35097,49449,61845,48122,.,.,.,41191,66753,41933,24740,39477,39477,.,85632,50073,50555,39393,67319,82349,60911,41358,51355,51222,51439,38963,46815,38034,31074,47195,120041,60649,109,109,0,8166,6221,1455,3651,1709,1293,416,829,3262,2850,412,10380,8086,0,2294,15621,7985,7636,3871,482,3389,2473,2902,59392,0,0,0,241,3224,969,4402,1232,1232,0,684,3682,2847,835,7365,5539,281,1545,28156,11302,16854,3274,389,2885,4639,1524
ACSSF,2019e1,nc,000,0114,0000027,43632,42375,41347,.,37165,41582,42381,37011,45842,47041,21603,36671,49702,51427,41194,51923,71460,71554,30681,45861,45475,46304,24591,41011,22306,37428,61511,47114,42375,41347,.,41081,42487,47108,42327,45561,47017,21529,60445,66282,75588,47257,59590,81439,.,31263,53359,51780,55321,26600,41659,22352,35800,60904,40890,.,.,.,32678,38174,38755,27171,47713,47238,.,36530,44570,45768,37372,48573,54946,72125,30494,43094,44439,41642,22500,38813,22074,39453,68140,125720,69478,283,209,74,8494,13081,2085,8704,6000,4956,1044,632,4522,3780,742,8434,3748,86,4600,8359,3057,5302,3255,672,2583,2771,2858,56242,0,0,0,1465,5755,797,4980,1064,1033,31,514,6631,5451,1180,3971,2227,119,1625,23963,8658,15305,2766,285,2481,2619,1717
ACSSF,2019e1,nc,000,0114,0000028,42139,.,.,.,54845,47666,77528,27738,64269,63101,104563,58750,79628,120357,58879,45210,71928,.,31863,39586,50390,34082,32123,22485,32128,45404,41677,50943,.,.,.,60707,50379,78102,22555,85362,64853,.,61324,120048,120845,9335,45940,122500,.,32407,50559,51108,48785,38661,.,.,51319,41708,38999,.,.,.,.,47533,.,37676,61655,.,.,.,79521,111723,59240,33690,47784,.,.,37594,50236,33008,31865,.,31746,.,37278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0114,0000029,43062,14600,14190,.,38397,44648,46256,32236,51250,40600,80176,60510,61203,65732,45883,50346,61595,79025,38551,41302,46432,37489,32160,41417,27170,37131,49650,46531,14600,14190,.,39257,48055,48932,36540,58175,47650,80863,60673,68917,86480,37211,49667,77094,.,38398,45203,53248,41703,32235,45814,24738,39719,56143,40743,.,.,.,35478,42092,44106,31232,36133,32323,67154,51711,50376,50128,63783,51573,60411,79025,39055,39801,46064,36683,31919,40857,27324,35729,46578,79386,44482,250,209,41,6493,11145,1442,3322,4415,3190,1225,1119,2468,1365,1103,3824,1387,0,2437,3628,1074,2554,1667,352,1315,2516,2193,34904,0,0,0,511,5175,1039,2540,1515,1254,261,355,2599,2278,321,3256,1747,170,1339,12742,3139,9603,1774,289,1485,1764,1634
ACSSF,2019e1,nc,000,0114,0000030,44733,41256,41256,.,39554,51121,50098,32209,47003,47526,43967,42267,58545,61566,46250,50673,66425,61987,31044,47201,48429,44700,27219,40023,23534,36499,52190,48450,41256,41256,.,39539,54990,51891,36911,43218,43172,47637,45707,96127,97093,72247,61588,69172,62038,36091,52683,55196,50725,25531,56667,21630,39685,49307,40834,.,.,.,45071,32318,40021,28721,49625,49852,.,36030,46534,47006,43337,37461,58201,.,24496,44816,47766,41162,30133,39760,24617,24391,61144,174243,92728,463,463,0,9616,18700,5438,9730,8925,8013,912,2105,5397,3995,1402,10239,5898,318,4023,10013,4226,5787,6007,842,5165,3365,2730,81515,0,0,0,1432,7702,3006,8419,2792,2746,46,1679,8998,6910,2088,6984,3967,8,3009,30387,12218,18169,5621,1476,4145,1889,2606
ACSSF,2019e1,nc,000,0114,0000031,40647,17054,16288,46744,31681,41858,46909,30467,41228,42083,33917,45101,50977,51194,50773,47754,67338,.,26362,37454,36931,38831,23319,17413,24397,32269,48458,43286,17321,.,46744,31879,49271,60950,30878,46270,46649,33528,45101,55295,58302,51695,58442,84830,.,24953,45525,34862,47055,25983,31033,25667,39621,53354,36649,9566,9566,.,30345,35150,19371,24386,22177,21613,.,.,50228,50428,44375,45740,60605,.,42306,36846,38085,36596,21048,.,21599,19939,45791,40952,23919,364,244,120,5777,3688,323,1504,1490,1029,461,662,600,308,292,2257,1528,23,706,1579,905,674,1905,615,1290,820,2950,17033,200,200,0,361,2254,250,1465,632,618,14,0,843,632,211,1182,545,0,637,6571,1917,4654,1136,82,1054,296,1843
ACSSF,2019e1,nc,000,0114,0000032,41517,23959,23959,.,32038,50932,41292,35635,56335,60363,40590,46964,53549,53527,55021,45129,69502,.,37474,41724,43500,41319,31724,44915,26571,34641,63303,45927,23959,23959,.,38533,65081,40064,35485,55909,60161,40590,47259,68416,69076,42222,45927,77382,.,41253,46379,50722,45864,36069,42900,29877,45292,56997,36955,.,.,.,11887,31721,.,35783,.,.,.,.,37323,36672,56667,39055,51203,.,17319,40744,39776,40834,28606,50795,26077,30909,63436,39602,22449,473,473,0,3942,3579,1045,3654,1230,1006,224,497,1251,745,506,2329,1107,0,1222,1970,840,1130,1284,411,873,890,305,17153,0,0,0,557,2412,58,1936,162,162,0,65,1367,1143,224,1705,1030,71,604,5523,1564,3959,1789,356,1433,478,1101
ACSSF,2019e1,nc,000,0114,0000033,46583,39612,39612,.,51027,51278,60393,35716,54727,51538,73845,81722,60068,77104,47412,51566,74762,120827,31103,39714,37477,40525,41702,63695,35029,36093,56053,56619,2499,2499,.,51371,60763,74528,36045,56232,52220,74130,71667,60753,59528,61045,58807,83102,121278,31656,65141,52273,72097,52052,69174,31167,37428,45579,37057,.,.,.,40988,36416,41210,35588,38868,37877,.,91068,56731,81888,40987,47630,62024,.,27028,35343,36328,34361,36873,49026,36483,24917,60539,65651,39414,368,368,0,4157,10756,1672,5328,3557,2795,762,288,1510,1113,397,4251,2150,216,1885,2565,898,1667,2117,1269,848,2280,565,26237,323,323,0,772,4353,1011,3141,602,560,42,254,1880,1353,527,1815,1216,48,551,9594,3747,5847,1265,174,1091,771,456
ACSSF,2019e1,nc,000,0114,0000034,44282,19243,.,.,42327,52134,31598,37415,56523,51656,76325,154612,49078,56269,43734,80188,87341,.,58659,40292,36867,40821,40078,100602,36411,37345,50684,50192,19243,.,.,42322,65752,30335,40157,60423,52271,76481,160068,91614,92348,50365,80568,116056,.,46786,41882,41739,42016,50990,100602,50683,31985,49581,41814,.,.,.,42515,43228,51494,35383,31575,.,.,.,44428,50045,43695,74981,73750,.,113029,40180,36139,40770,27859,.,27859,40144,52096,72555,41550,343,268,75,11077,4734,2602,4696,3163,2273,890,1387,1640,1181,459,3247,1748,23,1476,2609,915,1694,1238,366,872,1084,3730,31005,0,0,0,759,3779,194,2526,218,191,27,67,2951,1926,1025,2088,1454,0,634,12504,4767,7737,1531,0,1531,1754,2634
ACSSF,2019e1,nc,000,0114,0000035,50999,.,.,.,60354,41899,61118,32899,55731,54883,75345,101214,52115,62156,46064,66877,85174,.,22390,50008,47200,51118,36213,50389,30377,41054,55192,55677,.,.,.,61157,51091,56590,34088,57247,56304,80327,101214,100854,102392,46410,73627,90492,.,40469,55224,55050,70673,47076,51967,32399,41733,44609,45083,.,.,.,48419,35096,76731,32132,53791,53843,.,.,48305,48638,37022,66704,67342,.,.,47658,46854,48350,19481,.,21197,33848,57192,30441,17158,56,56,0,3084,4118,817,1171,1968,1369,599,457,801,532,269,1856,1060,0,796,817,342,475,959,566,393,698,356,13283,47,47,0,222,2303,342,1416,1027,944,83,0,1099,864,235,1300,1012,154,134,4664,1355,3309,198,77,121,339,326
