ACSSF,2019m1,nc,000,0178,0000058,3859,1950,2055,2350,2085,3859,1295,2429,4102,3533,2781,4299,4373,4249,3653,5035,5502
ACSSF,2019m1,nc,000,0178,0000059,2880,2251,2008,2128,1709,2880,778,1367,2842,2645,1747,2326,1595,4070,2157,4274,2060
ACSSF,2019m1,nc,000,0178,0000060,1874,1481,1836,2060,1497,1874,618,1555,2546,1965,806,1430,1070,2075,1122,2002,7280
ACSSF,2019m1,nc,000,0178,0000061,4460,3602,2913,3362,3152,4460,1126,2334,4584,3719,2564,3858,3037,4956,4318,6227,2903
ACSSF,2019m1,nc,000,0178,0000062,2368,2127,1685,1822,1695,2368,855,1283,2938,2883,1797,2474,1892,2762,3566,4303,5934
ACSSF,2019m1,nc,000,0178,0000063,3035,2596,2089,2394,2336,3035,1270,1338,2290,2478,1879,1943,1285,3204,2011,3620,3519
ACSSF,2019m1,nc,000,0178,0000064,2149,2723,1962,1418,1443,2149,546,1080,2875,2677,1243,1694,644,2843,1325,3020,3325
ACSSF,2019m1,nc,000,0178,0000065,7374,5386,4644,4642,3549,7374,1243,2444,5877,5573,2995,6043,4429,7769,4304,9488,2928
ACSSF,2019m1,nc,000,0178,0000066,2394,2454,1909,2547,1876,2394,1046,1736,2619,3046,1523,2507,1933,2721,3123,4119,3641
ACSSF,2019m1,nc,000,0178,0000067,3385,2149,2512,2559,2101,3385,1410,2629,3878,3997,2320,3079,2185,3502,3551,4654,3824
ACSSF,2019m1,nc,000,0178,0000068,3287,1983,2422,2430,1979,3287,659,1266,2133,1979,1616,2492,1404,3351,1482,3395,3208
ACSSF,2019m1,nc,000,0178,0000069,6443,3684,3972,4027,3027,6443,2482,2925,6709,8833,4644,8416,4616,6951,5374,7724,3359
ACSSF,2019m1,nc,000,0178,0000070,2344,2498,2234,2488,1761,2344,858,1546,2763,1939,1686,2295,1946,2409,1434,2670,7186
ACSSF,2019m1,nc,000,0178,0000071,1874,1481,1836,2060,1497,1874,618,1555,2546,1965,806,1430,1070,2075,1122,2002,7280
ACSSF,2019m1,nc,000,0178,0000072,3861,1926,2055,2350,2085,3861,1295,2429,4095,3533,2781,4299,4350,4249,3653,5059,5491
ACSSF,2019m1,nc,000,0178,0000073,2880,2251,2008,2128,1709,2880,778,1367,2842,2645,1747,2326,1595,4070,2157,4274,2060
ACSSF,2019m1,nc,000,0178,0000074,4460,3602,2913,3362,3152,4460,1126,2334,4584,3719,2564,3858,3037,4956,4318,6227,2903
ACSSF,2019m1,nc,000,0178,0000075,3048,2582,2033,2281,2345,3048,1270,1327,2178,2462,1866,1955,1275,3216,2011,3695,2991
ACSSF,2019m1,nc,000,0178,0000076,2368,2127,1685,1822,1695,2368,855,1283,2938,2883,1797,2474,1892,2762,3566,4303,5934
ACSSF,2019m1,nc,000,0178,0000077,2149,2723,1962,1418,1443,2149,546,1080,2875,2677,1243,1694,644,2843,1325,3020,3325
ACSSF,2019m1,nc,000,0178,0000078,3982,2563,2757,2712,1874,3982,338,802,2057,2269,1170,3383,2436,3954,1333,4116,7465
ACSSF,2019m1,nc,000,0178,0000079,7314,5376,4647,4618,3396,7314,1243,2444,5877,5607,2995,5911,4418,7757,4304,9441,2970
ACSSF,2019m1,nc,000,0178,0000080,2394,2454,1909,2547,1876,2394,1046,1736,2619,3046,1523,2507,1933,2721,3123,4119,3641
ACSSF,2019m1,nc,000,0178,0000081,3385,2149,2512,2559,2101,3385,1410,2629,3878,3997,2320,3079,2185,3502,3551,4654,3824
ACSSF,2019m1,nc,000,0178,0000082,6246,4068,3568,3633,2346,6246,2643,4721,6225,7169,3666,5994,4608,6805,7056,9402,2300
ACSSF,2019m1,nc,000,0178,0000083,9351,5441,5664,5712,3549,9351,1684,4047,7539,6976,5457,6195,4284,9163,5566,10581,3819
ACSSF,2019m1,nc,000,0178,0000084,5278,3909,4053,3905,2067,5278,2039,3785,6969,8488,4269,6371,3338,5938,6426,7727,1763
ACSSF,2019m1,nc,000,0178,0000085,10792,5287,5978,5653,3360,10792,1790,3297,7109,7679,3200,7871,5957,10996,4980,12349,2727
