ACSSF,2019m1,nc,000,0033,0000011,6411,6196,5980,2827,1893,2076,2159,1073,2342,486,6215,5655,5538,2467,1781,2027,2191,969,2017,456,3299,2801,2607,801,489,700,591,155,958,216,281,226,194,124,146,22,216,216,61,216,831,703,640,310,229,53,248,216,303,216,1208,1035,1008,230,11,95,200,216,499,216,1629,1183,896,739,390,14,446,615,894,185,6411,6660,5283,4765,2388,6215,6178,5091,4250,1740,3299,2914,1763,1986,1325,281,275,241,139,67,831,780,782,80,244,1208,978,853,455,670,1629,338162,297259,182300,250785,180983,6411,6369,3115,2342,486,6215,5633,3149,2017,456,3299,2914,957,958,216,281,273,22,61,216,1469,1250,352,584,216,1629,1256,770,894,185,6411,6660,5283,4765,2388,6215,6178,5091,4250,1740,3299,2914,1763,1986,1325,281,275,241,139,67,1469,1250,1147,461,716,1629
ACSSF,2019m1,nc,000,0033,0000012,10912,10120,10339,3924,3255,4149,4210,2367,3832,935,10807,10042,9879,3132,3164,3808,3946,2269,3725,834,5762,4851,4647,1137,1017,1010,1184,427,1323,180,817,771,762,127,146,124,159,216,61,216,2527,2034,1930,720,624,86,948,476,715,265,2295,2048,1941,507,339,194,268,230,975,33,3396,2490,2188,1357,673,254,586,633,1537,187,10912,11326,11211,8323,3481,10807,10617,9960,7770,2987,5762,5315,4187,2921,1801,817,809,636,518,125,2527,2500,2542,377,442,2295,2213,1909,1079,902,3396,553453,475563,360750,449199,231887,10912,10478,6689,3832,935,10807,10491,6186,3725,834,5762,5083,1642,1323,180,817,785,198,61,216,3498,3084,1186,1191,269,3396,2616,882,1537,187,10912,11326,11211,8323,3481,10807,10617,9960,7770,2987,5762,5315,4187,2921,1801,817,809,636,518,125,3498,3403,3170,1151,976,3396
ACSSF,2019m1,nc,000,0033,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163560,165128,146257,123718,30350,2986,3249,1898,1182,487,2742,2882,1900,1096,487,1931,1754,499,389,216,221,221,216,216,216,978,956,158,109,216,903,811,125,285,216,2986,2938,3403,2928,833,2742,2742,3063,2795,817,1931,1938,1719,727,112,221,221,64,215,216,978,978,970,132,216,903
ACSSF,2019m1,nc,000,0033,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88016,83611,66012,92193,41320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2619,2682,3061,3206,1018,2971,3116,2912,3275,988,1542,1509,1251,858,128,282,266,266,216,78,454,419,413,78,133,1068
ACSSF,2019m1,nc,000,0033,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669,3659,3594,1928,425,4389,4357,4479,1895,401,1403,1403,1430,426,216,579,579,474,186,216,1608,1598,1525,208,106,1017,999,999,216,155,2676,144498,145711,128240,68485,37322,3669,3801,2813,1713,809,4389,4057,2652,1071,216,1403,1347,584,259,216,579,543,160,216,216,1926,1754,166,620,132,2676,2094,442,1168,801,3669,3659,3594,1928,425,4389,4357,4479,1895,401,1403,1403,1430,426,216,579,579,474,186,216,1926,1888,1834,208,187,2676
ACSSF,2019m1,nc,000,0033,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121810,119908,61332,105645,11966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675,2648,2687,1834,225,2676,2662,2410,1770,225,1343,1343,1125,735,216,209,209,209,216,216,365,365,365,216,216,1009
ACSSF,2019m1,nc,000,0033,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3346,3485,3959,3609,789,4417,4441,3580,3720,766,2890,2891,2530,1333,28,814,814,303,627,216,592,592,547,122,216,2211,2207,1677,648,266,1634,172371,176477,144908,160780,69273,3346,3666,2299,1879,449,4417,4355,2138,1254,416,2890,2684,768,454,216,814,721,188,44,216,2181,2110,526,216,216,1634,1159,324,1186,74,3346,3485,3959,3609,789,4417,4441,3580,3720,766,2890,2891,2530,1333,28,814,814,303,627,216,2181,2159,1657,648,266,1634
ACSSF,2019m1,nc,000,0033,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122465,118116,60105,108372,34945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160,2169,2109,2189,188,2349,2352,1973,1770,104,1833,1819,1461,1406,141,216,216,216,216,216,601,600,488,549,119,527
ACSSF,2019m1,nc,000,0033,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57084,58890,45803,48557,12274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589,1600,1483,1295,524,1662,1581,1468,1158,526,885,885,708,447,216,122,122,122,216,216,408,390,390,216,87,479
ACSSF,2019m1,nc,000,0033,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687,2787,3537,3277,887,3301,3300,3303,2901,890,1721,1726,1717,302,43,850,850,850,216,216,649,649,614,160,216,928,928,570,798,216,1019,172428,129003,85926,136229,103699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687,2787,3537,3277,887,3301,3300,3303,2901,890,1721,1726,1717,302,43,850,850,850,216,216,1148,1148,858,813,216,1019
ACSSF,2019m1,nc,000,0033,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84967,87675,39442,90156,13357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0033,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441,2612,2560,1693,1325,2307,2562,2396,1574,1187,991,819,607,422,714,216,216,216,216,216,1017,1017,989,276,216,513,466,375,257,75,367,138875,137041,144677,71450,50850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441,2612,2560,1693,1325,2307,2562,2396,1574,1187,991,819,607,422,714,216,216,216,216,216,1228,1198,1134,387,75,367
ACSSF,2019m1,nc,000,0033,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65155,64975,54998,52953,3178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241,2231,2421,1843,189,2287,2285,2158,1643,189,1486,1486,1570,473,216,281,281,247,85,216,689,689,687,103,216,807
ACSSF,2019m1,nc,000,0033,0000024,2855,3400,3491,1078,1275,1483,1146,2787,1242,299,3644,3075,3047,796,1279,1381,1001,2258,878,144,2080,1777,1767,212,156,310,367,825,327,248,510,485,485,216,216,216,216,96,82,216,2982,565,562,124,201,216,256,2879,96,216,965,935,833,425,174,194,120,261,193,216,952,682,657,343,21,96,216,182,573,65,2855,2960,3324,2160,701,3644,3656,3550,2057,445,2080,2029,1999,494,467,510,510,486,198,216,2982,2987,2987,216,165,965,965,903,346,216,952,164614,164238,138511,108030,30075,2855,3529,3313,1242,299,3644,3406,2801,878,144,2080,1817,946,327,248,510,485,96,82,216,3218,1121,2842,218,216,952,684,201,573,65,2855,2960,3324,2160,701,3644,3656,3550,2057,445,2080,2029,1999,494,467,510,510,486,198,216,3218,3225,3208,346,165,952
ACSSF,2019m1,nc,000,0033,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131967,132866,74576,131464,43780,3385,3634,1438,1414,351,3481,3502,1333,1131,275,2311,2142,588,569,216,115,115,216,216,216,630,375,233,382,219,842,792,216,312,216,3385,3466,3230,3192,723,3481,3456,2730,3159,715,2311,2318,1489,1541,57,115,115,88,98,216,630,582,581,68,184,842
ACSSF,2019m1,nc,000,0033,0000026,4546,5384,5197,1381,3127,1995,2107,1513,1862,272,5282,5215,5235,1051,3070,1846,1790,1150,1597,168,2305,1915,1783,458,567,340,572,510,170,216,1622,1592,1590,279,664,81,399,216,216,137,1330,1224,1217,71,387,87,443,216,174,216,752,529,529,216,478,104,216,134,216,216,2276,1728,1697,344,625,195,216,905,812,151,4546,4488,5092,4039,603,5282,5305,5072,3920,515,2305,2389,1732,1502,263,1622,1587,1618,828,181,1330,1319,1319,19,127,752,731,615,345,87,2276,180435,178181,151206,124510,18327,4546,4830,3093,1862,272,5282,5141,2877,1597,168,2305,2141,880,170,216,1622,1651,399,216,137,1536,1484,490,174,216,2276,1773,928,812,151,4546,4488,5092,4039,603,5282,5305,5072,3920,515,2305,2389,1732,1502,263,1622,1587,1618,828,181,1536,1524,1440,345,156,2276
ACSSF,2019m1,nc,000,0033,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4660,4684,4460,3016,527,4991,5023,5064,2811,511,2302,2302,1770,1190,216,959,959,959,216,216,1173,1173,1152,192,216,966,956,943,261,137,1531,193349,178183,114037,164070,72319,4660,5080,2453,1489,323,4991,5046,2387,1338,323,2302,2086,431,511,216,959,830,313,216,216,1430,1346,391,243,216,1531,1469,480,670,216,4660,4684,4460,3016,527,4991,5023,5064,2811,511,2302,2302,1770,1190,216,959,959,959,216,216,1430,1407,1386,305,137,1531
ACSSF,2019m1,nc,000,0033,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124115,107632,66195,96470,70341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913,1893,1560,2220,376,2261,2256,1322,2143,165,1154,1154,442,1051,216,216,216,216,216,216,484,374,68,372,356,651
ACSSF,2019m1,nc,000,0033,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3146,3151,2864,2840,1054,3241,3194,2683,2773,1003,1772,1708,1551,758,320,458,458,436,189,216,530,475,471,85,222,739,656,507,406,295,934,116811,113704,76527,108364,44694,3146,3368,1591,947,434,3241,3333,1487,873,434,1772,1646,592,153,216,458,458,216,216,216,892,800,115,338,216,934,877,125,282,216,3146,3151,2864,2840,1054,3241,3194,2683,2773,1003,1772,1708,1551,758,320,458,458,436,189,216,892,794,675,415,361,934
ACSSF,2019m1,nc,000,0033,0000030,6077,6229,5863,1847,2589,2190,1802,1357,1608,527,6483,6386,6218,1348,2465,2108,1751,1026,1236,155,3162,2682,2653,384,532,542,349,465,451,408,1860,1640,1641,49,291,192,324,216,117,216,1778,1448,1443,65,248,217,314,626,153,72,1767,1662,1678,135,78,222,171,393,117,216,2101,1727,1537,877,427,298,403,219,876,216,6077,6010,6272,3554,1499,6483,6444,6599,3494,1252,3162,3154,3039,1029,757,1860,1860,1855,90,216,1778,1752,1727,178,190,1767,1777,1842,644,312,2101,277338,233666,204211,146238,133390,6077,6151,2808,1608,527,6483,6463,2709,1236,155,3162,2760,770,451,408,1860,1706,383,117,216,2666,2434,911,215,72,2101,1756,548,876,216,6077,6010,6272,3554,1499,6483,6444,6599,3494,1252,3162,3154,3039,1029,757,1860,1860,1855,90,216,2666,2733,2801,660,322,2101
ACSSF,2019m1,nc,000,0033,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96388,98043,53730,102290,15524,2264,3186,2144,441,21,2360,3110,2052,303,21,1007,940,466,75,216,42,42,216,216,216,951,879,195,195,216,571,459,139,225,216,2264,2364,2113,2527,326,2360,2378,1909,2429,210,1007,1026,635,678,172,42,42,42,216,216,951,893,880,203,182,571
ACSSF,2019m1,nc,000,0033,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110630,104355,72868,89864,32175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2869,2780,2730,2492,487,3052,3018,2827,2316,486,1693,1693,1353,990,216,294,294,230,182,216,702,700,509,299,89,1009
ACSSF,2019m1,nc,000,0033,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464,2604,2924,2614,513,3164,3296,2956,2694,503,1857,1863,1576,944,140,196,196,16,195,216,840,840,826,174,216,285,285,189,204,216,826,125344,124751,81002,117854,28719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464,2604,2924,2614,513,3164,3296,2956,2694,503,1857,1863,1576,944,140,196,196,16,195,216,899,899,864,261,216,826
ACSSF,2019m1,nc,000,0033,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259143,258124,91744,267837,33887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3867,3840,4533,4604,547,4503,4415,4341,4729,406,1846,1819,1325,1453,229,550,550,32,549,216,546,352,325,132,360,1943
ACSSF,2019m1,nc,000,0033,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107917,101038,40711,105938,35730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0033,0000036,8219,8656,8541,2656,3378,2879,2148,1538,2698,712,8448,7931,8182,2431,3394,2787,1812,1315,2077,362,4879,4595,4284,971,1276,561,510,441,825,216,2466,2489,2431,226,512,323,313,240,216,216,2334,2092,2089,109,488,57,358,435,225,216,2147,1990,1983,80,333,216,498,127,210,216,5432,4897,4606,1499,888,275,518,355,2018,663,8219,9193,9563,4000,3815,8448,9099,9486,3759,3404,4879,5056,4813,1185,1151,2466,2370,2353,122,308,2334,2381,2350,269,198,2147,2049,2012,175,1058,5432,431815,353797,347211,167922,247372,8219,8525,4163,2698,712,8448,7494,3980,2077,362,4879,4736,973,825,216,2466,2529,505,216,216,3014,2937,771,321,216,5432,4859,723,2018,663,8219,9193,9563,4000,3815,8448,9099,9486,3759,3404,4879,5056,4813,1185,1151,2466,2370,2353,122,308,3014,3010,2958,318,1071,5432
ACSSF,2019m1,nc,000,0033,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761,2873,2621,2108,563,2447,2584,2060,1923,533,1015,1015,1060,478,216,28,28,28,216,216,278,278,278,216,216,1014,1040,835,767,107,1446,135021,136748,57933,124058,28113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761,2873,2621,2108,563,2447,2584,2060,1923,533,1015,1015,1060,478,216,28,28,28,216,216,1098,1129,938,767,107,1446
ACSSF,2019m1,nc,000,0033,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130583,127359,94258,102753,10378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0033,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3694,4102,4262,1580,1241,4238,4400,4317,1527,1238,1676,1670,1502,574,72,414,414,414,216,216,936,936,935,19,216,862,862,868,50,216,2068,162302,160923,132992,95497,61596,3694,3713,2413,1773,324,4238,4246,2341,1281,105,1676,1559,470,495,89,414,414,216,216,216,1154,1038,305,147,216,2068,1834,261,1053,295,3694,4102,4262,1580,1241,4238,4400,4317,1527,1238,1676,1670,1502,574,72,414,414,414,216,216,1154,1154,1160,52,216,2068
ACSSF,2019m1,nc,000,0033,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161193,157720,150434,97134,11626,5012,5641,3763,2257,168,4559,4260,3486,1064,216,3238,2616,1671,1664,168,138,138,216,216,216,2529,1596,1958,216,216,1483,927,952,403,216,5012,4830,5031,2416,589,4559,4419,4792,2024,593,3238,3238,3175,1291,216,138,138,138,216,216,2529,2532,2479,681,207,1483
ACSSF,2019m1,nc,000,0033,0000041,3062,2801,2807,849,1372,1009,2094,470,1279,165,3381,2750,2701,671,1233,998,1550,428,939,68,1309,952,938,163,419,225,521,65,342,116,1574,824,824,216,265,216,1260,32,216,216,1006,726,716,70,225,216,742,216,104,216,739,458,472,103,262,216,443,149,254,216,1507,1073,985,468,358,176,562,178,567,89,3062,3096,3256,2491,618,3381,3370,2558,2406,590,1309,1309,879,1051,216,1574,1574,1566,290,32,1006,1006,926,215,216,739,698,510,483,209,1507,112995,111178,64071,95403,14445,3062,2772,2396,1279,165,3381,2863,2033,939,68,1309,1020,559,342,116,1574,858,1261,216,216,1240,900,813,274,216,1507,1259,628,567,89,3062,3096,3256,2491,618,3381,3370,2558,2406,590,1309,1309,879,1051,216,1574,1574,1566,290,32,1240,1217,1113,510,209,1507
