ACSSF,2019e1,nc,000,0045,0000001,184290,75757,60414,48119,184290,93401,52481,40920,90889,59203,49585,36197,6472051,212539,85006,6780,9318,13983,14661,40264,127533,6259512,212242,84805,36455,16820,19635,48350,27716,20634,127437,50063,77374,121642,48849,23193,25656,72793,26486,46307,66515,28979,17067,11912,37536,17037,20499,2974,1291,543,748,1683,722,961,8576,1064,341,723,7512,963,6549,,,,,,,,8729,3014,2507,507,5715,3881,1834,3956,1662,1086,576,2294,1070,1224,110375,45677,21101,24576,64698,23706,40992,21847,7546,5928,1618,14301,6663,7638,212482,59607,21837,10204,11633,37770,152875,63169,34533,28636,89706,212539,180978,77400,39765,37635,103578,31561,7606,4972,2634,23955,212539,177667,74805,37603,37202,102862,34872,11183,4528,2797,1731,6655,23689,5673,4337,1336,18016,212539,76651,31399,13416,17983,45252,135888,53607,31321,22286,82281,212539,130214,56138,28988,27150,74076,82325,28868,15749,13119,53457,212539,100667,47535,31502,16033,53132,111872,37471,13235,24236,74401,212443,29518,16699,9195,7504,12819,182925,68307,35542,32765,114618,4046348,142096,60031,26052,33979,82065,3904252
ACSSF,2019e1,nc,000,0045,0000002,108842,46202,35108,27532,108842,56415,32730,23685,52427,60499,52107,36045,4187126,124879,49313,3477,4550,9185,9450,22651,75566,4062247,124587,49117,18985,8533,10452,30132,17551,12581,75470,29440,46030,60532,23749,10907,12842,36783,12639,24144,46452,21074,12336,8738,25378,11722,13656,883,382,275,107,501,275,226,7084,579,303,276,6505,631,5874,,,,,,,,7124,2371,1864,507,4753,3655,1098,2657,1011,595,416,1646,614,1032,53170,21802,9780,12022,31368,10800,20568,15517,4928,3715,1213,10589,5496,5093,124822,31738,11732,5313,6419,20006,93084,37581,20967,16614,55503,124879,102272,44885,23612,21273,57387,22607,4428,2668,1760,18179,124879,99110,42768,21855,20913,56342,25769,8694,3511,2131,1380,5183,17075,3034,2294,740,14041,124879,42280,16819,7289,9530,25461,82599,32494,18991,13503,50105,124879,70996,29415,15250,14165,41581,53883,19898,11030,8868,33985,124879,60802,28442,19468,8974,32360,64077,20871,6812,14059,43206,124783,15774,8868,4456,4412,6906,109009,40445,21824,18621,68564,2711628,85778,36099,14888,21211,49679,2625850
ACSSF,2019e1,nc,000,0045,0000003,75448,29555,25306,20587,75448,36986,19751,17235,38462,56422,45602,36620,2284925,87660,35693,3303,4768,4798,5211,17613,51967,2197265,87655,35688,17470,8287,9183,18218,10165,8053,51967,20623,31344,61110,25100,12286,12814,36010,13847,22163,20063,7905,4731,3174,12158,5315,6843,2091,909,268,641,1182,447,735,,,,,,,,,,,,,,,1605,643,643,0,962,226,736,1299,651,491,160,648,456,192,57205,23875,11321,12554,33330,12906,20424,6330,2618,2213,405,3712,1167,2545,87660,27869,10105,4891,5214,17764,59791,25588,13566,12022,34203,87660,78706,32515,16153,16362,46191,8954,3178,2304,874,5776,87660,78557,32037,15748,16289,46520,9103,2489,1017,666,351,1472,6614,2639,2043,596,3975,87660,34371,14580,6127,8453,19791,53289,21113,12330,8783,32176,87660,59218,26723,13738,12985,32495,28442,8970,4719,4251,19472,87660,39865,19093,12034,7059,20772,47795,16600,6423,10177,31195,87660,13744,7831,4739,3092,5913,73916,27862,13718,14144,46054,1334720,56318,23932,11164,12768,32386,1278402
ACSSF,2019e1,nc,000,0045,0000004,170643,70417,56048,44178,170643,86229,47612,38617,84414,60554,51642,36690,6075081,197261,78672,6611,8523,13161,13687,36690,118589,5877820,196964,78471,33649,15694,17955,44822,25396,19426,118493,47441,71052,112396,44767,21306,23461,67629,25257,42372,61338,27207,15828,11379,34131,15797,18334,2825,1291,543,748,1534,617,917,8576,1064,341,723,7512,963,6549,,,,,,,,8502,2787,2280,507,5715,3881,1834,3477,1409,993,416,2068,1022,1046,102641,41980,19599,22381,60661,22953,37708,20060,6934,5316,1618,13126,6139,6987,197204,55162,20517,9655,10862,34645,142042,58155,31636,26519,83887,197261,167594,71738,36931,34807,95856,29667,6934,4360,2574,22733,197261,164211,69118,34769,34349,95093,33050,11135,4528,2797,1731,6607,21915,5026,3725,1301,16889,197261,71094,29371,12660,16711,41723,126167,49301,28631,20670,76866,197261,119480,51824,26786,25038,67656,77781,26848,14505,12343,50933,197261,93763,44187,29392,14795,49576,103498,34485,11899,22586,69013,197165,26523,14532,7773,6759,11991,170642,64140,33518,30622,106502,3809777,131815,55142,24200,30942,76673,3677962
ACSSF,2019e1,nc,000,0045,0000005,140462,61664,43325,35473,140462,69315,39520,29795,71147,64106,55797,40663,5185226,164454,62267,4987,6747,11452,11197,27884,102187,5020772,164209,62118,24829,11007,13822,37289,20616,16673,102091,41839,60252,91419,34646,16192,18454,56773,21853,34920,52778,22545,12359,10186,30233,14132,16101,,,,,,,,8538,1026,303,723,7512,963,6549,,,,,,,,7621,2273,1956,317,5348,3718,1630,3204,1183,767,416,2021,1022,999,83449,32218,14712,17506,51231,19844,31387,16123,4790,3494,1296,11333,5681,5652,164454,44027,15641,7219,8422,28386,120427,46626,24553,22073,73801,164454,138127,56741,28667,28074,81386,26327,5526,3105,2421,20801,164454,135622,55040,27314,27726,80582,28832,9675,3563,2095,1468,6112,19157,3664,2363,1301,15493,164454,59469,23172,9277,13895,36297,104985,39095,22495,16600,65890,164454,98338,40495,19962,20533,57843,66116,21772,11810,9962,44344,164454,79787,36110,23894,12216,43677,84667,26157,7878,18279,58510,164358,19479,9457,4486,4971,10022,144879,52810,27286,25524,92069,3263121,109859,43793,18449,25344,66066,3153262
ACSSF,2019e1,nc,000,0045,0000006,52517,22129,16267,14121,52517,27199,15597,11602,25318,59030,51284,45263,2012962,59810,21697,1526,2249,3725,3840,10357,38113,1953152,59612,21595,9547,4433,5114,12048,7415,4633,38017,14718,23299,19411,6816,3155,3661,12595,3969,8626,28829,12079,6550,5529,16750,7804,8946,,,,,,,,,,,,,,,,,,,,,,4808,1664,1664,0,3144,2615,529,,,,,,,,16212,5589,2369,3220,10623,3571,7052,8414,2925,2484,441,5489,2967,2522,59810,14567,5470,2215,3255,9097,45243,16227,9735,6492,29016,59810,45883,18916,9935,8981,26967,13927,2781,2015,766,11146,59810,44609,17600,8824,8776,27009,15201,5062,2284,1564,720,2778,10139,1813,1562,251,8326,59810,18013,6949,2574,4375,11064,41797,14748,9376,5372,27049,59810,30926,12618,6087,6531,18308,28884,9079,5863,3216,19805,59810,29453,12908,9588,3320,16545,30357,8789,2362,6427,21568,59714,7116,2738,1320,1418,4378,52598,18959,10630,8329,33639,1381465,41568,15945,7186,8759,25623,1339897
ACSSF,2019e1,nc,000,0045,0000007,87945,39535,27058,21352,87945,42116,23923,18193,45829,67530,56925,38240,3172264,104644,40570,3461,4498,7727,7357,17527,64074,3067620,104597,40523,15282,6574,8708,25241,13201,12040,64074,27121,36953,72008,27830,13037,14793,44178,17884,26294,23949,10466,5809,4657,13483,6328,7155,,,,,,,,3508,689,92,597,2819,795,2024,,,,,,,,2813,609,292,317,2204,1103,1101,,,,,,,,67237,26629,12343,14286,40608,16273,24335,7709,1865,1010,855,5844,2714,3130,104644,29460,10171,5004,5167,19289,75184,30399,14818,15581,44785,104644,92244,37825,18732,19093,54419,12400,2745,1090,1655,9655,104644,91013,37440,18490,18950,53573,13631,4613,1279,531,748,3334,9018,1851,801,1050,7167,104644,41456,16223,6703,9520,25233,63188,24347,13119,11228,38841,104644,67412,27877,13875,14002,39535,37232,12693,5947,6746,24539,104644,50334,23202,14306,8896,27132,54310,17368,5516,11852,36942,104644,12363,6719,3166,3553,5644,92281,33851,16656,17195,58430,1881656,68291,27848,11263,16585,40443,1813365
ACSSF,2019e1,nc,000,0045,0000008,30181,8753,12723,8705,30181,16914,8092,8822,13267,46260,41582,28787,889855,32807,16405,1624,1776,1709,2490,8806,16402,857048,32755,16353,8820,4687,4133,7533,4780,2753,16402,5602,10800,20977,10121,5114,5007,10856,3404,7452,8560,4662,3469,1193,3898,1665,2233,2078,844,348,496,1234,370,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19192,9762,4887,4875,9430,3109,6321,3937,2144,1822,322,1793,458,1335,32750,11135,4876,2436,2440,6259,21615,11529,7083,4446,10086,32807,29467,14997,8264,6733,14470,3340,1408,1255,153,1932,32807,28589,14078,7455,6623,14511,4218,1460,965,702,263,495,2758,1362,1362,0,1396,32807,11625,6199,3383,2816,5426,21182,10206,6136,4070,10976,32807,21142,11329,6824,4505,9813,11665,5076,2695,2381,6589,32807,13976,8077,5498,2579,5899,18831,8328,4021,4307,10503,32807,7044,5075,3287,1788,1969,25763,11330,6232,5098,14433,546656,21956,11349,5751,5598,10607,524700
ACSSF,2019e1,nc,000,0045,0000009,5638,1731,2663,1244,5638,2514,1936,578,3124,,,,212170,4912,2332,325,63,221,539,1184,2580,207258,4860,2280,427,198,229,1853,1432,421,2580,681,1899,2622,1128,478,650,1494,338,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109,1128,478,650,981,210,771,,,,,,,,4855,1646,796,448,348,850,3209,1536,1234,302,1673,4912,4399,2332,1682,650,2067,513,0,0,0,513,,,,,,,,,,,,,,,,,,4912,1554,535,396,139,1019,3358,1797,1286,511,1561,4912,2311,1146,857,289,1165,2601,1186,825,361,1415,4912,2391,1319,1134,185,1072,2521,1013,548,465,1508,4912,1051,888,628,260,163,3861,1444,1054,390,2417,141156,3799,1794,353,1441,2005,137357
ACSSF,2019e1,nc,000,0045,0000010,24543,7022,10060,7461,24543,14400,6156,8244,10143,44740,42528,29595,677685,27895,14073,1299,1713,1488,1951,7622,13822,649790,27895,14073,8393,4489,3904,5680,3348,2332,13822,4921,8901,18355,8993,4636,4357,9362,3066,6296,6362,3550,2357,1193,2812,1322,1490,2053,819,323,496,1234,370,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17083,8634,4409,4225,8449,2899,5550,2844,1564,1242,322,1280,330,950,27895,9489,4080,1988,2092,5409,18406,9993,5849,4144,8413,27895,25068,12665,6582,6083,12403,2827,1408,1255,153,1419,27895,24770,12326,6353,5973,12444,3125,804,669,406,263,135,2321,1078,1078,0,1243,27895,10071,5664,2987,2677,4407,17824,8409,4850,3559,9415,27895,18831,10183,5967,4216,8648,9064,3890,1870,2020,5174,27895,11585,6758,4364,2394,4827,16310,7315,3473,3842,8995,27895,5993,4187,2659,1528,1806,21902,9886,5178,4708,12016,405500,18157,9555,5398,4157,8602,387343
