ACSSF,2019e1,nc,000,0017,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24428,23301,26898,30441,22337,,,,,,571542,93971,71856,405715,383762,64131,49753,269878,150791,24366,15054,111371,2734,558,133,2043,34255,4916,6916,22423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25296,23510,28318,31564,25496,,,,,,1926114,347936,217035,1361143,1306237,251005,158539,896693,516411,80782,43772,391857,13770,1931,596,11243,89696,14218,14128,61350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30235,28716,37688,26131,25973,,,,,,165387,25249,12242,127896,111414,18337,7454,85623,38684,5033,2560,31091,776,98,0,678,14513,1781,2228,10504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31637,26645,33622,43370,32966,,,,,,141927,13326,7854,120747,59084,7104,4194,47786,77124,6099,3660,67365,609,0,0,609,5110,123,0,4987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29299,24953,34041,30785,19844,,,,,,254547,30942,27582,196023,128842,18067,13515,97260,103187,8446,9986,84755,2101,227,175,1699,20417,4202,3906,12309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26194,26054,28118,11223,21698,,,,,,88308,18560,7271,62477,62043,11999,5786,44258,18920,3565,1154,14201,751,147,0,604,6594,2849,331,3414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32088,28075,37491,21982,32307,,,,,,214542,15760,15832,182950,111447,9104,8914,93429,79981,5161,3627,71193,2019,318,147,1554,21095,1177,3144,16774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25776,23354,33212,21808,26566,,,,,,81097,8096,10949,62052,61249,5799,9085,46365,17000,1903,1130,13967,359,210,0,149,2489,184,734,1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29269,25730,31844,41295,41663,,,,,,68408,6080,3623,58705,37615,3876,1893,31846,27736,1985,1637,24114,838,55,0,783,2219,164,93,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28622,27250,32085,45022,25419,,,,,,156634,23316,11495,121823,100699,16697,5825,78177,43685,4752,4381,34552,1323,0,319,1004,10927,1867,970,8090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32795,30122,42267,36721,25305,,,,,,73477,6139,7362,59976,34650,3347,4540,26763,29060,1679,1446,25935,623,0,0,623,9144,1113,1376,6655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22811,22319,24262,.,25957,,,,,,95910,20421,8223,67266,69664,16307,6129,47228,23306,4080,1888,17338,0,0,0,0,2940,34,206,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28704,24825,29573,52244,29621,,,,,,96512,13303,10323,72886,46704,7344,5612,33748,42411,4454,3145,34812,1560,0,252,1308,5837,1505,1314,3018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27374,23747,29997,28833,30002,,,,,,317943,57598,35918,224427,155066,33067,18989,103010,127863,19959,12308,95596,12528,1379,2002,9147,22486,3193,2619,16674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30209,30184,29157,17736,32132,,,,,,165276,28959,15245,121072,117156,21004,11038,85114,37718,5594,3803,28321,965,146,227,592,9437,2215,177,7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36435,27523,45912,39110,31871,,,,,,307028,43336,21475,242217,141949,23290,12500,106159,112280,10138,2754,99388,3582,582,0,3000,49217,9326,6221,33670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29730,26876,34552,25956,27052,,,,,,371779,57555,36372,277852,216209,38512,22386,155311,121906,12557,10164,99185,3158,389,132,2637,30506,6097,3690,20719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30594,31009,31370,24663,26515,,,,,,68309,6025,6922,55362,43070,3155,4869,35046,19324,1696,1400,16228,1254,0,18,1236,4661,1174,635,2852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29495,27474,33553,24863,24603,,,,,,220193,24322,26118,169753,148726,18147,19077,111502,57801,5644,4884,47273,1877,109,203,1565,11789,422,1954,9413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28558,26256,31693,21550,27301,,,,,,515555,84782,47472,383301,274607,48404,24502,201701,172210,22170,15305,134735,6646,1718,515,4413,62092,12490,7150,42452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27360,25194,35229,62375,22653,,,,,,132418,22415,13746,96257,72424,14045,7756,50623,49717,6996,4789,37932,2935,243,157,2535,7342,1131,1044,5167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30221,26919,31878,38256,24880,,,,,,116087,12220,9107,94760,55236,6491,3859,44886,52654,3881,4338,44435,1098,0,0,1098,7099,1848,910,4341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32189,28082,39305,33932,34454,,,,,,180258,13414,13654,153190,98540,8741,8348,81451,68562,3696,3608,61258,1378,0,0,1378,11778,977,1698,9103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32066,31819,35753,22956,26676,,,,,,207359,28284,14347,164728,129270,17040,10366,101864,57029,6095,2040,48894,2449,629,254,1566,18611,4520,1687,12404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35125,36086,34260,.,31572,,,,,,85299,6309,4661,74329,51811,3424,2762,45625,29552,2141,1681,25730,231,0,0,231,3705,744,218,2743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36708,31284,42558,39226,31384,,,,,,1093798,111183,89111,893504,444810,54634,42063,348113,460784,31795,23955,405034,13915,1714,679,11522,174289,23040,22414,128835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31737,25700,40710,59721,29702,,,,,,99168,11707,8592,78869,50020,7350,5128,37542,42806,3956,2284,36566,1204,91,0,1113,5138,310,1180,3648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26592,24977,32389,25045,42414,,,,,,92275,15557,12895,63823,71419,13066,9762,48591,16503,1728,2597,12178,532,0,10,522,3821,763,526,2532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31005,27244,33831,30916,29424,,,,,,227348,29539,24945,172864,112117,17909,15771,78437,100843,9526,5834,85483,1945,144,0,1801,12443,1960,3340,7143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23711,22770,24376,21151,20062,,,,,,178429,19741,23899,134789,61070,8463,7341,45266,106915,11019,14927,80969,2794,0,112,2682,7650,259,1519,5872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35552,22440,42494,31478,38188,,,,,,135943,19200,6949,109794,55250,9223,3276,42751,60162,6073,3457,50632,3949,697,74,3178,16582,3207,142,13233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27231,24618,36789,92617,31894,,,,,,173204,33998,14922,124284,124209,27446,10889,85874,36948,5896,2162,28890,2207,71,0,2136,9840,585,1871,7384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25459,25874,24937,28864,24137,,,,,,141793,20914,19290,101589,99017,13320,13313,72384,33946,6319,4457,23170,1313,0,133,1180,7517,1275,1387,4855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21324,20809,22587,16066,26881,,,,,,127275,40606,18350,68319,105324,34316,15900,55108,15245,4309,1738,9198,828,198,51,579,5878,1783,661,3434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23590,24079,22133,55258,15401,,,,,,89124,18176,8454,62494,64809,11989,5767,47053,21695,5292,2300,14103,518,0,0,518,2102,895,387,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26956,26180,31409,15272,21920,,,,,,137475,18843,15930,102702,91355,11649,11466,68240,36412,3652,3043,29717,1845,224,8,1613,7863,3318,1413,3132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24824,24887,24692,19303,27830,,,,,,65941,13390,8167,44384,43133,9575,5100,28458,19827,3426,2859,13542,699,167,13,519,2282,222,195,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25081,25336,25811,90470,22328,,,,,,70892,11802,8856,50234,48842,8506,6791,33545,17798,2782,1723,13293,380,18,0,362,3872,496,342,3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36222,27558,42343,47857,35532,,,,,,236758,16466,12365,207927,113281,11051,5945,96285,95793,4288,2901,88604,4177,0,529,3648,23507,1127,2990,19390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40749,32278,49311,35744,36884,,,,,,1087829,86713,68996,932120,476438,48098,39757,388583,439240,23961,14566,400713,19138,1628,1450,16060,153013,13026,13223,126764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26218,22217,34598,48590,21571,,,,,,120848,23488,15515,81845,79630,16500,10117,53013,30752,4655,3277,22820,2226,56,206,1964,8240,2277,1915,4048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25047,22951,32470,31847,22802,,,,,,67405,10007,7000,50398,50252,8240,6035,35977,14108,1700,505,11903,514,0,0,514,2531,67,460,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24809,22806,31925,34629,25155,,,,,,80069,18988,8570,52511,57814,11801,7024,38989,16951,5090,1233,10628,378,0,0,378,4926,2097,313,2516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27862,23557,31120,70788,19308,,,,,,89538,13792,10627,65119,39456,7842,4072,27542,40158,4362,4204,31592,1458,74,0,1384,8466,1514,2351,4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50824,39377,53689,37196,56584,,,,,,170792,7447,4807,158538,48621,2856,1390,44375,78289,2226,1195,74868,3275,456,300,2519,40607,1909,1922,36776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35935,30711,41916,39171,31183,,,,,,871554,97566,75728,698260,360299,48376,36798,275125,349968,27539,18784,303645,11615,1541,679,9395,149672,20110,19467,110095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33447,26134,40380,20478,41297,,,,,,95025,6011,8270,80744,47584,3444,4010,40130,33767,1745,2213,29809,1467,318,19,1130,12207,504,2028,9675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36483,27105,46115,45536,32010,,,,,,268525,40928,16053,211544,122377,21774,8820,91783,98823,9622,2595,86606,3339,582,0,2757,43986,8950,4638,30398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144,23654,29034,28292,28000,,,,,,195994,37864,24039,134091,88551,21449,11336,55766,83251,13190,9281,60780,7695,1111,1419,5165,16497,2114,2003,12380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27413,26370,30927,25739,22214,,,,,,74854,8195,9796,56863,48310,5635,7653,35022,18733,2301,1097,15335,1195,0,43,1152,6616,259,1003,5354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27076,24519,30832,24635,26920,,,,,,280192,55327,28023,196842,142034,31758,12848,97428,92084,14725,8942,68417,4993,1260,515,3218,41081,7584,5718,27779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0017,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25370,22260,35364,108038,42320,,,,,,86925,20461,6694,59770,62127,16682,5235,40210,19769,3690,803,15276,828,0,0,828,4201,89,656,3456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
