ACSSF,2019e1,nc,000,0043,0000018,,,,,,,,,,,,,,,,,,,,,,26828,1926,1042,1260,2051,2894,2867,3992,2542,1236,1172,872,242,2229,2503,26828,874,3676,5013,5425,3401,1811,2619,579,769,1132,773,756,27744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27744,26168,22473,3695,2836,416,443,0,374,286,916
ACSSF,2019e1,nc,000,0043,0000019,,,,,,,,,,,,,,,,,,,,,,31254,282,428,732,1511,3101,3880,4837,3243,2700,3635,1957,1367,1698,1883,31254,1470,3830,5283,5220,4996,2567,4143,498,708,1610,487,442,32661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32661,30069,27503,2566,1878,444,244,140,229,816,1407
ACSSF,2019e1,nc,000,0043,0000020,,,,,,,,,,,,,,,,,,,,,,88571,4228,2443,5484,6334,9046,10098,13095,9744,4347,4762,1620,1821,6141,9408,88571,1807,7227,14952,16525,13749,7830,11484,3462,2901,4105,3123,1406,91380,91083,1381,13948,34832,40922,77685,217,10054,31291,36123,7798,301,3044,1631,2822,659,0,72,587,0,2132,863,333,373,563,2809,0,445,950,1414,91380,85635,77774,7861,6417,262,1182,676,1035,1225,2809
ACSSF,2019e1,nc,000,0043,0000021,,,,,,,,,,,,,,,,,,,,,,17272,885,330,652,809,2034,2663,3141,1467,1263,1584,83,0,1731,630,17272,1246,1514,1846,1623,2633,1766,3053,757,669,1261,493,411,19701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0043,0000022,,,,,,,,,,,,,,,,,,,,,,35439,1501,711,1979,1420,3459,4327,6516,2771,2017,1601,1752,425,3494,3466,35439,1322,4963,3486,5286,7362,1409,4312,1338,963,2702,1112,1184,35930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35930,33327,30983,2344,2124,90,130,0,1656,456,491
ACSSF,2019e1,nc,000,0043,0000023,,,,,,,,,,,,,,,,,,,,,,49260,1544,2162,3055,4353,6391,7084,6982,5547,2429,2965,1948,397,2291,2112,49260,1210,5984,8668,8161,7325,2061,7935,741,1065,3685,2024,401,51662,48751,1666,8013,20298,18774,40495,452,6781,17497,15765,4578,213,655,1847,1863,179,0,0,142,37,1182,729,32,23,398,2317,272,545,789,711,51662,47813,41670,6143,3682,976,1485,199,718,530,2402
ACSSF,2019e1,nc,000,0043,0000024,182760,164980,149957,15023,12158,2002,507,226,130,916,881,0,35,0,0,670,231,304,8721,2047,4891,177869,4418,6821,11438,19091,17841,21672,22161,19242,10673,11209,4407,2603,14904,11389,177869,9144,18086,21727,33820,27237,10427,27007,5308,4524,11582,5305,3702,182760,169597,4141,40112,73314,52030,146105,1374,33945,64892,45894,12879,775,3372,5115,3617,873,281,153,319,120,4849,1336,1592,1221,700,4891,375,1050,1767,1699,182760,164980,149957,15023,12158,2002,863,916,8721,3252,4891
ACSSF,2019e1,nc,000,0043,0000025,,,,,,,,,,,,,,,,,,,,,,42061,1224,464,3218,2606,5752,7668,6280,4940,1444,2197,1211,409,1777,2871,42061,1512,6239,6583,7255,7304,1898,4697,1559,695,2520,959,840,43853,43680,926,6631,15421,20702,35311,251,4588,13342,17130,5466,39,1535,1582,2310,0,0,0,0,0,1161,529,68,154,410,1742,107,440,343,852,43853,40839,35359,5480,3802,881,797,61,346,815,1792
ACSSF,2019e1,nc,000,0043,0000026,210578,187178,173289,13889,10623,2321,333,477,135,5866,5686,65,115,0,0,155,316,817,3507,1152,11587,198991,3809,1965,3721,10457,16640,22887,31056,31108,25170,21165,8180,2921,11185,8727,198991,2594,10230,24509,29413,33762,15212,27836,9710,12357,19285,9772,4311,210578,209445,4726,48033,98282,58404,173050,1284,37540,83057,51169,13799,956,2721,6429,3693,5718,2170,2290,891,367,5473,316,1966,1798,1393,11405,0,3516,6107,1782,210578,187178,173289,13889,10623,2321,945,5866,3507,2440,11587
ACSSF,2019e1,nc,000,0043,0000027,197849,179546,164442,15104,12104,1603,1124,86,187,2482,2448,0,34,0,0,56,240,28,4296,2129,9072,188777,4895,2790,4669,11239,17889,20591,33070,26137,16922,14039,7227,2569,14988,11752,188777,3946,16208,25096,32138,37344,14141,24007,6528,5491,11606,7954,4318,197849,196112,5633,44575,70810,75094,164071,2447,37826,58731,65067,15096,515,3943,5421,5217,2173,854,520,732,67,5953,1756,1172,1723,1302,8819,61,1114,4203,3441,197849,179546,164442,15104,12104,1603,1397,2482,4296,2453,9072
