ACSSF,2019e1,nc,000,0044,0000032,22061,22055,2720,2831,1042,3471,4588,3106,4297,6,18454,12549,1779,1455,632,4849,3834,5905,920,0,102,0,82,736,4985,492,852,66,2270,1305,22055,14700,1961,956,4438,22055,4396,4396,902,289,3205,0,17659,17240,13798,1231,2211,419,22055,18454,17235,294,925,2619,311,671,117417,116025,51115,23984,6100,17884,27131,7643,19488,26879,130,3394,153,26386,24543,341,1502,3390,692,629,143,306,299,0,2509,1392,30925,29902,21118,10490,6711,3779,9817,629,90,92,0,8784,8312,2968,2511,457,5344,5208,136,472,1023,93970,13743,54051,7051,7932,8086,3107,18979,1099,5579,2065,5678,2670,1888,45089,4925,29132,4308,2254,3638,832,29902,7719,19340,678,0,1778,387,117417,116025,51115,23984,27131,27009,3547,26386,3390,692,629,748,2509,1392
ACSSF,2019e1,nc,000,0044,0000033,41037,40818,5767,3464,2351,6555,7793,6991,7897,219,35874,29020,3743,2227,1598,10482,10970,6854,1790,386,411,25,478,490,5064,614,464,637,1723,1626,40818,31838,1486,2003,5491,40818,7169,7169,3800,734,2635,0,33649,33414,28038,1742,3634,235,40818,35874,33291,525,2058,3576,838,530,181806,180493,68145,34978,6719,28259,33167,8231,24936,39411,254,3766,84,54381,50580,942,2859,5193,1625,1936,439,602,1425,0,3232,1313,28554,27949,21087,10638,5872,4766,8344,1139,265,571,130,6862,6699,2197,2127,70,4502,4303,199,163,605,139675,14950,79094,7951,18461,15842,3377,35944,1607,9239,4748,15002,3881,1467,75782,6913,53290,2746,3353,7773,1707,27949,6430,16565,457,106,4188,203,181806,180493,68145,34978,33167,39665,3850,54381,5193,1625,1936,2466,3232,1313
ACSSF,2019e1,nc,000,0044,0000034,52734,52660,7581,5628,2635,7919,8709,10849,9339,74,49152,35040,4727,3885,1220,12180,13028,14112,2590,612,402,83,607,886,11522,894,1057,1158,3309,5104,52660,36422,3358,1354,11526,52660,13043,13043,5459,587,6997,0,39617,39386,30963,2090,6333,231,52660,49152,43673,2134,3345,2243,623,642,209339,207577,73567,34913,7765,27148,38654,9180,29474,39500,182,3834,272,72902,64638,3320,4944,4119,2897,3215,1157,81,1699,202,3950,1762,27663,27083,20588,10416,6372,4044,6768,2032,756,366,250,6495,6450,1430,1430,0,5020,4917,103,45,580,154917,16945,79631,7953,23672,22309,4407,41809,841,11764,3888,16656,6024,2636,86025,9757,53485,3989,7016,10329,1449,27083,6347,14382,76,0,5956,322,209339,207577,73567,34913,38654,39682,4106,72902,4119,2897,3215,2937,4152,1762
ACSSF,2019e1,nc,000,0044,0000035,18130,18130,3149,1891,757,3196,2284,3384,3469,0,15570,12503,2330,1640,600,3499,4434,3067,505,0,0,0,252,253,2562,528,55,101,552,1326,18083,14328,1181,808,1766,18130,2378,2246,1153,326,767,132,15752,15699,13175,512,2012,53,18083,15570,14938,200,432,1604,483,426,86111,85434,34418,18119,4186,13933,16299,4022,12277,18392,0,2088,0,23182,21941,331,910,3362,171,953,31,619,923,241,1054,677,15067,14749,10255,5019,3309,1710,4095,726,31,165,219,4494,4025,1878,1707,171,2147,1748,399,469,318,67304,8208,36882,4090,7612,9160,1352,15570,1228,3909,1155,5700,3135,443,36985,3525,24731,2178,1829,4485,237,14749,3455,8242,757,83,1540,672,86111,85434,34418,18119,16299,18392,2088,23182,3362,171,953,1573,1295,677
ACSSF,2019e1,nc,000,0044,0000036,258148,257892,42366,30703,12651,39525,41485,48948,42214,256,232144,149485,24466,18512,8219,43668,54620,82659,17771,3909,1676,1383,6966,3837,64888,7564,7129,1768,22736,25691,257892,157909,23646,7496,68841,257892,39808,39149,8273,3674,27202,659,218084,217269,149636,17233,50400,815,257892,232144,222661,4136,5347,15819,6758,3171,1110356,1094395,426313,211529,62243,149286,214784,76847,137937,178842,2015,26669,2042,335788,318757,6790,10241,20124,14796,18885,2218,3439,14680,285,48299,15961,127292,124975,87451,40074,25204,14870,31153,11174,1576,2303,1171,37524,35579,10891,9672,1219,24688,23802,886,1945,2317,836503,139090,361817,57347,103462,114008,60779,280650,35508,60422,27838,86712,31062,39108,430878,70108,237170,27727,16296,61414,18163,124975,33474,64225,1782,454,21532,3508,1110356,1094395,426313,211529,214784,180857,28711,335788,20124,14796,18885,20337,48584,15961
ACSSF,2019e1,nc,000,0044,0000037,21306,21267,3698,2525,1571,2639,2472,4639,3723,39,17234,13092,2733,1872,795,2971,4721,4142,797,0,91,0,379,327,3345,285,332,334,706,1688,21267,14333,1730,458,4746,21267,5011,4965,1774,162,3029,46,16256,15905,12559,660,2686,351,21267,17234,15800,164,1270,1385,1739,909,100880,99609,41530,20143,5763,14380,21387,6840,14547,20842,167,1166,91,24701,22458,676,1567,2755,1279,629,107,316,2104,0,3922,1271,24639,23664,16841,8947,5248,3699,6831,420,94,549,0,6823,6568,2290,2207,83,4278,3971,307,255,975,78342,12603,42231,2283,7467,9632,4126,18882,2636,6330,746,4948,2221,2001,35796,3789,22112,1180,2519,4359,1837,23664,6178,13789,357,0,3052,288,100880,99609,41530,20143,21387,21009,1257,24701,2755,1279,629,2527,3922,1271
ACSSF,2019e1,nc,000,0044,0000038,20532,20505,3947,1327,1263,2646,3960,3632,3730,27,14815,8390,1479,449,400,2815,3247,6425,2472,755,344,8,439,926,3953,836,170,239,1696,1012,20505,11531,2771,883,5320,20505,8388,8388,2964,972,4452,0,12117,12117,8567,2074,1476,0,20505,14815,14365,139,311,4674,708,308,94298,92217,37574,18435,4148,14287,19139,5403,13736,17151,416,2628,0,23392,22283,498,611,5681,1025,1157,87,280,1486,0,1340,2081,17778,17238,13394,7210,4652,2558,5405,547,0,232,0,3844,3676,727,655,72,2949,2836,113,168,540,71712,9551,35070,5321,8577,11715,1478,19153,1345,3509,2802,6616,4098,783,35321,4715,20126,2228,1914,5705,633,17238,3491,11435,291,47,1912,62,94298,92217,37574,18435,19139,17567,2628,23392,5681,1025,1157,1853,1340,2081
ACSSF,2019e1,nc,000,0044,0000039,42705,42679,6594,4136,1865,6875,7731,8155,7323,26,40280,27808,4545,3293,1289,9414,9267,12472,4066,1292,239,243,1596,696,8406,637,404,244,2471,4650,42679,28543,3336,2039,8761,42679,7533,7402,1312,1216,4874,131,35146,35146,27231,3035,4880,0,42679,40280,37576,742,1962,1391,877,131,234473,226425,100189,49081,14578,34503,51108,19051,32057,43070,538,8993,325,52327,48362,1155,2810,4059,1611,1111,599,308,2022,0,11273,8048,42432,41321,26617,14131,9831,4300,11413,527,363,183,0,14704,14037,4769,4485,284,9268,8699,569,667,1111,183746,33629,87575,18300,12011,17208,15023,55249,6840,13918,9231,8969,4378,11913,87176,13605,50346,7871,3042,9640,2672,41321,13184,23311,1198,0,3190,438,234473,226425,100189,49081,51108,43608,9318,52327,4059,1611,1111,2929,11273,8048
ACSSF,2019e1,nc,000,0044,0000040,48310,48244,8997,5493,2579,7310,7957,8892,7016,66,45132,32349,7121,4005,1425,9520,10278,12783,1979,415,23,196,551,794,10804,905,1316,958,4305,3320,48244,34345,2411,1657,9831,48244,12876,12791,5355,717,6719,85,35368,34990,28990,1302,4698,378,48244,45132,41128,1883,2121,2172,73,867,197938,178791,63604,32825,6346,26479,30779,6454,24325,35879,167,4123,0,57746,52308,2482,2956,3489,1485,1213,164,0,2416,165,8340,19147,18736,18486,14094,6745,4214,2531,5493,1047,164,315,330,4392,4111,1285,1194,91,2826,2665,161,281,250,130547,12800,71582,8785,12614,15034,9732,57143,4104,25289,4095,10280,7365,6010,54918,4837,35069,4361,2334,5129,3188,18486,3859,11224,329,0,2540,534,197938,178791,63604,32825,30779,36046,4123,57746,3489,1485,1213,2580,8505,19147
ACSSF,2019e1,nc,000,0044,0000041,28551,28518,3438,2406,1399,5566,5177,5214,5318,33,26448,19683,3077,2059,1323,6492,6732,6765,918,28,0,0,208,682,5847,314,93,17,2999,2424,28518,20548,1866,1135,4969,28518,4551,4385,2008,73,2304,166,23967,23829,18540,1113,4176,138,28518,26448,25456,696,296,1253,267,550,148476,135911,55259,27366,8283,19083,27893,9782,18111,26791,556,2228,168,37121,35901,924,296,1404,538,1159,0,494,580,0,9613,12565,21927,21673,15760,8320,4701,3619,6246,974,0,121,99,5913,5631,1818,1664,154,3813,3650,163,282,254,107393,18065,54688,4798,10673,7131,12038,33986,4745,6711,1604,9117,2196,9613,51734,8006,34299,2602,1546,2962,2319,21673,5314,13678,592,10,1973,106,148476,135911,55259,27366,27893,27347,2396,37121,1404,538,1159,1074,9613,12565
ACSSF,2019e1,nc,000,0044,0000042,38491,38421,4809,5192,2949,5169,7241,6833,6228,70,34177,21603,2375,3085,1769,7562,6812,12574,728,0,0,0,167,561,11846,1758,817,977,3693,4601,38421,23132,1998,1017,12274,38421,10763,10763,2452,279,8032,0,27658,27501,20680,738,6083,157,38421,34177,33622,530,25,2603,853,788,180742,173299,70926,30065,7274,22791,40861,12338,28523,28189,591,4563,566,46872,45519,671,682,3079,1074,1608,283,228,2749,110,12461,7443,24722,24144,16584,8894,5779,3115,6402,944,108,236,0,7560,7224,2097,2000,97,5127,4815,312,336,578,134878,19612,57579,10240,12695,17015,17737,49636,4169,8890,7092,10369,3938,15178,61098,8628,34670,2892,2288,10550,2070,24144,6815,14019,256,38,2527,489,180742,173299,70926,30065,40861,28780,5129,46872,3079,1074,1608,3260,12571,7443
ACSSF,2019e1,nc,000,0044,0000043,31803,31786,3623,4312,1933,5442,5955,5232,5289,17,27792,16991,1301,2482,664,6301,6243,10801,2310,415,173,134,1108,480,8491,1172,659,837,2748,3075,31786,18541,3966,1203,8076,31786,9869,9869,3731,829,5309,0,21917,21633,14810,2043,4780,284,31786,27792,26097,466,1229,1764,1564,666,143667,142184,56117,29636,7057,22579,26481,8300,18181,27330,77,3897,0,41046,38884,558,1604,2663,1799,1651,416,646,3427,216,2899,1483,26801,25939,17286,8523,5505,3018,6995,563,355,564,286,8653,8266,3280,2856,424,4986,4942,44,387,862,110398,15357,54686,7921,13254,15962,3218,29408,1840,7335,3629,10060,5787,757,55051,5719,33976,3821,3124,6678,1733,25939,7798,13375,471,70,3497,728,143667,142184,56117,29636,26481,27407,3897,41046,2663,1799,1651,4489,3115,1483
ACSSF,2019e1,nc,000,0044,0000044,32041,31929,5582,2909,1430,5478,4555,6784,5191,112,27339,12297,2081,857,662,3290,5407,15042,2848,615,331,92,726,1084,12194,2029,1332,288,4599,3946,31879,13132,3028,1814,13905,31929,17953,17932,4643,2237,11052,21,13976,13976,8489,1091,4396,0,31879,27339,25271,754,1314,3170,1303,67,130625,127065,46272,20883,6342,14541,25389,8050,17339,17683,7,2104,31,44162,40477,1413,2272,5044,1908,1688,0,414,2942,26,4784,3560,20493,20103,13110,7121,4303,2818,4783,680,0,526,0,6993,6660,2300,2097,203,4360,4156,204,333,390,95136,14392,35374,4254,16823,18678,5615,27888,1457,4799,1504,12119,5915,2094,47145,6682,21063,2407,4704,9209,3080,20103,6253,9512,343,0,3554,441,130625,127065,46272,20883,25389,17690,2135,44162,5044,1908,1688,3356,4810,3560
ACSSF,2019e1,nc,000,0044,0000045,18354,18337,3054,2416,1204,2605,2783,2772,3503,17,13660,9152,1285,1069,262,2895,3641,4508,960,0,314,0,434,212,3548,499,244,231,792,1782,18337,10169,838,1389,5941,18337,5390,5390,1031,981,3378,0,12947,12933,9138,1031,2764,14,18337,13660,13165,82,413,3516,428,733,91010,89496,38462,18623,4925,13698,19839,7009,12830,17144,72,1458,23,23055,21333,819,903,4042,451,788,121,400,913,0,2567,1514,,,,,,,,,,,,,,,,,,,,,,71159,11934,34439,2954,9395,10285,2152,15822,797,3574,1759,6133,1893,1666,37039,6515,20594,1024,3262,5296,348,18298,4622,10271,171,0,3096,138,91010,89496,38462,18623,19839,17216,1481,23055,4042,451,788,1434,2567,1514
ACSSF,2019e1,nc,000,0044,0000046,31202,31063,5561,2502,1442,4795,5925,5664,5174,139,25080,15808,1933,1224,729,5805,6117,9272,2201,246,311,0,883,761,7071,1793,436,212,2410,2220,31024,18278,3732,1451,7563,31063,9451,9132,2701,846,5585,319,21612,21612,15577,1974,4061,0,31024,25080,23786,457,837,4899,214,831,142088,137513,55241,27210,6918,20292,28031,7134,20897,25190,517,4760,57,37566,35115,669,1782,6063,701,1519,487,308,1231,551,3322,4575,25179,24136,17298,8718,4593,4125,5760,971,425,625,799,6838,6797,2147,2059,88,4650,4581,69,41,1043,106450,14013,51641,9426,12486,15036,3848,27810,1672,7741,3896,9009,3887,1605,54504,5701,32276,5095,3436,6315,1681,24136,6640,11624,435,41,4834,562,142088,137513,55241,27210,28031,25707,4817,37566,6063,701,1519,2026,3873,4575
ACSSF,2019e1,nc,000,0044,0000047,13494,13491,2281,1413,431,3324,1991,1766,2285,3,10841,5387,248,394,210,2505,2030,5454,2918,948,619,0,890,461,2536,514,100,19,945,958,13491,6128,3985,326,3052,13491,6301,6301,1533,2008,2760,0,7190,7075,4595,1147,1333,115,13491,10841,7521,745,2575,2072,459,119,67029,65879,27970,13178,2878,10300,14792,4326,10466,12552,130,3155,0,15900,12061,784,3055,2769,597,419,332,70,591,4,1390,1150,15454,15133,10457,5654,3054,2600,4042,388,121,252,0,4676,4211,1258,1225,33,2953,2785,168,465,321,52388,7204,25509,6164,5059,6267,2185,12382,362,2325,3269,4064,1553,809,24873,2832,14614,2458,960,2862,1147,15133,4010,8570,437,35,1852,229,67029,65879,27970,13178,14792,12682,3155,15900,2769,597,419,993,1394,1150
ACSSF,2019e1,nc,000,0044,0000048,14827,14774,1546,1964,402,2443,3098,2511,2810,53,12942,7489,728,1127,41,2916,2677,5453,2401,260,94,29,887,1131,3052,414,592,332,911,803,14747,8969,1573,1458,2747,14774,4500,4500,1592,693,2215,0,10274,10274,7377,1942,955,0,14747,12942,12035,333,574,1104,298,403,71783,70802,28408,15122,3800,11322,13286,4411,8875,14454,128,1374,57,20410,18360,333,1717,1409,1417,826,193,44,641,161,1280,981,15302,14753,10195,4913,3287,1626,4214,452,0,574,42,4558,4388,1748,1716,32,2640,2640,0,170,549,56028,8211,29178,2831,7367,7133,1308,13771,475,3356,1338,5690,2412,500,27504,3380,17480,1426,1345,3242,631,14753,4356,8342,67,332,1479,177,71783,70802,28408,15122,13286,14582,1431,20410,1409,1417,826,878,1441,981
ACSSF,2019e1,nc,000,0044,0000049,63331,63308,6566,7125,2297,9492,12920,12191,12717,23,56535,47626,4552,5245,1721,16519,19589,8909,2679,814,0,70,990,805,6230,345,679,248,2182,2776,63308,51404,2747,1554,7603,63308,5722,5722,3077,892,1753,0,57586,57177,48327,2297,6553,409,63308,56535,54569,720,1246,5299,347,1127,239859,237491,77954,42526,5480,37046,35428,7388,28040,51602,183,2716,42,81820,78539,1099,2182,8511,1616,2836,1914,1481,2324,0,4492,2368,30653,29975,24161,10831,6129,4702,8876,2147,1511,669,127,5814,5642,1707,1707,0,3935,3900,35,172,678,174183,12868,103532,5570,25211,22509,4493,43991,671,11891,2176,21062,6023,2168,100217,6590,73729,3187,4093,10420,2198,29975,5607,17912,207,56,6066,127,239859,237491,77954,42526,35428,51785,2758,81820,8511,1616,2836,5719,4492,2368
ACSSF,2019e1,nc,000,0044,0000050,262706,262324,39222,27823,15506,40879,45083,48238,45573,382,239509,178554,27286,20143,10462,62253,58410,60955,14219,2380,433,611,4734,6061,46736,4255,5590,2601,11901,22389,262300,186563,16206,9467,50064,262324,37794,37204,12109,2106,22989,590,224530,223519,174478,14141,34900,1011,262300,239509,230562,5045,3902,10330,8007,4454,1111761,1090227,419361,214707,47506,167201,204654,60338,144316,212756,1869,22765,1342,328401,313168,7659,7574,13277,13145,14133,2558,2800,11366,670,45784,21534,133664,131358,92760,44328,29859,14469,34277,9734,2418,1574,429,38598,35741,10585,9665,920,25156,23922,1234,2857,2306,827903,107844,429162,48277,88285,95530,58805,250018,25221,65237,27490,72477,22522,37071,446527,49036,291963,18979,15596,52851,18102,131358,33587,71962,1808,212,20157,3632,1111761,1090227,419361,214707,204654,214625,24107,328401,13277,13145,14133,16724,46454,21534
ACSSF,2019e1,nc,000,0044,0000051,29018,29014,4013,3949,1748,4144,4852,5722,4586,4,24908,14773,2073,1627,848,4268,5957,10135,1996,231,150,193,1078,344,8139,851,1277,557,2496,2958,29014,16704,1404,1090,9816,29014,10946,10946,4106,606,6234,0,18068,18068,12598,1658,3812,0,29014,24908,23768,157,983,3727,379,0,123131,120396,48482,23386,6555,16831,25096,8363,16733,20764,175,2639,0,37473,35071,240,2162,4614,857,1519,0,452,1112,0,2309,2735,20799,20343,13625,7758,4435,3323,5015,455,0,397,0,6718,6371,1656,1656,0,4715,4666,49,347,456,91382,14918,42121,5039,12565,13138,3601,27251,2964,6313,2226,9353,3796,2599,43788,5632,25047,2730,3212,6478,689,20343,6322,10761,83,0,2864,313,123131,120396,48482,23386,25096,20939,2639,37473,4614,857,1519,1564,2309,2735
ACSSF,2019e1,nc,000,0044,0000052,13045,12950,1555,1325,647,2020,2495,2418,2490,95,11745,8478,1154,816,550,3108,2850,3267,485,0,0,0,0,485,2782,222,465,97,714,1284,12950,9058,278,485,3129,12950,3018,2839,2194,0,645,179,9932,9932,6864,485,2583,0,,,,,,,,,68412,67505,28376,14149,4406,9743,14227,4349,9878,14114,69,2108,0,17299,15605,1264,430,865,1043,862,157,147,653,44,1768,907,15449,15064,10755,5228,2546,2682,3844,801,113,663,106,4309,4014,1702,1616,86,2312,2215,97,295,385,54555,8755,28112,4464,5554,5906,1764,12590,1409,3373,1573,4152,1134,949,26901,3515,16534,2515,1327,2403,607,15064,3831,8205,376,75,2369,208,68412,67505,28376,14149,14227,14183,2108,17299,865,1043,862,957,1812,907
ACSSF,2019e1,nc,000,0044,0000053,18675,18523,2706,2103,664,1935,3091,5548,2476,152,16739,7917,690,1387,258,1773,3809,8822,1728,556,0,0,425,747,7094,1099,456,406,2375,2758,18523,8457,1598,1180,7288,18523,7998,7998,2417,421,5160,0,10525,10090,6040,1356,2694,435,18523,16739,16017,128,594,1279,70,435,81801,80313,32384,14847,4385,10462,17537,6402,11135,13178,129,1681,377,25513,24053,216,1244,1751,1214,555,30,305,658,0,2538,1488,15067,14634,8969,4568,2864,1704,3502,555,30,243,71,5665,4944,1438,1109,329,3506,3397,109,721,433,61790,10787,26777,3935,8774,8747,2770,14743,834,2193,1084,7182,2584,866,32413,5447,17454,2517,1508,4553,934,14634,4506,7130,334,84,1610,970,81801,80313,32384,14847,17537,13307,2058,25513,1751,1214,555,993,2538,1488
ACSSF,2019e1,nc,000,0044,0000054,18581,18462,2140,2902,846,3394,3301,2542,3337,119,16094,10584,1462,1793,555,3592,3182,5510,1110,46,48,0,568,448,4400,451,951,0,1959,1039,18462,11652,1193,1395,4222,18462,3621,3621,1479,325,1817,0,14841,14625,10173,1116,3336,216,18462,16094,14931,814,349,893,1046,429,92859,89461,40340,18773,6612,12161,21567,9656,11911,13226,127,2387,402,20310,18859,1070,381,1553,979,1719,0,413,830,213,6962,3398,15960,14685,8006,4219,1932,2287,2996,275,0,375,141,6679,6494,2170,1928,242,4324,4269,55,185,1275,70999,16268,26692,5655,4216,8398,9770,21738,3802,4863,2330,2483,2499,5761,34576,6269,15669,3059,1420,4566,3593,14685,6197,6160,266,313,1333,416,92859,89461,40340,18773,21567,13353,2789,20310,1553,979,1719,1243,7175,3398
ACSSF,2019e1,nc,000,0044,0000055,43085,43080,5715,3190,2049,5947,8267,8730,9182,5,41795,36061,5116,2682,1423,12774,14066,5734,1902,215,0,0,619,1068,3832,152,463,626,500,2091,43080,36940,846,1682,3612,43080,2587,2587,1271,746,570,0,40493,40493,35669,1412,3412,0,43080,41795,39825,830,1140,428,628,229,171143,170861,64728,37681,6529,31152,27047,7565,19482,39471,535,1894,37,54384,51339,1691,1354,428,1196,2293,1154,251,1071,0,3419,282,21489,21267,16023,7120,5230,1890,5911,1838,1154,0,0,5244,4783,1286,1174,112,3497,3399,98,461,222,127781,14094,80226,3852,12363,12536,4710,32021,3249,11555,1969,10824,2051,2373,74493,6272,56670,1548,1539,6463,2001,21267,4573,12001,335,0,4022,336,171143,170861,64728,37681,27047,40006,1931,54384,428,1196,2293,2476,3419,282
ACSSF,2019e1,nc,000,0044,0000056,207767,207517,35350,24813,10774,32573,33789,38306,31912,250,184346,110319,18892,13486,6708,33030,38203,74027,15430,3520,1559,1203,6008,3140,58597,7311,6493,1653,20479,22661,207517,117403,21651,6152,62311,207517,36300,35641,7270,3573,24798,659,171217,170576,110133,14915,45528,641,207517,184346,177271,3093,3982,14224,5984,2963,885707,872037,342448,168553,54593,113960,173895,63688,110207,129637,1657,23689,1528,266900,254361,4595,7944,17716,11825,16196,1276,2926,12974,251,43014,13670,94264,92464,64055,29313,17043,12270,21530,9169,807,2259,977,28409,26795,8236,7230,1006,18559,17869,690,1614,1800,664520,118281,262902,50265,82504,96608,53960,237506,32741,49280,25098,68064,27200,35123,334550,60441,168797,23674,14030,51634,15974,92464,25099,44825,1493,410,17774,2863,885707,872037,342448,168553,173895,131294,25217,266900,17716,11825,16196,17176,43265,13670
ACSSF,2019e1,nc,000,0044,0000057,24993,24824,4371,3077,1240,3740,4044,3545,4807,169,22706,17690,2498,2232,1063,5721,6176,5016,671,53,69,0,156,393,4345,730,547,89,1404,1575,24824,18697,2434,823,2870,24824,3194,3194,1151,0,2043,0,21630,21630,17546,900,3184,0,24824,22706,21635,692,379,1472,395,251,96342,94889,30660,13997,2965,11032,16663,5189,11474,15988,49,1457,183,35661,33237,1041,1383,1952,1127,1550,723,1703,1868,0,1968,1453,11322,10658,7120,3046,2100,946,2354,980,491,249,0,3538,3495,813,813,0,2682,2648,34,43,664,70065,8154,32273,3483,12955,11335,1865,22394,726,4578,1849,10050,4033,1158,37013,3967,22671,1557,2748,5363,707,10658,3461,5024,77,157,1939,0,96342,94889,30660,13997,16663,16037,1640,35661,1952,1127,1550,4294,1968,1453
ACSSF,2019e1,nc,000,0044,0000058,57578,57522,9150,8624,3170,9327,9267,8809,9175,56,52028,30999,5507,3472,1687,10896,9437,21029,4723,539,581,181,1672,1750,16306,2292,2485,1224,4936,5369,57522,32571,6493,2524,15934,57522,13853,13727,2336,571,10820,126,43669,43389,30235,4794,8360,280,57522,52028,49348,995,1685,3172,1916,406,279447,267105,114726,51559,15383,36176,63167,22287,40880,41863,1002,8852,906,70391,65887,1426,3078,5343,3541,3247,2187,263,3349,0,11435,12342,34869,33326,22870,11597,6066,5531,6804,1264,1973,943,289,10456,10236,2335,2261,74,7901,7622,279,220,1543,209583,37670,85622,19629,18363,31825,16474,75579,9575,18725,11299,14207,9607,12166,100678,18212,52005,7884,4156,14529,3892,33326,9883,14892,446,0,7689,416,279447,267105,114726,51559,63167,42865,9758,70391,5343,3541,3247,5799,11435,12342
ACSSF,2019e1,nc,000,0044,0000059,51459,51353,10293,7126,4096,8257,8134,6771,6676,106,45503,24687,5282,3588,1830,8002,5985,20816,2870,810,616,130,736,578,17946,2696,2251,1729,5637,5633,51243,26186,3280,2668,19109,51353,19355,19081,6057,504,12520,274,31998,31485,20239,3000,8246,513,51243,45503,42268,906,2329,3485,1204,1051,211674,196551,82087,39036,13331,25705,43051,16933,26118,29259,125,3642,231,60415,55501,1174,3740,4911,2287,2235,290,355,2981,278,7455,15123,24448,23731,14974,7548,4924,2624,4918,1162,290,906,150,8757,8378,2323,2174,149,6055,5871,184,379,717,145198,30264,58584,7736,14819,24210,9585,56520,8969,18811,4359,10230,8299,5852,64947,13250,29732,2909,4457,11342,3257,23731,8045,10041,468,132,4569,476,211674,196551,82087,39036,43051,29384,3873,60415,4911,2287,2235,3626,7733,15123
ACSSF,2019e1,nc,000,0044,0000060,18809,18792,2501,1550,585,3233,3477,3596,3850,17,15128,10894,1155,477,221,3791,5250,4234,1082,206,0,47,266,563,3152,292,566,260,1061,973,18792,11857,1254,1169,4512,18792,5418,5418,1903,826,2689,0,13374,12883,9954,1025,1904,491,18792,15128,13752,178,1198,2226,425,1013,77277,75573,27796,13658,3774,9884,14138,4148,9990,13452,48,1003,67,23861,21635,275,1951,3189,771,1084,512,56,1662,187,1885,1704,11969,11335,7938,3703,1534,2169,2937,666,464,115,53,3397,3243,990,914,76,2253,2187,66,154,634,56781,7922,26402,2640,8733,9521,1563,16566,761,4509,1164,7100,2142,890,28880,4060,16345,1286,1607,5097,485,11335,3101,5548,190,26,2282,188,77277,75573,27796,13658,14138,13500,1070,23861,3189,771,1084,2230,2072,1704
ACSSF,2019e1,nc,000,0044,0000061,65401,65226,9424,8495,2465,11266,12073,12169,9334,175,58965,30559,4911,4239,1110,10235,10064,28406,5905,166,998,182,3079,1480,22501,3662,2803,507,7738,7791,65226,31943,5992,4327,22964,65226,22132,22067,5487,1273,15307,65,43094,42435,26456,5639,10340,659,65226,58965,55013,1611,2341,3178,1917,1166,296725,279524,118046,51999,15144,36855,66047,24925,41122,41172,345,7565,311,84433,79751,1852,2830,3685,3765,4051,205,441,3595,56,11854,17201,40530,39031,25535,12851,8109,4742,8573,3115,205,352,439,13496,12798,3390,2841,549,9408,9209,199,698,1499,214298,40069,83525,15630,25468,34433,15173,71027,8711,11892,9456,20020,10450,10498,104240,19308,53134,5463,5275,17559,3501,39031,12050,18499,711,173,6424,1174,296725,279524,118046,51999,66047,41517,7876,84433,3685,3765,4051,4241,11910,17201
ACSSF,2019e1,nc,000,0044,0000062,16241,16209,2559,2581,1599,1558,2515,2994,2403,32,14522,7719,1240,1599,952,2139,1789,6803,286,0,0,0,167,119,6517,990,512,647,1444,2924,16209,8291,144,375,7399,,,,,,,,,,,,,,,,,,,,,,93391,86668,37402,13359,3031,10328,24043,7243,16800,11069,524,3230,434,19707,19335,122,250,1184,593,680,0,0,1197,72,10576,6723,10178,9777,6209,3337,2190,1147,2249,508,0,115,0,3568,3374,440,440,0,2934,2726,208,194,401,70459,10274,22908,7143,5185,9033,15916,33367,3373,3749,5440,4101,2391,14313,27315,3735,14061,1703,1084,5531,1201,9777,3166,5098,0,0,1111,402,93391,86668,37402,13359,24043,11593,3664,19707,1184,593,680,1197,10648,6723
ACSSF,2019e1,nc,000,0044,0000063,26542,26519,4970,2795,1267,4008,4083,4704,4692,23,22881,15373,2980,1988,787,4623,4995,7508,887,208,0,0,377,302,6621,884,436,414,2386,2501,26519,16069,1011,1279,8160,26519,8682,8682,3122,360,5200,0,17837,17837,12947,919,3971,0,26519,22881,21938,269,674,1829,663,1146,111756,107081,40877,18824,5679,13145,22053,6275,15778,16595,0,2581,41,35208,33357,751,1100,2236,1495,1455,353,295,722,24,5199,4675,17215,16680,11310,5685,3352,2333,3889,1059,353,324,0,5370,4340,1558,1451,107,2782,2514,268,1030,535,80562,11954,33216,5012,12327,12591,5462,24933,3297,5354,2897,9590,2218,1577,38949,4692,19804,1847,2737,7121,2748,16680,3965,8058,268,0,3252,1137,111756,107081,40877,18824,22053,16595,2622,35208,2236,1495,1455,1370,5223,4675
ACSSF,2019e1,nc,000,0044,0000064,15015,14984,3785,1316,362,2431,3004,1868,2218,31,13851,9567,3142,865,207,3109,2244,4284,41,41,0,0,0,0,4243,442,412,155,1900,1334,14984,10262,660,0,4062,,,,,,,,,,,,,,14984,13851,10903,1612,1336,934,0,199,72438,54759,21986,10565,2998,7567,11421,2530,8891,10677,0,643,0,16969,13766,1612,1591,1202,871,293,51,0,180,0,1887,17679,,,,,,,,,,,,,,,,,,,,,,39775,5528,21431,1669,3118,5543,2486,20564,2424,11279,806,1999,2487,1569,14536,2222,7447,863,1119,2156,729,4675,882,2705,0,0,900,188,72438,54759,21986,10565,11421,10677,643,16969,1202,871,293,231,1887,17679
