ACSSF,2019m1,nc,000,0076,0000031,1196,675,590,216,216,216,590,604,216,216,216,604,715,216,216,216,715,407,216,216,216,407,947,23,216,23,943,679,1693,721,216,216,719,28,24,1628,1213,276,216,216,276,216,216,1095,1553,220,216,216,140,216,176,1500,1372,82,27,216,77,216,216,1373,1910,245,34,72,227,39,28,1868,1181,1779,513,216,86,389,319,96,149,1618,2793,820,292,219,208,678,311,483,2556,1745,436,346,192,184,259,160,70,1553,1238,617,485,501,297,324,292,288,1200,3282,1757,820,685,1055,1076,445,1021,3148,1089,744,963,967,271,939,25,1079,1361,2190,2137,1001,1323,1648,1479,1146,1255,641,2147,3005,3204,1851,2435,626,821,821,670,821,216,1026,1032,1245,1105,53,1691,1735,2311,5051,1905,5419,3797,1196,3258,1141,3094,3718,947,3423,3032,505,2845,2052,615,1953,4824,1802,4476
ACSSF,2019m1,nc,000,0076,0000032,664,700,917,216,216,216,917,735,216,216,216,735,317,216,216,216,317,412,216,216,216,412,952,216,216,216,952,996,1474,216,216,216,216,216,216,1474,409,120,216,216,216,120,216,386,425,101,216,216,101,216,216,385,1340,114,216,216,78,75,216,1349,1887,389,193,154,253,117,110,1859,716,1174,195,49,216,124,157,49,142,1165,1365,490,267,235,210,304,235,210,1165,2389,1582,578,666,780,1395,505,518,1487,2399,1300,466,627,583,636,161,582,1965,3526,1435,924,569,887,982,654,806,3277,591,872,515,515,403,506,216,903,1548,2179,2608,1265,963,1712,1589,1188,937,467,1952,2864,2948,1243,2520,665,1205,1205,1175,1205,216,1263,1259,1472,1263,129,2200,7035,7537,16980,2917,4417,4393,664,3118,195,3122,2229,536,2089,2614,1591,1750,3312,1281,2626,4881,1456,4613
ACSSF,2019m1,nc,000,0076,0000033,563,655,366,216,216,216,366,604,216,216,216,604,525,216,216,216,525,929,216,216,216,929,1087,216,216,216,1087,787,963,146,216,216,146,216,216,950,951,216,216,216,216,216,216,951,2099,203,216,75,203,216,216,2098,943,107,216,216,107,216,216,953,2151,241,216,92,243,216,216,2112,425,1072,554,216,75,227,372,189,449,765,1752,614,178,82,117,517,89,333,1659,2007,673,219,315,534,319,234,508,1890,2288,1096,341,300,690,823,375,691,2094,3704,1904,729,632,1098,1734,718,1170,3519,385,695,301,301,243,292,216,727,1260,2492,2882,924,872,1811,1611,1197,1295,755,2151,2756,3039,1878,2184,582,1211,1213,1122,1206,58,1268,1268,1314,1276,216,1018,11972,16997,11597,989,3604,2709,563,1787,593,1586,2401,614,2322,3986,701,3934,3365,1096,3260,5702,1918,5499
ACSSF,2019m1,nc,000,0076,0000034,713,491,746,216,216,216,746,1039,216,216,216,1039,746,216,216,216,746,932,216,216,216,932,1233,216,216,216,1233,336,2624,100,216,216,100,216,216,2620,1844,65,216,216,216,216,65,1852,1403,174,216,216,110,140,216,1409,2488,512,67,67,310,505,67,2243,3059,348,200,104,309,136,174,3057,619,2532,817,215,216,287,760,147,258,2142,2276,1173,262,216,564,1022,292,835,1958,2448,1348,256,212,777,1000,378,884,1967,3833,1999,520,388,1376,1235,197,849,2813,5145,2721,1816,1247,1799,2435,918,1793,4944,646,1481,691,688,277,635,20,1742,2675,3263,4125,1627,1960,2802,2478,1912,2000,1026,3365,4191,4474,2048,2738,798,1384,1400,1371,1400,130,1467,1467,1456,1615,216,2654,13079,6657,13849,897,4890,3229,713,4841,820,4388,4220,1177,3975,3621,1383,3404,5659,2116,4790,7709,2777,7275
ACSSF,2019m1,nc,000,0076,0000035,536,701,216,216,216,216,216,311,216,216,216,311,290,216,216,216,290,723,216,216,216,723,1069,216,216,216,1069,741,498,216,216,216,216,216,216,498,647,91,216,216,91,216,91,644,571,216,216,216,216,216,216,571,634,179,216,216,149,216,91,575,1186,289,216,216,238,216,162,1220,477,618,425,121,165,320,269,278,329,486,1379,660,242,90,628,300,198,525,1056,1457,875,435,193,623,737,224,872,917,2224,738,266,223,387,433,243,380,1914,2705,1499,635,537,643,1205,553,1166,2876,420,532,424,424,204,408,216,648,1038,1691,1602,869,833,1554,1467,964,1229,533,1856,2515,2643,1203,1854,644,865,865,697,865,216,942,942,888,957,216,2882,23048,33030,135817,2957,9600,4490,536,1000,425,909,1771,673,1583,1835,875,1404,2861,815,2615,3701,1630,3905
ACSSF,2019m1,nc,000,0076,0000036,2634,579,1254,216,216,216,1254,2021,347,178,296,2022,2042,226,226,226,2020,2395,216,216,216,2395,3121,144,216,144,3176,1400,2158,93,216,93,93,216,216,2178,3437,498,192,216,498,101,261,3264,4050,923,216,108,923,509,901,4047,4192,390,216,216,372,98,216,4190,5971,909,523,443,813,406,517,5996,2425,4048,1090,273,559,770,882,649,627,3799,5954,2405,852,792,1711,1329,1018,1215,4698,6115,1803,888,849,1286,1401,1082,1220,5394,5889,1627,836,737,922,1340,754,928,5562,9694,3818,1919,1746,2339,2561,1441,2143,9847,952,1874,1653,1664,966,1326,204,2305,4433,8565,8864,4108,1866,3896,3774,2599,2943,1284,4432,7035,8246,4178,7426,412,2764,2798,1856,2804,437,2842,2636,2670,2831,1243,877,3867,6088,5055,543,1617,1215,2634,5813,1081,5587,9464,2676,8271,10064,2204,9182,9501,1741,9120,15067,3721,15056
ACSSF,2019m1,nc,000,0076,0000037,1237,635,667,216,216,216,667,391,216,216,216,391,475,216,216,216,475,343,216,216,216,343,515,184,184,216,530,781,883,57,216,54,33,27,27,884,887,176,216,171,93,85,85,882,875,216,216,216,216,216,216,875,1261,242,216,78,230,216,216,1175,1624,510,216,216,510,216,28,1564,1237,1077,424,302,212,276,241,240,276,1035,1405,692,162,513,416,650,393,162,1204,2067,856,435,245,500,845,544,801,1638,2395,900,287,224,370,808,483,248,1865,2870,1575,801,542,708,1046,343,782,2862,1177,835,736,736,485,511,216,1083,1182,1645,1467,1129,1655,1274,1177,811,1059,551,1797,2402,2877,1535,1706,767,1342,1342,1154,1337,216,1218,1218,1274,1229,216,1782,5653,10237,16652,1919,4209,6018,1237,2025,429,1992,2197,740,1965,2812,856,2486,3293,988,2731,3871,1687,3788
ACSSF,2019m1,nc,000,0076,0000038,658,4,770,216,216,216,770,687,337,216,337,599,622,216,216,216,622,418,216,216,216,418,855,105,216,105,867,474,694,216,216,216,216,216,216,694,865,520,310,220,310,216,216,836,1684,145,216,15,143,216,216,1693,956,266,216,216,151,248,263,929,1475,304,216,268,130,216,216,1422,574,1706,441,69,93,381,187,97,99,1486,2044,1067,373,339,704,638,395,864,1460,3895,1015,455,524,875,1004,390,836,3487,1856,816,584,365,490,696,231,373,1604,3731,1493,904,737,1021,947,674,864,3475,488,759,999,999,354,886,216,1223,1399,1975,2365,723,825,1674,1594,1300,1294,523,1989,2531,2883,1936,1631,283,1042,1042,844,1042,216,1003,1003,1277,1035,216,3869,5001,18227,6888,4694,6419,2229,658,2219,441,2037,2884,1537,2397,5614,1016,5214,2718,868,2395,5273,1564,4985
ACSSF,2019m1,nc,000,0076,0000039,1744,602,442,216,216,216,442,279,216,216,216,279,1494,216,216,216,1494,564,216,216,216,564,1497,216,216,216,1497,636,1449,153,216,216,153,216,216,1412,1635,216,216,216,216,216,216,1635,2142,230,216,41,230,216,216,2155,1114,290,216,216,260,216,216,1046,2185,308,216,110,295,216,133,2208,1678,2281,876,280,399,566,652,150,554,2205,2369,1137,559,363,900,606,558,909,1842,3343,1095,344,560,855,793,519,642,3003,3011,851,520,462,411,504,198,651,2868,4366,2133,1171,832,1097,1362,658,1082,4458,1227,921,550,538,335,371,96,1013,1896,3218,2775,1492,1288,2268,2129,1540,1710,995,2514,3696,4538,2866,2695,428,1408,1408,1142,1415,216,1431,1411,1645,1508,330,1150,3053,2847,3827,1912,1791,3470,1744,3289,920,3191,3295,1137,2903,5817,1149,5434,3844,937,3668,6650,2102,6735
ACSSF,2019m1,nc,000,0076,0000040,2969,709,765,216,216,216,765,490,216,216,216,490,663,216,216,216,663,1501,216,216,216,1501,1639,216,216,216,1639,856,2402,812,635,216,216,541,541,1837,2752,147,216,216,147,216,216,2750,3942,1381,445,216,1398,216,216,3222,1441,216,216,216,216,216,216,1441,3838,761,85,216,739,110,110,3514,2795,2322,1240,108,100,1221,1053,1029,1197,1948,1947,829,240,226,662,685,385,511,1515,3335,1552,589,360,1067,1076,750,618,2767,3343,891,158,737,246,467,221,292,3409,5379,2344,964,980,1614,1613,1014,1358,5153,2831,1080,1621,1624,1198,1362,144,1695,1926,3746,4153,1015,2789,2679,2633,2502,1917,963,3666,4410,4338,3024,3598,495,1140,1140,1032,1106,216,1120,1118,1095,1191,27,2960,7411,11129,5261,2660,3605,2955,2969,4122,1781,3208,4021,844,3798,6691,1905,5557,4828,891,5049,8703,2565,8312
ACSSF,2019m1,nc,000,0076,0000041,2485,837,285,216,216,216,285,582,216,216,216,582,203,216,216,216,203,177,216,216,216,177,696,216,216,216,696,920,1569,79,216,216,79,216,216,1557,1382,216,216,216,216,216,216,1382,1441,231,216,216,231,216,216,1412,944,141,216,216,141,216,216,872,1982,434,18,130,414,216,74,1889,2443,1690,595,41,230,540,384,367,443,1580,1676,620,216,219,181,570,355,336,1506,1410,438,190,80,317,352,29,250,1346,1477,386,145,216,216,355,175,216,1380,3170,1308,799,412,1034,864,513,984,3592,407,1145,570,570,496,319,216,1383,1593,1880,1809,652,1352,1490,1400,988,1140,326,1895,2622,2726,1250,1888,698,889,875,793,881,163,919,1098,1190,1131,512,4896,13686,22442,8903,4320,2749,4542,2485,2592,627,2476,2516,620,2365,2538,594,2492,1968,502,1742,4268,1512,4679
ACSSF,2019m1,nc,000,0076,0000042,1481,522,919,216,216,216,919,817,216,216,216,817,661,216,216,216,661,703,216,216,216,703,1090,216,216,216,1090,663,1762,54,216,216,54,216,54,1769,1854,687,216,216,620,554,335,1550,1434,610,216,216,557,262,342,1251,1237,204,216,216,204,216,216,1225,2430,543,111,216,472,216,153,2353,1385,2872,1479,48,794,878,400,290,820,2511,2869,1088,439,660,821,973,425,831,2594,2601,1219,870,500,825,739,859,770,2257,3132,923,451,333,463,687,216,291,3012,5219,2436,903,758,1677,1570,896,1456,4727,994,1265,1007,980,495,898,289,1791,1988,3255,2793,1042,1255,2780,2560,2274,1445,908,3052,3902,4448,2396,2546,510,1418,1413,1381,1400,85,1406,1426,1544,1362,375,1224,7435,12009,22389,1375,4143,3765,1481,4210,1478,3873,4461,1367,3968,3781,1484,3411,4135,957,4086,7484,2559,6995
ACSSF,2019m1,nc,000,0076,0000043,1076,529,221,216,216,216,221,575,216,216,216,575,978,216,216,216,978,818,216,216,216,818,819,216,216,216,819,529,1080,91,216,27,86,13,58,1075,1273,45,216,216,45,216,216,1272,1884,620,216,408,466,216,216,1852,1604,892,216,376,892,376,376,1505,1777,396,216,216,396,216,92,1768,786,1882,1080,260,164,960,545,682,743,1331,2474,1178,443,446,673,1025,886,743,1718,2276,987,562,353,824,700,309,545,2041,3333,1252,632,544,1104,1068,741,781,2697,4049,1673,910,672,989,1441,668,978,3801,777,617,1380,1380,485,1285,216,1488,1784,2149,2247,1130,1142,1929,1792,1262,1576,1129,2140,3445,3611,1565,2859,877,1461,1461,1255,1461,216,1312,1305,1184,1346,109,1731,5998,25460,4944,1591,4757,2416,1076,2766,1086,2131,3429,1178,2911,4339,1016,3956,4853,1548,4032,5378,1774,5232
ACSSF,2019m1,nc,000,0076,0000044,832,17,871,216,216,216,871,698,216,216,216,698,574,216,216,216,574,275,216,216,216,275,696,216,216,216,696,160,1536,248,216,138,240,216,104,1481,1210,331,216,216,241,216,183,1156,1175,95,95,216,95,216,95,1163,821,188,216,216,59,176,216,800,1296,204,66,154,194,216,216,1222,819,2064,795,220,319,607,474,270,337,1850,1554,932,493,468,646,783,510,673,1321,2180,984,464,337,428,846,373,524,1736,1789,829,417,275,308,606,233,327,1475,2892,1152,561,601,621,961,496,619,2837,323,670,418,396,201,412,154,830,883,1551,1632,407,788,1422,1353,715,1317,720,1573,1965,2274,1731,1484,384,986,986,727,991,216,1032,970,778,969,192,1618,5630,8389,8021,2377,1260,2187,832,3528,847,3225,2462,1056,2333,3147,1018,2819,2201,857,1956,4138,1147,3954
ACSSF,2019m1,nc,000,0076,0000045,902,662,666,216,216,216,666,734,216,216,216,734,382,216,216,216,382,927,216,216,216,927,491,216,216,216,491,776,613,400,216,61,400,61,400,550,976,124,216,216,124,216,216,957,982,35,216,216,216,216,35,979,1477,219,216,216,219,216,216,1482,1330,242,216,216,242,92,216,1397,553,1631,349,151,45,64,323,162,241,1615,2175,1268,542,770,839,1039,643,748,1662,1781,827,437,419,281,674,339,399,1493,2437,900,636,276,646,759,474,552,2129,3208,1163,543,438,575,957,780,632,3263,538,718,514,514,209,513,216,917,1057,1571,1689,844,841,1569,1513,1007,1180,547,1980,2389,2504,1433,1608,326,1227,1227,829,1227,216,1159,1189,1058,1167,379,2063,6560,3551,9420,2429,3699,3873,902,2482,523,2375,2903,1297,2411,2610,826,2403,4037,947,3843,4120,1218,4165
ACSSF,2019m1,nc,000,0076,0000046,1351,394,618,216,216,216,618,593,216,216,216,593,963,216,216,216,963,308,216,216,216,308,1086,216,216,216,1086,504,894,230,216,216,230,216,216,861,752,133,216,216,133,216,216,723,1326,265,216,260,49,216,49,1287,992,238,216,216,238,216,216,1001,1586,311,216,216,309,210,216,1547,972,1566,558,288,445,330,489,133,218,1502,1623,575,241,108,461,529,248,521,1428,2691,1605,488,264,838,956,335,950,2015,2426,1621,754,345,581,1397,585,1103,1681,3458,1608,642,639,1089,1131,811,1086,3416,812,627,671,671,302,601,216,786,841,1922,1481,508,948,1980,1916,943,1714,616,2235,2702,3074,1692,1947,584,1158,1158,1090,1158,216,1177,1165,1135,1197,82,1678,8246,3310,2264,3322,1440,2220,1351,2450,592,2314,2371,627,2155,3992,1681,3524,2996,1638,2365,4928,1665,4904
ACSSF,2019m1,nc,000,0076,0000047,475,409,544,216,216,216,544,618,216,216,216,618,681,216,216,216,681,608,216,216,216,608,437,118,216,118,410,431,543,289,216,216,289,216,216,471,1264,111,216,111,216,216,216,1242,834,216,216,216,216,216,216,834,911,228,216,143,93,216,216,932,1225,165,216,216,165,216,150,1238,459,1394,422,73,150,243,393,201,389,1335,1451,976,563,586,580,870,675,684,1026,1796,832,560,587,493,724,237,480,1373,2089,1217,571,504,269,923,577,459,1274,3143,1325,866,638,629,1028,308,868,2888,423,591,381,384,260,344,111,607,843,1477,1775,479,962,1297,1114,941,1049,678,1561,1826,2286,1296,1536,713,1397,1331,1364,1333,404,1314,1314,936,1370,216,3741,7160,6699,21223,4175,6680,1773,475,1888,487,1744,2438,1022,2173,2522,832,2068,2752,1292,2144,3965,1360,3659
ACSSF,2019m1,nc,000,0076,0000048,469,437,412,216,216,216,412,460,216,216,216,460,344,216,216,216,344,221,216,216,216,221,401,216,216,216,401,457,596,216,216,216,216,216,216,596,767,62,216,216,62,216,216,768,849,225,216,216,225,216,216,841,506,138,55,216,128,57,57,465,1314,317,216,306,64,216,216,1328,470,997,414,186,70,284,345,167,255,869,1519,827,359,189,552,799,400,495,1083,1833,1127,534,566,513,851,318,639,1085,1642,403,148,244,193,293,173,185,1402,2362,943,564,297,619,748,348,544,2211,478,545,383,383,343,175,216,686,1017,1422,1448,685,680,1218,998,701,940,620,1455,2040,2224,946,1667,738,792,792,789,792,216,1070,898,738,921,606,3476,9680,30167,6205,3305,3138,2379,469,1541,414,1468,2101,836,1817,2533,1188,1713,2046,434,1762,3153,961,3032
ACSSF,2019m1,nc,000,0076,0000049,994,539,264,216,216,216,264,624,216,216,216,624,214,216,216,216,214,737,216,216,216,737,1103,216,216,216,1103,767,988,105,52,55,78,78,78,992,1156,37,216,216,37,216,216,1146,1722,130,216,130,216,216,216,1716,1029,141,216,216,141,216,216,1026,2434,431,269,198,349,198,235,2337,845,1566,675,186,253,408,477,125,345,1323,1901,894,276,699,697,558,425,712,1459,1876,665,218,228,541,534,292,364,1642,2281,626,301,306,358,302,165,434,1961,3853,1981,1025,891,1203,1233,857,1221,4392,697,1186,614,552,426,431,307,1226,1559,2820,2671,1163,1449,1968,1735,1434,1013,970,2282,3090,3065,2274,2289,648,1073,1091,1047,1093,121,1289,1204,1476,1173,242,1349,4843,16966,3326,908,2710,1842,994,2119,714,1925,3086,895,2668,3254,703,3115,3258,640,2966,5826,2038,6180
ACSSF,2019m1,nc,000,0076,0000050,3094,1032,2147,216,216,216,2147,1882,216,216,216,1882,2002,930,930,216,1968,1361,216,216,216,1361,3002,125,216,125,3005,1444,2552,469,237,284,469,237,248,2525,3085,820,191,216,617,283,96,2874,3743,719,244,216,660,216,181,3431,2894,688,356,425,679,356,356,2755,5069,1346,207,416,1174,342,639,4909,2725,4612,1559,715,469,891,1148,528,996,4264,4660,1216,297,787,839,1109,640,952,4289,5491,2052,860,761,1144,1523,887,1560,4932,4886,1966,890,999,1232,1509,567,1324,4394,9623,4212,2117,2178,2799,3632,1576,2495,8906,1240,1911,2193,2161,1383,1772,502,2866,3808,5971,5897,2942,2279,3618,3475,3098,2608,1442,3904,6778,7284,3712,5782,583,2597,2598,1767,2606,240,2625,2756,2790,2592,605,2069,5363,11090,6367,1255,1468,1886,3094,7282,1555,7044,7282,1581,6876,8471,2392,7554,6960,2156,6468,14103,4527,12999
ACSSF,2019m1,nc,000,0076,0000051,1500,117,1009,216,216,216,1009,1168,216,216,216,1168,694,216,216,216,694,715,216,216,216,715,1035,216,216,216,1035,179,1665,38,216,38,216,216,216,1665,1350,216,216,216,216,216,216,1350,1378,216,216,216,216,216,216,1378,1021,216,216,216,216,216,216,1021,1789,691,216,216,691,125,358,1694,1516,1393,435,139,211,201,320,336,230,1299,1998,995,312,414,422,682,292,581,1804,2904,785,241,454,430,667,275,543,2586,2127,968,235,207,546,385,343,744,1517,3428,2172,775,525,1536,1850,996,1523,3562,1481,971,704,704,689,243,216,1249,1240,2078,2393,612,1567,2059,1825,1309,1558,738,2269,2723,3128,2162,2282,527,1150,1105,949,1105,245,1122,1122,1186,1200,216,3624,8039,16856,5540,4014,3297,4807,1500,3093,437,2903,3532,995,3495,4209,785,3926,3134,968,2650,4726,2297,4606
ACSSF,2019m1,nc,000,0076,0000052,489,507,770,216,216,216,770,327,216,216,216,327,329,216,216,216,329,391,216,216,216,391,751,216,216,216,751,733,415,216,216,216,216,216,216,415,1017,135,216,135,216,216,216,988,482,216,216,216,216,216,216,482,739,142,216,216,216,142,142,688,1147,131,63,216,112,216,216,1138,932,1367,760,392,354,653,332,133,364,937,1360,533,174,169,356,493,203,424,1177,1839,859,514,141,662,654,353,507,1515,1865,752,230,315,480,595,367,403,1632,3063,1438,1052,988,854,1360,1057,906,2860,493,1164,202,202,63,189,216,1181,1302,1588,1437,512,1104,1465,1116,865,968,957,1748,2288,2421,1193,1924,653,967,967,998,966,216,1123,1124,1084,1157,144,2074,4429,2164,25892,2191,5680,5943,489,2224,760,1779,2106,573,1971,2170,859,1942,2311,785,2072,4181,1456,4023
ACSSF,2019m1,nc,000,0076,0000053,894,822,1180,216,216,216,1180,629,216,216,216,629,172,216,216,216,172,295,216,216,216,295,373,216,216,216,373,1212,1507,132,216,216,132,216,216,1508,1768,80,216,216,216,216,216,1766,1551,95,95,216,95,216,95,1519,642,216,216,216,216,216,216,642,1522,216,216,216,216,216,216,1522,851,2014,571,510,113,517,298,502,536,2054,1708,828,237,193,431,659,216,501,1562,1843,695,600,201,314,436,202,367,1710,1778,419,86,161,211,355,218,329,1643,3203,1235,876,486,620,1032,544,969,2958,531,872,202,202,180,149,216,883,1017,1337,1430,653,1004,1473,1123,853,861,982,1732,2474,2369,1655,2137,309,861,861,791,861,216,848,848,754,868,216,1892,30433,19784,42425,1644,5928,4655,894,3366,582,3400,3216,848,3198,2934,701,2828,2209,419,2048,4076,1235,4009
ACSSF,2019m1,nc,000,0076,0000054,1257,1226,308,216,216,216,308,621,216,216,216,621,835,216,216,216,835,485,216,216,216,485,923,216,216,216,923,1898,554,216,216,216,216,216,216,554,1357,216,216,216,216,216,216,1357,704,216,216,216,216,216,216,704,851,216,216,216,216,216,216,851,1623,216,216,216,216,216,43,1658,2451,790,189,216,87,168,130,216,99,777,1789,1100,506,344,859,841,366,994,1424,2186,762,230,231,682,406,197,537,1962,2022,494,139,116,373,388,257,317,1844,2924,978,420,490,660,720,581,756,2755,1048,2279,504,504,239,508,216,2370,2430,2116,2015,1223,2353,1145,1012,901,851,383,2524,3231,3120,1637,3148,1993,1265,1265,633,1265,216,1610,1610,1280,1602,216,1813,9046,4802,15559,1832,3338,3482,1257,1335,189,1308,3210,1100,2958,2842,762,2704,2633,494,2479,3370,1082,3286
ACSSF,2019m1,nc,000,0076,0000055,925,1792,184,216,216,216,184,358,216,216,216,358,212,216,216,216,212,405,216,216,216,405,1836,216,216,216,1836,2631,1073,86,216,216,86,216,86,1060,600,191,191,216,216,216,216,462,788,78,78,216,216,216,216,773,596,78,216,216,78,216,78,589,2378,479,144,80,479,216,97,2315,2736,920,280,259,268,26,61,111,117,839,1078,281,93,87,188,197,79,70,1045,1387,388,81,149,225,370,254,370,1241,1711,353,192,183,66,187,71,198,1697,3768,1450,795,727,895,1039,513,852,3370,919,2841,557,557,457,250,216,2729,2714,2513,1802,1116,2664,1019,885,796,473,419,2771,3223,3428,1089,2317,2054,1210,1210,907,1178,216,1741,1722,1258,1707,325,4797,16467,34530,22846,5902,10492,4251,925,1885,299,1824,1487,314,1413,2019,381,1923,2093,361,2072,3788,1625,3639
ACSSF,2019m1,nc,000,0076,0000056,2500,2126,1050,216,216,216,1050,2017,347,178,296,2018,1996,226,226,226,1975,2365,216,216,216,2365,3258,216,216,216,3258,3482,2137,93,216,93,93,216,216,2157,3295,300,192,216,300,101,261,3192,3753,761,216,108,761,82,725,3782,4111,390,216,216,372,98,216,4104,6076,722,464,425,686,399,503,6024,4394,3764,934,273,550,668,717,524,627,3552,5239,1819,688,393,1349,1183,637,635,4478,5339,1670,851,842,1218,1253,992,1037,4447,5355,1524,757,555,792,1263,610,778,4945,9213,2983,1593,1516,1968,1902,1219,1825,9359,881,3861,1384,1397,783,1125,204,4019,4916,7590,8015,3947,3350,3114,3063,2421,2234,1159,4568,6854,7681,4179,7210,2894,2248,2255,1478,2274,251,3287,3122,2974,3229,1168,1566,3555,5405,5710,1555,1980,1944,2500,5325,922,5139,8600,1866,7993,8813,1957,7967,9090,1643,8695,13295,2886,13352
ACSSF,2019m1,nc,000,0076,0000057,736,1347,295,216,216,216,295,417,216,216,216,417,707,216,216,216,707,164,216,216,216,164,1603,216,216,216,1603,2143,884,400,216,400,400,216,216,496,304,216,216,216,216,216,216,304,1003,216,216,216,216,216,216,1003,533,153,216,216,153,153,153,499,2141,487,293,304,434,356,356,2113,2007,791,454,91,229,241,342,238,361,632,1213,197,51,41,216,194,94,197,1188,2237,614,224,80,508,323,112,317,2002,1374,493,90,185,405,475,414,421,1285,2852,1313,740,432,717,853,667,939,2859,663,2233,605,605,479,518,216,2208,2569,2639,1577,1395,2341,1447,1386,1397,684,634,2347,2545,2571,1497,2080,1655,962,961,652,957,72,1419,1424,1082,1339,100,3053,21388,56124,23948,4066,3971,5256,736,1590,598,1185,1653,197,1629,3299,614,3116,1757,489,1624,4105,1469,4110
ACSSF,2019m1,nc,000,0076,0000058,2027,1085,1014,216,216,216,1014,1382,650,650,216,1307,1061,216,216,216,1061,707,216,216,216,707,1823,216,216,216,1823,1844,1986,68,216,216,68,216,216,1985,2032,816,216,444,674,216,216,1771,1681,216,216,216,216,216,216,1681,2085,361,181,216,181,216,216,2069,3366,467,216,357,467,128,216,3267,2979,3092,855,593,528,545,736,277,731,2752,2393,1143,190,378,806,1032,780,810,2136,2508,844,521,155,300,788,243,694,2404,4029,1198,467,430,598,855,492,590,3737,6601,2035,1571,1016,1087,1777,948,1138,6675,978,2532,1373,1373,475,1293,216,2863,3126,3061,3857,1909,2398,1933,1825,1636,1519,830,3432,5934,5900,2419,4631,1900,1562,1549,1089,1501,138,2064,1867,2001,1699,652,3023,6773,9121,12912,2837,1573,2625,2027,4607,852,4329,4579,1669,3921,4039,844,3906,5816,1251,5665,8770,2110,8589
ACSSF,2019m1,nc,000,0076,0000059,3000,1265,823,216,216,216,823,1144,216,216,216,1144,1051,228,228,216,1012,898,216,216,216,898,1547,216,216,216,1547,2275,1256,250,216,216,244,216,216,1183,1872,322,136,216,255,135,134,1762,1482,210,216,54,209,216,65,1476,1740,263,216,64,252,78,216,1623,2307,350,216,216,350,216,216,2310,3474,1715,690,486,288,595,561,348,580,1633,1737,973,348,346,650,724,307,687,1548,1620,918,322,439,761,550,186,392,1377,2626,957,431,520,482,695,297,323,2280,3813,1948,1046,685,1058,1191,657,874,3777,2953,2454,701,633,351,568,228,2434,2437,2830,2606,693,3221,1625,1597,1344,1410,986,3217,3226,3107,1920,2349,1806,1487,1487,1206,1452,216,1486,1489,1381,1478,87,1350,3365,7450,4194,1273,1395,2016,3000,2946,750,2792,3800,1052,3686,3177,1127,3014,4411,1028,4085,5442,2001,5601
ACSSF,2019m1,nc,000,0076,0000060,1250,1069,146,216,216,216,146,914,216,216,216,914,1028,216,216,216,1028,239,216,216,216,239,564,216,216,216,564,1676,1038,216,216,216,216,216,216,1038,654,132,216,216,132,216,216,629,1230,222,216,216,222,216,216,1180,872,216,216,216,216,216,216,872,1860,397,150,164,355,216,302,1803,1999,718,308,85,52,249,197,60,105,608,1114,619,262,217,423,479,241,331,874,1965,506,78,265,239,444,20,348,1782,2261,850,468,198,396,751,66,382,1741,3058,1238,738,651,584,947,656,640,3044,1186,1938,494,494,373,368,216,1967,2006,1978,2079,730,2064,1425,1364,773,1123,355,2284,2163,2261,1184,1933,1478,891,891,601,896,216,1183,1183,1012,1196,216,1675,11036,51987,28612,2145,5713,4283,1250,1552,308,1344,1958,621,1798,3573,535,3348,2799,850,2233,3893,1288,3828
ACSSF,2019m1,nc,000,0076,0000061,2201,2046,1510,216,216,216,1510,1756,216,216,216,1756,1526,216,216,216,1526,1010,216,216,216,1010,1786,216,216,216,1786,2532,1844,394,216,272,355,216,216,1759,2585,1274,216,130,1245,216,216,2212,2035,332,216,193,211,216,179,1949,1278,149,216,216,155,120,120,1269,2823,762,158,378,724,158,217,2694,3452,2814,975,274,304,680,800,536,641,2472,4587,1287,461,599,1122,1212,642,797,4468,4444,1646,599,419,1072,1082,850,988,3944,3312,676,272,216,472,475,382,484,3152,5797,2609,751,918,1100,1915,1084,1479,5490,905,2987,1579,1569,906,1385,104,3230,3569,3366,3902,1268,3490,2613,2533,1847,1806,560,3856,5156,5127,3293,4468,3085,1727,1715,1293,1712,228,2661,2656,1477,2446,401,1798,6955,8507,7289,1497,2040,1809,2201,4645,1109,4301,7583,1795,7430,6152,1724,5734,4584,703,4407,7637,2752,7381
ACSSF,2019m1,nc,000,0076,0000062,1390,1099,778,216,216,216,778,819,216,216,216,819,109,216,216,216,109,536,216,216,216,536,1067,216,216,216,1067,1824,507,216,216,216,216,216,216,507,1444,148,216,216,148,216,216,1431,647,262,216,216,216,262,262,586,815,216,216,216,216,216,216,815,1617,379,216,216,379,216,216,1616,2678,2681,1486,20,731,833,304,74,820,2288,2784,672,251,383,584,439,216,423,2542,1934,772,692,328,172,380,770,392,1702,2474,588,216,216,344,471,216,250,2422,4384,2208,768,748,1579,1070,698,1464,3919,265,2552,480,480,365,318,216,2558,2502,2418,2113,467,2193,2456,2167,1969,1039,823,2766,3088,3823,2536,1801,1630,970,970,868,970,216,1426,1474,1302,1362,375,4780,9225,11990,29411,4604,3561,3634,1390,3268,1486,2853,3969,720,3769,2166,823,1901,3088,588,3045,5586,2207,5187
