ACSSF,2019e1,nc,000,0096,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0096,0000022,60278,28895,1851,893,0,893,732,161,958,3248,2196,0,2196,1739,457,1052,11884,9452,0,9452,8861,591,2432,5192,3874,0,3874,3874,0,1318,1859,853,853,0,1006,4861,440,440,0,4421,31383,1864,576,0,576,322,254,1288,2134,1463,0,1463,1318,145,671,13430,9007,0,9007,7696,1311,4423,5507,2479,0,2479,2353,126,3028,1917,737,706,31,1180,6531,513,513,0,6018,79429,37073,2028,1070,0,1070,879,191,958,4337,2885,0,2885,2428,457,1452,10533,8949,0,8949,8269,680,1584,5513,3913,0,3913,3757,156,1600,6484,4392,0,4392,4304,88,2092,5057,1327,1327,0,3730,3121,486,486,0,2635,42356,3142,859,0,859,599,260,2283,3682,2567,0,2567,2109,458,1115,11525,9064,0,9064,8250,814,2461,6406,3652,0,3652,3148,504,2754,7172,3449,0,3449,3323,126,3723,6104,1227,1196,31,4877,4325,218,218,0,4107
ACSSF,2019e1,nc,000,0096,0000023,60505,30200,1257,855,333,522,516,6,402,4764,4691,3645,1046,981,65,73,12479,11395,946,10449,10085,364,1084,4296,2747,64,2683,2683,0,1549,2604,832,832,0,1772,4800,460,460,0,4340,30305,1415,670,0,670,576,94,745,2487,1356,33,1323,1229,94,1131,12754,9878,92,9786,9289,497,2876,4903,2388,0,2388,2308,80,2515,2666,412,412,0,2254,6080,593,569,24,5487,82522,40490,2070,1511,633,878,872,6,559,6448,6002,4071,1931,1442,489,446,11731,10901,1457,9444,9040,404,830,5199,4317,62,4255,3996,259,882,5810,3261,64,3197,3197,0,2549,5726,1786,1786,0,3940,3506,209,209,0,3297,42032,2292,1209,33,1176,836,340,1083,3833,2495,33,2462,2368,94,1338,12362,9029,127,8902,8405,497,3333,5824,4744,0,4744,4559,185,1080,6831,3517,0,3517,3242,275,3314,6886,1452,1317,135,5434,4004,251,227,24,3753
ACSSF,2019e1,nc,000,0096,0000024,132478,69087,4679,2384,1122,1262,1167,95,2295,11850,10606,7671,2935,2865,70,1244,34039,30991,10241,20750,19454,1296,3048,8418,5666,140,5526,5415,111,2752,3536,1168,1037,131,2368,6565,1335,1335,0,5230,63391,3852,1511,0,1511,1128,383,2341,6143,4624,1015,3609,2983,626,1519,31291,22579,1096,21483,20351,1132,8712,9304,5473,0,5473,5274,199,3831,3442,769,769,0,2673,9359,535,535,0,8824,260615,127955,9516,4376,1521,2855,2296,559,5140,20174,18032,10975,7057,6491,566,2142,48813,43100,13681,29419,27365,2054,5713,16156,13054,827,12227,11574,653,3102,16316,9314,140,9174,8973,201,7002,11028,2772,2587,185,8256,5952,932,932,0,5020,132660,9191,3787,126,3661,3067,594,5404,13123,10152,1823,8329,6851,1478,2971,48332,37138,1569,35569,33552,2017,11194,18634,14042,232,13810,12968,842,4592,19712,11555,0,11555,11123,432,8157,13343,2417,2383,34,10926,10325,282,282,0,10043
ACSSF,2019e1,nc,000,0096,0000025,118471,57144,3260,937,0,937,898,39,2323,3634,3255,0,3255,3174,81,379,27050,22913,0,22913,22278,635,4137,10462,7346,0,7346,7115,231,3116,4112,1451,1359,92,2661,8626,770,770,0,7856,61327,3526,582,0,582,582,0,2944,3598,2877,0,2877,2764,113,721,27725,18044,0,18044,17084,960,9681,10855,6955,0,6955,6931,24,3900,4561,921,921,0,3640,11062,361,361,0,10701,136283,65482,3593,1005,0,1005,960,45,2588,4710,4220,0,4220,4081,139,490,17678,15189,0,15189,14746,443,2489,13038,11011,0,11011,10819,192,2027,12597,8373,0,8373,8142,231,4224,8683,1905,1813,92,6778,5183,367,367,0,4816,70801,3770,582,0,582,582,0,3188,4085,3068,0,3068,2811,257,1017,19846,13976,0,13976,13131,845,5870,12834,7760,0,7760,7645,115,5074,12765,7959,0,7959,7935,24,4806,9705,1415,1415,0,8290,7796,226,226,0,7570
ACSSF,2019e1,nc,000,0096,0000026,140878,68115,2924,612,0,612,534,78,2312,5387,3153,10,3143,3063,80,2234,38205,33874,0,33874,33348,526,4331,9157,6413,0,6413,6202,211,2744,4078,1979,1968,11,2099,8364,1294,1294,0,7070,72763,2196,635,0,635,635,0,1561,5536,2606,0,2606,2380,226,2930,38419,30961,81,30880,30095,785,7458,10591,7448,0,7448,7090,358,3143,5191,1919,1841,78,3272,10830,1040,923,117,9790,259730,122726,6335,1096,0,1096,1018,78,5239,12085,7887,10,7877,7497,380,4198,50793,45123,0,45123,43531,1592,5670,18234,15005,0,15005,14353,652,3229,16292,9767,0,9767,9501,266,6525,12571,3746,3735,11,8825,6416,849,687,162,5567,137004,6627,2247,0,2247,2247,0,4380,11436,6878,0,6878,6547,331,4558,54060,44081,0,44081,43417,664,9979,19348,16892,81,16811,15975,836,2456,19790,13338,84,13254,12641,613,6452,15614,4422,4280,142,11192,10129,564,511,53,9565
ACSSF,2019e1,nc,000,0096,0000027,205184,97164,6577,2465,0,2465,2071,394,4112,7551,5549,180,5369,4176,1193,2002,46136,41544,264,41280,39335,1945,4592,16477,13233,0,13233,12942,291,3244,5896,2611,2611,0,3285,14527,2513,2513,0,12014,108020,6564,2048,0,2048,1873,175,4516,7638,4803,0,4803,4657,146,2835,48203,36825,0,36825,35372,1453,11378,18548,10255,0,10255,9964,291,8293,7605,2198,2198,0,5407,19462,2321,2276,45,17141,305833,142840,11140,3930,0,3930,3536,394,7210,12567,8481,180,8301,6670,1631,4086,45780,40324,238,40086,38046,2040,5456,23487,19139,182,18957,17969,988,4348,23827,18152,0,18152,17633,519,5675,15856,4907,4907,0,10949,10183,855,855,0,9328,162993,10878,3503,0,3503,2651,852,7375,12814,8745,0,8745,7867,878,4069,51139,39458,0,39458,37580,1878,11681,25071,19058,0,19058,18634,424,6013,27536,15405,0,15405,14811,594,12131,20181,5298,5279,19,14883,15374,933,888,45,14441
ACSSF,2019e1,nc,000,0096,0000028,39047,19738,2062,1253,0,1253,875,378,809,994,817,0,817,817,0,177,9143,8398,0,8398,7514,884,745,3628,2386,0,2386,2317,69,1242,1567,946,946,0,621,2344,345,345,0,1999,19309,1246,775,0,775,775,0,471,626,254,0,254,212,42,372,9202,6972,0,6972,6656,316,2230,3603,2005,0,2005,2005,0,1598,1542,592,592,0,950,3090,30,30,0,3060,56070,28049,3233,2084,0,2084,1565,519,1149,1686,1427,0,1427,1225,202,259,8665,8203,0,8203,7332,871,462,4131,3378,0,3378,2849,529,753,5103,3211,0,3211,3142,69,1892,3030,1060,1060,0,1970,2201,446,446,0,1755,28021,1531,884,0,884,884,0,647,1012,633,0,633,591,42,379,8595,7037,0,7037,6427,610,1558,5181,4193,0,4193,4193,0,988,5137,2741,0,2741,2686,55,2396,3874,721,721,0,3153,2691,151,151,0,2540
ACSSF,2019e1,nc,000,0096,0000029,140317,67566,4175,1483,0,1483,978,505,2692,4413,3521,0,3521,3038,483,892,33551,29789,595,29194,28090,1104,3762,11687,7477,0,7477,7266,211,4210,5177,1750,1750,0,3427,8563,1623,1590,33,6940,72751,3797,1842,0,1842,1778,64,1955,4471,3114,0,3114,2828,286,1357,34115,25553,0,25553,24231,1322,8562,12209,7078,0,7078,6612,466,5131,5699,1816,1816,0,3883,12460,903,903,0,11557,180751,86194,6304,2059,0,2059,1423,636,4245,5889,4725,0,4725,3967,758,1164,28509,24879,316,24563,22993,1570,3630,15389,13624,279,13345,13240,105,1765,14095,9188,0,9188,8971,217,4907,10505,3586,3586,0,6919,5503,453,420,33,5050,94557,5041,2509,0,2509,2391,118,2532,6372,4487,0,4487,4117,370,1885,29993,23800,0,23800,22079,1721,6193,16325,12366,0,12366,11925,441,3959,15089,8671,0,8671,8164,507,6418,12334,2790,2604,186,9544,9403,521,500,21,8882
ACSSF,2019e1,nc,000,0096,0000030,241634,114965,7594,2680,0,2680,2310,370,4914,8491,6574,146,6428,6304,124,1917,52646,45342,134,45208,42980,2228,7304,20456,15335,0,15335,15251,84,5121,7723,3545,3507,38,4178,18055,3125,3125,0,14930,126669,8542,3257,0,3257,3030,227,5285,8576,6793,0,6793,6348,445,1783,54326,42432,60,42372,41333,1039,11894,21665,13957,0,13957,13678,279,7708,9201,1700,1604,96,7501,24359,1551,1551,0,22808,431248,200365,16048,5797,0,5797,4524,1273,10251,18382,12558,146,12412,11276,1136,5824,65841,56585,308,56277,53343,2934,9256,32965,28036,0,28036,26739,1297,4929,31987,22970,0,22970,22795,175,9017,21301,7511,7473,38,13790,13841,1355,1355,0,12486,230883,20152,7789,0,7789,5835,1954,12363,17349,13790,86,13704,12734,970,3559,73366,59301,60,59241,57036,2205,14065,36407,27758,0,27758,26853,905,8649,35819,21104,0,21104,20354,750,14715,26877,5175,4924,251,21702,20913,693,693,0,20220
ACSSF,2019e1,nc,000,0096,0000031,72909,36116,2371,1006,0,1006,320,686,1365,3125,2133,338,1795,1774,21,992,19098,17342,2383,14959,14130,829,1756,5640,3358,59,3299,2978,321,2282,1959,476,476,0,1483,3923,665,652,13,3258,36793,2602,735,0,735,722,13,1867,2257,1785,146,1639,1382,257,472,18449,11353,260,11093,9947,1146,7096,5840,2705,0,2705,2672,33,3135,2020,242,242,0,1778,5625,337,337,0,5288,105229,51339,4409,1643,0,1643,856,787,2766,4511,3200,383,2817,2710,107,1311,18280,16714,2950,13764,12994,770,1566,9272,7793,387,7406,7212,194,1479,7487,4221,59,4162,3841,321,3266,4624,915,915,0,3709,2756,406,393,13,2350,53890,5272,1825,0,1825,1710,115,3447,3241,2284,146,2138,1706,432,957,19113,12724,288,12436,10869,1567,6389,8609,5377,32,5345,5223,122,3232,7900,3899,0,3899,3811,88,4001,5764,611,611,0,5153,3991,469,469,0,3522
ACSSF,2019e1,nc,000,0096,0000032,90935,43401,1987,1608,0,1608,1495,113,379,2424,1670,0,1670,1670,0,754,18082,15987,0,15987,15887,100,2095,7703,5329,0,5329,5329,0,2374,3834,1626,1626,0,2208,9371,1335,1335,0,8036,47534,2020,859,0,859,859,0,1161,1935,1770,0,1770,1770,0,165,18619,14194,0,14194,13789,405,4425,8439,4798,0,4798,4718,80,3641,5148,658,658,0,4490,11373,1051,1051,0,10322,98472,46987,2790,2182,0,2182,2022,160,608,2755,2001,0,2001,2001,0,754,12824,11590,54,11536,11087,449,1234,6981,5799,0,5799,5799,0,1182,7969,5482,0,5482,5482,0,2487,7604,2677,2677,0,4927,6064,308,308,0,5756,51485,2165,887,0,887,887,0,1278,2149,1984,0,1984,1984,0,165,12987,10552,154,10398,9993,405,2435,8274,6271,0,6271,6271,0,2003,8653,4931,0,4931,4851,80,3722,9714,1582,1545,37,8132,7543,372,372,0,7171
ACSSF,2019e1,nc,000,0096,0000033,116831,57473,3452,1429,0,1429,940,489,2023,3742,2695,0,2695,2343,352,1047,27792,25084,0,25084,24873,211,2708,10677,8409,109,8300,7939,361,2268,4090,1739,1739,0,2351,7720,1143,1143,0,6577,59358,2953,1066,0,1066,1014,52,1887,3593,2799,0,2799,2799,0,794,28070,22248,0,22248,21934,314,5822,10598,6699,0,6699,6350,349,3899,4223,890,890,0,3333,9921,953,894,59,8968,145950,71572,5329,2921,0,2921,1970,951,2408,5379,3643,0,3643,3197,446,1736,21810,19458,0,19458,19327,131,2352,13525,12496,0,12496,12278,218,1029,13006,9683,109,9574,9213,361,3323,8088,2511,2511,0,5577,4435,536,536,0,3899,74378,4372,1849,0,1849,1761,88,2523,4749,3624,0,3624,3624,0,1125,22669,18160,0,18160,17625,535,4509,13654,10798,0,10798,10438,360,2856,12903,7855,0,7855,7506,349,5048,9030,1905,1846,59,7125,7001,718,718,0,6283
ACSSF,2019e1,nc,000,0096,0000034,124545,60854,4966,2308,0,2308,2130,178,2658,4134,3108,0,3108,2560,548,1026,31492,28242,164,28078,27062,1016,3250,9884,6619,0,6619,6534,85,3265,3609,1173,1173,0,2436,6769,1180,1180,0,5589,63691,3634,2065,0,2065,1982,83,1569,3879,3354,0,3354,2898,456,525,32819,25341,0,25341,24534,807,7478,10234,5925,0,5925,5925,0,4309,2494,565,565,0,1929,10631,564,564,0,10067,162223,79161,7039,2912,0,2912,2341,571,4127,5244,4086,0,4086,3538,548,1158,26399,23577,164,23413,22206,1207,2822,15036,13641,0,13641,13486,155,1395,13604,7939,0,7939,7854,85,5665,7277,1919,1919,0,5358,4562,612,612,0,3950,83062,5906,4039,0,4039,3658,381,1867,5137,4545,0,4545,4089,456,592,27285,21988,0,21988,21084,904,5297,15422,11441,0,11441,11441,0,3981,13488,7577,0,7577,7577,0,5911,9911,1697,1697,0,8214,5913,0,0,0,5913
ACSSF,2019e1,nc,000,0096,0000035,64467,31381,2103,1268,0,1268,1268,0,835,1825,1392,0,1392,1103,289,433,15111,13466,198,13268,12806,462,1645,5778,4686,0,4686,4519,167,1092,2170,646,646,0,1524,4394,603,603,0,3791,33086,1498,845,0,845,730,115,653,1840,1450,0,1450,1143,307,390,15103,11671,0,11671,11306,365,3432,6820,3995,0,3995,3833,162,2825,2752,620,620,0,2132,5073,226,226,0,4847,70458,34153,2290,1268,0,1268,1268,0,1022,2167,1614,0,1614,1325,289,553,9836,9210,198,9012,8458,554,626,6746,5556,0,5556,5524,32,1190,6299,4870,0,4870,4620,250,1429,4230,948,948,0,3282,2585,301,301,0,2284,36305,1870,1033,0,1033,918,115,837,2026,1636,0,1636,1329,307,390,10063,8054,0,8054,8054,0,2009,6564,5055,0,5055,4690,365,1509,7530,4649,0,4649,4487,162,2881,5115,831,831,0,4284,3137,90,90,0,3047
ACSSF,2019e1,nc,000,0096,0000036,477427,231789,12096,5318,0,5318,4678,640,6778,16581,12835,52,12783,12304,479,3746,130534,121142,25,121117,117986,3131,9392,34816,27903,0,27903,27085,818,6913,12893,6355,6180,175,6538,24869,5025,5025,0,19844,245638,12621,4954,0,4954,4554,400,7667,17510,13875,0,13875,13538,337,3635,128380,105080,49,105031,102509,2522,23300,37795,24112,0,24112,23386,726,13683,15716,5336,4988,348,10380,33616,3072,3072,0,30544,880223,416036,27493,11966,0,11966,9724,2242,15527,34546,25571,52,25519,23904,1615,8975,172126,160050,59,159991,155492,4499,12076,70442,63138,0,63138,61526,1612,7304,58027,43347,0,43347,41819,1528,14680,34561,12984,12747,237,21577,18841,1582,1582,0,17259,464187,29553,13421,0,13421,11762,1659,16132,36517,28514,3,28511,26999,1512,8003,181937,150315,49,150266,145660,4606,31622,77085,63865,190,63675,62171,1504,13220,65205,41909,0,41909,40391,1518,23296,44020,12166,11778,388,31854,29870,1784,1750,34,28086
ACSSF,2019e1,nc,000,0096,0000037,67093,31947,1757,237,0,237,237,0,1520,1760,1760,0,1760,1704,56,0,13496,12242,3343,8899,8763,136,1254,5255,3919,0,3919,3919,0,1336,2078,764,764,0,1314,7601,1182,1153,29,6419,35146,1294,464,0,464,464,0,830,1460,1171,0,1171,955,216,289,14729,10818,387,10431,10181,250,3911,5831,3163,0,3163,3038,125,2668,3314,663,663,0,2651,8518,832,832,0,7686,82143,39087,2580,466,0,466,466,0,2114,2542,2542,0,2542,2486,56,0,12082,11218,3318,7900,7559,341,864,4911,3887,322,3565,3545,20,1024,6188,4785,0,4785,4785,0,1403,5965,1834,1834,0,4131,4819,225,196,29,4594,43056,1927,952,0,952,952,0,975,1571,1263,0,1263,983,280,308,12166,9284,319,8965,8797,168,2882,6488,4933,68,4865,4783,82,1555,7049,3830,0,3830,3705,125,3219,7115,1609,1527,82,5506,6740,228,228,0,6512
ACSSF,2019e1,nc,000,0096,0000038,39566,19203,1219,283,0,283,283,0,936,1527,1527,0,1527,1527,0,0,7652,6335,0,6335,5839,496,1317,3601,2224,0,2224,2219,5,1377,1792,833,833,0,959,3412,827,827,0,2585,20363,1203,578,0,578,257,321,625,793,498,0,498,363,135,295,7990,6439,0,6439,6211,228,1551,3859,2038,0,2038,2038,0,1821,1648,395,395,0,1253,4870,599,599,0,4271,76358,36894,2775,887,0,887,455,432,1888,3795,3279,0,3279,2784,495,516,10412,8774,0,8774,7407,1367,1638,5573,4538,0,4538,4247,291,1035,6692,4757,0,4757,4752,5,1935,5303,2368,2368,0,2935,2344,170,170,0,2174,39464,2053,935,0,935,445,490,1118,2545,1436,0,1436,1301,135,1109,11501,9841,0,9841,8524,1317,1660,5864,4271,0,4271,4260,11,1593,7370,3689,0,3689,3342,347,3681,5871,1247,1247,0,4624,4260,213,213,0,4047
ACSSF,2019e1,nc,000,0096,0000039,162741,76482,4756,1795,0,1795,1563,232,2961,8137,5308,321,4987,4576,411,2829,35938,32573,632,31941,31169,772,3365,11448,8436,0,8436,8348,88,3012,5782,2254,2254,0,3528,10421,2029,2029,0,8392,86259,5646,2109,0,2109,1791,318,3537,9274,6414,0,6414,6333,81,2860,37072,31163,0,31163,30166,997,5909,13528,7308,0,7308,7176,132,6220,6104,1555,1555,0,4549,14635,2018,2018,0,12617,196887,90868,5560,2235,0,2235,1693,542,3325,10302,6412,404,6008,5482,526,3890,29338,26476,980,25496,25151,345,2862,13798,12134,0,12134,11619,515,1664,13481,9661,0,9661,9573,88,3820,11318,3580,3580,0,7738,7071,1006,1006,0,6065,106019,7634,2597,0,2597,2071,526,5037,11104,7911,0,7911,7830,81,3193,31990,26858,0,26858,25748,1110,5132,14805,12140,0,12140,11948,192,2665,16443,8609,0,8609,8477,132,7834,14239,3769,3769,0,10470,9804,757,757,0,9047
ACSSF,2019e1,nc,000,0096,0000040,117251,67070,6778,5440,4031,1409,862,547,1338,18374,17270,13189,4081,3717,364,1104,29095,25163,7821,17342,16836,506,3932,5982,4222,118,4104,4104,0,1760,2277,662,662,0,1615,4564,397,397,0,4167,50181,2404,1312,0,1312,1312,0,1092,6120,4161,246,3915,3494,421,1959,26752,17115,741,16374,15146,1228,9637,6730,3264,0,3264,3264,0,3466,2628,301,301,0,2327,5547,582,582,0,4965,153637,85251,8635,6725,4780,1945,1392,553,1910,23550,22279,16776,5503,4880,623,1271,29332,25398,9442,15956,15392,564,3934,7846,6369,198,6171,5803,368,1477,7665,5785,118,5667,5563,104,1880,4820,1326,1326,0,3494,3403,238,238,0,3165,68386,4589,2295,0,2295,2169,126,2294,8187,5140,665,4475,3906,569,3047,27135,17961,939,17022,15825,1197,9174,9046,6330,0,6330,6037,293,2716,8916,4189,0,4189,4189,0,4727,6500,1026,1026,0,5474,4013,477,477,0,3536
ACSSF,2019e1,nc,000,0096,0000041,96110,45605,4658,927,0,927,927,0,3731,6041,4561,0,4561,4301,260,1480,19919,17798,104,17694,17080,614,2121,6590,5348,0,5348,5348,0,1242,2824,1617,1617,0,1207,5573,1328,1328,0,4245,50505,4264,627,0,627,627,0,3637,8412,4828,0,4828,4828,0,3584,20437,17050,0,17050,16437,613,3387,7522,4799,0,4799,4647,152,2723,3472,1154,1084,70,2318,6398,765,765,0,5633,123431,58194,6484,1826,0,1826,1826,0,4658,7174,5456,0,5456,5125,331,1718,17509,14547,104,14443,14128,315,2962,8974,7107,0,7107,6752,355,1867,7957,6321,0,6321,6321,0,1636,7122,2849,2849,0,4273,2974,253,253,0,2721,65237,5980,1094,0,1094,1094,0,4886,10151,6006,0,6006,5952,54,4145,18338,14711,0,14711,14440,271,3627,9485,8141,0,8141,7799,342,1344,9452,5799,0,5799,5571,228,3653,7462,2028,1958,70,5434,4369,278,278,0,4091
ACSSF,2019e1,nc,000,0096,0000042,85103,40171,3584,861,0,861,799,62,2723,6453,3892,301,3591,3131,460,2561,17409,16600,0,16600,15614,986,809,5529,3704,0,3704,3628,76,1825,2173,1180,1115,65,993,5023,554,554,0,4469,44932,3947,688,0,688,688,0,3259,7461,4201,0,4201,3961,240,3260,18112,14495,0,14495,13945,550,3617,6225,3921,0,3921,3836,85,2304,2232,723,670,53,1509,6955,405,405,0,6550,145771,66910,6229,2180,0,2180,1947,233,4049,9637,6776,301,6475,5779,696,2861,21404,19583,245,19338,17652,1686,1821,10015,8846,0,8846,8328,518,1169,9098,6361,0,6361,6285,76,2737,6853,2453,2388,65,4400,3674,46,46,0,3628,78861,5461,1242,0,1242,1242,0,4219,12401,8627,0,8627,8125,502,3774,24957,19620,0,19620,18439,1181,5337,11030,8745,0,8745,8425,320,2285,10817,5946,0,5946,5861,85,4871,8165,1684,1631,53,6481,6030,71,71,0,5959
ACSSF,2019e1,nc,000,0096,0000043,100090,48985,2945,1324,131,1193,982,211,1621,3708,3107,0,3107,2926,181,601,22667,18924,163,18761,17691,1070,3743,8857,6547,0,6547,6513,34,2310,2951,477,477,0,2474,7857,1266,1266,0,6591,51105,2276,953,0,953,682,271,1323,3216,2278,0,2278,2162,116,938,23197,16463,0,16463,15913,550,6734,9255,5260,0,5260,5260,0,3995,3720,477,477,0,3243,9441,699,699,0,8742,115234,57241,4201,1794,131,1663,1452,211,2407,4014,3286,0,3286,3057,229,728,16967,14068,0,14068,13312,756,2899,9767,8099,163,7936,7602,334,1668,9764,7031,0,7031,6997,34,2733,7955,1278,1278,0,6677,4573,558,558,0,4015,57993,2557,1030,0,1030,759,271,1527,4378,3071,0,3071,2527,544,1307,17074,11808,0,11808,11287,521,5266,9410,6775,0,6775,6690,85,2635,10301,5773,0,5773,5773,0,4528,7877,1240,1202,38,6637,6396,184,184,0,6212
ACSSF,2019e1,nc,000,0096,0000044,29156,13920,615,204,0,204,126,78,411,1097,564,0,564,462,102,533,6167,5080,0,5080,4953,127,1087,2601,1515,0,1515,1515,0,1086,1132,325,325,0,807,2308,316,316,0,1992,15236,1108,417,0,417,417,0,691,805,354,0,354,354,0,451,6219,4596,0,4596,4360,236,1623,2700,1163,0,1163,1143,20,1537,1070,195,195,0,875,3334,118,118,0,3216,102209,48731,4374,1178,0,1178,897,281,3196,4355,2589,0,2589,2145,444,1766,15729,11548,0,11548,11132,416,4181,7513,5003,0,5003,4808,195,2510,7969,4025,0,4025,3871,154,3944,5801,800,777,23,5001,2990,185,185,0,2805,53478,4041,1211,0,1211,962,249,2830,4224,2160,0,2160,1890,270,2064,16357,10699,0,10699,10026,673,5658,8338,5616,0,5616,5308,308,2722,8816,4220,0,4220,4200,20,4596,6976,1237,1237,0,5739,4726,75,75,0,4651
ACSSF,2019e1,nc,000,0096,0000045,57164,26990,1416,586,0,586,586,0,830,1834,1834,0,1834,1688,146,0,11684,9417,0,9417,8652,765,2267,5200,2926,0,2926,2880,46,2274,1844,987,987,0,857,5012,454,454,0,4558,30174,1017,228,0,228,183,45,789,2182,1994,0,1994,1994,0,188,12926,9695,0,9695,9045,650,3231,5632,2837,0,2837,2786,51,2795,2108,361,331,30,1747,6309,424,424,0,5885,75217,35335,2154,682,0,682,682,0,1472,2325,2132,0,2132,1986,146,193,10036,7959,0,7959,6702,1257,2077,6061,4945,0,4945,4858,87,1116,6558,3872,0,3872,3688,184,2686,5263,1775,1775,0,3488,2938,186,186,0,2752,39882,1961,1103,0,1103,895,208,858,2741,2391,0,2391,2180,211,350,10044,7354,0,7354,7172,182,2690,7267,5693,0,5693,5225,468,1574,7331,3945,0,3945,3859,86,3386,5783,1055,1025,30,4728,4755,305,305,0,4450
ACSSF,2019e1,nc,000,0096,0000046,89732,43373,2635,925,0,925,562,363,1710,2846,2043,0,2043,1900,143,803,20124,18077,209,17868,17325,543,2047,7978,5029,0,5029,4991,38,2949,3037,1335,1335,0,1702,6753,695,695,0,6058,46359,2392,1044,0,1044,1000,44,1348,2890,2249,0,2249,2249,0,641,20827,15908,0,15908,14956,952,4919,8254,4403,0,4403,4403,0,3851,3109,641,641,0,2468,8887,393,393,0,8494,114669,55739,4095,1174,0,1174,687,487,2921,4558,3300,0,3300,2874,426,1258,16844,15094,209,14885,14079,806,1750,9561,8374,0,8374,8108,266,1187,9453,5960,0,5960,5905,55,3493,7071,2054,2054,0,5017,4157,209,209,0,3948,58930,3626,1611,0,1611,1467,144,2015,4152,3311,0,3311,3227,84,841,17350,14029,0,14029,12962,1067,3321,9592,7200,0,7200,6713,487,2392,10259,5410,0,5410,5410,0,4849,7791,1029,1029,0,6762,6160,339,339,0,5821
ACSSF,2019e1,nc,000,0096,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54794,25838,1613,766,0,766,548,218,847,1917,1331,0,1331,1182,149,586,6527,5156,0,5156,5140,16,1371,4540,4118,0,4118,3985,133,422,4389,2323,0,2323,2323,0,2066,3861,675,619,56,3186,2991,222,222,0,2769,28956,1319,809,0,809,294,515,510,1620,873,0,873,873,0,747,7679,5171,0,5171,5099,72,2508,4679,2790,0,2790,2790,0,1889,5057,2210,0,2210,2210,0,2847,4616,821,821,0,3795,3986,265,197,68,3721
ACSSF,2019e1,nc,000,0096,0000048,54166,26107,1552,764,0,764,737,27,788,1774,1552,29,1523,1227,296,222,11815,10241,0,10241,9763,478,1574,4506,2524,0,2524,2447,77,1982,2550,652,652,0,1898,3910,525,525,0,3385,28059,1656,892,0,892,602,290,764,1674,1624,0,1624,1624,0,50,11835,8890,0,8890,8661,229,2945,4831,3072,0,3072,2979,93,1759,2449,703,703,0,1746,5614,488,395,93,5126,58669,28464,2009,1110,0,1110,1083,27,899,1952,1694,29,1665,1362,303,258,7811,7221,0,7221,6794,427,590,4881,3841,0,3841,3790,51,1040,4898,2705,0,2705,2614,91,2193,4233,1054,1054,0,3179,2680,267,267,0,2413,30205,1673,892,0,892,602,290,781,1830,1742,0,1742,1742,0,88,7984,6357,0,6357,6128,229,1627,5094,3652,0,3652,3652,0,1442,5235,3072,0,3072,2979,93,2163,4714,1199,1154,45,3515,3675,163,115,48,3512
ACSSF,2019e1,nc,000,0096,0000049,149389,73005,6457,2979,0,2979,2389,590,3478,6119,5665,0,5665,5493,172,454,36131,33316,41,33275,32481,794,2815,12359,10152,0,10152,10009,143,2207,3757,1599,1599,0,2158,8182,1490,1490,0,6692,76384,6087,2565,0,2565,2565,0,3522,5454,4734,44,4690,4647,43,720,37755,29024,0,29024,28313,711,8731,12128,7068,0,7068,6955,113,5060,4393,1059,1059,0,3334,10567,1181,1181,0,9386,184748,89973,7926,3462,0,3462,2736,726,4464,7640,6575,0,6575,6141,434,1065,28026,25311,228,25083,24151,932,2715,18101,16959,41,16918,16548,370,1142,15143,11578,0,11578,11435,143,3565,8189,2775,2775,0,5414,4948,521,521,0,4427,94775,8305,3560,0,3560,3460,100,4745,6782,5665,44,5621,5265,356,1117,28700,21947,0,21947,21277,670,6753,19029,14783,0,14783,14501,282,4246,14443,8403,0,8403,8137,266,6040,10289,2347,2347,0,7942,7227,408,408,0,6819
ACSSF,2019e1,nc,000,0096,0000050,581424,282379,19858,6384,0,6384,5588,796,13474,20824,17084,0,17084,16339,745,3740,153042,144501,627,143874,140654,3220,8541,43620,36171,45,36126,35453,673,7449,16138,7291,6835,456,8847,28897,4958,4767,191,23939,299045,19374,6050,0,6050,5656,394,13324,19978,16480,0,16480,15349,1131,3498,154933,127034,0,127034,124354,2680,27899,47114,31970,0,31970,31155,815,15144,17478,4918,4880,38,12560,40168,3705,3183,522,36463,880920,423798,31577,10487,0,10487,8446,2041,21090,35430,27867,0,27867,25988,1879,7563,160273,150133,531,149602,145761,3841,10140,77115,69934,134,69800,68341,1459,7181,61364,50837,92,50745,49309,1436,10527,36843,12434,11919,515,24409,21196,2099,1967,132,19097,457122,31733,10000,0,10000,8136,1864,21733,34365,26257,0,26257,23964,2293,8108,168709,134362,0,134362,131051,3311,34347,79980,64209,43,64166,61627,2539,15771,66710,43311,0,43311,41799,1512,23399,45495,10343,9905,438,35152,30130,1462,1340,122,28668
