ACSSF,2019m1,nc,000,0112,0000001,212,3460,2330,7391,546,519,1515,934,713,603,6950,1596,3033,2747,3405,975,3843,5180,2088,755,1025,604,484,1607,535,1043,1350,267,1841,3622,8710,598,1056,1068,1514,2086,752,7533,5530,5309,3095,4165,1678,2319,36866,638,1356,1060,2523,1200,3043,1046,2809,1141,231,3787,4053,19711,2654,608,2236,570,1904,2921,8896,3476,1118,2181,2985,2787,3208,12695,2224,539,1251,840,795,2972,772,982,1425,21707,14847,3093,2736,1384,11282,9879,5642,9849,7666,7611,3482,4140,6780,5736,3535,9426,7265,830,6756,9418,6338,7604,8766,4305,8073,6426,5649,18450,1915,1901,400,3903,8580,3665,9844,4818,4584,1750,3272,7054,6529,4032,8255,6378,1048,5848,16032,9685,13630,11406,3345,11300,6352,5537
ACSSF,2019m1,nc,000,0112,0000002,289,5858,2964,9255,1455,796,2289,1042,770,2280,3964,1640,3622,2919,2085,2242,1878,14269,1678,952,724,791,610,3535,667,1311,1473,367,6066,9748,9960,1557,1803,1190,1686,3287,824,6172,7062,4456,6150,4939,4642,5172,39511,1385,1644,2005,2803,1303,2778,1277,1726,3005,276,8029,8187,25398,2527,1015,3172,727,2108,1975,11595,4603,1163,2743,4306,1094,1270,5518,2952,665,1532,835,895,3035,845,1134,2622,27769,18903,1681,1441,924,8830,9402,4324,8050,7266,6556,2973,3873,6047,5157,3109,8550,6953,658,5468,8224,5428,6204,7966,4020,7093,5441,4676,18760,1362,1328,265,2805,6668,3295,8703,3873,3633,1583,2956,6901,6153,3441,7168,5566,925,5016,13448,7451,11522,9324,2882,9259,5292,4604
ACSSF,2019m1,nc,000,0112,0000003,371,3734,3013,26119,966,765,3536,1809,2481,2521,6302,6802,2721,3513,3402,2550,2099,22089,706,747,1161,1014,805,2751,1476,2399,1394,484,3015,3438,21856,1092,1462,4670,2386,3534,2826,4728,7315,6028,9585,5569,4394,9270,35967,2859,2173,2466,3490,1774,8794,1541,1261,2238,368,7025,7442,18882,4892,897,3800,1686,5191,5362,8662,7285,2090,3852,5575,1365,6986,42518,2158,865,1136,1983,1667,2705,2001,1514,1959,25116,14572,2846,2580,1039,6660,5417,3187,5230,4249,4175,2100,1881,2391,2011,1783,4776,3500,426,3837,5079,3399,3881,5083,2175,4191,3676,3534,14033,1683,1684,285,2263,5036,1598,5012,2984,2909,838,1288,3646,2936,2355,4490,2978,333,3203,8983,5584,7386,5830,1646,5774,3481,3093
ACSSF,2019m1,nc,000,0112,0000004,226,4393,3527,9756,645,542,1701,966,628,585,6862,1502,2771,3156,3201,974,3824,5246,1948,818,933,648,507,1983,557,1096,1482,275,2476,3072,6969,694,1148,997,1560,2389,711,7160,5499,2991,3304,4743,2971,2408,35834,645,1308,1228,2301,1237,2805,1165,3076,1188,233,5062,4459,19711,2563,935,2114,583,1981,2908,7714,3151,1120,2095,2945,2620,2932,10259,2100,536,1269,682,804,2514,773,873,1406,21910,14681,2898,2633,1344,10914,9888,5448,9474,7770,7492,3466,4116,6571,5638,3435,9200,7273,833,6537,9041,6017,7498,8747,4404,8194,6335,5288,18696,1847,1839,400,3760,8330,3650,9791,4530,4405,1729,3203,6931,6344,4010,7965,6217,1022,5637,15763,9105,13269,10928,3217,10922,6388,5267
ACSSF,2019m1,nc,000,0112,0000005,252,5159,3721,9193,617,1298,2330,1060,1209,716,3936,1465,2765,2542,1864,2197,1719,4502,892,1007,720,1397,543,3142,587,1098,1328,276,4925,5077,6695,687,1840,1019,1243,2229,835,5694,4470,2898,4709,3968,3954,4041,40187,695,1370,2034,2208,1341,3440,1270,2919,1516,268,4652,5521,32712,2558,2052,2267,728,1928,2101,10339,3719,1911,1492,3918,983,1383,10764,1835,670,1544,835,843,2689,814,873,2071,20843,14372,2579,2292,1176,10006,9833,5384,8811,7725,7108,3211,3954,6567,5486,3183,9293,7304,826,6150,8282,5864,6814,7920,4208,7381,6266,4965,16629,1629,1590,360,3657,7122,3489,9314,4387,4199,1685,3259,7085,6386,3860,7449,5836,1004,5241,14746,8290,12326,10715,2891,10520,6395,5030
ACSSF,2019m1,nc,000,0112,0000006,424,10203,7109,43428,2820,1220,3316,1766,2827,1903,10286,2953,1541,4067,4755,1394,2950,8895,2303,1401,1346,1735,1064,2789,1021,2103,2648,461,9779,12086,43651,3319,3000,2090,1518,1258,3699,15455,3419,5427,3219,3566,3656,4144,41205,1300,3292,2730,3193,907,5068,1262,2958,4619,540,19472,14878,.,3283,3451,4892,2135,4623,2565,18241,5243,2619,2077,2804,2700,2434,30169,2427,1129,2273,1343,1408,6159,1349,1908,4029,17851,12705,1043,821,549,6478,7097,3901,5736,5416,5060,2234,2785,4140,3658,2408,6700,5277,481,3898,6207,4555,4883,5837,2602,5172,3824,3427,11844,530,514,118,1953,4922,2943,6751,3459,3314,1244,2440,5512,5092,2612,5693,4543,782,4013,8628,5553,8047,7003,2032,6939,3855,3193
ACSSF,2019m1,nc,000,0112,0000007,348,5447,4804,9562,982,1399,3622,1220,3669,3659,9451,7724,3585,4265,4130,1162,2408,16447,663,1210,832,1797,816,5047,1066,1358,1765,396,5600,6078,9553,1108,1067,2051,1859,1596,4165,10842,4340,3647,7471,7402,4498,6572,26770,927,2548,4033,5858,1139,6011,1107,3068,1815,318,6387,4994,30831,3810,1925,3374,700,4288,4484,14096,6509,2136,1862,4375,2769,2320,7553,2461,748,1784,979,1073,3394,1079,2100,2188,17833,12936,2329,2099,1003,9196,7504,4071,6637,5812,5531,2351,2816,4590,3308,2562,7829,5525,670,5365,6150,4003,4961,5731,3019,5258,4601,3648,14363,1595,1597,339,2952,5782,1802,7075,2918,2894,1001,1896,4130,3454,2780,5144,4290,558,3420,12000,6668,9303,8072,2150,7573,4609,3925
ACSSF,2019m1,nc,000,0112,0000008,480,4124,4394,42640,4872,2758,4745,2299,916,891,5484,7963,3468,4934,3778,3665,7002,59878,3009,1665,1614,2008,2452,3282,861,3504,2308,837,6538,4496,39791,4775,3058,5418,1010,2486,1039,5717,17962,12382,27915,7969,5545,7773,.,2891,4849,4128,7663,2617,8631,2803,5676,2821,974,13151,9827,.,7944,2931,11856,1776,8363,7846,21644,9394,6960,1932,7813,2719,6792,.,2879,3185,1967,1213,751,3585,774,3671,2975,8728,6833,2014,1800,655,3592,4888,1489,3201,2532,2234,1140,1011,1892,1243,1289,2569,1252,101,1997,2818,1984,1897,3149,1446,2876,2207,2277,5761,964,958,167,1001,2978,996,2729,1835,1699,496,676,2161,1925,1227,2853,1802,114,2262,5452,3773,4704,3471,1369,2933,2037,1629
ACSSF,2019m1,nc,000,0112,0000009,1212,14177,14748,.,9003,2799,8444,6701,11321,10333,43324,10166,3209,15395,15713,7711,15644,.,10313,1680,3701,3058,2279,8961,2259,8863,3939,3962,11355,13491,.,8590,5963,16584,8346,16178,12032,33018,5162,26991,106015,36757,14055,11519,.,10308,5112,7538,13280,7837,4990,6845,8482,4413,1872,51108,51108,.,21587,2685,3462,5463,11634,16951,52589,64623,11022,3219,7324,3618,4825,.,22662,2080,4439,5007,2259,4949,2941,11038,6239,7010,4193,704,670,230,1900,2331,847,1727,905,847,343,441,1044,691,763,1045,719,216,863,1248,1043,913,1599,660,1577,1305,1115,4714,253,253,216,425,1917,461,1502,480,425,257,519,1131,824,709,1706,1177,49,1234,3054,1726,2497,1953,947,1458,1169,907
ACSSF,2019m1,nc,000,0112,0000010,553,4791,4426,43122,4114,1152,4728,1355,1019,1027,6412,15556,4070,3259,2087,3159,6016,.,2442,2968,1889,1239,2167,10250,1521,3108,3535,886,6667,5246,41496,3689,1454,6990,1830,2253,1308,5875,22839,11295,29839,11587,5706,11104,.,3102,5384,4633,11320,3001,16183,2665,6973,2830,1291,14216,12116,.,8490,2622,6909,1834,11193,8910,24212,5424,7113,2650,5769,3853,11954,.,3642,1915,2591,1198,1345,10508,768,3367,3094,8785,6115,1924,1767,596,2817,4146,1298,2677,2330,2070,1078,933,1476,913,1028,2196,1125,101,1734,2382,1591,1643,2678,1344,2386,1601,1956,5543,920,918,167,854,2240,1005,2532,1849,1730,460,459,1871,1683,975,2455,1387,103,1946,4491,2924,4012,2762,999,2586,1690,1523
ACSSF,2019m1,nc,000,0112,0000011,614,3355,3547,58335,1408,3804,4707,1831,6785,8615,8321,4079,2885,2529,12406,4230,12441,.,6201,1243,5022,1669,2596,9706,2081,6233,3201,943,4251,4152,58335,1373,4175,6586,3538,5126,5441,30729,65440,19925,23032,17918,6335,31124,.,7175,3970,5917,8657,3671,13526,3705,5770,4922,964,6537,6537,.,17846,3358,17390,3780,9698,13799,2707,1473,4721,3915,49210,5024,7079,.,5804,1202,4242,1584,2907,11962,2760,3386,6731,6289,4462,1674,1595,503,2561,2320,904,2098,1969,1946,708,325,1095,742,872,1519,733,45,1337,1790,1082,1292,1804,883,1629,1198,1381,4133,804,804,216,924,1998,301,1811,1033,846,451,594,1367,1258,517,1320,956,125,873,3337,1918,2680,2333,714,2148,1269,946
ACSSF,2019m1,nc,000,0112,0000012,369,2212,3068,29246,4369,2364,3520,2122,963,976,5125,5857,2673,1611,2797,2849,6860,33281,3028,1896,1371,842,1927,3019,908,2629,2897,569,5151,2347,29505,4253,2546,4409,1014,4016,3668,7108,18975,10081,24927,4048,4892,7304,.,4352,4301,4722,4967,2040,7337,2544,2889,2048,559,6453,7163,.,7281,2080,10004,1636,6635,7293,12751,6733,4262,2283,7577,2447,4702,52471,2280,716,1624,825,873,3261,809,2860,3073,10440,8583,2528,2261,787,4269,5373,1773,3646,3092,2800,1305,1040,2081,1340,1534,3084,1472,107,2469,3610,2343,2569,3405,1599,3252,2748,2630,6742,1313,1306,167,1270,3500,1028,3480,2100,1838,634,877,2537,2252,1402,3270,2098,166,2476,6220,4217,5094,4239,1582,3685,2280,1892
ACSSF,2019m1,nc,000,0112,0000013,2679,12516,6991,.,4918,13522,14198,3755,6970,10415,10194,12888,3723,3473,13053,11773,13484,.,4862,5681,5904,7462,4947,19336,6230,5560,2894,2968,11481,6675,.,6140,5898,19800,7338,4910,5779,11963,34135,92255,43392,7922,17637,22473,.,14268,8142,7117,9423,13042,39901,7759,6656,2786,2676,.,.,.,11530,15438,19572,2312,7881,8058,31924,2410,4528,5892,16950,14843,28663,.,7630,6604,9044,7911,1741,18554,2188,11800,9814,2963,1721,237,223,101,2097,967,694,1501,1215,1141,326,463,464,414,199,953,599,77,755,974,654,710,950,465,802,952,924,2446,25,25,216,310,1071,568,1833,686,658,244,201,1227,1130,533,667,573,216,345,1874,1387,1590,1458,291,1428,755,714
ACSSF,2019m1,nc,000,0112,0000014,2121,.,.,.,9836,11432,18496,2535,17691,12283,13757,30222,9720,27516,17180,9565,16235,.,15721,6509,6447,11777,7630,10878,8640,16701,11487,4355,.,.,.,9222,11199,21760,5406,15652,14684,13664,66817,55384,57037,109011,9071,29248,.,14059,9075,30151,29492,8501,29314,33818,37858,25448,4836,.,.,.,7299,39416,21940,4345,38216,37421,112265,41848,10340,12362,17121,32134,27142,.,7165,7183,8099,14839,8525,5707,9521,6606,16403,2524,1935,129,129,216,1233,912,551,1206,947,798,640,428,458,350,315,892,634,79,623,835,662,613,982,404,926,685,590,1820,216,216,216,479,803,310,1328,552,513,242,304,943,600,669,609,512,216,290,1852,949,1479,1295,282,1195,1060,597
ACSSF,2019m1,nc,000,0112,0000015,2955,26521,3389,.,3694,5266,18660,4472,6956,7095,885,18447,7801,25011,11022,10603,6835,.,13325,1501,2175,2949,2485,15682,2755,6606,6973,3309,31329,2970,.,2824,4504,22724,7806,4744,7627,.,16318,24316,43834,20222,16074,8815,.,8795,5482,11850,21170,4739,20039,9322,5717,13639,2296,.,.,.,2301,8047,16896,3642,16077,16655,.,76818,7361,25053,7906,7763,6746,.,5285,2957,3210,5694,2706,44550,2553,11379,7157,3423,1863,525,364,378,2361,1677,936,1547,1478,1459,302,367,665,522,614,1633,1246,216,997,1754,1207,1469,2290,718,1910,1001,785,2907,137,137,216,696,967,443,1423,530,521,104,435,1117,675,1002,1193,1084,216,682,2744,1744,2149,2290,714,2322,882,1093
ACSSF,2019m1,nc,000,0112,0000016,1433,3424,3424,.,8861,4675,7431,4912,8517,7722,.,31514,6343,6045,8981,4209,20999,.,3934,4572,16722,4455,7269,13152,7520,11202,13881,2654,3424,3424,.,8489,5219,7907,26212,8302,8638,.,19596,3976,5418,29786,7072,17804,.,2216,7537,10690,22667,17656,2787,17062,4979,16672,3332,.,.,.,.,1370,21414,6339,.,.,.,.,15482,27755,21800,8021,9744,.,20378,4922,17197,4830,8507,.,8377,4235,27676,2596,1809,373,373,216,1350,1164,631,874,333,331,48,104,330,269,196,764,327,216,729,609,411,449,1143,217,1111,741,729,1753,216,216,216,144,893,406,630,98,98,216,105,464,320,294,812,381,216,686,1371,1117,1113,855,80,855,579,331
ACSSF,2019m1,nc,000,0112,0000017,3978,19304,14277,.,11917,5194,26737,9822,23429,10461,15798,16659,8534,11347,6480,4841,7029,.,10063,6220,7816,8309,7618,45298,4895,4889,10878,2177,20793,11647,.,16264,25859,24861,9911,24019,19408,22426,19752,16953,23059,45784,3527,17173,.,9988,34205,38413,35508,7278,75419,8772,13411,20962,3509,692,220,.,21215,7479,169252,17524,39122,19416,20543,75109,11618,9342,1914,6767,10865,.,12728,4876,6196,6363,6298,5453,4746,3065,32716,3106,2448,421,403,113,1990,1822,673,1723,1084,1095,506,732,1286,1232,463,1382,1218,86,684,1961,1677,978,1802,609,1795,774,822,2447,710,704,118,668,1489,181,1756,526,389,380,267,1518,1335,760,1086,855,368,780,2132,1137,2100,2282,454,2181,1036,618
ACSSF,2019m1,nc,000,0112,0000018,2748,199630,199630,.,10528,6784,17976,7089,28502,15787,86659,18052,27765,15195,18512,17137,26101,.,19225,3900,7694,6888,6493,.,4786,18563,3868,2936,.,.,.,9444,2914,14598,17720,35823,48410,136429,23424,36176,10902,2037,11718,124699,.,15185,35503,10273,19710,3816,.,2028,19226,19942,2407,.,.,.,48813,7362,2547,8851,12779,13458,.,.,20677,9713,47821,10102,24498,.,13029,6576,3621,3342,11243,.,12837,34252,1209,2153,1472,59,59,216,874,1413,832,994,422,373,160,300,640,177,600,565,299,216,512,711,468,531,610,176,583,380,256,1727,79,79,216,150,921,552,1020,450,459,44,357,343,263,261,643,418,216,378,1441,882,1396,1000,495,990,479,518
ACSSF,2019m1,nc,000,0112,0000019,2673,26393,21640,.,3554,5539,26413,8884,25607,19014,23551,70143,5680,13483,5323,12108,29611,.,14100,7705,11596,9776,1946,36964,1450,18821,15281,3891,19333,30629,.,17088,5730,21575,21455,22214,19243,40799,69364,9605,7575,9654,20747,38577,.,17475,11739,24355,73918,4270,23928,2787,22080,10180,3474,19451,19451,.,3081,31901,88659,7883,27691,44274,50362,36523,8555,17973,18620,22244,28878,.,10962,8038,13332,8633,5945,78247,4956,15200,20551,1608,909,257,248,63,675,587,340,794,490,382,217,175,277,142,252,479,297,216,371,351,299,233,862,306,753,644,429,1247,545,545,216,480,245,282,516,256,224,135,99,516,407,251,564,280,103,479,883,797,688,924,303,873,177,424
ACSSF,2019m1,nc,000,0112,0000020,1691,39827,5066,.,8872,1950,13286,5208,12999,14532,47666,36928,13137,32014,68275,9367,17788,.,3861,3958,4892,3621,9898,40616,9734,1885,10457,2366,5136,5449,.,6827,4345,25055,7503,12540,13613,56803,33670,40054,48210,55459,9347,25760,.,3015,17006,5633,62268,3793,9644,10854,2440,11171,2790,.,.,.,.,2396,22581,4631,25498,26293,.,94112,11953,12889,.,5087,4834,.,1746,2962,8914,3739,5144,32555,6147,4064,6998,2767,2101,389,379,89,1016,2249,511,1038,972,929,317,536,863,602,604,1430,683,80,1241,695,449,543,975,349,934,835,644,1897,99,99,216,712,1236,532,1177,598,605,64,240,503,392,409,801,568,216,604,1535,983,1405,2053,223,2013,971,321
ACSSF,2019m1,nc,000,0112,0000021,5372,6237,6237,.,11326,24699,159955,12109,18390,38249,134744,90176,65422,26825,29649,19481,19739,.,5905,9510,8097,17262,670,21924,959,2860,20321,5795,5611,5611,.,14012,22750,177785,13487,4070,23991,134744,.,47894,46701,58787,33613,23542,.,19459,32982,63159,51276,783,.,13875,16174,27804,8180,.,.,.,661,14801,.,34758,.,.,.,.,11993,74935,30845,19238,14571,.,23709,5835,2692,22001,3203,31060,4026,900,22172,2149,1329,122,122,216,877,916,753,792,530,483,226,155,426,344,296,1365,843,216,1047,754,587,446,546,458,496,971,387,1886,97,97,216,562,805,286,983,239,239,216,46,522,255,467,1041,827,182,636,1491,1137,1252,681,187,668,285,359
ACSSF,2019m1,nc,000,0112,0000022,2593,4226,4226,.,5003,8957,33770,4419,4035,4467,6839,123072,10788,14782,20168,13554,19856,.,20592,4379,3190,1764,2462,13606,5882,1711,13388,4511,.,.,.,6260,11509,77982,5228,13502,26795,10144,123072,23257,93601,37668,14949,67431,.,11260,12520,16504,28197,7661,.,14170,21502,36200,1526,.,.,.,31446,18498,56478,9235,982,895,.,.,9692,8040,.,11984,11812,.,17405,2186,17601,2296,5884,22852,1893,1982,9449,2328,1621,115,115,216,948,1436,386,918,502,370,329,161,294,141,277,765,363,216,666,556,351,365,1008,425,974,215,712,1492,308,308,216,322,957,167,786,1271,1260,167,216,178,132,108,704,278,216,739,1622,685,1512,661,313,632,612,476
ACSSF,2019m1,nc,000,0112,0000023,1929,56750,28539,49107,12757,13567,16533,3459,7151,8464,35139,24716,21912,54063,51177,16467,11278,.,78594,12006,17160,15547,2535,45162,2261,8718,27897,8544,56750,28539,49107,16622,11938,73718,16457,16109,16337,.,.,13693,129597,.,52730,44982,.,184624,19284,11350,28770,3748,1768,3806,16312,13400,3856,.,.,.,13280,13278,.,2819,6309,9331,.,.,46114,78164,81666,28818,20965,.,125733,10456,8997,16033,1741,.,2170,15936,20618,2411,1814,656,267,591,1030,813,305,654,808,807,66,271,305,271,148,893,357,216,847,815,417,698,1117,454,961,756,629,1807,216,216,216,242,772,615,1037,377,362,97,76,373,218,270,800,755,216,273,1482,682,1300,1029,389,997,551,539
ACSSF,2019m1,nc,000,0112,0000024,1717,21312,21312,.,2983,5294,6791,2686,7113,3773,6376,20462,10176,5630,12655,3270,7820,.,3413,3600,6387,3394,2582,3298,2775,7244,6004,2361,21312,21312,.,3325,8216,7239,2745,8624,5184,3576,24036,18486,31565,11146,13106,14711,.,9843,4981,4411,10584,7428,8752,7686,10257,17296,1134,.,.,.,6920,4925,25096,3399,10677,5580,6302,4006,5890,6038,15564,7778,3487,.,4162,3555,5490,4150,2136,3242,1886,8129,9332,3271,2654,294,294,216,1340,1136,687,1541,1078,999,359,540,720,312,665,1078,852,216,919,1235,817,942,1346,277,1263,849,1012,2804,216,216,216,517,975,235,1429,563,555,183,342,705,578,369,1018,849,53,679,2036,1084,1929,1399,713,1267,957,978
ACSSF,2019m1,nc,000,0112,0000025,1211,10051,10051,.,4621,5605,38513,4504,13648,9422,29712,30501,19864,23272,28502,4828,8734,.,3730,3552,3724,3567,6270,41369,6878,5542,6425,1802,24514,24514,.,4716,5299,41309,7140,14870,8992,32557,22379,15513,46495,37131,11629,42647,.,6424,8991,3065,18023,5565,81693,4765,12595,9903,1276,.,.,.,8290,2106,10914,4915,24283,30113,.,2431,29982,24105,70408,4079,3979,.,4205,3888,2571,3594,6766,.,7275,23122,9554,3416,2023,233,233,216,1437,1884,635,912,1343,1282,308,822,487,424,387,1215,866,216,874,851,630,531,767,547,481,941,475,2417,82,82,216,289,1210,395,930,371,355,123,180,688,578,334,935,753,216,459,1731,1091,1327,1158,207,1148,1084,424
