ACSSF,2019e1,nc,000,0090,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28654,33221,41142,9726,24392,31581,9875,31107,36326,41998,10688,26204,33652,10034,24620,27770,39877,5241,21647,28998,9353,24452,29392,37568,6594,22226,25901,5855,25378,26565,27346,25011,12750,50338,4258,.,.,.,.,.,.,.,23217,30224,31839,10548,20625,20483,22640,16483,21277,30455,12314,12135,26290,10284,31644,37234,42752,10829,26797,34998,10111,21563,26608,34437,10339,19758,20615,11639,36574
ACSSF,2019e1,nc,000,0090,0000012,99308,52415,29501,0,29501,0,0,523,424,375,1229,1207,556,1570,1297,4426,4227,4658,2558,931,828,2407,242,552,1491,22914,9367,13547,1604,1359,2274,695,1500,366,1672,123,513,754,396,941,94,346,651,96,31,0,132,0,46893,14659,0,14659,291,0,561,409,455,638,1330,783,2221,1367,2670,1294,655,353,498,132,687,0,271,44,32234,18471,13763,4592,1132,1414,877,657,550,905,135,1486,1497,135,44,238,42,0,0,0,0,0,59,29249,32455,41393,10635,25399,35085,10159,31399,36422,44275,11290,26790,37286,10373,24297,26175,35487,7086,22262,30254,9681,26933,30227,34482,11725,25488,29876,8124,27234,33456,36475,24625,26328,30839,16013,,,,,,,,24178,30370,31790,13189,20473,21896,6995,19327,21079,31061,7199,16702,28778,8820,31949,37082,45728,11396,27435,38004,10528,23166,27654,32271,11403,18589,23673,7046,38297
ACSSF,2019e1,nc,000,0090,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32263,37414,45112,11924,28049,40066,12808,36131,41368,50204,10655,31070,45122,12362,28030,32762,37616,18405,23888,34566,12094,,,,,,,,29987,51007,51323,.,28454,28647,24548,.,.,.,.,.,.,.,26586,35669,36237,19249,22428,23289,17331,20694,18013,25631,10792,31603,36188,3589,39239,44192,51269,10676,32550,46793,13375,22941,27310,31105,17928,20740,22140,11442,42413
ACSSF,2019e1,nc,000,0090,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30485,32443,44974,11930,25374,42963,8418,30839,35126,45729,12301,24565,42768,8209,27093,26183,40705,10529,31657,75214,11360,,,,,,,,,,,,,,,.,.,.,.,.,.,.,,,,,,,,31676,40708,51448,3551,30754,31105,.,31163,35732,46501,12487,25220,42768,8465,20235,24573,30236,9483,4473,.,3995,44145
ACSSF,2019e1,nc,000,0090,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31927,36879,42281,14196,28786,38480,14198,34418,40180,44497,15214,30561,39661,14591,25895,28431,29660,8864,24799,26451,8987,30319,35491,.,.,21081,.,2499,27092,31662,31746,.,20117,20889,12056,.,.,.,.,.,.,.,25465,28604,28358,32898,15476,.,8636,12806,11422,11432,4907,16234,15522,16774,36117,40957,47336,15312,31056,40050,14462,18211,19204,19619,15723,14977,16205,14507,40983
ACSSF,2019e1,nc,000,0090,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30189,33250,39725,10016,26367,32685,11095,30978,35557,41525,12216,27145,33777,11588,24494,33524,33839,6217,23351,24135,10456,35556,36211,36211,.,.,.,.,40938,45081,46863,26264,33066,42338,21054,.,.,.,.,.,.,.,16465,16375,17099,6653,22680,.,.,7136,6054,.,5967,11803,31165,.,31105,36128,41984,12316,27034,33938,11308,23779,24600,31978,6695,23121,23674,7591,36865
ACSSF,2019e1,nc,000,0090,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36089,40859,55099,13031,31981,42423,11027,40258,44908,56767,11812,33044,45404,12961,27060,26114,40893,16248,30261,40214,6705,.,.,.,.,.,.,.,56256,62589,80030,2499,37231,60691,17636,.,.,.,.,.,.,.,22248,23323,37148,11438,20052,26453,5473,36010,40495,48185,13995,35196,78359,2499,40909,45804,57967,10877,35246,46163,12747,24605,27772,40970,16978,23880,31355,8452,48880
ACSSF,2019e1,nc,000,0090,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30426,38961,42847,13377,24789,31650,8953,31326,39638,45470,13922,25184,31720,10118,18593,19456,24555,3804,9801,30521,8280,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40723,41218,41272,.,36218,35910,60300,16042,25707,.,.,2499,.,2499,31587,40041,45854,13929,25287,31783,10355,30511,33438,40163,4076,26114,35467,4439,37336
ACSSF,2019e1,nc,000,0090,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30362,35791,52188,12078,25702,38660,8352,31124,36528,52294,13257,27167,38970,9744,15140,11336,22865,6214,15874,21134,2499,,,,,,,,90872,.,.,.,90304,90304,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,31153,36022,52270,13257,28015,38525,10015,17415,41525,41814,.,4235,45802,2817,42217
ACSSF,2019e1,nc,000,0090,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31346,33895,40955,11078,28151,35169,11562,32908,37319,43644,10829,29186,36181,11658,26082,26042,29537,10271,26182,29939,11336,30994,30298,.,.,.,.,.,33897,35391,36848,31423,31063,40493,12246,.,.,.,.,.,.,.,25522,23898,25459,12011,26345,26888,16074,,,,,,,,34401,38913,45552,10455,30225,37226,11600,22431,22013,25400,12195,24526,25569,7398,38384
