ACSSF,2019m1,nc,000,0043,0000018,,,,,,,,,,,,,,,,,,,,,,2612,784,768,610,736,820,866,1178,869,730,668,513,153,1044,1037,2612,466,1000,1359,1417,1154,843,872,343,556,591,621,506,2697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2697,2595,2594,1594,1281,515,379,203,361,345,527
ACSSF,2019m1,nc,000,0043,0000019,,,,,,,,,,,,,,,,,,,,,,2642,241,590,416,552,691,1024,1012,925,1177,1010,776,745,601,593,2642,785,913,971,1612,1250,1213,1136,397,360,707,356,245,2613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613,2486,2472,743,639,336,264,122,231,714,479
ACSSF,2019m1,nc,000,0043,0000020,,,,,,,,,,,,,,,,,,,,,,4743,1337,988,1458,1423,1773,1943,1880,1632,1071,1269,684,703,1330,2357,4743,616,1377,3045,2130,2011,2100,2031,1069,913,1073,1153,650,4706,4666,784,2806,4316,3863,4522,208,1887,3818,3456,2144,309,1609,829,1249,849,203,121,847,203,898,681,305,328,558,1019,203,483,606,656,4706,4848,4529,2167,1804,228,1031,850,613,615,1019
ACSSF,2019m1,nc,000,0043,0000021,,,,,,,,,,,,,,,,,,,,,,2373,882,317,452,656,1050,838,1035,663,688,1101,110,203,898,577,2373,1034,648,887,707,1061,878,1085,514,529,775,361,414,2496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0043,0000022,,,,,,,,,,,,,,,,,,,,,,3121,668,357,1026,763,1196,1404,1468,713,856,836,1148,431,1039,1388,3121,938,1521,1048,1178,1643,631,1252,588,520,1290,557,821,3079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3079,2898,2929,759,744,115,134,203,989,375,367
ACSSF,2019m1,nc,000,0043,0000023,,,,,,,,,,,,,,,,,,,,,,3460,641,872,1137,1143,1720,1674,1759,1379,912,1053,782,365,833,845,3460,545,1290,1498,1692,1836,650,2045,419,586,1287,1075,307,3467,3431,989,1644,2838,3083,3278,446,1559,2655,2878,1560,201,552,967,893,247,203,203,236,66,668,598,52,42,342,799,400,438,514,527,3467,3446,3178,1795,1345,593,937,247,629,536,807
ACSSF,2019m1,nc,000,0043,0000024,4594,4929,4608,1995,1969,843,420,222,133,480,486,203,61,203,203,407,216,260,2996,781,952,4603,1013,1412,1812,2169,1800,2236,2761,2410,1797,3152,1132,799,1930,1838,4603,2969,1829,1926,2843,2542,1714,2747,1205,1209,1760,1220,1132,4594,4724,1168,2998,5528,3849,4605,672,2501,5039,3688,1800,605,1048,1262,1013,470,248,183,255,193,1108,563,537,636,554,952,230,492,703,692,4594,4929,4608,1995,1969,843,504,480,2996,935,952
ACSSF,2019m1,nc,000,0043,0000025,,,,,,,,,,,,,,,,,,,,,,3932,744,303,1248,1046,1444,1614,1222,1302,639,798,510,348,696,1036,3932,704,1664,1487,1445,1506,859,1140,978,418,1106,481,442,4015,4015,502,1610,2381,2841,3622,265,1381,2307,2565,1614,71,1015,799,951,203,203,203,203,203,585,468,103,145,237,838,136,356,354,614,4015,4021,3612,1613,1259,552,781,88,333,497,842
ACSSF,2019m1,nc,000,0043,0000026,6837,7230,6973,2159,1986,918,321,400,214,1865,1764,112,189,203,203,207,286,458,1314,552,2276,7289,1105,784,1059,2026,2872,2671,3052,3986,2882,2751,2088,1298,2921,1676,7289,1070,1778,3209,3480,4049,2063,3943,1608,2028,2456,1957,1289,6837,6787,1263,4001,5820,4706,6921,669,3398,5222,4593,2127,503,994,1725,1154,1827,1045,1101,434,311,1555,279,731,734,1123,2264,203,1224,1610,796,6837,7230,6973,2159,1986,918,452,1865,1314,767,2276
ACSSF,2019m1,nc,000,0043,0000027,5630,5788,6357,2289,2193,768,707,139,231,992,999,203,58,203,203,97,208,47,1133,1091,1531,5625,1607,1196,1267,2589,2480,2460,4037,2582,2273,1956,1502,833,2210,1872,5625,1124,2433,2820,3773,4049,1903,2782,1697,1494,1855,1530,1142,5630,5614,1896,4102,4492,5607,6328,1160,3764,4305,5122,2290,462,1475,1004,1479,959,574,345,573,121,1501,1102,520,803,570,1511,109,519,1299,909,5630,5788,6357,2289,2193,768,729,992,1133,1129,1531
ACSSF,2019m1,nc,000,0043,0000028,,,,,,,,,,,,,,,,,,,,,,2041,759,196,380,321,758,681,839,463,653,723,234,306,742,595,2041,345,589,658,612,803,501,717,774,647,625,249,315,2126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0043,0000029,,,,,,,,,,,,,,,,,,,,,,4273,756,519,916,1285,1855,1370,2065,1687,997,1339,999,407,1609,1521,4273,675,1552,1761,2117,1761,1325,1748,773,1222,1267,1313,536,4393,4450,976,2311,3586,3046,3936,868,1742,3312,2807,1942,152,1130,1160,1113,359,203,359,203,203,764,353,424,341,300,935,203,365,574,529,4393,4184,3936,1942,1624,813,957,436,471,596,934
