ACSSF,2019m1,nc,000,0107,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3061,2683,9736,10183,16861,6915,14428,3883,20861,8348,18074,73986,7477,24483,13798,24741,3227,4383,3487,18349,21606,18283,5093,3194,7754,9620,8134,5656,4840,33177,5702,11276,3028,6455,7665,1746,2414,1786,1489,851,759,363,570,287,474,152,985,201,334,504,623,524,79,546,1022,102,688,249,634,587,424,81,1164,901,864,1649,86,1591,598,1282,1023,540,815,1746,1393,790,528,563,298,152,179,160,807,262,372,605,274,943,762,530,905,774,247,245,23,720,502,365,1295,981,729,77,216,77,216,659,463,426,339
ACSSF,2019m1,nc,000,0107,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4399,3264,11422,10518,30865,19815,43634,36300,12066,9695,24281,34951,16475,16180,18693,13826,20093,2920,13463,32524,18924,.,3914,31073,761,5234,9188,6087,6066,3575,3772,6985,4985,10042,12913,7300,2793,1720,1572,929,686,518,924,682,465,162,535,283,154,325,260,496,426,266,1327,473,340,302,120,921,850,525,982,702,738,1400,513,1284,856,1549,854,528,1153,1762,1821,1277,1212,383,525,291,405,136,987,652,159,601,381,737,626,446,1449,578,118,110,67,712,573,1024,1255,876,986,576,129,548,122,1150,879,315,629
ACSSF,2019m1,nc,000,0107,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,4272,6702,13796,11010,5515,7899,13235,5020,8008,12669,16850,5527,31596,13451,12228,4128,3302,13660,10145,48985,7918,6693,8153,10596,1448,4836,1978,5608,.,10894,6657,2042,5439,22555,8415,2335,1576,1724,1572,1302,873,843,679,528,167,901,453,56,354,701,786,786,79,1231,141,266,173,191,906,823,132,1210,1135,612,1293,107,1062,1045,1681,1280,842,726,1666,1570,1215,1129,486,376,371,119,134,1122,308,223,1195,277,735,638,395,1500,879,140,140,216,746,652,510,1602,1113,1490,328,216,292,179,1358,1244,112,551
ACSSF,2019m1,nc,000,0107,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831,3551,9924,14667,10002,26862,40905,27945,39836,5542,20825,28815,4343,42287,6446,6482,14557,5404,11408,5033,2062,9413,5778,11826,33216,3536,7996,6579,4769,4322,3559,15034,7984,11305,4589,2223,3860,2421,2245,1442,1250,731,1147,1010,485,222,699,271,431,495,207,1043,525,794,1900,569,1188,975,916,1060,870,167,1939,1569,796,2643,509,2291,1253,2172,1184,950,1683,3162,2700,1573,1435,666,966,767,264,545,1768,700,1480,1156,170,1566,1085,1083,2180,917,260,227,126,1357,1095,1040,2965,1582,2495,576,188,216,562,1147,765,299,798
ACSSF,2019m1,nc,000,0107,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414,6685,6163,9673,15323,37517,39039,45413,.,11542,20008,46302,17374,27002,12414,26725,13745,3725,9393,33969,37185,42203,12889,17807,8743,5241,8983,7699,19046,.,16893,36736,5135,10963,26960,10950,2123,1303,1394,1095,1068,466,443,427,180,216,463,249,188,270,321,216,216,216,978,263,564,480,200,485,439,71,928,851,538,1051,216,776,848,1458,1026,750,1049,1478,1429,938,695,623,396,228,216,323,773,207,221,667,188,980,768,662,958,565,216,216,216,749,285,531,1189,771,928,216,216,216,216,1119,790,832,114
ACSSF,2019m1,nc,000,0107,0000036,2768,1350,1496,1273,1094,538,793,619,566,99,227,216,216,176,180,103,103,216,1747,68,623,520,352,1089,1370,467,1136,752,750,2509,107,2433,994,1447,1054,637,937,2409,1467,1176,843,763,548,539,38,137,622,353,191,433,297,347,281,219,1760,672,216,216,216,1174,958,481,1337,1136,965,738,152,693,101,1422,779,494,909,518,2358,5383,3986,2892,2946,2591,5845,20662,2124,5616,5839,2423,6383,2855,4218,8903,1518,1519,3962,8592,16408,2409,1876,3221,1208,1983,1947,4344,18797,876,3524,3697,2919,5425,3867,7858,5241,5471,4382,3619,2830,2572,2216,1726,445,3098,727,1104,2014,1812,1532,1330,770,3660,666,1998,1786,931,2219,1948,1633,4307,3654,2172,3120,147,3054,1834,3960,1922,2311,2815,5341,5569,4709,3263,3227,2313,1916,1348,502,3018,1638,677,2397,1412,2787,2268,1368,5409,2645,1559,1365,538,2913,1802,2250,4835,3372,3274,887,152,831,321,3263,1891,1407,1757
ACSSF,2019m1,nc,000,0107,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2652,5746,19064,6973,51391,11065,60166,13068,104214,11622,24938,.,13729,20627,7104,11198,11313,6521,4616,15785,4945,23760,10639,9577,1616,5252,14282,4901,11352,16514,10709,17260,7216,15942,1640,8246,2870,1954,1276,943,489,815,663,313,615,90,665,300,193,238,461,488,401,297,1371,474,481,463,106,900,514,311,658,576,355,1196,153,1159,676,1122,683,532,694,1799,1305,1195,914,781,344,283,164,124,1056,578,216,665,483,713,664,300,1234,768,457,172,423,874,190,545,1301,860,937,179,59,122,111,814,526,249,553
ACSSF,2019m1,nc,000,0107,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4650,7916,5757,10363,18529,3464,65896,5704,.,6650,3952,21902,11954,34840,7123,9250,21394,3525,4951,30530,38364,51373,8387,3008,9598,1453,8812,2137,8126,9142,21977,48198,6906,3017,13693,5223,2608,1932,1256,941,795,542,685,377,630,216,561,485,201,276,58,194,194,216,1046,216,359,353,72,624,760,175,929,781,452,1045,122,663,978,1927,1236,1180,954,1837,1590,1245,1133,414,619,294,216,550,1014,180,120,991,254,514,413,311,1056,600,447,444,58,395,387,432,1507,863,1280,513,512,10,216,883,825,72,398
ACSSF,2019m1,nc,000,0107,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3122,2202,8775,10631,11580,31261,42035,25673,14925,2583,12089,37954,3299,23435,11826,7565,8443,2823,9624,3484,18523,12639,2045,9519,5287,2751,4356,8009,8016,126930,6676,1203,6444,6562,9345,8370,3612,2359,2042,1659,1437,991,1235,968,887,574,1147,315,469,595,787,566,543,243,1823,410,702,635,353,1342,1103,559,2002,1799,907,1551,432,1124,1221,1564,1149,902,967,2651,2413,1503,1288,971,1107,653,520,899,1838,524,578,1511,647,1534,1190,887,2165,1182,375,375,216,1667,675,753,2351,1453,1631,417,65,254,332,1244,921,469,664
ACSSF,2019m1,nc,000,0107,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394,2510,5761,6902,20407,10684,30103,19985,61532,10064,15081,53786,13422,10226,9712,37848,6624,3088,15236,15468,69708,20096,2722,12970,11076,4507,6487,10996,10639,6235,590,2211,9648,10136,14393,7335,5332,3395,2028,1462,1043,921,857,361,802,222,919,216,224,839,194,829,272,774,2104,371,679,352,539,1462,990,512,1290,882,898,2540,273,2294,1298,1426,822,936,894,3604,2420,1559,1505,660,547,198,237,395,1546,170,186,1480,337,1118,595,907,1910,778,217,27,228,1445,1063,335,2502,1845,1557,822,216,696,514,815,627,380,225
ACSSF,2019m1,nc,000,0107,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2889,5836,8832,21310,8699,12032,10503,54294,19574,13578,22335,56222,7052,30415,16942,40654,7948,4729,11804,41280,99641,31077,3758,16490,33092,3415,8206,7326,10877,.,9964,2146,5773,7947,14899,7916,2909,1814,1785,1412,1183,826,1126,772,544,643,1384,206,431,1226,657,694,694,216,1145,129,643,327,622,821,547,322,1059,872,783,873,216,805,385,1142,591,341,989,2140,2266,1167,865,826,807,610,136,686,1197,490,269,1063,519,1215,1134,532,1758,888,478,325,312,1060,323,940,1227,895,921,278,133,257,66,643,402,394,336
ACSSF,2019m1,nc,000,0107,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644,2274,4661,4710,8370,8309,28233,26879,16838,5552,19709,6699,10510,20131,8901,15683,9062,3577,2850,40809,53022,25926,2038,11697,1443,3643,12203,4447,9821,.,9118,18664,8413,10181,42363,3419,4029,2768,1734,1083,991,481,983,539,570,405,1289,560,501,961,824,763,571,394,2534,454,1110,395,1070,1656,1192,748,1466,1190,902,1274,216,1098,649,1630,889,478,1231,2896,2223,1255,1074,694,653,274,216,536,1221,379,225,995,430,1839,1252,1248,2105,1430,268,216,268,1122,774,938,2596,2183,1338,489,483,94,216,1072,617,820,477
ACSSF,2019m1,nc,000,0107,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128,4628,7996,10895,13728,4161,22262,7340,.,8300,12164,16160,14893,48068,7210,10954,15887,2236,10773,31862,7319,4029,7433,8257,12705,5340,3131,5575,4311,11375,25562,11644,2550,3012,7459,10418,2964,1943,1469,1340,1294,359,584,473,373,216,615,352,492,261,172,384,307,183,1092,65,638,562,280,426,738,551,1289,1166,632,1304,579,893,744,1466,1190,1167,981,1911,1340,975,737,616,354,198,145,97,815,216,126,793,214,650,493,504,1485,702,552,379,267,1026,414,686,1454,998,1299,325,318,216,72,1226,1126,379,387
ACSSF,2019m1,nc,000,0107,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104,3481,11131,11040,20874,23007,40084,22555,.,3695,6486,12541,6323,8244,2662,8624,5985,3221,3700,4843,9530,1574,2104,2373,16857,1842,5223,3018,4884,8416,1152,3978,3001,4523,5591,3392,2285,1302,840,585,565,209,306,223,190,84,446,250,104,353,84,327,306,185,942,205,494,192,432,211,732,61,551,433,396,1169,246,992,714,1174,717,452,608,1618,998,658,539,415,287,153,226,63,641,321,99,587,156,718,582,432,977,598,215,70,205,632,363,401,934,554,733,176,176,216,216,757,682,149,285
ACSSF,2019m1,nc,000,0107,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,1838,10903,14053,31390,26999,.,53502,54576,13129,24082,.,15393,92750,7937,8318,17123,3497,21657,9880,27592,948,4686,4333,14040,3372,6565,5057,13454,4064,16536,28172,2407,2914,16681,3155,2231,1772,1081,767,705,204,462,237,347,186,462,243,216,327,192,176,160,78,814,392,499,346,441,419,380,316,821,777,300,1291,152,777,975,1273,655,999,736,1691,1185,797,595,518,237,81,110,188,537,73,131,470,170,674,640,320,1622,739,83,216,83,825,1025,571,1308,743,1126,159,216,159,216,899,574,185,688
ACSSF,2019m1,nc,000,0107,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567,4701,8875,8153,23864,4722,13591,12811,53067,3780,5181,104962,8272,26475,8984,23636,22663,3924,11327,1334,33870,1775,4008,7582,9371,5031,11867,3782,7299,10954,9413,7148,2984,2760,20484,6097,3440,2343,1508,1541,1292,474,496,232,422,216,640,509,126,212,275,238,182,137,1255,531,626,281,568,556,657,367,785,604,460,1820,814,1369,1017,1626,1091,992,696,2256,1869,1009,831,628,405,362,154,126,1449,996,257,791,585,952,728,669,1592,909,167,167,216,1143,143,415,1388,823,1078,412,176,344,160,1140,991,255,315
ACSSF,2019m1,nc,000,0107,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4108,7645,16176,31647,29985,22648,148525,15279,.,6581,46157,.,12484,37072,19660,28358,13769,2783,793,50748,7861,11183,12216,35660,7312,12581,25186,11372,3899,.,3167,6327,9070,9669,68873,3832,1931,1437,1295,787,770,109,431,278,310,123,570,53,216,125,563,455,319,314,649,197,307,65,299,162,470,69,963,746,537,1129,128,695,1024,999,841,400,464,1522,1075,403,354,215,123,216,216,123,411,148,24,339,170,785,661,443,915,756,499,499,216,428,406,236,1069,585,948,283,216,114,237,861,680,486,515
ACSSF,2019m1,nc,000,0107,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3682,2529,10291,16956,9461,8905,10374,44712,.,9599,18156,.,7176,19036,10227,14423,16458,2206,11667,4814,25692,.,9084,17368,3326,5876,9546,12679,10213,14129,8653,9689,2272,5094,4334,3737,1997,1179,902,690,604,349,345,288,164,130,404,327,216,219,126,270,192,168,881,575,238,135,204,406,486,87,637,626,343,907,216,778,517,902,566,609,350,1390,1174,619,522,335,153,153,216,216,808,309,80,694,230,901,450,607,923,725,95,95,216,443,450,315,1147,633,965,84,216,216,84,560,355,171,454
ACSSF,2019m1,nc,000,0107,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137,4997,7690,10521,16249,19626,18182,32231,24700,6304,5572,33210,6493,36711,4041,10340,18490,5499,10824,10883,10947,9828,3477,8016,8535,4929,6703,3746,7577,30341,7431,6069,4726,6455,13968,8578,3229,1798,1823,1416,1565,852,1168,969,650,91,730,264,191,579,355,772,389,690,1201,427,714,584,512,650,733,326,1538,1392,794,1763,248,1358,981,1684,1339,828,1009,2415,1991,1779,1263,1213,900,717,285,377,1493,333,381,1332,368,1035,819,713,1588,712,291,249,144,1051,1004,695,1889,1209,1601,229,216,228,27,842,778,180,390
ACSSF,2019m1,nc,000,0107,0000050,1984,902,1360,1172,965,765,385,374,180,216,441,50,75,238,364,259,202,224,2065,216,457,416,194,1147,1618,63,1405,1297,776,2573,155,2273,2028,1118,955,681,599,1929,1379,832,704,436,476,220,143,341,814,146,354,585,314,407,396,93,2099,332,532,532,216,1254,1430,772,1689,1137,1219,724,216,724,216,977,696,544,532,1072,2113,2877,5059,4703,1919,5561,7060,13110,2510,5307,16666,4175,11884,5907,8754,6782,1129,3856,5263,20445,20195,2077,1346,4695,1311,3335,1646,4214,2201,5590,5603,2904,3353,3133,3436,6852,4312,5776,4287,3732,2531,3869,3201,1817,1286,2784,935,1025,1652,1512,1945,1474,1394,4027,1041,1672,1175,1138,2042,2713,1288,4164,3804,1977,4307,550,3390,2641,3706,1904,2428,1914,5095,5350,3784,2729,2665,2192,1808,1029,1191,4087,2107,1138,2765,1766,3032,2495,1766,4261,2427,962,820,481,2008,2001,2228,4563,3106,3258,985,441,803,506,2695,2043,1464,1176
ACSSF,2019m1,nc,000,0107,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2739,5136,8623,10852,10965,18154,47625,38868,82173,7438,4828,110712,10121,14465,14673,29648,24879,5227,11732,19651,15388,28530,6312,20111,5804,6136,5812,6231,8139,10927,9310,11384,6505,8668,7024,7712,2909,1669,1075,879,861,402,701,142,707,242,511,338,82,478,148,454,146,434,1076,190,400,117,395,765,646,31,807,776,245,1289,585,807,1069,1304,980,799,774,2102,1336,775,665,365,179,73,98,123,616,231,93,479,392,812,585,526,1206,930,712,216,712,453,781,492,1637,1278,1311,137,121,67,216,887,813,339,253
ACSSF,2019m1,nc,000,0107,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3260,6542,11535,23659,20698,46558,72761,.,.,16195,31498,.,42373,60020,12677,7587,30488,9536,8414,13176,75197,.,8520,7310,13309,12750,18219,18693,7269,.,3881,20855,3433,7391,15061,11481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0107,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4385,4289,15252,20815,27920,26707,52997,42745,20439,23192,17107,.,25039,17860,11883,48914,5728,7135,12594,26507,30100,64873,8599,10580,1526,2705,11884,6978,7201,13831,15579,3041,3780,8409,42761,17473,2701,1699,1161,987,823,466,502,314,375,183,530,452,216,216,145,321,274,177,1042,216,354,221,297,631,722,67,671,558,520,969,274,566,759,1046,719,333,637,1705,1377,758,677,372,371,93,332,136,974,128,169,889,297,844,442,747,1218,664,331,331,216,898,252,832,1435,1015,1098,185,185,216,216,1239,1123,234,474
ACSSF,2019m1,nc,000,0107,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778,4392,11772,15032,48933,24352,33035,57061,29242,4353,5972,70766,4979,10819,28181,56032,4185,4336,7136,726,.,.,7970,11518,21842,2717,3867,5921,13286,.,15290,21371,9938,18003,21012,10469,2933,2013,1255,722,678,271,714,582,463,134,1049,375,99,390,899,705,691,195,1398,180,197,157,104,1430,856,147,1166,802,800,1229,54,1211,253,1000,439,656,598,2300,1616,1072,937,568,341,253,191,150,1287,662,128,780,522,586,595,240,1799,649,819,216,819,1380,330,503,1301,960,844,865,216,182,848,399,318,261,111
ACSSF,2019m1,nc,000,0107,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4763,4373,10349,13695,12000,6363,5687,16060,23372,11000,25057,49985,9332,21310,16292,20956,24135,6372,12317,7314,29723,11332,6559,10155,9008,3050,4594,4606,18383,.,19406,9150,5972,6912,18491,13986,3069,2138,2193,1796,1590,962,1868,1455,812,736,915,147,278,544,713,650,543,348,905,139,293,181,241,649,680,176,951,934,565,1574,216,1593,408,965,741,633,440,2817,2300,1318,983,956,1116,1000,342,673,1627,860,358,975,589,1037,828,786,1115,438,211,176,115,821,415,501,1196,964,788,216,216,216,216,829,738,185,342
ACSSF,2019m1,nc,000,0107,0000056,3684,1993,1271,1177,958,538,505,260,434,99,227,216,216,176,180,103,103,216,1690,68,612,520,334,1000,1387,70,999,615,741,2580,101,2477,926,1246,780,638,925,2704,1372,1127,764,792,548,539,216,137,604,324,170,376,300,281,241,186,1713,255,216,216,216,1161,958,488,1347,1116,978,738,152,693,101,1359,692,494,909,610,954,3776,7225,3198,5003,2758,11816,23876,2548,3762,10977,3237,6397,3243,8147,10754,2035,1496,6687,9351,7096,2492,2044,6895,2449,4067,3063,4234,22437,996,4444,1432,1103,4492,3676,7694,5350,4819,3931,3248,2416,2162,1908,1509,319,3009,616,1033,1956,1640,1399,1156,790,3163,612,1769,1611,892,1984,1979,1544,3688,3411,1931,3127,141,2966,1485,3455,1691,2232,2608,5553,5600,4280,3150,2928,2205,1781,1352,505,3018,1455,687,2260,1275,2430,1995,1244,5275,2170,1320,1259,313,2991,1779,2059,4251,2853,2997,895,152,838,239,3185,1806,1290,1720
ACSSF,2019m1,nc,000,0107,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4625,5164,7347,15159,14434,14280,22079,58094,16065,11056,53722,30758,8889,16318,16727,11885,57069,2436,5755,44634,8132,24127,8051,17099,14658,1850,15540,1539,4867,.,23787,17183,13413,2742,18087,7074,2623,2293,1263,976,903,589,790,707,384,216,579,180,96,345,372,523,514,85,1718,606,370,236,247,1471,590,355,1259,1148,468,1806,216,1724,938,1038,595,720,441,1984,1774,1401,1216,787,575,411,249,332,1202,777,502,676,684,1066,987,288,1051,759,66,66,216,631,409,633,1391,1035,1044,78,216,216,78,635,568,228,290
ACSSF,2019m1,nc,000,0107,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711,3290,4800,22844,14408,4840,8094,21564,16939,5273,4488,80154,6463,14507,9028,3748,3379,1760,3600,20411,23401,33686,6324,6022,14497,7090,4589,3733,3773,.,4391,20682,954,4257,5449,21246,4069,2930,2809,2186,1712,1476,1511,1056,788,927,1673,584,436,1543,563,1105,909,546,1924,748,309,192,226,1122,1420,321,2093,1612,1770,2156,90,1807,1255,1792,1105,1082,689,3222,3360,2518,1792,1958,1302,541,213,1043,2094,853,941,1558,436,1940,1437,1220,2474,1228,303,255,166,1611,841,1485,2540,1767,2098,852,216,351,763,1658,701,307,1214
ACSSF,2019m1,nc,000,0107,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041,3768,9456,13109,10458,32669,24298,61885,33881,2965,2088,70556,4372,9255,5692,10384,8431,1590,5652,8722,9633,6905,3897,6905,3627,1729,6028,3263,3368,12685,6965,3147,2546,4334,8149,5174,2739,2416,1116,759,646,353,650,404,403,268,628,293,138,354,341,528,347,373,1523,101,712,464,526,935,717,596,1271,1167,594,1336,172,1014,1054,1269,690,738,878,2103,1929,800,599,529,229,179,121,82,1196,535,271,983,441,1059,770,586,1534,627,247,146,203,1061,597,722,1225,1078,890,144,216,41,122,914,618,361,554
ACSSF,2019m1,nc,000,0107,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2803,9830,17530,14117,43831,27611,29827,7130,13107,5356,17945,2946,7331,16672,27018,28257,1982,2854,4353,19106,50737,24271,11134,7120,6290,4180,15320,3641,10574,735,4664,6617,5197,10212,5920,15294,2473,1508,857,777,452,618,446,292,243,239,410,241,140,244,188,153,154,30,1174,564,383,128,360,535,462,345,877,811,446,932,46,607,686,1163,765,546,602,1891,1172,563,489,343,321,312,216,99,943,390,228,845,72,794,662,455,1143,624,141,70,126,726,359,405,989,611,717,414,211,216,360,969,704,577,555
ACSSF,2019m1,nc,000,0107,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2933,1595,4860,5018,10509,7673,10180,15480,52589,1245,2038,28865,3758,11841,8400,25856,17816,1567,3510,27176,12657,52053,3581,2816,2031,4892,7822,2749,1653,5028,5020,8299,2160,2000,7207,2490,5615,3300,2602,2028,1820,1136,1377,774,1052,186,1300,727,310,822,401,847,572,632,2248,335,455,423,208,1927,905,547,1597,1118,1143,1840,304,1582,939,2573,1469,1370,2055,4195,2832,1681,1317,1072,744,642,238,329,2015,724,548,1609,797,1525,1330,1002,2291,1377,354,111,383,1190,1022,777,2721,1965,2060,533,216,501,216,1856,1647,710,830
ACSSF,2019m1,nc,000,0107,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2992,6308,18886,32783,1211,27391,34083,18060,43003,12500,40446,6329,6553,16686,19382,11333,25781,2505,2281,37254,.,.,4711,23695,4743,6290,14492,5112,84496,.,138627,32016,10181,15698,63547,6504,3462,2281,1507,625,606,131,592,301,385,130,1254,229,498,926,665,547,475,230,2189,443,1062,392,1023,1517,686,682,1260,1074,759,750,216,513,522,1303,650,243,1024,2549,1913,871,742,489,635,245,216,529,887,289,125,741,340,1493,1088,1037,1833,1093,216,216,216,1112,666,727,2294,1939,1047,216,216,216,216,930,395,798,472
ACSSF,2019m1,nc,000,0107,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380,2518,9566,5366,4237,13406,17832,34994,45284,8300,29598,96389,13000,19173,22515,30759,2527,4089,7465,11200,10470,55522,4034,8874,3331,2509,8772,1996,11819,.,14585,11267,2685,6855,16770,1831,3292,2422,1035,692,520,429,569,369,491,177,670,254,125,357,405,284,256,118,1145,278,427,359,194,736,267,646,1221,960,911,915,105,554,752,1356,897,733,800,2197,1484,731,413,598,184,158,120,72,997,381,199,769,612,1004,811,701,1293,547,216,216,216,1007,607,303,1520,976,1047,40,216,40,216,1464,1095,437,566
ACSSF,2019m1,nc,000,0107,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7636,11023,14560,14108,34400,159217,.,.,.,8998,.,.,22017,.,78265,39671,.,3243,10754,20483,.,13869,3213,11236,48760,6375,13789,15924,16509,.,5046,491,11073,10112,48522,21659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0107,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341,3960,5089,6973,6221,6829,10802,6989,17187,4313,8604,22192,7235,10020,12315,13879,6473,1758,13816,17647,23720,31474,3808,5056,4589,2659,4472,3198,3519,24094,2055,3813,2350,5362,4426,5522,7294,4622,4660,3204,2613,1674,2659,2050,1090,889,2074,629,860,1069,1088,1823,1315,1268,2819,644,1186,932,674,1566,1836,523,3233,2495,1660,3455,183,2585,2269,2846,1559,2013,1426,5259,4421,3088,2001,2070,1592,1438,341,801,3006,1336,552,1960,1457,1749,1457,1062,3350,1941,885,734,487,1422,1135,1639,3438,2550,2352,781,437,678,156,2032,1454,1291,504
ACSSF,2019m1,nc,000,0107,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871,5766,12845,12950,20481,11232,9663,50111,39157,10621,23299,88425,4366,12848,7501,10032,6783,4759,12976,15354,5303,.,3743,7508,11794,8619,3360,6053,14404,.,5538,9098,6447,6462,17499,21413,3154,2102,1831,1266,1068,768,866,642,430,501,868,274,343,368,522,504,456,214,1392,410,294,241,167,1187,800,340,1220,1098,668,1136,153,1005,841,1281,636,795,533,2239,1907,998,836,582,729,379,401,568,1163,501,508,919,430,1070,722,685,1384,557,343,343,216,1066,567,446,1506,798,1217,345,65,54,332,908,516,454,583
ACSSF,2019m1,nc,000,0107,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277,2502,3834,10422,4937,6149,8746,17919,27359,6740,11434,71940,6884,21854,9705,8917,12402,4250,4843,40973,2834,756,3249,1334,7256,3138,6532,3654,8351,9315,9511,4861,5242,11433,5905,10235,4474,2689,1803,1271,1082,571,772,612,376,222,1080,554,443,600,769,654,621,267,1804,305,1038,699,911,1264,1060,316,2040,1607,1250,1571,101,1312,985,2030,1117,1395,1266,3169,2636,1638,1226,1046,647,575,130,238,1339,794,353,1068,439,1795,1697,662,2898,1624,346,218,265,1512,904,839,2193,1540,1888,436,113,411,71,1510,1283,664,497
