ACSSF,2019e1,nc,000,0056,0000048,9327,4317,1058,208,180,305,74,291,1952,352,214,152,412,822,1307,326,50,338,303,290,5010,1680,622,258,87,249,464,2322,341,333,432,596,620,1008,92,220,28,593,75,10129,373,371,372,406,431,229,0,1444,1387,2292,348,843,392,153,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8580,1700,932,1263,2227,2458,,,,,,
ACSSF,2019e1,nc,000,0056,0000049,57782,28377,6631,3028,149,1266,167,2021,17052,6567,925,6060,550,2950,4694,1876,134,1227,533,924,29405,8006,2195,1221,1824,1455,1311,17730,4514,2380,5020,2939,2877,3669,462,570,465,1004,1168,61913,3275,2801,1909,3639,4390,3820,414,5736,16467,7064,1731,2310,1404,2641,4312,4997,1573,269,1377,326,1452,,,,,,,3374,1989,332,918,97,38,,,,,,,,,,,,,,,,,,,46236,13859,4554,12624,5832,9367,2321,700,224,716,319,362
ACSSF,2019e1,nc,000,0056,0000050,404498,193647,67431,37839,3894,10625,1309,13764,98385,52265,4691,23349,3030,15050,27831,14120,1130,6309,1884,4388,210851,77382,32088,7146,12065,6362,19721,106287,35520,11693,23899,10170,25005,27182,6428,4009,2265,8492,5988,436631,33232,35660,16384,20567,31910,50961,3644,37006,81377,33540,18486,16816,13695,20308,23045,51977,19133,6330,9311,3670,13533,,,,,,,42589,29760,2649,6442,991,2747,,,,,,,,,,,,,5353,2855,543,519,720,716,291420,121771,21750,59903,24615,63381,13190,5277,1291,2192,1298,3132
ACSSF,2019e1,nc,000,0056,0000051,14582,6374,1373,729,0,137,205,302,2778,995,186,663,238,696,2223,857,95,804,189,278,8208,2585,338,491,564,331,861,3907,1166,337,497,891,1016,1716,262,131,204,746,373,15858,583,734,377,1329,1209,461,9,1277,3153,2718,330,1055,220,480,1923,2739,1248,206,442,335,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10032,2390,1034,2143,1896,2569,,,,,,
ACSSF,2019e1,nc,000,0056,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8743,413,634,313,264,432,627,93,1566,1615,1592,132,557,87,178,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7819,2362,1417,1615,1291,1134,,,,,,
ACSSF,2019e1,nc,000,0056,0000053,10614,4475,656,98,0,233,0,325,2767,1406,159,601,211,390,1052,484,0,290,133,145,6139,1501,438,326,336,147,254,2848,335,468,1123,316,606,1790,111,300,58,628,693,11681,136,690,446,374,525,1074,103,1315,2671,1572,326,784,467,609,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7845,2233,941,1885,1286,1500,,,,,,
ACSSF,2019e1,nc,000,0056,0000054,32737,14870,5162,1299,44,379,81,3359,6284,2575,101,1386,172,2050,3424,1688,319,710,143,564,17867,6104,1798,810,465,719,2312,8600,2259,474,1184,576,4107,3163,565,331,148,1191,928,36020,900,2096,1299,2738,2508,1150,542,2647,4625,2928,2891,2177,3428,3107,2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29855,9282,1772,3716,2461,12624,,,,,,
ACSSF,2019e1,nc,000,0056,0000055,81215,40327,12055,8496,770,998,337,1454,22543,14000,434,4690,482,2937,5729,3355,173,1033,292,876,40888,12430,5934,901,2411,1195,1989,22955,9737,2519,5024,1226,4449,5503,1421,697,414,1745,1226,88401,7642,8338,3991,4465,6680,14824,675,6130,15511,5825,3146,3050,1961,2999,3164,4240,2045,97,856,287,955,,,,,,,19996,14847,1441,2711,250,747,,,,,,,,,,,,,1393,573,237,174,76,333,53194,24496,3654,10436,4498,10110,2277,1062,65,309,166,675
ACSSF,2019e1,nc,000,0056,0000056,267977,127322,53236,25961,1827,13398,1000,11050,58860,22763,3769,18854,1823,11651,15226,6709,707,3359,1168,3283,140655,61835,18830,6501,15284,4335,16885,62203,16003,4936,18698,7300,15266,16617,4420,2273,1439,4706,3779,288674,17123,12773,7261,13744,27930,21597,2661,21596,74445,21273,12839,12780,10508,14380,17764,62434,17656,5875,18339,5825,14739,,,,,,,24315,16702,1981,2638,615,2379,,,,,,,3982,1532,78,1973,0,399,5533,2765,197,1041,0,1530,163800,53667,11272,44856,12987,41018,11772,3660,700,3939,937,2536
ACSSF,2019e1,nc,000,0056,0000057,25030,10694,3607,2273,211,389,0,734,5458,3100,608,690,123,937,1629,467,212,209,107,634,14336,6826,1497,1370,897,724,2338,5795,997,1257,1225,394,1922,1715,489,80,0,608,538,27102,1550,1663,1212,1632,1914,2044,99,3801,3626,2044,839,2290,952,1178,2258,2612,1139,303,381,0,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17707,5271,2678,2110,1956,5692,,,,,,
ACSSF,2019e1,nc,000,0056,0000058,97388,42258,17908,11891,521,2064,170,3262,17482,8807,1186,2603,613,4273,6868,3999,149,566,919,1235,55130,24792,11267,3735,2147,625,7018,22398,8546,3168,3511,1705,5468,7940,1211,1580,272,2287,2590,107197,5231,11712,6188,8428,10516,7423,796,11180,11717,6603,8570,4605,4360,4360,5508,24585,9954,2231,3640,1976,6784,,,,,,,7851,5293,769,1049,177,563,,,,,,,,,,,,,2458,1028,342,98,132,858,58738,27202,6553,6168,3782,15033,,,,,,
ACSSF,2019e1,nc,000,0056,0000059,34593,13833,4923,1975,178,814,500,1456,6367,2285,447,1572,260,1803,2543,940,194,506,0,903,20760,8458,2930,1511,964,901,2152,8781,1696,1181,2371,1865,1668,3521,288,331,767,1333,802,37463,1218,2154,1111,1980,3504,878,170,4053,7604,5039,1491,2609,501,777,4374,12829,3226,1020,2807,2404,3372,,,,,,,2124,726,383,321,69,625,,,,,,,,,,,,,1584,667,168,280,149,320,15457,4468,2055,3262,1808,3864,2935,1218,260,291,429,737
ACSSF,2019e1,nc,000,0056,0000060,13829,6317,1603,567,0,391,38,607,3159,732,390,827,180,1030,1555,304,364,510,212,165,7512,2630,797,390,312,140,991,3577,566,682,460,1147,722,1305,219,58,227,644,157,14707,397,716,519,621,700,276,274,1979,2756,2651,729,623,629,536,1301,3721,761,952,579,508,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8817,1925,628,1779,1853,2632,,,,,,
ACSSF,2019e1,nc,000,0056,0000061,74587,32308,10973,3981,407,2817,224,3544,14834,6382,1556,3373,328,3195,6501,2651,68,1665,449,1668,42279,15924,5235,2839,2319,1663,3868,19568,4028,2596,3475,2417,7052,6787,835,434,1134,2106,2278,83894,3233,3253,2961,5202,6763,4370,1056,9078,15771,7940,4373,4076,4530,4114,7174,19543,4490,3372,4274,2104,5303,,,,,,,5411,2557,717,1221,64,852,,,,,,,,,,,,,,,,,,,44612,14214,3223,8336,4442,14397,3363,1510,330,421,361,741
ACSSF,2019e1,nc,000,0056,0000062,18283,8229,3159,1417,451,690,58,543,3599,1983,368,475,174,599,1471,368,132,422,182,367,10054,4192,922,860,727,262,1421,3762,984,682,951,422,723,2100,613,282,116,830,259,19447,779,2156,681,1224,971,471,67,3402,3557,1990,428,451,1214,654,1402,4317,1884,361,882,354,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12419,3901,1962,2283,1456,2817,,,,,,
ACSSF,2019e1,nc,000,0056,0000063,24429,10207,3225,1515,55,715,39,901,4993,2005,179,1462,0,1347,1989,802,0,568,220,399,14222,5064,1668,583,972,507,1334,6946,1372,828,1594,1270,1882,2212,527,415,297,821,152,27282,1808,1531,698,920,1945,1639,368,2674,5768,3135,916,963,1210,1266,2441,4000,638,611,742,614,1395,,,,,,,1956,1091,35,586,0,244,,,,,,,,,,,,,,,,,,,17233,5642,1354,4064,2243,3930,,,,,,
ACSSF,2019e1,nc,000,0056,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8742,271,69,333,547,905,340,86,1762,743,695,239,1272,237,82,1161,2249,340,644,366,0,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3819,1632,561,272,336,1018,,,,,,
ACSSF,2019e1,nc,000,0056,0000065,160208,74165,31990,15401,1302,6389,586,8312,30808,15465,1632,6715,1111,5885,11367,5795,706,2223,709,1934,86043,37321,13709,3125,6581,2523,11383,36783,11700,2619,7127,3865,11472,11939,2946,1483,1046,3378,3086,173147,10313,14063,5838,7096,14770,15942,1526,12844,30991,12794,10228,7429,7050,10461,11802,29045,10783,2801,4357,2166,8938,,,,,,,7834,4548,517,1679,403,687,,,,,,,,,,,,,2857,1634,240,345,339,299,114215,46042,6855,23037,8429,29852,6478,2119,454,689,835,2381
ACSSF,2019e1,nc,000,0056,0000066,33839,13666,3414,1369,376,400,128,1141,5743,2068,254,1999,181,1241,4509,1721,259,1147,453,929,20173,5995,2716,500,418,521,1840,8977,2893,904,1804,951,2425,5201,1264,383,361,1774,1419,35753,727,2831,1025,2509,3709,1558,428,2982,6381,4136,2354,1482,1559,1672,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29612,10436,2061,5607,3357,8151,,,,,,
ACSSF,2019e1,nc,000,0056,0000067,51333,22421,6877,1928,489,1590,242,2628,10788,4541,510,2250,952,2535,4756,2144,141,1471,319,681,28912,8570,2507,1814,1269,617,2363,14457,3717,2357,2460,996,4927,5885,1286,847,212,2183,1357,55420,1703,3243,2061,2912,4701,2369,597,6368,9568,5503,3040,3131,2411,3406,4407,11937,3094,1812,1635,1532,3864,,,,,,,2528,1374,466,392,42,254,,,,,,,,,,,,,817,347,134,83,0,253,33714,10678,3562,6804,3152,9518,2332,770,150,338,475,599
ACSSF,2019e1,nc,000,0056,0000068,32737,14870,5162,1299,44,379,81,3359,6284,2575,101,1386,172,2050,3424,1688,319,710,143,564,17867,6104,1798,810,465,719,2312,8600,2259,474,1184,576,4107,3163,565,331,148,1191,928,36020,900,2096,1299,2738,2508,1150,542,2647,4625,2928,2891,2177,3428,3107,2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29855,9282,1772,3716,2461,12624,,,,,,
ACSSF,2019e1,nc,000,0056,0000069,267977,127322,53236,25961,1827,13398,1000,11050,58860,22763,3769,18854,1823,11651,15226,6709,707,3359,1168,3283,140655,61835,18830,6501,15284,4335,16885,62203,16003,4936,18698,7300,15266,16617,4420,2273,1439,4706,3779,288674,17123,12773,7261,13744,27930,21597,2661,21596,74445,21273,12839,12780,10508,14380,17764,62434,17656,5875,18339,5825,14739,,,,,,,24315,16702,1981,2638,615,2379,,,,,,,3982,1532,78,1973,0,399,5533,2765,197,1041,0,1530,163800,53667,11272,44856,12987,41018,11772,3660,700,3939,937,2536
ACSSF,2019e1,nc,000,0056,0000070,25030,10694,3607,2273,211,389,0,734,5458,3100,608,690,123,937,1629,467,212,209,107,634,14336,6826,1497,1370,897,724,2338,5795,997,1257,1225,394,1922,1715,489,80,0,608,538,27102,1550,1663,1212,1632,1914,2044,99,3801,3626,2044,839,2290,952,1178,2258,2612,1139,303,381,0,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17707,5271,2678,2110,1956,5692,,,,,,
ACSSF,2019e1,nc,000,0056,0000071,13829,6317,1603,567,0,391,38,607,3159,732,390,827,180,1030,1555,304,364,510,212,165,7512,2630,797,390,312,140,991,3577,566,682,460,1147,722,1305,219,58,227,644,157,14707,397,716,519,621,700,276,274,1979,2756,2651,729,623,629,536,1301,3721,761,952,579,508,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8817,1925,628,1779,1853,2632,,,,,,
ACSSF,2019e1,nc,000,0056,0000072,97096,42162,17812,11795,521,2064,170,3262,17482,8807,1186,2603,613,4273,6868,3999,149,566,919,1235,54934,24596,11267,3735,2055,625,6914,22398,8546,3168,3511,1705,5468,7940,1211,1580,272,2287,2590,106905,5231,11712,6188,8428,10516,7327,796,11180,11625,6603,8570,4605,4360,4256,5508,24585,9954,2231,3640,1976,6784,,,,,,,7651,5197,769,1049,177,459,,,,,,,,,,,,,2458,1028,342,98,132,858,58646,27202,6553,6076,3782,15033,,,,,,
ACSSF,2019e1,nc,000,0056,0000073,34593,13833,4923,1975,178,814,500,1456,6367,2285,447,1572,260,1803,2543,940,194,506,0,903,20760,8458,2930,1511,964,901,2152,8781,1696,1181,2371,1865,1668,3521,288,331,767,1333,802,37463,1218,2154,1111,1980,3504,878,170,4053,7604,5039,1491,2609,501,777,4374,12829,3226,1020,2807,2404,3372,,,,,,,2124,726,383,321,69,625,,,,,,,,,,,,,1584,667,168,280,149,320,15457,4468,2055,3262,1808,3864,2935,1218,260,291,429,737
ACSSF,2019e1,nc,000,0056,0000074,74587,32308,10973,3981,407,2817,224,3544,14834,6382,1556,3373,328,3195,6501,2651,68,1665,449,1668,42279,15924,5235,2839,2319,1663,3868,19568,4028,2596,3475,2417,7052,6787,835,434,1134,2106,2278,83894,3233,3253,2961,5202,6763,4370,1056,9078,15771,7940,4373,4076,4530,4114,7174,19543,4490,3372,4274,2104,5303,,,,,,,5411,2557,717,1221,64,852,,,,,,,,,,,,,,,,,,,44612,14214,3223,8336,4442,14397,3363,1510,330,421,361,741
ACSSF,2019e1,nc,000,0056,0000075,22974,9660,2898,1515,55,637,39,652,4773,1871,179,1462,0,1261,1989,802,0,568,220,399,13314,4536,1668,510,807,364,1187,6566,1318,701,1594,1184,1769,2212,527,415,297,821,152,25827,1753,1452,698,866,1945,1639,368,2474,5525,2906,916,963,1155,1093,2074,3759,638,538,742,614,1227,,,,,,,1956,1091,35,586,0,244,,,,,,,,,,,,,,,,,,,16132,5454,1227,3821,2014,3616,,,,,,
ACSSF,2019e1,nc,000,0056,0000076,18283,8229,3159,1417,451,690,58,543,3599,1983,368,475,174,599,1471,368,132,422,182,367,10054,4192,922,860,727,262,1421,3762,984,682,951,422,723,2100,613,282,116,830,259,19447,779,2156,681,1224,971,471,67,3402,3557,1990,428,451,1214,654,1402,4317,1884,361,882,354,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12419,3901,1962,2283,1456,2817,,,,,,
ACSSF,2019e1,nc,000,0056,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8742,271,69,333,547,905,340,86,1762,743,695,239,1272,237,82,1161,2249,340,644,366,0,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3819,1632,561,272,336,1018,,,,,,
ACSSF,2019e1,nc,000,0056,0000078,79491,39518,12055,8496,770,998,337,1454,22085,13705,434,4631,482,2833,5378,3221,86,903,292,876,39973,12430,5934,901,2411,1195,1989,22541,9394,2448,5024,1226,4449,5002,1184,565,414,1745,1094,86677,7555,8177,3991,4290,6256,14662,675,5840,15322,5825,3146,2996,1961,2895,3086,4240,2045,97,856,287,955,,,,,,,19996,14847,1441,2711,250,747,,,,,,,,,,,,,1218,398,237,174,76,333,51723,23662,3364,10247,4498,9952,2199,1062,65,309,166,597
ACSSF,2019e1,nc,000,0056,0000079,158864,73488,31765,15258,1302,6307,586,8312,30616,15273,1632,6715,1111,5885,11107,5795,706,2223,709,1674,85376,37098,13709,3125,6419,2462,11383,36571,11572,2619,7127,3865,11388,11707,2714,1483,1046,3378,3086,171803,10257,14063,5674,6941,14642,15750,1526,12844,30747,12733,10228,7169,7050,10461,11718,28630,10619,2801,4357,2166,8687,,,,,,,7759,4473,517,1679,403,687,,,,,,,,,,,,,2612,1389,240,345,339,299,113606,45831,6855,22793,8368,29759,6478,2119,454,689,835,2381
ACSSF,2019e1,nc,000,0056,0000080,33839,13666,3414,1369,376,400,128,1141,5743,2068,254,1999,181,1241,4509,1721,259,1147,453,929,20173,5995,2716,500,418,521,1840,8977,2893,904,1804,951,2425,5201,1264,383,361,1774,1419,35753,727,2831,1025,2509,3709,1558,428,2982,6381,4136,2354,1482,1559,1672,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29612,10436,2061,5607,3357,8151,,,,,,
ACSSF,2019e1,nc,000,0056,0000081,51333,22421,6877,1928,489,1590,242,2628,10788,4541,510,2250,952,2535,4756,2144,141,1471,319,681,28912,8570,2507,1814,1269,617,2363,14457,3717,2357,2460,996,4927,5885,1286,847,212,2183,1357,55420,1703,3243,2061,2912,4701,2369,597,6368,9568,5503,3040,3131,2411,3406,4407,11937,3094,1812,1635,1532,3864,,,,,,,2528,1374,466,392,42,254,,,,,,,,,,,,,817,347,134,83,0,253,33714,10678,3562,6804,3152,9518,2332,770,150,338,475,599
ACSSF,2019e1,nc,000,0056,0000082,150115,60676,22613,12691,1121,3200,306,5295,26557,12908,1936,4979,620,6114,11506,5104,355,2122,1659,2266,89439,33610,13449,5968,2891,2164,9138,37589,11216,6093,6921,4937,8422,18240,2917,2365,1570,7064,4324,164055,6952,15482,7046,10112,13741,8831,1696,19523,22694,17589,10897,7721,6140,5635,9996,44537,14509,4962,7117,6781,11168,,,,,,,7246,4704,1053,676,243,570,,,,,,,,,,,,,2989,1301,266,154,283,985,89610,34979,10666,12762,9137,22066,4883,2627,426,694,252,884
ACSSF,2019e1,nc,000,0056,0000083,229271,107608,29302,14527,1311,5959,767,6738,60824,28713,3472,16758,2165,9716,17482,7131,882,4765,1736,2968,121663,39090,14355,4519,5920,4907,9389,65805,20337,8712,15242,8805,12709,16768,3914,2710,1027,5972,3145,244938,16312,17321,7865,12781,17052,22103,1979,24383,51480,25932,6181,10476,6579,8723,15771,27565,9567,3689,5169,3099,6041,,,,,,,8802,5441,443,1848,286,784,,,,,,,1178,253,0,567,130,228,2678,1394,150,229,521,384,183434,70713,16173,40130,20078,36340,7238,2348,1151,2517,433,789
ACSSF,2019e1,nc,000,0056,0000084,128427,59350,16529,7508,635,2695,1065,4626,24750,10953,1671,4810,979,6337,18071,7758,1313,4044,2368,2588,69077,19958,4695,2724,2342,4214,5983,33135,8371,5775,5318,7692,5979,15984,2988,2039,1472,6210,3275,139056,4932,9123,5761,6852,10524,8566,994,15280,21379,23569,4012,7585,5463,3621,11395,13212,4269,1535,2046,1971,3391,,,,,,,2545,1030,585,271,242,417,,,,,,,,,,,,,2531,404,555,864,93,615,105150,34747,10925,17237,19085,23156,5553,1999,909,396,1085,1164
ACSSF,2019e1,nc,000,0056,0000085,325067,155545,58017,33360,3261,8852,824,11720,72955,39743,3330,14040,2273,13569,24573,13659,1292,3950,1029,4643,169522,66124,26964,6727,9762,4420,18251,80032,28601,7711,15732,7354,20634,23366,5797,3153,1825,6393,6198,354185,24375,33263,14710,17121,31120,37031,2852,29407,56126,24099,21219,14597,12861,16335,19069,44927,16709,4053,8063,3471,12631,,,,,,,41337,29269,2721,6022,1026,2299,,,,,,,,,,,,,5067,2425,678,394,430,1140,220319,93811,17493,37749,16051,55215,13803,6366,529,1832,1315,3761
ACSSF,2019e1,nc,000,0056,0000086,141692,63577,15999,4459,1096,3554,1077,5813,30811,12122,2065,7507,1903,7214,16767,6808,950,4778,1642,2589,78115,21706,5853,3484,3763,2689,5917,37899,8850,6919,8144,4475,9511,18510,2941,2854,1241,7398,4076,152488,5871,7924,4874,7642,10561,7191,1197,17969,29786,20110,7427,8981,5123,6009,11823,15229,4101,2084,2538,1725,4781,,,,,,,5087,2734,466,878,214,795,,,,,,,,,,,,,1661,655,211,284,0,511,115839,32433,13786,24709,16636,28275,4141,1462,570,704,501,904
ACSSF,2019e1,nc,000,0056,0000087,138615,57098,12549,5722,560,2665,372,3230,29439,13712,1532,6666,1333,6196,15110,6664,733,2921,1233,3559,81517,23145,6423,3601,4791,2844,5486,40516,9612,5387,10235,6350,8932,17856,2840,1953,2258,7070,3735,149626,5769,11108,5112,6970,10603,7853,672,15471,30679,20290,5403,8508,6145,5940,9103,21013,4440,3209,5770,3086,4508,,,,,,,4911,2369,218,754,168,1402,,,,,,,,,,,,,,,,,,,105050,35181,9879,21425,14999,23566,5440,2153,438,1223,792,834
ACSSF,2019e1,nc,000,0056,0000088,161845,68703,14548,5977,914,2456,911,4290,29021,10673,1614,9094,1493,6147,25134,9015,1153,7836,2362,4768,93142,24224,5698,2956,4493,4614,6463,45275,12025,6040,9167,8566,9477,23643,4740,2341,1779,10309,4474,172944,5377,9376,5387,8879,13479,8643,902,16207,36548,29536,6071,7622,5152,6429,13336,14649,3123,1579,3002,3562,3383,,,,,,,2659,1024,73,764,188,610,,,,,,,,,,,,,2953,1034,86,568,670,595,136942,41336,12910,29504,23344,29848,3923,1570,225,835,249,1044
ACSSF,2019e1,nc,000,0056,0000089,148782,65991,21171,8575,1374,3969,853,6400,30053,12596,2286,7357,749,7065,14767,6196,806,2921,1216,3628,82791,31843,8708,5692,5111,3221,9111,36827,8248,6301,8183,5887,8208,14121,2302,1568,2051,4584,3616,160221,6914,8922,6321,7108,12562,8156,1382,19283,30806,17378,5060,10081,4907,5607,15734,27767,7889,2111,6427,3048,8292,,,,,,,7433,3978,966,1656,69,764,,,,,,,2187,529,684,138,366,470,4722,1391,1393,752,225,961,99567,29898,11995,19577,12373,25724,9095,3691,1067,1134,731,2472
ACSSF,2019e1,nc,000,0056,0000090,191638,89644,21295,9047,756,5220,431,5841,50477,21375,2296,16294,2060,8452,17872,6710,603,5060,1533,3966,101994,28397,8173,4634,6346,3451,5793,56917,16324,6186,13359,8835,12213,16680,2497,2899,1071,6284,3929,204768,9208,8424,6132,11152,19135,13206,1802,18814,49131,23773,6707,9007,6021,9059,13197,20098,5643,2558,4192,2141,5564,5294,1594,577,791,1398,934,9858,5955,501,2076,139,1187,,,,,,,,,,,,,2662,1190,153,801,127,391,147795,48008,12963,37865,18047,30912,5366,1513,522,1480,742,1109
ACSSF,2019e1,nc,000,0056,0000091,143803,63950,15725,5533,1122,3131,585,5354,28318,9594,1868,8808,1091,6957,19907,8306,1077,4841,2041,3642,79853,23970,6453,4271,2687,2864,7695,37610,8853,4637,8134,6991,8995,18273,2597,2736,1414,6869,4657,156093,3325,7920,4224,9588,9983,8338,1441,17517,30594,21854,5473,8998,7295,5982,13561,10265,1989,1782,2058,1590,2846,,,,,,,3831,1079,659,1205,45,843,,,,,,,,,,,,,1674,730,113,270,71,490,123253,35985,13062,23691,18500,32015,5009,1840,95,1635,235,1204
ACSSF,2019e1,nc,000,0056,0000092,149994,67987,14512,4287,779,2599,1059,5788,28062,11667,1609,6759,1900,6127,25413,10368,1824,5349,2661,5211,82007,20311,4714,3209,2008,4152,6228,37190,7592,5934,6107,7803,9754,24506,3876,2878,1887,10254,5611,162825,4060,9374,5040,7356,10295,8633,1825,18082,25839,28942,7692,10219,8914,5371,11183,2894,910,179,450,526,829,,,,,,,1779,349,124,866,124,316,,,,,,,,,,,,,,,,,,,139880,40433,15078,22143,26960,35266,3888,809,373,960,59,1687
ACSSF,2019e1,nc,000,0056,0000093,248108,116566,50565,24602,1885,12838,1015,10225,52553,18564,4732,16159,2447,10651,13448,5177,1152,3102,1479,2538,131542,60281,18673,6625,14600,4689,15694,56660,12833,5287,17718,7087,13735,14601,3848,2160,1920,3370,3303,267075,16555,13125,6052,11710,21937,20126,1990,23508,68949,21049,10433,11326,10318,13016,16981,66591,18705,6041,19782,6525,15538,,,,,,,21205,14301,2037,2457,573,1837,,,,,,,4032,1596,56,1887,67,426,4725,2356,94,779,0,1496,142692,43984,12267,38846,12259,35336,12845,4233,1414,4348,695,2155
ACSSF,2019e1,nc,000,0056,0000094,163828,75035,21733,8584,1267,4416,492,6974,35961,14895,2697,9953,1457,6959,17341,6697,638,4809,2050,3147,88793,29944,8319,5235,5333,4104,6953,43380,9402,7257,8801,6814,11106,15469,2943,1655,1838,6021,3012,182237,8239,9530,5481,9216,12364,10901,1945,21307,37015,22481,6840,7249,7477,7177,15015,24380,5716,3739,5507,3047,6371,,,,,,,8533,4768,946,1980,113,726,,,,,,,,,,,,,2629,1015,352,437,225,600,121822,37413,12832,25438,16978,29161,6074,2138,764,1489,432,1251
ACSSF,2019e1,nc,000,0056,0000095,25069,11288,2820,635,68,628,68,1421,4420,1340,109,757,343,1871,4048,1906,268,770,454,650,13781,3542,941,298,524,448,1331,5278,1465,877,628,1240,1068,4961,799,474,216,2101,1371,27535,740,966,1217,2214,1862,1054,217,2100,3627,4775,2464,1560,1243,1189,2307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24333,6998,2060,3425,4566,7284,,,,,,
ACSSF,2019e1,nc,000,0056,0000096,19123,9106,1656,363,298,420,107,468,4237,1782,337,594,412,1112,3213,1070,230,913,342,658,10017,2488,854,463,149,390,632,5010,836,1309,961,1051,853,2519,354,354,156,1385,270,20440,889,1207,685,793,1158,901,93,3180,3238,3993,587,1428,479,371,1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17799,4830,2419,3094,3627,3829,,,,,,
ACSSF,2019e1,nc,000,0056,0000097,15438,7366,1517,546,131,335,454,51,3820,1953,306,717,520,324,2029,870,68,180,468,443,8072,2041,596,208,364,565,308,4098,826,467,839,561,1405,1933,182,310,234,944,263,16227,597,263,371,1029,1308,1394,37,1602,2669,3636,532,1207,501,340,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12861,3740,1392,1987,3060,2682,,,,,,
ACSSF,2019e1,nc,000,0056,0000098,14053,5764,901,417,0,55,0,429,3441,1732,235,696,128,650,1422,391,125,532,90,284,8289,1421,0,650,123,158,490,5360,1238,845,1109,1515,653,1508,268,355,100,779,6,14595,748,1066,9,355,1276,669,126,2336,2651,2670,399,724,456,320,790,2992,754,761,319,874,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10563,3044,1449,2296,1633,2141,,,,,,
ACSSF,2019e1,nc,000,0056,0000099,18217,8013,2390,596,0,778,88,928,4156,1879,113,1324,133,707,1467,367,81,143,181,695,10204,2518,705,436,383,437,557,4924,1140,349,1174,1484,777,2762,119,213,604,1341,485,19666,945,746,309,830,1458,450,453,1363,4734,3820,801,1393,470,363,1531,5222,1098,189,1214,1524,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12178,3621,935,2899,1915,2808,,,,,,
ACSSF,2019e1,nc,000,0056,0000100,10971,3837,760,218,0,77,0,465,2251,658,423,835,38,297,826,224,40,244,163,155,7134,1677,172,759,12,387,347,2691,696,584,652,455,304,2766,223,125,401,1599,418,11846,220,417,278,413,633,420,9,2159,2498,2662,693,540,50,275,579,4807,415,840,903,1731,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,1364,819,1038,857,927,,,,,,
ACSSF,2019e1,nc,000,0056,0000101,17711,8422,1993,666,68,450,0,809,3789,1922,88,722,195,862,2640,1216,459,600,229,136,9289,2963,713,70,250,717,1213,4580,1388,310,952,1116,814,1746,349,175,161,699,362,18983,1137,1966,306,784,1046,1329,149,1216,3325,3128,541,651,684,561,2160,3444,1481,23,599,657,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13339,4544,1090,2190,2220,3295,,,,,,
ACSSF,2019e1,nc,000,0056,0000102,17080,6476,919,215,81,202,0,421,2703,1195,89,722,0,697,2854,1016,258,760,446,374,10604,2483,656,243,54,685,845,4950,1055,961,956,764,1214,3171,304,570,346,1349,602,17922,416,1037,415,554,1839,560,0,2424,3047,3277,591,1333,1201,489,739,1884,167,0,210,959,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14509,3986,2136,2830,2274,3283,,,,,,
ACSSF,2019e1,nc,000,0056,0000103,17617,6876,1726,691,71,688,0,276,3149,1191,205,822,404,527,2001,508,276,749,184,284,10741,2432,551,278,402,483,718,5707,1365,807,1605,1019,911,2602,589,239,68,1341,365,18443,357,1241,163,1088,1120,901,257,2002,4491,3618,158,528,79,585,1855,5772,2103,217,1354,972,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10755,2611,1349,2468,2396,1931,,,,,,
