ACSSF,2019e1,nc,000,0183,0000011,172145,79734,35166,44568,92411,32571,59840,172145,67737,104408,92164,4538,87626,328735,37157,291578,328735,2602,326133,328735,62602,266133,236571,11439,225132,328735,37550,291185,328735,19996,308739,574644,105017,469627,574644,98981,475663,574644,99812,474832,574644,78844,495800,574644,78626,496018,574644,61308,513336,574644,89236,485408,574644,90059,484585,574644,89167,485477,236571,6707,229864,236571,3088,233483,3964,232607,3922,232649,4272,232299,236571,6457,6457,16312,218039
ACSSF,2019e1,nc,000,0183,0000012,542231,272206,104509,167697,270025,85708,184317,542231,190217,352014,255605,8631,246974,1038832,87373,951459,1038832,10249,1028583,1038832,189800,849032,783227,29564,753663,1038832,93095,945737,1038832,51636,987196,1944411,334912,1609499,1944411,317166,1627245,1944411,318314,1626097,1944411,247352,1697059,1944411,252347,1692064,1944411,199123,1745288,1944411,285080,1659331,1944411,286440,1657971,1944411,284326,1660085,783227,20609,762618,783227,9925,773302,12910,770317,12437,770790,13836,769391,783227,20382,20382,48720,727740
ACSSF,2019e1,nc,000,0183,0000013,44067,27004,6986,20018,17063,4517,12546,44067,11503,32564,8498,121,8377,72814,2489,70325,72814,342,72472,72814,7517,65297,64316,2164,62152,72814,2616,70198,72814,1143,71671,168552,29350,139202,168552,28369,140183,168552,28477,140075,168552,23936,144616,168552,23892,144660,168552,20739,147813,168552,26860,141692,168552,27163,141389,168552,26059,142493,64316,793,63523,64316,575,63741,1020,63296,1020,63296,1282,63034,64316,956,956,3589,60359
ACSSF,2019e1,nc,000,0183,0000014,49317,30366,9498,20868,18951,4496,14455,49317,13994,35323,36698,264,36434,95083,1473,93610,95083,376,94707,95083,4381,90702,58385,775,57610,95083,2252,92831,95083,989,94094,141801,33544,108257,141801,32403,109398,141801,32765,109036,141801,21454,120347,141801,23954,117847,141801,15571,126230,141801,30320,111481,141801,30515,111286,141801,30120,111681,58385,1033,57352,58385,502,57883,602,57783,585,57800,658,57727,58385,1365,1365,5487,52247
ACSSF,2019e1,nc,000,0183,0000015,66293,37884,10636,27248,28409,7447,20962,66293,18083,48210,21248,684,20564,127989,4190,123799,127989,1089,126900,127989,9777,118212,106741,2789,103952,127989,4574,123415,127989,2208,125781,257339,35856,221483,257339,34274,223065,257339,34412,222927,257339,25568,231771,257339,26582,230757,257339,21416,235923,257339,31227,226112,257339,32351,224988,257339,30770,226569,106741,2658,104083,106741,1056,105685,1184,105557,1119,105622,1242,105499,106741,2475,2475,5862,99746
ACSSF,2019e1,nc,000,0183,0000016,27563,14723,5058,9665,12840,2646,10194,27563,7704,19859,4956,145,4811,41590,500,41090,41590,730,40860,41590,1430,40160,36634,1147,35487,41590,850,40740,41590,487,41103,88251,10486,77765,88251,9945,78306,88251,9833,78418,88251,6516,81735,88251,7557,80694,88251,5416,82835,88251,8566,79685,88251,8606,79645,88251,8571,79680,36634,674,35960,36634,394,36240,717,35917,717,35917,754,35880,36634,758,758,2392,34006
ACSSF,2019e1,nc,000,0183,0000017,50749,36471,9472,26999,14278,3910,10368,50749,13382,37367,13727,309,13418,82525,995,81530,82525,551,81974,82525,8669,73856,68798,2881,65917,82525,2097,80428,82525,1092,81433,214932,43359,171573,214932,42584,172348,214932,42363,172569,214932,36384,178548,214932,37413,177519,214932,34445,180487,214932,39165,175767,214932,41152,173780,214932,40720,174212,68798,5110,63688,68798,656,68142,541,68257,846,67952,578,68220,68798,4587,4587,3776,61113
ACSSF,2019e1,nc,000,0183,0000018,24126,13177,3139,10038,10949,2912,8037,24126,6051,18075,5737,178,5559,38250,770,37480,38250,206,38044,38250,5827,32423,32513,845,31668,38250,891,37359,38250,453,37797,81236,8529,72707,81236,8318,72918,81236,7910,73326,81236,6673,74563,81236,5480,75756,81236,3894,77342,81236,7332,73904,81236,7333,73903,81236,7084,74152,32513,314,32199,32513,117,32396,117,32396,117,32396,220,32293,32513,455,455,1947,30391
ACSSF,2019e1,nc,000,0183,0000019,21031,11601,3376,8225,9430,2804,6626,21031,6180,14851,22000,127,21873,50962,4106,46856,50962,319,50643,50962,8909,42053,28962,938,28024,50962,4571,46391,50962,1412,49550,68160,13709,54451,68160,13338,54822,68160,12721,55439,68160,9966,58194,68160,10500,57660,68160,7810,60350,68160,11910,56250,68160,11734,56426,68160,11538,56622,28962,401,28561,28962,151,28811,196,28766,196,28766,237,28725,28962,564,564,2208,26652
ACSSF,2019e1,nc,000,0183,0000020,45051,27398,8368,19030,17653,5699,11954,45051,14067,30984,7446,119,7327,69863,4053,65810,69863,474,69389,69863,9949,59914,62417,1088,61329,69863,4010,65853,69863,1936,67927,157574,22822,134752,157574,22059,135515,157574,22005,135569,157574,17361,140213,157574,17878,139696,157574,14048,143526,157574,20118,137456,157574,20732,136842,157574,20299,137275,62417,1682,60735,62417,443,61974,577,61840,577,61840,797,61620,62417,1971,1986,4090,57402
ACSSF,2019e1,nc,000,0183,0000021,22360,13238,3941,9297,9122,2530,6592,22360,6471,15889,3030,218,2812,33704,1654,32050,33704,635,33069,33704,4893,28811,30674,1105,29569,33704,2001,31703,33704,990,32714,73947,12323,61624,73947,11844,62103,73947,12323,61624,73947,8707,65240,73947,8966,64981,73947,7220,66727,73947,11519,62428,73947,11563,62384,73947,11531,62416,30674,1305,29369,30674,536,30138,668,30006,668,30006,668,30006,30674,1579,1579,2685,27149
ACSSF,2019e1,nc,000,0183,0000022,21289,10569,3093,7476,10720,4382,6338,21289,7475,13814,13171,90,13081,43770,12678,31092,43770,1674,42096,43770,17391,26379,30599,890,29709,43770,12880,30890,43770,12366,31404,97697,13362,84335,97697,12421,85276,97697,11803,85894,97697,9487,88210,97697,9675,88022,97697,6935,90762,97697,10519,87178,97697,10572,87125,97697,10014,87683,30599,677,29922,30599,103,30496,195,30404,195,30404,274,30325,30599,509,509,1977,28423
ACSSF,2019e1,nc,000,0183,0000023,29083,17730,6215,11515,11353,2431,8922,29083,8646,20437,5460,31,5429,47681,4036,43645,47681,231,47450,47681,18438,29243,42221,845,41376,47681,4077,43604,47681,2843,44838,94643,13129,81514,94643,12148,82495,94643,12629,82014,94643,8126,86517,94643,10038,84605,94643,6615,88028,94643,11207,83436,94643,9481,85162,94643,10596,84047,42221,876,41345,42221,502,41719,640,41581,640,41581,651,41570,42221,699,699,2325,39608
ACSSF,2019e1,nc,000,0183,0000024,64091,44534,15563,28971,19557,6313,13244,64091,21876,42215,19195,1060,18135,147330,3477,143853,147330,1043,146287,147330,27718,119612,128135,3788,124347,147330,3870,143460,147330,3304,144026,302742,43897,258845,302742,41505,261237,302742,42588,260154,302742,34416,268326,302742,36659,266083,302742,31210,271532,302742,38787,263955,302742,32696,270046,302742,35160,267582,128135,3028,125107,128135,1223,126912,1515,126620,1452,126683,1462,126673,128135,2551,2551,6797,120272
ACSSF,2019e1,nc,000,0183,0000025,49477,29166,7229,21937,20311,5722,14589,49477,12951,36526,6122,119,6003,76060,1391,74669,76060,776,75284,76060,12955,63105,69938,1894,68044,76060,1689,74371,76060,709,75351,166167,20737,145430,166167,19080,147087,166167,20407,145760,166167,14738,151429,166167,14707,151460,166167,12500,153667,166167,17229,148938,166167,18047,148120,166167,17953,148214,69938,1224,68714,69938,633,69305,820,69118,820,69118,908,69030,69938,1195,1195,4078,65358
ACSSF,2019e1,nc,000,0183,0000026,71803,53317,14905,38412,18486,3843,14643,71803,18748,53055,10872,418,10454,142012,3355,138657,142012,1739,140273,142012,24624,117388,131140,4197,126943,142012,3772,138240,142012,2914,139098,316143,41876,274267,316143,39316,276827,316143,40007,276136,316143,29027,287116,316143,31615,284528,316143,25807,290336,316143,36342,279801,316143,36223,279920,316143,36092,280051,131140,2208,128932,131140,1081,130059,1250,129890,1155,129985,1264,129876,131140,2734,2734,8099,122816
ACSSF,2019e1,nc,000,0183,0000027,91051,57663,16225,41438,33388,7940,25448,91051,24165,66886,20649,896,19753,168800,4462,164338,168800,1640,167160,168800,15643,153157,148151,2500,145651,168800,5116,163684,168800,2954,165846,379183,62189,316994,379183,60089,319094,379183,60493,318690,379183,47161,332022,379183,48674,330509,379183,41271,337912,379183,54742,324441,379183,57116,322067,379183,56491,322692,148151,3326,144825,148151,1413,146738,1781,146370,1771,146380,1964,146187,148151,3288,3288,8827,138181
ACSSF,2019e1,nc,000,0183,0000028,19270,12035,3930,8105,7235,2781,4454,19270,6711,12559,3006,107,2899,29726,931,28795,29726,316,29410,29726,5123,24603,26720,1363,25357,29726,1173,28553,29726,633,29093,68848,14500,54348,68848,13705,55143,68848,13791,55057,68848,11768,57080,68848,11948,56900,68848,11102,57746,68848,13176,55672,68848,12760,56088,68848,12800,56048,26720,794,25926,26720,619,26101,727,25993,619,26101,619,26101,26720,941,941,2213,24108
ACSSF,2019e1,nc,000,0183,0000029,55309,35208,9884,25324,20101,5796,14305,55309,15680,39629,9278,146,9132,94983,2620,92363,94983,448,94535,94983,14334,80649,85705,2390,83315,94983,2824,92159,94983,2360,92623,221771,27104,194667,221771,24944,196827,221771,24933,196838,221771,19529,202242,221771,19476,202295,221771,15245,206526,221771,22040,199731,221771,21685,200086,221771,22056,199715,85705,1540,84165,85705,609,85096,792,84913,748,84957,901,84804,85705,1815,1815,4958,80048
ACSSF,2019e1,nc,000,0183,0000030,119636,80978,24390,56588,38658,10252,28406,119636,34642,84994,24681,2257,22424,231631,13455,218176,231631,2138,229493,231631,54843,176788,206950,6629,200321,231631,14333,217298,231631,9201,222430,532763,94541,438222,532763,90631,442132,532763,89618,443145,532763,76102,456661,532763,76314,456449,532763,66080,466683,532763,82812,449951,532763,84935,447828,532763,83074,449689,206950,4905,202045,206950,3872,203078,4141,202809,3725,203225,3989,202961,206950,4656,4656,14072,191962
ACSSF,2019e1,nc,000,0183,0000031,30058,19023,5338,13685,11035,3411,7624,30058,8749,21309,6630,121,6509,53046,3140,49906,53046,303,52743,53046,15077,37969,46416,566,45850,53046,3157,49889,53046,1982,51064,130189,15584,114605,130189,14866,115323,130189,14842,115347,130189,10849,119340,130189,12769,117420,130189,9941,120248,130189,13500,116689,130189,12755,117434,130189,13377,116812,46416,1326,45090,46416,276,46140,294,46122,321,46095,243,46173,46416,1332,1332,2189,43649
ACSSF,2019e1,nc,000,0183,0000032,37247,22906,6055,16851,14341,3151,11190,37247,9206,28041,7680,129,7551,58795,3176,55619,58795,622,58173,58795,8761,50034,51115,1464,49651,58795,3461,55334,58795,663,58132,116121,19951,96170,116121,19330,96791,116121,19466,96655,116121,13372,102749,116121,14011,102110,116121,9746,106375,116121,17791,98330,116121,18349,97772,116121,18030,98091,51115,1697,49418,51115,191,50924,291,50824,291,50824,417,50698,51115,1819,1819,3226,46618
ACSSF,2019e1,nc,000,0183,0000033,50487,34818,11884,22934,15669,4477,11192,50487,16361,34126,9303,1815,7488,77448,5870,71578,77448,1253,76195,77448,11987,65461,68145,2918,65227,77448,6521,70927,77448,3978,73470,180601,26439,154162,180601,24897,155704,180601,24781,155820,180601,19795,160806,180601,19655,160946,180601,16014,164587,180601,22763,157838,180601,23072,157529,180601,22184,158417,68145,1580,66565,68145,953,67192,1045,67100,1024,67121,1002,67143,68145,1593,1593,4828,63152
ACSSF,2019e1,nc,000,0183,0000034,54042,38180,11522,26658,15862,5480,10382,54042,17002,37040,6290,140,6150,79857,3288,76569,79857,233,79624,79857,9759,70098,73567,2444,71123,79857,3384,76473,79857,2650,77207,207786,22056,185730,207786,20847,186939,207786,21351,186435,207786,16146,191640,207786,17110,190676,207786,13907,193879,207786,19889,187897,207786,19268,188518,207786,19295,188491,73567,1360,72207,73567,1217,72350,1322,72245,1322,72245,1427,72140,73567,1591,1591,4097,68923
ACSSF,2019e1,nc,000,0183,0000035,25758,17100,5190,11910,8658,2647,6011,25758,7837,17921,3117,52,3065,37535,933,36602,37535,180,37355,37535,3226,34309,34418,942,33476,37535,1061,36474,37535,604,36931,85403,11520,73883,85403,11059,74344,85403,11387,74016,85403,8858,76545,85403,9325,76078,85403,7414,77989,85403,10137,75266,85403,10747,74656,85403,10365,75038,34418,524,33894,34418,435,33983,522,33896,522,33896,714,33704,34418,676,676,2253,31941
ACSSF,2019e1,nc,000,0183,0000036,238620,183320,45126,138194,55300,11161,44139,238620,56287,182333,40642,1584,39058,466955,9769,457186,466955,7013,459942,466955,79847,387108,426313,8386,417927,466955,10692,456263,466955,6188,460767,1105042,158982,946060,1105042,152240,952802,1105042,151744,953298,1105042,127042,978000,1105042,130106,974936,1105042,117188,987854,1105042,141153,963889,1105042,142690,962352,1105042,140972,964070,426313,6608,419705,426313,3676,422637,4388,421925,4066,422247,4395,421918,426313,7867,7867,20797,403493
ACSSF,2019e1,nc,000,0183,0000037,30946,19509,5827,13682,11437,2293,9144,30946,8120,22826,7099,511,6588,48629,2406,46223,48629,277,48352,48629,6267,42362,41530,757,40773,48629,2634,45995,48629,2354,46275,95850,18519,77331,95850,17970,77880,95850,17850,78000,95850,13235,82615,95850,12780,83070,95850,10056,85794,95850,16669,79181,95850,16369,79481,95850,16304,79546,41530,871,40659,41530,248,41282,361,41169,297,41233,432,41098,41530,1290,1290,3336,37857
ACSSF,2019e1,nc,000,0183,0000038,24038,14925,5369,9556,9113,2535,6578,24038,7904,16134,5753,230,5523,43327,2414,40913,43327,344,42983,43327,9388,33939,37574,748,36826,43327,2508,40819,43327,1737,41590,93139,22247,70892,93139,21699,71440,93139,21652,71487,93139,19224,73915,93139,19254,73885,93139,17000,76139,93139,20106,73033,93139,20408,72731,93139,20508,72631,37574,1052,36522,37574,239,37335,371,37203,371,37203,392,37182,37574,1081,1081,1889,35087
ACSSF,2019e1,nc,000,0183,0000039,57776,37946,10855,27091,19830,4633,15197,57776,15488,42288,14662,201,14461,114851,1605,113246,114851,811,114040,114851,10243,104608,100189,1180,99009,114851,2304,112547,114851,1302,113549,230747,42840,187907,230747,41152,189595,230747,40851,189896,230747,30844,199903,230747,32275,198472,230747,24840,205907,230747,38093,192654,230747,37812,192935,230747,38544,192203,100189,2873,97316,100189,1160,99029,1313,98876,1313,98876,1443,98746,100189,2807,2807,5349,93240
ACSSF,2019e1,nc,000,0183,0000040,34598,25929,8073,17856,8669,2167,6502,34598,10240,24358,17472,206,17266,81076,3527,77549,81076,13,81063,81076,14148,66928,63604,570,63034,81076,3835,77241,81076,2615,78461,164323,32132,132191,164323,29652,134671,164323,31660,132663,164323,24315,140008,164323,27203,137120,164323,22942,141381,164323,27578,136745,164323,22435,141888,164323,26776,137547,63604,694,62910,63604,307,63297,406,63198,364,63240,445,63159,63604,675,688,3748,59830
ACSSF,2019e1,nc,000,0183,0000041,34770,22496,5829,16667,12274,3274,9000,34770,9103,25667,5013,33,4980,60272,1151,59121,60272,983,59289,60272,6828,53444,55259,893,54366,60272,1693,58579,60272,1183,59089,147792,19112,128680,147792,17906,129886,147792,18761,129031,147792,12733,135059,147792,14791,133001,147792,12901,134891,147792,17012,130780,147792,17226,130566,147792,17498,130294,55259,1388,53871,55259,419,54840,370,54889,419,54840,473,54786,55259,1866,1866,3539,50976
ACSSF,2019e1,nc,000,0183,0000042,35660,23231,9009,14222,12429,4545,7884,35660,13554,22106,10324,77,10247,81250,3917,77333,81250,1190,80060,81250,23719,57531,70926,4329,66597,81250,4132,77118,81250,3567,77683,179102,52116,126986,179102,50914,128188,179102,48857,130245,179102,45112,133990,179102,45981,133121,179102,39547,139555,179102,46495,132607,179102,46370,132732,179102,44875,134227,70926,4262,66664,70926,1620,69306,1777,69149,1777,69149,1961,68965,70926,4015,4015,4465,64344
ACSSF,2019e1,nc,000,0183,0000043,40169,22476,7857,14619,17693,4593,13100,40169,12450,27719,6805,491,6314,62922,3717,59205,62922,464,62458,62922,12731,50191,56117,1779,54338,62922,3886,59036,62922,2068,60854,142111,20127,121984,142111,18109,124002,142111,19607,122504,142111,14385,127726,142111,15464,126647,142111,12500,129611,142111,17459,124652,142111,17053,125058,142111,16717,125394,56117,1207,54910,56117,429,55688,584,55533,534,55583,719,55398,56117,1322,1322,3683,51970
ACSSF,2019e1,nc,000,0183,0000044,30950,11483,5214,6269,19467,5758,13709,30950,10972,19978,7126,74,7052,53398,2043,51355,53398,613,52785,53398,8045,45353,46272,1595,44677,53398,2141,51257,53398,738,52660,129036,14122,114914,129036,13384,115652,129036,13693,115343,129036,10642,118394,129036,11766,117270,129036,9282,119754,129036,11694,117342,129036,12203,116833,129036,12222,116814,46272,1409,44863,46272,550,45722,799,45473,758,45514,722,45550,46272,1332,1332,1978,43821
ACSSF,2019e1,nc,000,0183,0000045,26555,14117,5291,8826,12438,3510,8928,26555,8801,17754,5957,300,5657,44419,3798,40621,44419,286,44133,44419,11355,33064,38462,1537,36925,44419,3686,40733,44419,2424,41995,89857,15155,74702,89857,14601,75256,89857,13874,75983,89857,9943,79914,89857,11914,77943,89857,8857,81000,89857,12736,77121,89857,12569,77288,89857,12748,77109,38462,1554,36908,38462,757,37705,786,37676,804,37658,858,37604,38462,1195,1195,2462,35440
ACSSF,2019e1,nc,000,0183,0000046,37500,21231,6425,14806,16269,4433,11836,37500,10858,26642,7253,1206,6047,62494,2937,59557,62494,478,62016,62494,11069,51425,55241,2910,52331,62494,3415,59079,62494,2451,60043,139713,19492,120221,139713,17747,121966,139713,17632,122081,139713,13232,126481,139713,14151,125562,139713,9566,130147,139713,15984,123729,139713,14122,125591,139713,13991,125722,55241,517,54724,55241,261,54980,310,54931,310,54931,352,54889,55241,639,639,2653,52284
ACSSF,2019e1,nc,000,0183,0000047,21096,9813,2461,7352,11283,4795,6488,21096,7256,13840,6606,134,6472,34576,1762,32814,34576,573,34003,34576,7076,27500,27970,1103,26867,34576,1923,32653,34576,896,33680,66060,9741,56319,66060,9349,56711,66060,9557,56503,66060,6848,59212,66060,6961,59099,66060,5382,60678,66060,8163,57897,66060,8920,57140,66060,8626,57434,27970,377,27593,27970,341,27629,341,27629,341,27629,341,27629,27970,633,633,1380,26301
ACSSF,2019e1,nc,000,0183,0000048,20699,11411,4699,6712,9288,2358,6930,20699,7057,13642,6009,801,5208,34417,2157,32260,34417,339,34078,34417,7099,27318,28408,1718,26690,34417,2427,31990,34417,981,33436,70962,11302,59660,70962,10849,60113,70962,10419,60543,70962,7811,63151,70962,7916,63046,70962,5870,65092,70962,8937,62025,70962,9659,61303,70962,9398,61564,28408,711,27697,28408,293,28115,489,27919,443,27965,505,27903,28408,558,558,1507,26527
ACSSF,2019e1,nc,000,0183,0000049,64375,47813,12148,35665,16562,4154,12408,64375,16302,48073,6051,302,5749,84005,3627,80378,84005,240,83765,84005,8583,75422,77954,1344,76610,84005,4696,79309,84005,1634,82371,238448,48798,189650,238448,47221,191227,238448,46563,191885,238448,39492,198956,238448,41117,197331,238448,36767,201681,238448,43380,195068,238448,44617,193831,238448,44574,193874,77954,1261,76693,77954,748,77206,984,76970,877,77077,935,77019,77954,1446,1446,4837,72582
ACSSF,2019e1,nc,000,0183,0000050,267493,200597,48228,152369,66896,13132,53764,267493,61360,206133,34001,571,33430,453362,17784,435578,453362,2444,450918,453362,50869,402493,419361,15284,404077,453362,20008,433354,453362,4935,448427,1103652,171172,932480,1103652,166138,937514,1103652,165977,937675,1103652,136661,966991,1103652,142491,961161,1103652,128645,975007,1103652,156560,947092,1103652,159110,944542,1103652,157319,946333,419361,16042,403319,419361,10832,408529,10912,408449,10904,408457,11172,408189,419361,17409,17409,29334,386334
ACSSF,2019e1,nc,000,0183,0000051,29515,15840,5093,10747,13675,2877,10798,29515,7970,21545,6254,750,5504,54736,619,54117,54736,167,54569,54736,5504,49232,48482,1769,46713,54736,890,53846,54736,394,54342,116796,16940,99856,116796,15875,100921,116796,16495,100301,116796,11355,105441,116796,13408,103388,116796,10841,105955,116796,13908,102888,116796,13015,103781,116796,14557,102239,48482,546,47936,48482,329,48153,357,48125,357,48125,523,47959,48482,960,960,2343,45756
ACSSF,2019e1,nc,000,0183,0000052,20666,9883,3307,6576,10783,3914,6869,20666,7221,13445,5389,355,5034,33765,672,33093,33765,575,33190,33765,1330,32435,28376,1403,26973,33765,644,33121,33765,776,32989,67394,10694,56700,67394,10323,57071,67394,10075,57319,67394,8218,59176,67394,7638,59756,67394,5727,61667,67394,8884,58510,67394,9498,57896,67394,9328,58066,28376,806,27570,28376,310,28066,452,27924,424,27952,533,27843,28376,787,787,2029,26172
ACSSF,2019e1,nc,000,0183,0000053,18452,10607,4856,5751,7845,1911,5934,18452,6767,11685,4111,222,3889,36495,1132,35363,36495,269,36226,36495,11458,25037,32384,1484,30900,36495,1199,35296,36495,901,35594,80948,19015,61933,80948,18266,62682,80948,18816,62132,80948,16141,64807,80948,16364,64584,80948,14891,66057,80948,17587,63361,80948,17374,63574,80948,17083,63865,32384,453,31931,32384,114,32270,212,32172,212,32172,264,32120,32384,557,557,1731,30333
ACSSF,2019e1,nc,000,0183,0000054,17730,10682,2850,7832,7048,1568,5480,17730,4418,13312,7921,467,7454,48261,1165,47096,48261,837,47424,48261,3995,44266,40340,451,39889,48261,1137,47124,48261,339,47922,91105,14026,77079,91105,13089,78016,91105,13203,77902,91105,9734,81371,91105,10273,80832,91105,9063,82042,91105,12021,79084,91105,11952,79153,91105,11570,79535,40340,807,39533,40340,328,40012,328,40012,328,40012,328,40012,40340,814,814,1675,38238
ACSSF,2019e1,nc,000,0183,0000055,43032,30409,6757,23652,12623,1802,10821,43032,8559,34473,6454,64,6390,71182,1099,70083,71182,426,70756,71182,4945,66237,64728,1519,63209,71182,1980,69202,71182,610,70572,170940,25531,145409,170940,24490,146450,170940,25322,145618,170940,19970,150970,170940,20338,150602,170940,18646,152294,170940,24000,146940,170940,23935,147005,170940,24326,146614,64728,2371,62357,64728,1734,62994,1660,63068,1734,62994,1814,62914,64728,2952,2952,4575,59245
ACSSF,2019e1,nc,000,0183,0000056,179563,138851,34830,104021,40712,8666,32046,179563,43496,136067,33090,1293,31797,375538,7598,367940,375538,5198,370340,375538,68362,307176,342448,6993,335455,375538,8373,367165,375538,4788,370750,881059,128833,752226,881059,123894,757165,881059,122754,758305,881059,105567,775492,881059,107144,773915,881059,97657,783402,881059,114894,766165,881059,116008,765051,881059,114567,766492,342448,5054,337394,342448,2946,339502,3495,338953,3270,339178,3418,339030,342448,5986,5986,15910,325161
