ACSSF,2019m1,nc,000,0017,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544,2696,3555,18880,2626,,,,,,597,4595,3480,5519,3850,3722,2211,5529,3420,1501,1478,2989,442,122,216,422,2318,987,1218,2652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417,3842,2577,33714,3684,,,,,,653,3248,2056,3918,4121,2456,1577,4380,4351,1934,1141,3797,416,216,216,416,1431,239,216,1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693,2811,3383,45191,2929,,,,,,1549,4181,4817,4911,6298,3452,3248,6534,6024,1581,2271,5428,796,269,216,714,3795,1917,2530,3382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796,2262,4264,27785,8009,,,,,,895,3488,2156,3857,2812,2462,1965,3761,2818,1432,616,2429,421,201,216,364,1531,1660,457,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538,3933,3248,21724,10420,,,,,,871,3908,4645,6067,7214,2554,3036,8350,6540,2098,1634,6239,925,427,158,775,3276,641,1987,2724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,3612,5782,64969,5390,,,,,,603,2056,3369,3460,2543,1628,3099,3459,2415,1006,624,1996,289,233,216,179,1074,200,643,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726,3090,2188,8155,15246,,,,,,370,1642,1117,1950,2130,1375,897,2279,2008,561,597,1862,509,78,216,517,735,266,96,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867,1698,2912,25181,3356,,,,,,878,5635,3167,6149,4379,4475,1738,5448,3869,1425,2518,4119,603,216,348,540,1533,1137,1069,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4194,4943,3845,60111,4668,,,,,,647,2310,2522,3459,3401,1634,1810,3260,3233,830,849,3260,423,216,216,423,1774,757,955,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,1848,4411,.,4241,,,,,,881,4465,2018,4515,3674,4346,1865,3917,3377,2122,1014,2940,216,216,216,216,1128,33,218,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728,5790,3775,23968,4400,,,,,,1517,3232,2881,3829,3497,2541,2274,3999,4096,1622,1198,3676,903,216,321,861,1595,1317,826,1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,1212,1092,2923,4756,,,,,,3181,5127,4397,7453,5481,4095,2802,6153,5825,2770,2504,5643,1550,818,926,1303,2265,1050,966,2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897,2355,4334,6505,4486,,,,,,699,6553,3374,6998,4247,5361,2866,6063,3988,2260,1364,3965,609,247,290,428,1380,1442,212,1783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279,3059,2227,20399,3651,,,,,,3146,5627,4770,8712,5721,5093,3547,7116,6062,2622,1092,5638,1205,711,216,909,3733,2516,2005,3716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237,2313,3102,19010,1761,,,,,,1646,6547,6688,9010,7226,5278,5240,7675,6679,2673,3191,6602,950,338,189,930,3135,2084,1612,3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340,3266,5808,42811,4251,,,,,,637,2480,2789,3657,3173,1792,2198,3755,2937,1322,607,2902,814,216,33,818,1465,811,565,1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596,1771,3867,12257,5238,,,,,,1390,3521,5051,6021,4050,3172,4365,5464,3911,1366,1405,4148,1097,134,171,1081,1866,374,1046,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581,1417,1452,12696,1821,,,,,,2245,9148,8067,8777,8958,5891,5305,9914,8507,4443,3878,7743,2012,1116,716,1390,5535,4419,2944,4190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888,2464,3117,22392,2065,,,,,,687,4692,3243,4879,4205,4069,1984,4696,4192,2243,2201,3837,1109,211,204,1103,1692,784,941,1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372,3698,3189,15342,6836,,,,,,601,3443,2614,4521,3042,2444,1807,4189,3335,1169,1327,3227,612,216,216,612,1796,932,905,1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243,2031,3451,5235,4552,,,,,,530,3133,3986,5607,4085,2427,2634,4991,4056,1058,1131,4334,602,216,216,602,1692,716,1181,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897,3450,4005,19988,2529,,,,,,692,6210,3621,7080,5596,3734,2719,7571,5327,3123,923,4904,1237,828,411,823,3401,2529,1134,2543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968,4270,4535,.,10123,,,,,,461,2018,1835,2537,3253,1429,1219,3678,3189,1040,872,3006,277,216,216,277,1187,743,365,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,1276,1810,8860,848,,,,,,2596,10630,10066,13841,13316,7165,7075,13432,13873,4060,4231,13853,2602,1016,749,2281,7531,3693,4646,6621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378,3720,5136,64665,15437,,,,,,740,2930,2812,3280,3650,2128,2189,3537,3622,1308,1420,3373,673,151,216,659,1128,372,1188,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831,2464,6105,46098,19798,,,,,,658,3243,5614,5660,2786,2627,4628,4828,2612,746,1503,2286,411,216,21,411,924,669,629,1294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181,4804,3661,8329,7574,,,,,,1593,4496,5875,7265,5965,4001,5008,6323,5753,1906,1566,5337,772,193,216,776,2101,1148,1997,1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022,3145,1143,3254,3643,,,,,,2811,5902,7036,8594,5669,4159,3167,4736,6409,3379,6028,7073,889,216,146,858,1582,285,1110,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056,2972,5630,13369,7410,,,,,,2488,3055,2538,4358,3761,2013,1251,3815,3433,1496,1882,3419,1293,643,95,1021,1957,1368,241,1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069,2010,6300,82454,4465,,,,,,1437,5526,3781,6786,4487,4648,3071,6322,3952,2617,1288,3061,1298,127,216,1301,1815,505,1453,1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810,2524,2954,15414,5096,,,,,,1044,3992,4339,5772,3800,3131,3391,5098,3957,2625,1995,3273,619,216,199,569,1604,749,915,1661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102,1061,5766,9445,4029,,,,,,832,3902,3147,4001,2224,3209,3131,3534,1843,1349,636,1268,421,219,82,386,859,654,334,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818,2119,5212,19563,9888,,,,,,902,3553,2610,4041,3323,3007,1954,4096,2972,1923,969,2854,447,216,216,447,959,755,425,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580,1815,4807,8880,9639,,,,,,1323,3000,3992,4420,3635,2661,3155,4706,3230,1114,1092,3049,1101,302,18,990,1332,1234,1003,1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754,2253,2413,29521,13081,,,,,,475,3162,2522,3266,2396,2317,1930,2737,2398,1439,1267,2462,564,230,22,516,604,351,181,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967,2558,3408,37918,5903,,,,,,477,2713,2533,3418,2582,2078,2269,3293,2393,910,590,2356,326,33,216,323,675,596,256,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324,2870,2227,20456,6105,,,,,,968,3492,3254,4826,4971,2875,2273,5404,5168,1750,1084,4794,1243,216,617,1164,2652,743,1428,2704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,1695,2839,8390,1748,,,,,,3063,10136,8471,13486,10852,8068,6554,11835,12151,4668,2758,12929,3387,870,796,3237,8350,2947,2806,8295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028,3589,4573,20538,4950,,,,,,578,3549,4295,4846,4406,3384,3394,5169,4283,1455,1414,3818,709,95,333,660,1485,945,992,1387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134,2519,7773,13300,3175,,,,,,483,2704,2170,3399,2227,2703,2018,3359,2283,811,402,2124,588,216,216,588,1176,121,554,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2838,2919,9334,258143,7577,,,,,,894,3759,2934,3860,3281,2569,2633,3884,3037,2523,761,2568,404,216,216,404,1454,1350,331,1321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859,2485,3206,85428,9007,,,,,,1258,3071,2842,3345,3872,2324,1570,3457,3975,1111,1256,3705,669,121,216,668,2902,1290,2338,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242,5120,2942,35150,16063,,,,,,925,2553,2019,3621,4121,1364,1018,4056,4405,1023,673,4640,1017,533,271,892,4409,927,1092,4406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724,1455,1009,9364,767,,,,,,2486,9603,8814,12145,11985,6397,5984,12316,12482,3707,3849,12566,2362,966,749,2051,7355,3213,3915,6879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5099,5899,3079,10067,11859,,,,,,735,2342,3299,3945,3870,1488,1936,4397,3627,1112,930,3484,810,427,41,682,2774,469,1753,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276,2291,2155,18924,4855,,,,,,2021,5750,4039,7570,5274,5144,2998,5982,5815,2588,1080,5279,1147,711,216,828,3985,2544,1906,3841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,1807,1315,7365,4510,,,,,,3161,3989,3298,5988,4019,3061,2034,4259,4443,1946,2018,4083,1410,781,861,962,2456,905,868,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308,3519,2163,18788,7105,,,,,,1250,2266,3573,3961,3011,1859,3153,3778,2379,921,735,2447,1059,216,71,1062,1974,272,763,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120,2276,1664,20838,1601,,,,,,2202,7806,6152,6983,5998,5238,3689,6788,7009,3493,3356,5822,1700,886,716,1151,5153,3433,2415,4143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601,2713,10589,91643,18694,,,,,,1390,4791,2166,5113,3363,4357,2005,4906,3000,2036,692,2572,705,216,216,705,1728,151,1012,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0017,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2471,3765,13072,6837,,,,,,1772,4255,3467,4990,4049,2387,2448,4563,3071,1762,1307,3126,832,576,216,616,2963,2583,1078,1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
