ACSSF,2019m1,nc,000,0013,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1774,1774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774,920,216,624,172,438,398,356,239,545,1300,395,387,530,779,889,462,148,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804,566,566,216,482,551,551,216,773,1167,682,1151,1212,1495,645,804,1369,1033,1072,1543,1335,1591
ACSSF,2019m1,nc,000,0013,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1128,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967,2246,2398,563,2069,2013,739
ACSSF,2019m1,nc,000,0013,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593,1045,1113,522,329,751,398,191,186,263,0,1593,1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106,952,964,171,971,527,534,171,995,995,216,1048,854,854,216,1106,1645,1696,725,2079,2106,564
ACSSF,2019m1,nc,000,0013,0000024,1110,1396,1590,1505,266,1473,638,532,266,730,730,216,1811,1802,327,1739,512,363,327,1320,2180,2165,486,2233,925,733,486,919,919,216,2032,2153,460,1984,791,696,259,1110,3252,2122,1754,660,375,2671,2558,852,3336,2198,1770,1015,881,2270,2246,750,3891,3076,2908,829,843,2137,2161,326,2313,2108,1550,697,499,860,642,411,583,729,0,2313,2313,,,,2313,1198,276,346,230,271,526,389,358,601,487,323,515,288,267,194,313,114,216,216,1626,196,220,488,277,304,575,477,511,487,403,421,466,429,352,436,285,161,315,2313,1198,434,369,652,725,523,624,310,328,1626,241,574,726,701,645,554,573,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110,1396,1399,396,1588,1047,943,396,1320,1378,591,1753,1407,1440,497,1110,3929,3648,1701,3891,3877,1158
ACSSF,2019m1,nc,000,0013,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278,2784,1624,1284,1094,216,2044,2065,702,2151,1406,1166,513,516,1866,1866,216,3020,2732,2609,686,708,938,907,195,1383,1754,1274,205,267,789,489,706,206,232,0,1383,1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383,777,216,113,305,389,878,758,505,62,959,216,78,435,660,320,504,358,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278,1070,1070,216,1152,598,598,216,1361,1347,113,1591,1042,1038,113,1278,3108,2745,1289,3020,2862,1007
ACSSF,2019m1,nc,000,0013,0000026,1056,1060,1905,1919,121,1632,1148,1149,121,965,965,216,2098,2119,397,1730,896,860,397,1295,2729,2472,1003,2217,2047,1798,1003,1359,1359,216,2729,2549,860,2254,2041,1731,849,1056,3166,1555,281,1443,815,3364,2952,1829,3020,2391,1172,2101,216,2662,1777,1989,4199,3470,2891,2003,1595,2105,2027,923,3907,3221,3174,1315,1968,1340,860,894,371,1045,0,3907,3907,,,,3907,2642,397,659,143,925,767,799,708,1221,1006,1113,954,418,662,545,513,163,457,260,2145,135,405,329,455,792,658,803,942,1106,886,914,816,468,389,803,326,477,177,3907,2642,749,920,951,1414,1397,1036,779,707,2145,430,523,1070,1149,1142,1312,630,859,3907,885,617,591,804,380,686,216,216,216,2149,1414,1419,1647,810,1201,1291,467,1321,1753,594,1675,1105,166,1063,803,436,455,5093,3235,3261,1056,1060,1112,415,1545,1195,1223,415,1295,1566,1128,1995,1891,1946,1129,1056,4280,3594,2446,4199,3636,2835
ACSSF,2019m1,nc,000,0013,0000027,1403,1414,1743,1756,106,1449,890,902,106,653,653,216,1897,1931,331,1929,682,681,331,1678,3553,3363,794,2825,2210,2276,481,1887,1512,546,3548,3596,862,2952,1685,1579,862,1403,3543,1834,692,1537,843,3247,3030,1985,4402,3677,1919,3252,678,3152,3120,691,4465,4579,3733,1775,1674,2283,2283,216,3169,2711,2292,668,1519,798,630,593,529,1010,0,3169,3169,,,,3169,1796,331,319,459,395,632,666,488,548,724,806,560,547,367,228,92,156,369,110,1907,106,384,441,864,497,501,402,706,939,650,577,551,409,385,273,128,239,95,3169,1796,551,625,926,737,1096,738,421,408,1907,390,889,708,851,1141,820,571,352,3169,1016,422,821,244,216,244,216,216,216,1173,901,932,949,476,797,763,386,575,2488,1392,2518,360,282,271,405,250,338,2379,1481,1772,1403,1414,1457,337,1675,1161,1195,337,1678,2217,1314,1785,2031,1969,1244,1403,4530,3760,2360,4465,3798,2350
ACSSF,2019m1,nc,000,0013,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1463,1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,899,899,216,991,403,403,216,918,918,216,1354,1035,1035,216,557,1520,1412,1315,1505,1440,395
ACSSF,2019m1,nc,000,0013,0000029,1490,1174,1538,1559,99,1418,372,372,216,213,213,216,1278,1278,216,1255,604,604,216,1225,2182,2192,306,2071,994,978,285,540,524,116,1896,1923,450,1860,527,397,450,1490,2132,868,868,216,216,1972,1827,546,2362,2582,2131,1104,238,1889,1798,450,2713,2659,2619,287,454,1769,1815,596,1867,1659,1431,692,579,818,195,188,466,381,0,1867,1867,,,,1867,1180,71,120,165,152,274,482,288,332,426,485,277,364,226,241,133,65,216,216,993,75,185,69,525,331,126,424,530,431,344,302,156,238,287,167,427,216,162,1867,1180,165,276,537,429,674,465,314,145,993,196,528,374,625,594,357,327,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490,1174,1182,99,1204,594,594,216,1225,1233,522,1496,1082,1111,507,1490,2709,2650,1055,2713,2753,799
ACSSF,2019m1,nc,000,0013,0000030,1983,1465,2383,2211,831,1663,1826,1554,831,980,980,216,2569,2493,368,2343,1319,1203,368,1819,3843,3566,1389,3053,2821,2442,1387,1809,1817,119,3275,3291,1077,3298,2184,1818,1080,1983,4106,3890,875,3663,621,4197,3896,2036,3823,2758,1986,1719,698,2843,2778,1082,4022,4429,3836,1936,2011,2642,2343,1985,5498,4912,4398,2182,2241,1860,1392,834,833,1003,0,5498,5498,,,,5498,3324,488,738,683,1104,1023,1140,674,671,781,744,911,736,586,603,527,236,458,183,2883,517,353,708,568,449,801,682,1042,965,552,754,607,862,484,250,486,545,591,5498,3324,1098,1237,1524,1007,1185,1152,788,624,2883,743,1091,912,1238,1139,1004,985,919,5498,772,331,626,189,103,152,216,216,216,675,474,514,1224,669,665,1693,1456,994,1985,1107,1805,839,153,799,2000,694,1879,5073,3641,4051,1983,1465,1547,853,2257,1987,1934,853,1819,2184,1730,2893,3099,2973,1755,1983,4344,4138,3994,4022,3565,3016
ACSSF,2019m1,nc,000,0013,0000031,982,1371,1495,1495,216,1804,276,276,216,910,910,216,933,933,216,882,299,299,216,1524,1945,1873,256,1821,657,470,256,371,371,216,2102,2097,237,2058,1611,1560,237,982,1985,479,479,216,216,1921,1968,299,2176,1462,1418,639,216,1644,1028,1385,2387,2449,2382,263,988,901,796,580,1690,1494,947,622,150,187,281,370,185,360,0,1690,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690,754,216,90,372,396,430,472,377,173,1238,216,362,228,706,439,641,172,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982,1371,1371,216,1681,951,951,216,1524,1538,341,1909,1736,1644,341,982,2321,2543,1454,2387,2420,1183
ACSSF,2019m1,nc,000,0013,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784,1135,1400,675,338,362,146,97,727,446,0,1784,1784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910,957,957,216,764,771,771,216,1359,1409,200,1104,958,984,200,910,2271,2108,1269,2297,2243,1076
ACSSF,2019m1,nc,000,0013,0000033,761,846,987,996,135,1040,539,556,135,93,93,216,1237,1237,216,1232,166,166,216,959,1511,1553,402,1735,1193,1154,395,370,370,216,1267,1201,274,1153,627,411,274,761,1611,627,495,393,216,1459,1305,726,2614,2277,1816,1629,216,1271,1266,98,2566,2457,2300,715,413,1313,1303,161,1696,1869,1260,802,505,394,386,307,424,213,0,1696,1696,,,,1696,1043,135,223,343,159,153,244,495,318,616,632,468,326,195,112,166,48,109,216,1006,216,87,141,71,255,196,286,650,401,406,510,290,234,184,136,210,31,44,1696,1043,346,389,289,553,762,545,224,207,1006,87,149,315,678,512,668,307,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761,846,858,135,966,539,566,135,959,1035,498,1287,1147,1169,490,761,2632,2020,1622,2566,2364,749
