ACSSF,2019e1,nc,000,0032,0000011,235800,12172,24301,31092,3304,29051,13062,1860,8840,13672,55470,22548,10349,9833,246,193919,8353,17709,26629,3032,24338,9696,1235,7698,10009,49316,18207,8532,8919,246,24873,1898,4925,2950,158,2735,1561,560,393,1088,4337,2965,842,461,0,477,13,54,9,0,153,96,0,0,0,152,0,0,0,0,2889,419,75,299,37,442,133,0,220,336,178,229,351,170,0,4018,141,428,58,0,639,902,27,23,315,493,616,234,142,0,9624,1348,1110,1147,77,744,674,38,506,1924,994,531,390,141,0,235800,12172,24301,31092,3304,29051,13062,10700,13672,55470,22548,10349,9833,246,193919,8353,17709,26629,3032,24338,9696,8933,10009,49316,18207,8532,8919,246,24873,1898,4925,2950,158,2735,1561,953,1088,4337,2965,842,461,0,477,13,54,9,0,153,96,0,0,152,0,0,0,0,6907,560,503,357,37,1081,1035,270,651,671,845,585,312,0,9624,1348,1110,1147,77,744,674,544,1924,994,531,390,141,0
ACSSF,2019e1,nc,000,0032,0000012,821641,25628,70824,117586,15808,94190,41550,6807,34463,56404,192436,81855,37899,39308,6883,679893,18524,52328,99900,13624,79769,34604,4832,28673,41084,168364,64240,31428,36362,6161,75623,3126,12432,10690,862,8318,3335,962,1724,4021,15072,9816,2947,2105,213,2172,13,125,678,0,179,171,0,0,71,630,305,0,0,0,15275,1092,789,2128,218,1696,427,185,357,1397,3131,2050,1120,320,365,13770,510,1852,737,235,1632,1591,27,743,1253,1594,2909,441,177,69,34908,2363,3298,3453,869,2596,1422,801,2966,8578,3645,2535,1963,344,75,821641,25628,70824,117586,15808,94190,41550,41270,56404,192436,81855,37899,39308,6883,679893,18524,52328,99900,13624,79769,34604,33505,41084,168364,64240,31428,36362,6161,75623,3126,12432,10690,862,8318,3335,2686,4021,15072,9816,2947,2105,213,2172,13,125,678,0,179,171,0,71,630,305,0,0,0,29045,1602,2641,2865,453,3328,2018,1312,2650,4725,4959,1561,497,434,34908,2363,3298,3453,869,2596,1422,3767,8578,3645,2535,1963,344,75
ACSSF,2019e1,nc,000,0032,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127820,859,10656,12140,2263,12282,4979,7868,13432,31357,21824,5131,4679,350,99790,628,7769,10567,1351,10199,3002,6217,8940,25546,16344,4514,4435,278,7840,46,727,557,356,831,427,518,552,1963,1813,50,0,0,885,0,0,133,0,314,34,50,0,146,208,0,0,0,4947,91,172,224,140,578,239,181,799,717,1572,142,92,0,14358,94,1988,659,416,360,1277,902,3141,2985,1887,425,152,72
ACSSF,2019e1,nc,000,0032,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000024,158712,566,9768,10747,1991,17662,6631,1666,4029,11921,31607,15581,6595,9075,30873,126231,298,7605,9078,1855,14736,5419,1208,3009,8614,27375,12096,5594,8268,21076,14328,13,1130,840,59,1686,735,210,635,1330,2239,1680,251,536,2984,1131,25,0,174,77,258,0,94,0,0,162,265,0,0,76,8695,0,240,78,0,415,0,0,46,196,881,330,75,0,6434,3436,32,392,484,0,103,94,0,111,209,306,1132,182,88,303,4891,198,401,93,0,464,383,154,228,1572,644,78,493,183,0,158712,566,9768,10747,1991,17662,6631,5695,11921,31607,15581,6595,9075,30873,126231,298,7605,9078,1855,14736,5419,4217,8614,27375,12096,5594,8268,21076,14328,13,1130,840,59,1686,735,845,1330,2239,1680,251,536,2984,1131,25,0,174,77,258,0,94,0,162,265,0,0,76,12131,32,632,562,0,518,94,157,405,1187,1462,257,88,6737,4891,198,401,93,0,464,383,382,1572,644,78,493,183,0
ACSSF,2019e1,nc,000,0032,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163535,331,9698,10518,3274,14783,4863,10244,22148,57980,14217,10307,4997,175,130074,217,7988,8924,2351,12351,4721,7944,16140,46400,10150,8624,4170,94,10469,26,1238,565,139,1277,47,278,1295,3263,1295,598,448,0,6412,0,0,0,57,819,0,0,546,2595,2045,229,121,0,4993,0,0,723,232,169,0,316,424,2384,375,209,80,81,11587,88,472,306,495,167,95,1706,3743,3338,352,647,178,0
ACSSF,2019e1,nc,000,0032,0000027,175290,525,12685,20396,3315,23793,8520,1453,12680,16616,46723,14587,8572,4825,600,144362,525,10210,17646,2995,19779,7256,932,10422,12508,40731,9931,6852,3975,600,13319,0,1244,2071,216,1503,528,29,511,1257,2476,2471,847,166,0,2096,0,205,0,22,497,0,144,0,127,379,628,94,0,0,4406,0,317,0,28,717,349,83,301,524,700,1081,222,84,0,2035,0,112,405,0,694,159,0,0,56,302,140,55,112,0,9072,0,597,274,54,603,228,265,1446,2144,2135,336,502,488,0,175290,525,12685,20396,3315,23793,8520,14133,16616,46723,14587,8572,4825,600,144362,525,10210,17646,2995,19779,7256,11354,12508,40731,9931,6852,3975,600,13319,0,1244,2071,216,1503,528,540,1257,2476,2471,847,166,0,2096,0,205,0,22,497,0,144,127,379,628,94,0,0,6441,0,429,405,28,1411,508,384,580,1002,1221,277,196,0,9072,0,597,274,54,603,228,1711,2144,2135,336,502,488,0
ACSSF,2019e1,nc,000,0032,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000030,250830,1197,13301,31308,9760,29132,14513,4787,17668,24173,61304,27362,9162,6563,600,197199,426,8552,25599,8253,23708,11613,3946,14794,17554,51271,18931,6738,5623,191,22508,178,2873,2671,577,2769,739,141,699,2564,5203,2167,1196,391,340,5431,0,300,412,0,703,400,47,30,215,1112,2120,92,0,0,6442,386,340,423,96,474,102,0,266,156,1287,2300,175,368,69,5021,0,25,1362,75,259,1112,400,84,152,450,468,453,181,0,14229,207,1211,841,759,1219,547,253,1795,3532,1981,1376,508,0,0,250830,1197,13301,31308,9760,29132,14513,22455,24173,61304,27362,9162,6563,600,197199,426,8552,25599,8253,23708,11613,18740,17554,51271,18931,6738,5623,191,22508,178,2873,2671,577,2769,739,840,2564,5203,2167,1196,391,340,5431,0,300,412,0,703,400,77,215,1112,2120,92,0,0,11463,386,365,1785,171,733,1214,750,308,1737,2768,628,549,69,14229,207,1211,841,759,1219,547,2048,3532,1981,1376,508,0,0
ACSSF,2019e1,nc,000,0032,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000036,595622,1231,40770,45553,22559,61792,39700,12117,76256,85906,110830,58423,28689,11443,353,447818,804,24451,35302,18002,48781,31792,9386,56175,56435,91070,43441,21696,10182,301,47716,379,9862,4483,952,4623,2173,246,2630,6495,6908,6161,2349,403,52,17134,0,540,1153,263,1662,867,277,3341,2870,1754,4085,132,190,0,11908,0,0,492,275,1304,722,15,3477,1481,2104,1747,288,3,0,8903,0,514,831,407,1175,1037,177,363,1393,1229,1282,495,0,0,62143,48,5403,3292,2660,4247,3109,2016,10270,17232,7765,1707,3729,665,0,595622,1231,40770,45553,22559,61792,39700,88373,85906,110830,58423,28689,11443,353,447818,804,24451,35302,18002,48781,31792,65561,56435,91070,43441,21696,10182,301,47716,379,9862,4483,952,4623,2173,2876,6495,6908,6161,2349,403,52,17134,0,540,1153,263,1662,867,3618,2870,1754,4085,132,190,0,20811,0,514,1323,682,2479,1759,4032,2874,3333,3029,783,3,0,62143,48,5403,3292,2660,4247,3109,12286,17232,7765,1707,3729,665,0
ACSSF,2019e1,nc,000,0032,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0032,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
