ACSSF,2019e1,nc,000,0076,0000021,73477,4086,257,84,0,84,173,591,0,0,0,591,761,0,0,0,761,393,0,0,0,393,2084,0,0,0,2084,10235,380,93,0,0,93,0,0,287,327,46,0,0,46,0,0,281,1738,271,52,0,57,162,0,1467,456,0,0,0,0,0,0,456,7334,498,247,0,212,39,0,6836,59156,1420,287,74,95,208,202,208,208,1133,3164,817,54,506,660,609,228,228,2347,4863,992,532,306,323,497,138,259,3871,4793,1485,486,266,251,676,184,480,3308,44916,6441,2359,1620,2033,3221,954,1905,38475,73947,15575,992,992,247,745,0,14583,13977,8680,5938,606,39889,4424,3947,2908,1548,477,35465,28655,27732,2780,6810,18483,5598,5598,3902,5598,0,12885,12885,8673,12446,0,37303,19219,19875,17144,39505,40481,37421,73477,2057,464,1593,4082,863,3219,7362,1263,6099,5642,1485,4157,54334,6939,47395
ACSSF,2019e1,nc,000,0076,0000022,95910,5132,257,19,0,19,238,1581,199,0,199,1382,712,54,39,54,658,437,0,0,0,437,2145,0,0,0,2145,15696,3888,120,24,0,96,0,0,3768,2170,0,0,0,0,0,0,2170,1143,9,0,0,9,0,9,1134,1489,66,0,66,0,0,0,1423,7006,541,0,105,436,0,11,6465,75082,6022,1816,258,134,719,1441,465,739,4206,6503,1774,214,587,461,1237,551,812,4729,6368,2097,400,527,534,1288,550,914,4271,7523,2017,1006,122,383,972,198,477,5506,48666,7780,2394,1582,2748,4404,1343,2547,40886,97697,22370,1405,1232,211,1101,173,20965,20211,8536,12212,754,56947,8105,7489,3028,5264,616,48842,38243,32438,7647,10599,18380,7193,7193,3490,7193,0,11187,11004,5796,10890,183,26860,26562,27171,16740,26888,30342,25098,95910,10167,1955,8212,10254,1973,8281,8223,2160,6063,9449,2083,7366,57817,8321,49496
ACSSF,2019e1,nc,000,0076,0000023,93838,6199,171,0,0,0,171,1321,0,0,0,1321,972,0,0,0,972,625,0,0,0,625,3110,0,0,0,3110,14711,902,0,0,0,0,0,0,902,1572,17,0,0,17,0,0,1555,1543,0,0,0,0,0,0,1543,901,45,0,0,45,0,0,856,9793,579,12,11,556,60,60,9214,72928,2733,615,99,206,190,408,343,363,2118,6529,1653,289,168,326,1314,519,889,4876,7671,2107,373,302,594,1451,73,587,5564,5714,1276,305,108,548,1020,298,460,4438,50281,7275,3008,1335,1483,3686,1217,1912,43006,94643,22107,647,647,556,91,0,21460,19803,13724,6940,1657,52806,7256,6224,3878,4122,1032,45550,37613,34966,4541,7937,19730,5664,5664,3439,5664,0,14066,14066,9484,14066,0,30378,12713,13803,12114,31112,40872,24399,93838,3806,615,3191,9422,1670,7752,10186,2107,8079,7240,1321,5919,63184,7854,55330
ACSSF,2019e1,nc,000,0076,0000024,299489,24407,3189,273,165,108,2916,3694,0,0,0,3694,4693,130,130,0,4563,2964,0,0,0,2964,9867,0,0,0,9867,56743,6767,742,38,0,715,0,85,6025,7405,878,80,0,763,115,193,6527,7633,755,86,387,368,0,40,6878,7649,439,0,48,380,48,0,7210,27289,1531,125,141,1265,0,0,25758,218339,16727,4471,1617,1201,2471,2705,1052,2182,12256,19207,6044,937,1240,3083,3717,1487,2595,13163,22175,5108,1132,1378,2511,2634,621,1475,17067,22665,4705,1055,985,1753,2414,853,1559,17960,137565,26211,9044,5105,9451,14094,4513,7682,111354,302742,87201,5375,5175,1585,3948,200,81826,78175,43791,38770,3651,175658,27656,23649,14476,16171,4007,148002,121520,103982,28421,26482,39883,18372,18372,11048,17980,0,21511,21457,15159,20685,54,27131,25425,35963,17080,27247,30734,25187,299489,26683,5486,21197,30306,6922,23384,34501,5993,28508,33278,5144,28134,174721,27742,146979
ACSSF,2019e1,nc,000,0076,0000025,165276,8939,726,0,0,0,726,808,0,0,0,808,991,0,0,0,991,1733,0,0,0,1733,4681,0,0,0,4681,25790,1791,194,18,0,176,0,34,1597,6289,86,0,0,86,0,86,6203,2906,306,0,245,306,0,0,2600,1637,58,0,0,58,0,0,1579,13167,858,70,86,654,0,0,12309,130547,6382,2222,186,215,918,1222,263,672,4160,12963,3978,222,1225,2082,2110,333,1224,8985,11348,3038,537,509,1035,2163,262,1060,8310,11044,2237,575,352,650,1322,274,327,8807,88810,12260,3336,1521,3957,7343,1381,4423,76550,166167,37192,1551,1551,224,1388,0,35641,33720,17449,17304,1921,98237,12617,10341,4971,6653,2276,85620,71303,64421,8870,14317,30738,11069,11069,4763,10922,0,19669,19669,8753,19108,0,35412,21248,25079,20035,35911,40696,31504,165276,8899,2416,6483,20060,4064,15996,15245,3344,11901,14414,2295,12119,106658,13118,93540
ACSSF,2019e1,nc,000,0076,0000026,306863,20004,1936,0,0,0,1936,2706,363,363,0,2343,2494,0,0,0,2494,1280,0,0,0,1280,11588,0,0,0,11588,45565,3114,43,0,0,43,0,0,3071,5906,713,0,262,451,0,0,5193,5790,0,0,0,0,0,0,5790,5801,329,109,0,220,0,0,5472,24954,865,0,214,865,73,218,24089,241294,15948,2440,939,669,1158,1606,513,1399,13508,13726,3688,219,535,1977,2981,1582,1932,10038,13191,1983,626,158,746,1335,357,835,11208,20581,2608,418,515,903,1570,582,1308,17973,177848,15022,5805,3064,4251,8414,2465,4808,162826,316143,67997,2313,2313,603,1710,0,65684,60554,33028,28207,5130,204634,13526,11805,6726,7343,1721,191108,158605,147535,14681,32503,43512,12215,12044,6570,11512,171,31297,30249,20182,28661,1048,39251,30006,28919,31103,40016,41619,36550,306863,20998,2483,18515,22338,4764,17574,21475,1983,19492,27662,2937,24725,214390,15887,198503
ACSSF,2019e1,nc,000,0076,0000027,371179,21838,1538,60,60,60,1478,1507,0,0,0,1507,3126,0,0,0,3126,2349,0,0,0,2349,13318,0,0,0,13318,64381,4396,69,0,0,69,0,69,4327,12535,0,0,0,0,0,0,12535,8427,1193,137,263,247,0,546,7234,6379,543,0,0,543,108,432,5836,32644,1070,416,0,735,146,300,31574,284960,16315,3959,546,457,1706,2811,1042,1441,12356,21264,4615,440,477,1454,2973,359,1124,16649,24819,4840,856,936,2050,3214,1119,2091,19979,27907,4941,937,657,1287,3758,1148,1966,22966,194655,22621,6206,4426,9167,12142,5921,9877,172034,379183,93471,3188,3188,1666,1576,0,90283,86098,47526,41737,4185,224984,23326,20478,10535,13736,2848,201658,162650,149768,17529,39008,60728,17761,17541,9220,17402,220,42967,42771,27893,41750,196,31750,20692,19622,21234,32128,38260,29414,371179,22249,4088,18161,35306,4615,30691,36372,6033,30339,36635,5484,31151,240617,23691,216926
ACSSF,2019e1,nc,000,0076,0000028,68309,2951,0,0,0,0,0,138,0,0,0,138,57,0,0,0,57,714,0,0,0,714,2042,0,0,0,2042,12305,492,0,0,0,0,0,0,492,769,0,0,0,0,0,0,769,2724,331,139,78,114,0,0,2393,2197,191,191,0,0,0,0,2006,6123,309,309,0,90,0,0,5814,53053,1451,200,128,52,72,9,9,61,1251,3175,1400,203,225,422,703,428,661,1775,4141,1442,241,462,694,1403,359,936,2699,6203,1885,594,355,309,1111,641,824,4318,38083,3612,1202,500,795,1934,459,1188,34471,68848,17310,831,831,500,331,0,16479,15338,10742,4850,1141,40064,5454,4747,2419,3153,707,34610,29991,28076,2541,4619,11474,3153,3153,2605,3153,0,8321,8321,5633,8125,0,32489,22025,22080,21083,33482,36179,32171,68309,1943,200,1743,4082,1400,2682,6922,1773,5149,9114,2076,7038,46248,3921,42327
ACSSF,2019e1,nc,000,0076,0000029,219598,12705,887,95,95,0,792,1654,0,0,0,1654,2527,191,191,191,2336,1800,0,0,0,1800,5837,44,44,0,5793,35556,2111,403,0,0,403,0,13,1708,1871,269,0,0,269,0,59,1602,4665,325,0,0,325,0,61,4340,4748,148,0,0,148,148,148,4600,22161,1021,120,138,680,203,449,21140,171337,7106,2559,202,225,1405,1237,602,1109,4547,10693,4552,1065,546,2245,3052,856,2304,6141,18926,4831,1027,953,1460,2813,520,2157,14095,18084,4792,1615,667,1324,3313,868,1847,13292,116528,15540,4702,3128,4682,9030,3517,6644,100988,221771,52593,2894,2894,1052,2217,0,49699,47027,26227,21686,2672,132472,17935,15422,6414,10586,2513,114537,94656,83748,12891,19881,36706,14109,14109,6729,14025,0,22597,22597,11866,22275,0,32490,31488,31848,27323,32943,39693,30348,219598,10104,3057,7047,14218,4821,9397,26118,5347,20771,24632,4940,19692,144526,16605,127921
ACSSF,2019e1,nc,000,0076,0000030,514955,30785,2922,0,0,0,2922,5082,0,0,0,5082,3994,0,0,0,3994,3487,0,0,0,3487,15300,0,0,0,15300,85876,8718,718,0,368,479,0,0,8000,11285,1912,0,105,1828,0,260,9373,9230,496,0,180,269,0,104,8734,7901,207,0,0,156,154,154,7694,48742,2480,202,437,2010,183,269,46262,398294,23401,4936,345,982,2699,2611,1286,2436,18465,33374,8811,1810,2036,4566,5963,2667,3831,24563,34248,7221,1573,883,3122,4203,1875,3321,27027,34407,4814,670,684,1742,3535,1979,2514,29593,272864,30041,7126,4367,11062,16785,6961,13097,242823,532763,129225,6564,6500,2276,4742,64,122661,116913,69789,52211,5748,322548,30797,28599,12371,18895,2198,291751,243491,219170,32559,48260,80990,25477,25311,12950,24983,166,55513,55222,29256,53506,291,31607,17874,19232,17292,32022,37021,27468,514955,35041,5654,29387,49741,10723,39018,47472,7717,39755,45795,5021,40774,336906,32521,304385
ACSSF,2019e1,nc,000,0076,0000031,128173,9106,816,0,0,0,816,1188,0,0,0,1188,965,0,0,0,965,676,0,0,0,676,5461,12,0,12,5449,25394,3287,531,0,0,514,17,13,2756,2572,263,0,0,263,0,0,2309,4296,290,0,0,175,0,129,4006,1897,60,15,0,45,0,0,1837,13342,439,29,55,300,21,15,12903,93673,5356,759,0,62,412,353,79,192,4597,9111,2356,318,222,334,1515,510,858,6755,7991,970,421,166,306,480,158,101,7021,8022,1871,606,524,466,805,384,514,6151,63193,9578,3230,1897,3457,4688,1034,3311,53615,130189,38718,1874,1859,560,1373,15,36844,34876,21809,14318,1968,74750,9834,8508,4599,5768,1326,64916,50142,43214,9839,14774,16721,5421,5421,3215,5421,0,11300,11253,6963,10982,47,31284,26339,28205,14275,31974,36595,27241,128173,9459,1290,8169,12871,2619,10252,13252,1260,11992,10595,1931,8664,81996,10029,71967
ACSSF,2019e1,nc,000,0076,0000032,115879,5345,1027,0,0,0,1027,702,0,0,0,702,408,0,0,0,408,762,0,0,0,762,2446,0,0,0,2446,16504,2723,0,0,0,0,0,0,2723,493,67,0,0,0,67,0,426,547,58,0,0,58,0,0,489,2134,86,0,0,45,41,0,2048,10607,489,165,123,205,64,55,10118,94030,3347,312,32,0,106,165,32,183,3035,3928,799,280,153,164,466,210,164,3129,8152,3502,965,919,1332,2670,612,969,4650,9101,2883,754,972,1060,1019,222,1026,6218,69502,10665,4099,1221,3074,5783,1726,2898,58837,116121,23179,987,987,575,613,0,22192,20529,11199,10130,1663,62939,7909,7041,3970,3649,868,55030,43309,40504,4105,11721,30003,9965,9965,6184,9965,0,20038,19970,13094,19829,68,31468,27111,27285,25854,31793,39013,28106,115879,7097,312,6785,5123,866,4257,9107,3560,5547,11997,2969,9028,82555,11154,71401
ACSSF,2019e1,nc,000,0076,0000033,180149,9231,394,0,0,0,394,688,0,0,0,688,939,0,0,0,939,1516,0,0,0,1516,5694,0,0,0,5694,31203,1476,68,0,0,68,0,0,1408,1404,0,0,0,0,0,0,1404,4032,162,0,43,162,0,0,3870,2349,60,0,0,60,0,0,2289,21942,439,0,53,386,0,0,21503,139715,3674,1266,0,43,422,820,242,757,2408,5778,1006,249,50,119,637,54,499,4772,8683,1505,303,480,865,571,311,985,7178,11978,3205,622,320,1324,1915,619,1430,8773,109602,12927,3502,1601,4474,7736,1700,4189,96675,180601,43647,729,729,386,390,0,42918,40598,25414,16776,2320,108989,11570,9672,5573,5889,1898,97419,84261,78088,9531,13158,27965,8339,8303,5077,8264,36,19626,19626,12425,18943,0,35868,30125,39978,22756,35964,45669,28468,180149,5544,1334,4210,7870,1006,6864,13654,1667,11987,15843,3265,12578,137238,13366,123872
ACSSF,2019e1,nc,000,0076,0000034,207195,12752,1142,0,0,0,1142,1644,0,0,0,1644,1570,0,0,0,1570,1790,0,0,0,1790,6606,0,0,0,6606,39326,4568,58,0,0,58,0,0,4510,4333,39,0,0,0,0,39,4294,2410,151,0,0,62,89,0,2259,5736,421,41,41,251,377,41,5315,22279,567,161,60,517,110,136,21712,155117,6389,1445,240,221,420,1205,153,422,4944,10208,3454,405,284,877,2526,344,1650,6754,10367,2703,349,160,895,1802,438,1375,7664,14967,4443,763,360,1747,2460,263,1036,10524,113186,12815,4732,2867,3839,8018,1696,4678,100371,207786,57801,1304,1295,501,856,9,56497,52739,31081,22207,3758,122821,14662,12791,7567,7218,1871,108159,87796,80501,9833,20363,27164,10130,10026,5911,10012,104,17034,17034,10173,16371,0,40029,20984,27287,8777,40501,45528,34123,207195,12099,1503,10596,16185,3493,12692,14347,2854,11493,22493,4864,17629,142071,13382,128689
ACSSF,2019e1,nc,000,0076,0000035,85101,4968,0,0,0,0,0,248,0,0,0,248,218,0,0,0,218,754,0,0,0,754,3748,0,0,0,3748,12860,433,0,0,0,0,0,0,433,614,49,0,0,49,0,49,565,729,0,0,0,0,0,0,729,869,141,0,0,85,0,56,728,10215,343,0,0,242,0,101,9872,67273,1439,744,75,134,405,273,239,373,695,3575,1292,327,106,808,478,149,686,2283,3714,1419,347,115,796,862,169,1196,2295,7292,1498,296,151,484,721,270,582,5794,51253,6374,2002,805,1325,3520,1190,2855,44879,85403,19077,618,618,182,517,0,18459,17430,12988,4747,1029,51486,6487,5723,3090,3717,764,44999,39703,37571,2556,5296,14840,4840,4840,2492,4840,0,10000,10000,5154,9839,0,39601,38267,13133,75517,39638,49025,32364,85101,1872,744,1128,4437,1341,3096,4661,1419,3242,8915,1639,7276,65216,6717,58499
ACSSF,2019e1,nc,000,0076,0000036,1093448,72520,3321,0,0,0,3321,7472,286,107,179,7186,8138,140,140,140,7998,7223,0,0,0,7223,46366,120,0,120,46246,182664,8572,55,0,55,55,0,0,8517,14309,707,119,0,707,60,269,13602,23879,1177,0,92,1177,361,804,22702,19366,513,0,0,455,58,0,18853,116538,2885,795,515,2368,368,870,113653,838264,34383,4680,406,1149,2322,2715,1417,1583,29703,43126,8810,2058,1495,4733,4386,2020,3301,34316,57042,9076,2479,1778,3926,5771,2690,4015,47966,61339,6909,1648,1361,2108,4390,1611,2379,54430,642374,46799,14739,7997,16314,22447,8210,16875,595575,1105042,273724,7023,6811,3380,3903,212,266701,247773,159199,92481,18928,706252,42780,37588,22931,19291,5192,663472,557243,523588,45585,106229,125066,33273,32795,17764,32403,478,91793,89106,50526,84060,2687,40043,27541,32417,23119,40302,45135,35325,1093448,46276,4735,41541,64907,9803,55104,89059,10393,78666,87928,7422,80506,805278,49804,755474
ACSSF,2019e1,nc,000,0076,0000037,95141,6223,788,0,0,0,788,344,0,0,0,344,616,0,0,0,616,303,0,0,0,303,4172,107,107,0,4065,14343,1504,38,0,30,23,15,15,1466,1499,110,0,93,64,47,47,1389,1267,0,0,0,0,0,0,1267,1961,285,0,44,241,0,0,1676,8112,662,0,0,662,0,15,7450,74575,3421,605,347,195,290,241,229,290,2816,4151,1364,127,329,505,801,323,162,2787,6709,2025,470,201,734,1797,680,1534,4684,6442,1528,313,239,446,1246,512,267,4914,53852,8033,3086,1232,1608,4290,687,2584,45819,95850,22510,1395,1395,747,784,0,21115,19145,11873,7486,1970,49614,6018,5112,2690,3503,906,43596,37498,33891,6515,6098,23726,7344,7344,4371,7311,0,16382,16382,9426,16212,0,31600,21250,21983,15918,31915,35344,30174,95141,5713,643,5070,5994,1474,4520,8592,2025,6567,8706,1813,6893,66136,8802,57334
ACSSF,2019e1,nc,000,0076,0000038,92275,5274,663,0,0,0,663,1111,201,0,201,910,785,0,0,0,785,491,0,0,0,491,2224,55,0,55,2169,14923,898,0,0,0,0,0,0,898,1572,318,185,133,185,0,0,1254,2887,123,0,8,115,0,0,2764,1843,266,0,0,136,204,255,1577,7723,257,0,181,76,0,0,7466,72078,4355,570,56,81,363,195,102,116,3785,6958,3107,540,368,1354,1559,578,1690,3851,9223,1929,411,581,920,1676,322,1226,7294,6801,1521,482,457,655,1288,309,638,5280,44741,7447,1993,1286,3010,3795,992,2276,37294,93139,21878,1415,1415,456,1089,0,20463,19177,8298,12224,1286,54003,8673,7783,3604,5454,890,45330,38612,32485,7918,6718,17258,5790,5790,3248,5790,0,11468,11468,8322,11114,0,30236,31175,31375,30820,29846,35198,25614,92275,5916,570,5346,9641,3626,6015,12895,2052,10843,9135,1787,7348,54688,7759,46929
ACSSF,2019e1,nc,000,0076,0000039,226047,10730,684,0,0,0,684,259,0,0,0,259,2490,0,0,0,2490,682,0,0,0,682,6615,0,0,0,6615,31818,2775,92,0,0,92,0,0,2683,2763,0,0,0,0,0,0,2763,5721,211,0,15,211,0,0,5510,1490,267,0,0,204,0,0,1223,19069,422,0,48,374,0,78,18647,183499,12735,2503,334,535,1131,985,118,1075,10232,10323,3024,824,420,1839,1023,661,1820,7299,16561,3657,431,739,1910,2118,903,1346,12904,15018,2587,568,636,763,964,252,1155,12431,128862,14945,5580,2182,4356,6488,1879,4816,113917,230747,46748,1197,1146,527,619,51,45551,43052,29301,14614,2499,142425,14997,12967,7952,6871,2030,127428,109385,100885,12227,18043,41574,11773,11773,8428,11742,0,29801,29543,20685,28477,258,31482,18142,21417,15791,32286,36201,29922,226047,16194,2595,13599,13345,3024,10321,24772,3868,20904,17190,2854,14336,154546,15367,139179
ACSSF,2019e1,nc,000,0076,0000040,163767,14206,1833,0,0,0,1833,534,0,0,0,534,836,0,0,0,836,3927,0,0,0,3927,7076,0,0,0,7076,33504,2717,900,531,0,0,369,369,1817,2516,88,0,0,88,0,0,2428,8939,2331,276,0,2055,0,0,6608,2680,0,0,0,0,0,0,2680,16652,1196,25,0,1110,61,61,15456,116057,6504,1822,104,164,1587,1105,873,1378,4682,5467,1555,239,182,949,1002,447,782,3912,13025,3842,691,404,1848,2625,1150,965,9183,12247,1913,167,739,273,891,219,348,10334,78814,13646,3739,2034,5254,7905,2624,4618,65168,164323,50499,5196,5121,2651,2914,75,45303,43825,33003,16091,1478,95338,14973,13347,10394,7440,1626,80365,67335,60996,13818,13030,18486,7124,7124,4916,6864,0,11362,11346,9406,10665,16,24591,21748,28667,21173,24875,29942,21652,163767,11054,2722,8332,8517,1643,6874,22800,6173,16627,18854,1913,16941,102542,14842,87700
ACSSF,2019e1,nc,000,0076,0000041,135839,5844,168,0,0,0,168,735,0,0,0,735,122,0,0,0,122,148,0,0,0,148,4671,0,0,0,4671,22194,1889,44,0,0,44,0,0,1845,2028,0,0,0,0,0,0,2028,1798,129,0,0,129,0,0,1669,1330,82,0,0,82,0,0,1248,15149,578,10,89,499,0,47,14571,107801,7959,1207,33,242,847,479,319,573,6752,6421,874,0,208,166,666,281,445,5547,5029,949,208,63,454,441,30,273,4080,5224,482,131,0,0,351,95,0,4742,83168,7864,3146,788,2673,3174,1107,2872,75304,147792,32669,974,974,648,408,0,31695,30503,24841,7011,1192,93417,6157,5655,3889,2692,502,87260,80077,77701,4098,7183,21706,5230,5131,4150,5039,99,16476,16117,10734,15604,359,35137,22024,31775,18301,35579,41486,30067,135839,10016,1251,8765,9184,874,8310,6949,1078,5871,6702,564,6138,102988,8442,94546
ACSSF,2019e1,nc,000,0076,0000042,172658,9629,1858,0,0,0,1858,1315,0,0,0,1315,900,0,0,0,900,816,0,0,0,816,4740,0,0,0,4740,28236,3109,29,0,0,29,0,29,3080,2877,619,0,0,516,331,198,2258,3318,851,0,0,688,163,330,2467,3223,129,0,0,129,0,0,3094,15709,906,64,0,748,0,89,14803,134793,10929,2578,39,899,1466,719,272,1432,8351,13770,4047,698,897,1856,2712,415,1568,9723,10704,2992,1279,571,1315,1647,1341,1326,7712,14263,2073,556,258,618,1291,0,295,12190,85127,14323,3078,2234,4533,8204,2635,5255,70804,179102,43169,2547,2346,705,1735,201,40622,38866,25981,14558,1756,111670,16191,14407,9374,6588,1784,95479,83033,75798,10361,12446,24263,9809,9757,5890,9598,52,14454,14218,9921,13585,236,31635,27070,27232,26133,31923,37104,28973,172658,15896,2607,13289,17962,4666,13296,14922,3843,11079,18302,2202,16100,105576,15229,90347
ACSSF,2019e1,nc,000,0076,0000043,141499,7501,232,0,0,0,232,1127,0,0,0,1127,2423,0,0,0,2423,1574,0,0,0,1574,2145,0,0,0,2145,23696,1392,88,0,34,54,6,38,1304,2983,26,0,0,26,0,0,2957,5077,877,0,253,624,0,0,4200,4636,799,0,253,799,253,253,3837,9608,364,0,0,364,0,52,9244,110302,6808,2376,293,155,1557,1110,984,1047,4432,8372,3513,815,832,1318,2447,1366,1494,4859,11790,2842,1117,637,1647,1352,393,1066,8948,14117,3677,915,630,1837,2498,842,1298,10440,69215,10041,3268,1613,2869,6382,1643,2827,59174,142111,33187,2630,2630,566,2302,0,30557,28414,10718,18583,2143,82985,11810,9193,4864,5669,2617,71175,52626,46522,7558,18549,25939,10447,10447,4736,10447,0,15492,15434,6725,15281,58,30575,19766,27468,16107,31439,37718,23490,141499,8432,2464,5968,12482,3539,8943,19290,3719,15571,20327,4476,15851,80968,10405,70563
ACSSF,2019e1,nc,000,0076,0000044,127275,8484,2957,0,0,0,2957,1735,0,0,0,1735,1219,0,0,0,1219,486,0,0,0,486,2087,0,0,0,2087,23439,6875,400,0,130,353,0,65,6475,4209,480,0,0,268,0,105,3729,3934,57,57,0,57,0,57,3877,2244,146,0,0,34,112,0,2098,6177,201,40,98,161,0,0,5976,95352,11595,2622,345,447,1224,1302,350,620,8973,13235,5074,1225,1020,2107,3336,1090,1731,8161,13197,3440,941,665,1118,2546,575,1245,9757,8485,2225,1007,552,564,1412,333,681,6260,48840,7904,2283,2012,2455,4807,1241,1972,40936,129036,34058,1336,1238,175,1175,98,32722,31721,9177,23618,1001,74849,11814,9488,3381,7137,2326,63035,49724,37916,14014,13311,20129,9399,9399,3404,9278,0,10730,10595,5361,10232,135,27401,16753,16574,16885,28506,31956,24655,127275,21427,3022,18405,19179,5554,13625,18350,3497,14853,11215,2371,8844,57104,8105,48999
ACSSF,2019e1,nc,000,0076,0000045,89124,5176,1080,0,0,0,1080,1109,0,0,0,1109,542,0,0,0,542,1339,0,0,0,1339,1106,0,0,0,1106,12428,972,272,0,37,272,37,272,700,1854,100,0,0,100,0,0,1754,1708,21,0,0,0,0,21,1687,2671,138,0,0,138,0,0,2533,5223,314,0,0,314,54,0,4909,71520,4202,474,85,34,79,331,134,298,3728,8959,3244,940,1054,1250,1898,917,1309,5715,6204,2035,617,521,470,1296,318,535,4169,9567,2303,1064,326,1093,1522,726,1015,7264,42588,5379,1595,779,1383,3280,1392,1700,37209,89857,19445,845,845,228,730,0,18600,17594,10910,7854,1006,52078,6764,5581,2726,3634,1183,45314,38662,33783,5631,6652,18334,6671,6671,3070,6671,0,11663,11364,6044,11260,299,28270,21755,29251,20382,28760,36732,23827,89124,6254,746,5508,11922,3344,8578,8454,2056,6398,13577,2441,11136,48917,5693,43224
ACSSF,2019e1,nc,000,0076,0000046,137266,7745,1181,0,0,0,1181,899,0,0,0,899,1137,0,0,0,1137,372,0,0,0,372,4156,0,0,0,4156,22553,1907,140,0,0,140,0,0,1767,1785,129,0,0,129,0,0,1656,3856,193,0,166,27,0,27,3663,2257,137,0,0,137,0,0,2120,12748,417,0,0,375,134,0,12331,106968,6793,1213,321,530,436,719,91,182,5580,6278,1379,272,94,594,1222,315,865,4899,10937,3714,458,264,1450,1985,396,1540,7223,10629,3611,1489,428,903,2810,617,1633,7018,72331,9504,2296,1483,3832,5681,2789,4269,62827,139713,32769,1430,1430,365,1141,0,31339,30048,14908,16502,1291,82634,10112,8966,3706,6541,1146,72522,58029,50159,9410,14493,24310,9200,9200,5274,9200,0,15110,15047,7504,14850,63,31867,19021,26660,11320,32958,41324,26604,137266,9881,1353,8528,8962,1508,7454,15930,3907,12023,13258,3748,9510,89235,9921,79314
ACSSF,2019e1,nc,000,0076,0000047,65941,3690,559,0,0,0,559,1065,0,0,0,1065,769,0,0,0,769,684,0,0,0,684,613,63,0,63,550,9682,611,196,0,0,196,0,0,415,2347,98,0,98,0,0,0,2249,1474,0,0,0,0,0,0,1474,1913,138,0,84,54,0,0,1775,3337,108,0,0,108,0,72,3229,52569,3447,683,60,154,303,557,200,500,2764,5361,2591,681,956,1017,1947,945,1048,2770,5924,1818,682,873,774,1288,273,670,4106,6828,2710,1009,589,372,1826,751,974,4118,31009,5267,2807,798,1511,2726,345,1892,25742,66060,14384,603,505,225,427,98,13781,13137,4853,8680,644,36543,6193,5075,2501,3721,1118,30350,25062,21662,4435,5288,15133,6876,6547,5398,6428,329,8257,8257,4143,8082,0,30512,18564,20428,11905,31794,40115,26455,65941,4617,879,3738,8773,2689,6084,8167,1818,6349,9425,2848,6577,34959,5438,29521
ACSSF,2019e1,nc,000,0076,0000048,70863,3510,631,0,0,0,631,589,0,0,0,589,455,0,0,0,455,231,0,0,0,231,1604,0,0,0,1604,11165,1244,0,0,0,0,0,0,1244,1021,38,0,0,38,0,0,983,1734,228,0,0,228,0,0,1506,820,123,32,0,91,32,32,697,6346,253,0,202,51,0,0,6093,56188,3144,870,192,44,399,535,181,448,2274,5173,2035,549,206,931,1723,638,1106,3138,6667,3246,959,694,841,2266,401,1588,3421,5911,916,203,215,296,571,239,273,4995,35293,4580,1775,579,1411,2767,886,1739,30713,70962,16023,732,732,434,298,0,15291,14641,5930,8896,650,40186,6001,4650,2289,3499,1351,34185,25961,23558,2761,8224,14753,5556,5556,3563,5556,0,9197,8745,4913,8583,452,30076,20697,36801,17223,30671,35143,26302,70863,5019,870,4149,6783,2073,4710,8856,3474,5382,6962,1039,5923,43243,4833,38410
ACSSF,2019e1,nc,000,0076,0000049,236445,13623,279,0,0,0,279,929,0,0,0,929,207,0,0,0,207,1415,0,0,0,1415,10793,0,0,0,10793,48822,1629,111,31,33,47,47,47,1518,2101,19,0,0,19,0,0,2082,4413,105,0,105,0,0,0,4308,3202,112,0,0,112,0,0,3090,37477,846,247,118,599,118,233,36631,174000,5531,1343,165,245,512,880,108,522,4188,5769,1823,309,780,916,990,490,972,3946,7745,1389,370,191,856,910,418,537,6356,11363,1689,496,322,656,640,201,740,9674,143592,13414,3512,1760,4571,7143,2924,5825,130178,238448,68552,1505,1296,893,731,209,67047,63751,48446,17871,3296,139918,10609,8916,6292,4267,1693,129309,113972,106801,10663,15337,29978,9072,8977,5627,8915,95,20906,20695,13730,20293,211,40328,22234,19962,22238,40879,50482,31633,236445,7439,1454,5985,8799,1842,6957,12365,1494,10871,15980,1801,14179,191862,14260,177602
ACSSF,2019e1,nc,000,0076,0000050,1087029,65496,4178,0,0,0,4178,4549,0,0,0,4549,5571,602,602,0,4969,3764,0,0,0,3764,47434,98,0,98,47336,192743,6654,597,141,231,597,141,193,6057,8520,883,118,0,588,177,57,7637,17040,1247,180,0,1067,0,147,15793,13998,1154,224,361,1091,224,374,12844,146531,5818,253,502,4562,410,1107,140713,828790,31743,5613,960,788,2645,2466,1182,2155,26130,31069,5587,380,1651,2313,3600,961,2233,25482,46385,8326,1743,1609,3062,4796,1281,4169,38059,54367,8619,2183,2257,3108,4402,1075,3639,45748,665226,56450,17007,11484,19673,28562,8505,21321,608776,1103652,280065,11729,11269,6217,6152,460,268336,253219,189968,69603,15117,692029,45739,39948,25282,19926,5791,646290,573127,547120,38620,73163,131558,38204,38011,20289,37629,193,93354,92227,60609,89282,1127,44184,25280,26131,24599,45476,52106,38683,1087029,42575,6210,36365,44138,6470,37668,68996,10175,58821,72129,9773,62356,859191,62366,796825
