ACSSF,2019e1,nc,000,0094,0000041,55259,3004,1282,1722,52255,19460,32795,55259,3004,1176,539,552,0,552,85,1828,403,315,0,315,1110,52255,12911,10428,2430,574,1856,53,39344,15971,2019,630,1389,21354,55259,3004,1598,1406,52255,6498,45757,43115,1429,41686,6826,1247,5579,,,,4193,304,3889,,,,,,,,,,39418,1242,38176,4149,187,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74299,17083,79125,55259,3004,1114,1890,52255,8781,43474,55259,3004,52255
ACSSF,2019e1,nc,000,0094,0000042,70926,9672,3486,6186,61254,19561,41693,70926,9672,4805,1202,3603,70,3533,0,4867,364,855,402,453,3648,61254,16055,10868,4985,607,4378,202,45199,16365,3185,572,2613,25649,70926,9672,5231,4441,61254,8554,52700,41948,1725,40223,25087,7296,17791,,,,,,,,,,2215,406,1809,,,,41202,1725,39477,3108,406,2702,41427,6024,1566,141,750,456,267,189,219,126,93,4458,472,210,123,139,0,3986,947,1754,1285,0,35403,27233,5139,6166,13495,13127,368,2433,2217,216,8170,1179,293,656,230,0,6991,309,4373,1709,600,53401,18920,57914,70926,9672,4156,5516,61254,18000,43254,70926,9672,61254
ACSSF,2019e1,nc,000,0094,0000043,56117,8641,2465,6176,47476,21321,26155,56117,8641,4187,1369,2818,544,2274,0,4454,1010,868,105,763,2576,47476,13625,8993,4325,1341,2984,307,33851,15907,2505,1419,1086,15439,56117,8641,4190,4451,47476,4066,43410,49919,7222,42697,3130,862,2268,,,,,,,,,,1509,127,1382,947,430,517,47402,6478,40924,4167,902,3265,37795,6065,2379,737,729,802,388,414,111,111,0,3686,649,114,253,282,0,3037,880,1354,629,174,31730,24900,4208,6264,11642,10320,1322,2786,2619,167,6830,2760,0,1475,1215,70,4070,518,2456,1096,0,49742,18133,53303,56117,8641,5579,3062,47476,14087,33389,56117,8641,47476
ACSSF,2019e1,nc,000,0094,0000044,46272,13376,5912,7464,32896,14501,18395,46272,13376,6263,1470,4777,995,3782,16,7113,1421,2024,462,1562,3668,32896,7611,4755,2856,807,2049,0,25285,10038,2693,1080,1613,12554,46272,13376,7506,5870,32896,5988,26908,13811,2586,11225,10563,4198,6365,19220,5965,13255,,,,,,,1739,536,1203,606,91,515,13139,2469,10670,2294,625,1669,30034,9692,2891,826,1219,711,610,101,135,135,0,6801,1457,421,753,283,0,5344,2521,2205,536,82,20342,14793,3636,3331,6520,5931,589,1306,1237,69,5549,1887,271,1101,431,84,3662,486,1871,1121,184,35035,17112,42825,46272,13376,6460,6916,32896,9742,23154,46272,13376,32896
ACSSF,2019e1,nc,000,0094,0000045,38462,6553,3134,3419,31909,15524,16385,38462,6553,3465,696,2769,408,2361,0,3088,297,559,68,491,2232,31909,7779,5501,2260,880,1380,18,24130,10729,2906,1503,1403,10495,38462,6553,3565,2988,31909,4124,27785,29886,4183,25703,7314,2005,5309,,,,,,,,,,,,,,,,29259,3955,25304,1861,485,1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43230,17604,47650,38462,6553,2763,3790,31909,9052,22857,38462,6553,31909
ACSSF,2019e1,nc,000,0094,0000046,55241,7975,3910,4065,47266,19935,27331,55241,7975,4627,1347,3241,472,2769,39,3348,49,1360,312,1048,1939,47266,13434,8671,4600,1179,3421,163,33832,15867,2765,880,1885,15200,55241,7975,3149,4826,47266,3647,43619,44697,4978,39719,7303,2079,5224,,,,,,,,,,1062,363,699,1337,414,923,42605,4626,37979,3606,1080,2526,37900,5997,1396,0,649,747,680,67,0,0,0,4601,784,41,680,63,0,3817,1476,1442,711,188,31903,24538,4105,5214,12497,11576,921,2722,2650,72,7365,2059,429,1309,234,87,5306,899,3433,664,310,51927,22988,56286,55241,7975,3425,4550,47266,12138,35128,55241,7975,47266
ACSSF,2019e1,nc,000,0094,0000047,27970,5662,1738,3924,22308,11872,10436,27970,5662,3610,895,2715,759,1956,0,2052,117,232,142,90,1703,22308,5004,3194,1493,686,807,317,17304,8621,1607,946,661,7076,27970,5662,2968,2694,22308,2060,20248,24628,4794,19834,2935,814,2121,,,,,,,,,,,,,,,,24104,4748,19356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44361,26715,49996,27970,5662,3322,2340,22308,7907,14401,27970,5662,22308
ACSSF,2019e1,nc,000,0094,0000048,28408,4540,1828,2712,23868,11790,12078,28408,4540,1929,521,1408,435,973,0,2611,464,460,307,153,1687,23868,6128,4527,1601,986,615,0,17740,9084,1474,415,1059,7182,28408,4540,2432,2108,23868,2624,21244,26454,3918,22536,,,,,,,,,,,,,,,,600,114,486,25685,3750,21935,1280,265,1015,19539,2853,985,349,219,72,0,72,345,345,0,1868,742,377,277,21,67,1126,427,619,80,0,16686,13611,3061,2305,6457,5825,632,1788,1715,73,3075,1401,174,842,163,222,1674,112,892,539,131,49250,18333,56241,28408,4540,2530,2010,23868,6762,17106,28408,4540,23868
ACSSF,2019e1,nc,000,0094,0000049,77954,3631,1517,2114,74323,28248,46075,77954,3631,2009,902,1107,400,707,0,1622,171,429,69,360,1022,74323,31301,24938,5985,1673,4312,378,43022,25736,3664,899,2765,13622,77954,3631,1842,1789,74323,4137,70186,63757,1874,61883,9347,1388,7959,,,,2009,114,1895,,,,,,,1332,255,1077,58915,1874,57041,,,,62932,2609,1073,40,288,610,514,96,135,83,52,1536,469,123,129,217,0,1067,50,654,289,74,60323,50674,5130,10911,25866,23319,2547,8767,7903,864,9649,2572,410,1383,779,0,7077,520,4415,1748,394,85985,21122,88846,77954,3631,2032,1599,74323,14410,59913,77954,3631,74323
ACSSF,2019e1,nc,000,0094,0000050,419361,25784,8842,16942,393577,120194,273383,419361,25784,13655,3361,9932,1233,8699,362,12129,1367,2458,543,1915,8304,393577,131821,99630,31455,8252,23203,736,261756,110203,20837,6767,14070,130716,419361,25784,10427,15357,393577,20690,372887,286641,7069,279572,84524,16118,68406,2059,609,1450,26347,1155,25192,,,,12584,300,12284,7169,533,6636,271003,5317,265686,30841,2348,28493,279243,17118,4728,450,791,2678,2524,154,809,489,320,12390,1776,451,1259,66,0,10614,1703,5820,2043,1048,262125,209833,21323,48294,115457,108897,6560,24759,22931,1828,52292,15019,492,8745,4831,951,37273,1798,23302,10651,1522,84215,27181,89934,419361,25784,11811,13973,393577,65923,327654,419361,25784,393577
ACSSF,2019e1,nc,000,0094,0000051,48482,7291,2732,4559,41191,17921,23270,48482,7291,3320,1158,2162,345,1817,0,3971,876,1056,125,931,2039,41191,10555,7046,3509,941,2568,0,30636,12102,3081,783,2298,15453,48482,7291,4800,2491,41191,3716,37475,30499,2831,27668,16092,4144,11948,,,,,,,,,,391,245,146,,,,27382,2156,25226,3688,920,2768,30990,5252,2034,431,1182,380,279,101,41,41,0,3218,470,231,172,67,0,2748,957,1414,377,0,25738,19148,3141,6787,7603,6094,1509,1617,1454,163,6590,1724,94,1029,601,0,4866,584,2450,1553,279,44596,15581,50295,48482,7291,2626,4665,41191,11065,30126,48482,7291,41191
ACSSF,2019e1,nc,000,0094,0000052,28376,3659,911,2748,24717,12095,12622,28376,3659,1524,1104,291,0,291,129,2135,41,262,122,140,1832,24717,5528,4002,1526,197,1329,0,19189,8782,1401,270,1131,9006,28376,3659,1812,1847,24717,2093,22624,26740,3599,23141,,,,,,,,,,,,,,,,,,,25525,3543,21982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43290,22815,47928,28376,3659,2056,1603,24717,7981,16736,28376,3659,24717
ACSSF,2019e1,nc,000,0094,0000053,32384,6171,2003,4168,26213,11549,14664,32384,6171,2956,919,2037,38,1999,0,3215,308,171,33,138,2736,26213,6097,3724,2090,741,1349,283,20116,8519,1992,441,1551,9605,32384,6171,3608,2563,26213,4315,21898,16163,1093,15070,14000,4227,9773,,,,,,,,,,1696,692,1004,,,,15786,1013,14773,2073,772,1301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38830,14338,50676,32384,6171,2376,3795,26213,6035,20178,32384,6171,26213
ACSSF,2019e1,nc,000,0094,0000054,40340,4147,1809,2338,36193,12956,23237,40340,4147,1484,382,1102,168,934,0,2663,61,422,241,181,2180,36193,8249,5604,2537,648,1889,108,27944,7292,1502,491,1011,19150,40340,4147,2623,1524,36193,3716,32477,35109,2969,32140,4278,1118,3160,,,,,,,,,,,,,,,,33157,2765,30392,2199,204,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52339,15594,57255,40340,4147,1861,2286,36193,5409,30784,40340,4147,36193
ACSSF,2019e1,nc,000,0094,0000055,64728,1619,659,960,63109,19524,43585,64728,1619,957,468,489,445,44,0,662,139,146,0,146,377,63109,24601,21115,3486,820,2666,0,38508,18498,3299,1198,2101,16711,64728,1619,650,969,63109,2586,60523,44859,1071,43788,,,,,,,11233,230,11003,,,,,,,1189,169,1020,43378,1071,42307,3148,96,3052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106304,32101,107298,64728,1619,634,985,63109,8367,54742,64728,1619,63109
ACSSF,2019e1,nc,000,0094,0000056,342448,26429,9657,16772,316019,85520,230499,342448,26429,12850,2059,10423,1138,9285,368,13579,2159,3192,660,2532,8228,316019,86818,55852,30662,7684,22978,304,229201,71538,19729,5392,14337,137934,342448,26429,11015,15414,316019,25537,290482,175131,6357,168774,121968,16494,105474,,,,19321,798,18523,,,,16404,2159,14245,7547,516,7031,160250,4862,155388,33308,3645,29663,195614,17833,4218,593,1793,1184,784,400,648,224,424,13615,1798,102,980,716,0,11817,1941,7343,2255,278,177781,127390,10653,33421,68241,64422,3819,15075,14144,931,50391,13076,438,7968,3661,1009,37315,2553,20849,11620,2293,63483,22240,68704,342448,26429,9946,16483,316019,37965,278054,342448,26429,316019
ACSSF,2019e1,nc,000,0094,0000057,30660,2163,993,1170,28497,9631,18866,30660,2163,944,250,694,0,694,0,1219,91,120,0,120,1008,28497,10050,7921,2129,400,1729,0,18447,7974,1834,447,1387,8639,30660,2163,1257,906,28497,1305,27192,22462,1363,21099,4490,534,3956,,,,,,,,,,1470,194,1276,,,,21307,1221,20086,2745,217,2528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75578,18855,80162,30660,2163,976,1187,28497,4977,23520,30660,2163,28497
ACSSF,2019e1,nc,000,0094,0000058,114726,11836,4106,7730,102890,31394,71496,114726,11836,6039,1044,4895,231,4664,100,5797,1037,1679,603,1076,3081,102890,26360,17414,8804,3145,5659,142,76530,23262,6847,1835,5012,46421,114726,11836,6375,5461,102890,8822,94068,61102,3383,57719,43306,7830,35476,,,,4884,46,4838,,,,2520,347,2173,2546,230,2316,53776,2229,51547,10162,1501,8661,64982,8655,2081,488,820,687,687,0,86,86,0,6574,834,455,379,0,0,5740,627,4648,431,34,56327,40676,4675,8254,23715,23128,587,4032,3761,271,15651,4980,53,2276,2476,175,10671,545,4883,4009,1234,65534,18971,72885,114726,11836,5641,6195,102890,13163,89727,114726,11836,102890
ACSSF,2019e1,nc,000,0094,0000059,82087,14966,4648,10318,67121,19631,47490,82087,14966,7401,1969,5173,447,4726,259,7565,642,1551,585,966,5372,67121,17496,10621,6637,1500,5137,238,49625,16078,3953,876,3077,29594,82087,14966,7006,7960,67121,7973,59148,36572,4079,32493,36555,9457,27098,1019,255,764,2699,170,2529,,,,1401,295,1106,3608,710,2898,30903,3272,27631,8813,1678,7135,46624,9335,2611,311,592,1593,1477,116,115,46,69,6724,1032,239,530,198,65,5692,1266,3406,845,175,37289,26699,2937,8077,13957,13337,620,1728,1557,171,10590,2376,70,1415,723,168,8214,1193,4562,2249,210,43789,22160,49181,82087,14966,6176,8790,67121,16400,50721,82087,14966,67121
ACSSF,2019e1,nc,000,0094,0000060,27796,4784,1840,2944,23012,8278,14734,27796,4784,2005,551,1454,344,1110,0,2779,623,610,161,449,1546,23012,6994,5225,1518,569,949,251,16018,6503,1877,560,1317,7638,27796,4784,1750,3034,23012,1830,21182,16568,1867,14701,9344,2861,6483,,,,,,,,,,,,,,,,15251,1736,13515,2536,131,2405,18361,3238,1174,280,169,570,570,0,155,129,26,2064,505,125,380,0,0,1559,477,600,341,141,15123,11728,1187,2433,6386,5906,480,1722,1421,301,3395,1129,154,674,135,166,2266,395,801,612,458,49172,24700,59542,27796,4784,2717,2067,23012,6301,16711,27796,4784,23012
ACSSF,2019e1,nc,000,0094,0000061,118046,17461,5080,12381,100585,36225,64360,118046,17461,9478,1291,8123,374,7749,64,7983,1206,1320,335,985,5457,100585,27661,16247,10881,3714,7167,533,72924,23264,7088,1965,5123,42572,118046,17461,9506,7955,100585,12506,88079,56841,2353,54488,48477,13606,34871,,,,5100,488,4612,,,,3259,473,2786,3686,402,3284,52614,2073,50541,7580,715,6865,69420,11940,2497,429,1270,645,543,102,153,153,0,9443,709,190,519,0,0,8734,2569,4931,951,283,57480,39511,5970,9269,20161,19043,1118,4111,3573,538,17969,5679,777,3462,1305,135,12290,1305,7493,3290,202,49748,19385,57525,118046,17461,7161,10300,100585,18259,82326,118046,17461,100585
ACSSF,2019e1,nc,000,0094,0000062,37402,4625,1255,3370,32777,8408,24369,37402,4625,2945,458,2487,0,2487,0,1680,223,374,69,305,1083,32777,6906,4242,2608,264,2344,56,25871,6392,1331,143,1188,18148,37402,4625,2208,2417,32777,6045,26732,19852,700,19152,16004,3861,12143,,,,,,,,,,,,,,,,19604,700,18904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48169,25109,52946,37402,4625,1408,3217,32777,8979,23798,37402,4625,32777
ACSSF,2019e1,nc,000,0094,0000063,40877,6181,1983,4198,34696,13486,21210,40877,6181,3206,990,2216,202,2014,0,2975,103,570,207,363,2302,34696,9637,6758,2879,644,2235,0,25059,8770,3506,935,2571,12783,40877,6181,2709,3472,34696,2354,32342,22650,1870,20780,14749,3873,10876,,,,1982,344,1638,,,,,,,,,,21169,1278,19891,2512,656,1856,25792,3879,1093,103,426,564,564,0,0,0,0,2786,409,115,249,45,0,2377,594,1270,336,177,21913,15528,2521,4091,7333,6667,666,1583,1583,0,6385,1579,223,850,290,216,4806,305,1766,2290,445,48348,22766,57733,40877,6181,2533,3648,34696,7232,27464,40877,6181,34696
ACSSF,2019e1,nc,000,0094,0000064,21986,2989,396,2593,18997,3744,15253,,,,,,,,,,,,,,,,,,,,,,,,,,,,21986,2989,1048,1941,18997,1949,17048,14851,1222,13629,4787,573,4214,,,,,,,,,,,,,1723,1194,529,11903,1222,10681,3862,493,3369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46374,25905,48325,21986,2989,1339,1650,18997,6244,12753,21986,2989,18997
ACSSF,2019e1,nc,000,0094,0000065,188412,15467,5278,10189,172945,47702,125243,188412,15467,8324,1595,6447,445,6002,282,7143,736,899,159,740,5508,172945,45699,30464,14707,3604,11103,528,127246,39325,10675,3721,6954,77246,188412,15467,7105,8362,172945,11276,161669,117062,2686,114376,52444,11548,40896,1390,556,834,6041,211,5830,,,,7518,218,7300,3957,248,3709,109429,1536,107893,16473,1495,14978,104848,9677,2331,287,101,1840,1767,73,103,103,0,7346,604,0,604,0,0,6742,1068,3956,1136,582,95171,69789,7144,13984,41879,39014,2865,6782,6342,440,25382,7325,272,4853,1927,273,18057,1093,10289,5754,921,69333,26085,74286,188412,15467,7763,7704,172945,28706,144239,188412,15467,172945
ACSSF,2019e1,nc,000,0094,0000066,54673,6490,2218,4272,48183,19114,29069,54673,6490,2540,157,2273,475,1798,110,3950,616,576,94,482,2758,48183,8083,5075,3008,738,2270,0,40100,13036,2390,458,1932,24674,54673,6490,2961,3529,48183,6946,41237,43234,2839,40395,9020,3013,6007,,,,,,,,,,,,,1667,394,1273,41448,2777,38671,2358,285,2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48381,22030,51578,54673,6490,2454,4036,48183,10387,37796,54673,6490,48183
ACSSF,2019e1,nc,000,0094,0000067,94884,13624,4169,9455,81260,28078,53182,94884,13624,6513,1256,5232,65,5167,25,7111,729,1065,279,786,5317,81260,22822,12352,10470,2521,7949,0,58438,17973,4631,1039,3592,35834,94884,13624,7599,6025,81260,10202,71058,52658,4357,48301,36851,8553,28298,559,193,366,1690,99,1591,,,,,,,1608,329,1279,45011,3216,41795,9993,1393,8600,53708,8282,1985,89,1275,346,185,161,275,275,0,6297,344,55,289,0,0,5953,591,4038,1231,93,45426,30325,3808,7301,14999,14418,581,4217,4112,105,15101,3560,551,2302,591,116,11541,1644,6532,2359,1006,44576,20250,52029,94884,13624,5944,7680,81260,15910,65350,94884,13624,81260
ACSSF,2019e1,nc,000,0094,0000068,40340,4147,1809,2338,36193,12956,23237,40340,4147,1484,382,1102,168,934,0,2663,61,422,241,181,2180,36193,8249,5604,2537,648,1889,108,27944,7292,1502,491,1011,19150,40340,4147,2623,1524,36193,3716,32477,35109,2969,32140,4278,1118,3160,,,,,,,,,,,,,,,,33157,2765,30392,2199,204,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52339,15594,57255,40340,4147,1861,2286,36193,5409,30784,40340,4147,36193
ACSSF,2019e1,nc,000,0094,0000069,342448,26429,9657,16772,316019,85520,230499,342448,26429,12850,2059,10423,1138,9285,368,13579,2159,3192,660,2532,8228,316019,86818,55852,30662,7684,22978,304,229201,71538,19729,5392,14337,137934,342448,26429,11015,15414,316019,25537,290482,175131,6357,168774,121968,16494,105474,,,,19321,798,18523,,,,16404,2159,14245,7547,516,7031,160250,4862,155388,33308,3645,29663,195614,17833,4218,593,1793,1184,784,400,648,224,424,13615,1798,102,980,716,0,11817,1941,7343,2255,278,177781,127390,10653,33421,68241,64422,3819,15075,14144,931,50391,13076,438,7968,3661,1009,37315,2553,20849,11620,2293,63483,22240,68704,342448,26429,9946,16483,316019,37965,278054,342448,26429,316019
ACSSF,2019e1,nc,000,0094,0000070,30660,2163,993,1170,28497,9631,18866,30660,2163,944,250,694,0,694,0,1219,91,120,0,120,1008,28497,10050,7921,2129,400,1729,0,18447,7974,1834,447,1387,8639,30660,2163,1257,906,28497,1305,27192,22462,1363,21099,4490,534,3956,,,,,,,,,,1470,194,1276,,,,21307,1221,20086,2745,217,2528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75578,18855,80162,30660,2163,976,1187,28497,4977,23520,30660,2163,28497
ACSSF,2019e1,nc,000,0094,0000071,27796,4784,1840,2944,23012,8278,14734,27796,4784,2005,551,1454,344,1110,0,2779,623,610,161,449,1546,23012,6994,5225,1518,569,949,251,16018,6503,1877,560,1317,7638,27796,4784,1750,3034,23012,1830,21182,16568,1867,14701,9344,2861,6483,,,,,,,,,,,,,,,,15251,1736,13515,2536,131,2405,18361,3238,1174,280,169,570,570,0,155,129,26,2064,505,125,380,0,0,1559,477,600,341,141,15123,11728,1187,2433,6386,5906,480,1722,1421,301,3395,1129,154,674,135,166,2266,395,801,612,458,49172,24700,59542,27796,4784,2717,2067,23012,6301,16711,27796,4784,23012
ACSSF,2019e1,nc,000,0094,0000072,114540,11836,4106,7730,102704,31394,71310,114540,11836,6039,1044,4895,231,4664,100,5797,1037,1679,603,1076,3081,102704,26264,17318,8804,3145,5659,142,76440,23172,6847,1835,5012,46421,114540,11836,6375,5461,102704,8726,93978,61012,3383,57629,43306,7830,35476,,,,4788,46,4742,,,,2520,347,2173,2546,230,2316,53686,2229,51457,10162,1501,8661,64796,8655,2081,488,820,687,687,0,86,86,0,6574,834,455,379,0,0,5740,627,4648,431,34,56141,40490,4675,8158,23625,23038,587,4032,3761,271,15651,4980,53,2276,2476,175,10671,545,4883,4009,1234,65538,18971,72890,114540,11836,5641,6195,102704,13163,89541,114540,11836,102704
ACSSF,2019e1,nc,000,0094,0000073,82087,14966,4648,10318,67121,19631,47490,82087,14966,7401,1969,5173,447,4726,259,7565,642,1551,585,966,5372,67121,17496,10621,6637,1500,5137,238,49625,16078,3953,876,3077,29594,82087,14966,7006,7960,67121,7973,59148,36572,4079,32493,36555,9457,27098,1019,255,764,2699,170,2529,,,,1401,295,1106,3608,710,2898,30903,3272,27631,8813,1678,7135,46624,9335,2611,311,592,1593,1477,116,115,46,69,6724,1032,239,530,198,65,5692,1266,3406,845,175,37289,26699,2937,8077,13957,13337,620,1728,1557,171,10590,2376,70,1415,723,168,8214,1193,4562,2249,210,43789,22160,49181,82087,14966,6176,8790,67121,16400,50721,82087,14966,67121
ACSSF,2019e1,nc,000,0094,0000074,118046,17461,5080,12381,100585,36225,64360,118046,17461,9478,1291,8123,374,7749,64,7983,1206,1320,335,985,5457,100585,27661,16247,10881,3714,7167,533,72924,23264,7088,1965,5123,42572,118046,17461,9506,7955,100585,12506,88079,56841,2353,54488,48477,13606,34871,,,,5100,488,4612,,,,3259,473,2786,3686,402,3284,52614,2073,50541,7580,715,6865,69420,11940,2497,429,1270,645,543,102,153,153,0,9443,709,190,519,0,0,8734,2569,4931,951,283,57480,39511,5970,9269,20161,19043,1118,4111,3573,538,17969,5679,777,3462,1305,135,12290,1305,7493,3290,202,49748,19385,57525,118046,17461,7161,10300,100585,18259,82326,118046,17461,100585
ACSSF,2019e1,nc,000,0094,0000075,38885,6181,1983,4198,32704,13054,19650,38885,6181,3206,990,2216,202,2014,0,2975,103,570,207,363,2302,32704,9006,6216,2790,644,2146,0,23698,8527,3244,846,2398,11927,38885,6181,2709,3472,32704,2354,30350,21590,1870,19720,13930,3873,10057,,,,1982,344,1638,,,,,,,,,,20109,1278,18831,2512,656,1856,24656,3879,1093,103,426,564,564,0,0,0,0,2786,409,115,249,45,0,2377,594,1270,336,177,20777,14743,2521,4027,6792,6190,602,1403,1403,0,6034,1490,223,850,201,216,4544,305,1596,2198,445,47423,22766,57230,38885,6181,2533,3648,32704,7232,25472,38885,6181,32704
ACSSF,2019e1,nc,000,0094,0000076,37402,4625,1255,3370,32777,8408,24369,37402,4625,2945,458,2487,0,2487,0,1680,223,374,69,305,1083,32777,6906,4242,2608,264,2344,56,25871,6392,1331,143,1188,18148,37402,4625,2208,2417,32777,6045,26732,19852,700,19152,16004,3861,12143,,,,,,,,,,,,,,,,19604,700,18904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48169,25109,52946,37402,4625,1408,3217,32777,8979,23798,37402,4625,32777
ACSSF,2019e1,nc,000,0094,0000077,21986,2989,396,2593,18997,3744,15253,,,,,,,,,,,,,,,,,,,,,,,,,,,,21986,2989,1048,1941,18997,1949,17048,14851,1222,13629,4787,573,4214,,,,,,,,,,,,,1723,1194,529,11903,1222,10681,3862,493,3369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46374,25905,48325,21986,2989,1339,1650,18997,6244,12753,21986,2989,18997
ACSSF,2019e1,nc,000,0094,0000078,62848,1619,659,960,61229,18140,43089,62848,1619,957,468,489,445,44,0,662,139,146,0,146,377,61229,24497,21011,3486,820,2666,0,36732,17706,3299,1198,2101,15727,62848,1619,650,969,61229,2532,58697,43223,1071,42152,,,,,,,11233,230,11003,,,,,,,1014,169,845,41742,1071,40671,3148,96,3052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106760,32101,107871,62848,1619,634,985,61229,7792,53437,62848,1619,61229
ACSSF,2019e1,nc,000,0094,0000079,187511,15467,5278,10189,172044,47363,124681,187511,15467,8324,1595,6447,445,6002,282,7143,736,899,159,740,5508,172044,45624,30389,14707,3604,11103,528,126420,38700,10675,3721,6954,77045,187511,15467,7105,8362,172044,11276,160768,116604,2686,113918,52193,11548,40645,1390,556,834,5966,211,5755,,,,7518,218,7300,3840,248,3592,108971,1536,107435,16473,1495,14978,104148,9677,2331,287,101,1840,1767,73,103,103,0,7346,604,0,604,0,0,6742,1068,3956,1136,582,94471,69089,6884,13830,41593,38845,2748,6782,6342,440,25382,7325,272,4853,1927,273,18057,1093,10289,5754,921,69040,26085,73981,187511,15467,7763,7704,172044,28589,143455,187511,15467,172044
ACSSF,2019e1,nc,000,0094,0000080,54673,6490,2218,4272,48183,19114,29069,54673,6490,2540,157,2273,475,1798,110,3950,616,576,94,482,2758,48183,8083,5075,3008,738,2270,0,40100,13036,2390,458,1932,24674,54673,6490,2961,3529,48183,6946,41237,43234,2839,40395,9020,3013,6007,,,,,,,,,,,,,1667,394,1273,41448,2777,38671,2358,285,2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48381,22030,51578,54673,6490,2454,4036,48183,10387,37796,54673,6490,48183
ACSSF,2019e1,nc,000,0094,0000081,94884,13624,4169,9455,81260,28078,53182,94884,13624,6513,1256,5232,65,5167,25,7111,729,1065,279,786,5317,81260,22822,12352,10470,2521,7949,0,58438,17973,4631,1039,3592,35834,94884,13624,7599,6025,81260,10202,71058,52658,4357,48301,36851,8553,28298,559,193,366,1690,99,1591,,,,,,,1608,329,1279,45011,3216,41795,9993,1393,8600,53708,8282,1985,89,1275,346,185,161,275,275,0,6297,344,55,289,0,0,5953,591,4038,1231,93,45426,30325,3808,7301,14999,14418,581,4217,4112,105,15101,3560,551,2302,591,116,11541,1644,6532,2359,1006,44576,20250,52029,94884,13624,5944,7680,81260,15910,65350,94884,13624,81260
ACSSF,2019e1,nc,000,0094,0000082,305873,50728,20099,30629,255145,104210,150935,305873,50728,24354,4270,19904,1493,18411,180,26374,3530,5131,1209,3922,17713,255145,60524,36877,22597,6170,16427,1050,194621,70201,18594,4462,14132,105826,305873,50728,28380,22348,255145,28444,226701,148614,12132,136482,138560,35570,102990,1618,613,1005,4588,98,4490,,,,7318,1625,5693,4902,530,4372,137708,10303,127405,18414,3454,14960,181104,32835,7800,1835,2687,2718,2247,471,560,551,9,25035,2702,1489,1060,153,0,22333,4726,13974,3481,152,148269,107078,20205,25591,51011,47602,3409,10271,9401,870,41191,10632,742,5928,3752,210,30559,2988,15793,9884,1894,47469,17209,55484,305873,50728,23206,27522,255145,61978,193167,305873,50728,255145
ACSSF,2019e1,nc,000,0094,0000083,321361,27063,10854,16209,294298,109224,185074,321361,27063,13659,4043,9536,1871,7665,80,13404,1172,3531,795,2736,8701,294298,106338,79786,26103,7654,18449,449,187960,101944,13424,3958,9466,72592,321361,27063,12154,14909,294298,18595,275703,238598,11650,226948,62317,13687,48630,1565,184,1381,6732,362,6370,,,,7591,839,6752,4363,341,4022,226541,10353,216188,20530,2284,18246,239539,18282,5215,790,2338,1407,1089,318,680,566,114,13067,2666,529,1885,130,122,10401,1732,5790,2328,551,221257,181730,24172,46183,90358,84104,6254,21017,19076,1941,39527,11612,437,7139,3297,739,27915,2680,18121,5475,1639,75366,23712,81825,321361,27063,10968,16095,294298,63609,230689,321361,27063,294298
ACSSF,2019e1,nc,000,0094,0000084,296678,38139,13283,24856,258539,113670,144869,296678,38139,17872,5451,12056,1768,10288,365,20267,2728,4152,1738,2414,13387,258539,69102,51692,16229,3820,12409,1181,189437,92335,14183,3458,10725,82919,296678,38139,18393,19746,258539,20667,237872,224756,18305,206451,58845,16785,42060,961,221,740,2491,188,2303,,,,3458,102,3356,5904,2538,3366,212507,16799,195708,17131,2448,14683,198826,24387,8179,854,3275,2918,1871,1047,1132,910,222,16208,3506,539,2008,738,221,12702,4182,6192,2048,280,174439,144027,27592,38345,65608,60479,5129,12482,10649,1833,30412,7278,1854,3253,1809,362,23134,3684,11819,6055,1576,53545,20822,59264,296678,38139,19453,18686,258539,72387,186152,296678,38139,258539
