ACSSF,2019e1,nc,000,0107,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33190,50202,56410,59750,49658,62382,85691,59283,56466,35786,35417,50286,33036,45962,52449,66881,47253,19862,25642,51747,45675,65552,13779,19586,9569,26526,15890,35359,31019,26917,27188,49366,29834,34153,31690,26816,53320,28921,8950,4544,3768,776,1440,526,810,104,2431,310,290,1067,764,535,60,475,3167,89,1271,510,761,1103,606,98,3874,2063,1811,6729,103,4905,1721,6201,2608,1434,2159,24399,10100,3243,2017,1226,587,228,221,138,3544,479,390,2355,320,2726,1679,1047,5216,1834,302,288,14,1812,595,673,6753,3665,3088,74,0,74,0,2256,1186,605,465
ACSSF,2019e1,nc,000,0107,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32930,51665,60729,60591,61200,54316,47459,63879,48547,43892,37375,52159,50043,42076,55611,62262,27940,17210,23621,22993,16792,.,16267,27772,11673,30087,31207,27714,28522,23678,25528,45011,31693,32679,46761,26343,55279,29376,8671,4090,2728,1362,2320,1218,973,129,1410,460,199,441,310,851,512,339,5018,410,505,433,72,1774,1724,605,4030,2770,1260,5635,497,3165,1973,6022,2253,1148,2621,25903,10690,4643,3645,998,618,261,252,105,3350,992,152,1543,663,2079,1508,571,5528,1012,123,84,39,1982,767,1644,6640,2531,4109,512,68,369,75,2533,1696,260,577
ACSSF,2019e1,nc,000,0107,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36881,56456,68220,71853,65336,73855,74529,75177,49337,32453,46432,49375,31025,20166,60328,62200,31107,17470,30592,46461,51595,45421,8853,17817,18214,30942,31560,30437,44226,.,40277,46834,35760,35289,53750,30241,92550,49032,18205,9434,7453,1981,3951,2077,1708,166,2815,678,35,764,1338,2005,1957,48,4485,82,456,232,224,1821,1988,138,7406,5557,1849,8124,85,3467,4572,10812,5663,3111,2038,43518,16159,5800,3920,1880,892,702,76,114,6272,533,260,5076,403,3195,2195,1000,7570,2291,112,112,0,2732,1143,1292,14035,5012,9023,542,0,360,182,5212,4133,115,964
ACSSF,2019e1,nc,000,0107,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40593,49354,54327,55530,53577,75949,93986,73577,44031,44810,44762,60793,30350,48314,41671,51075,38408,22078,21711,42256,41591,45791,15292,23696,23560,33203,31168,34648,42212,18857,41721,54307,36839,42277,41162,26440,101502,51956,12612,5933,4432,1501,3222,2268,689,265,1683,278,516,671,218,1774,651,1123,7616,715,3405,1702,1703,1871,1517,108,7445,5813,1632,13268,533,8871,3864,11015,3455,3072,4488,49546,20424,6024,3947,2077,1511,774,237,500,7359,995,2200,4000,164,5530,3169,2361,9242,1558,272,197,75,3545,1846,2021,15960,6060,9900,644,156,0,488,3276,1979,213,1084
ACSSF,2019e1,nc,000,0107,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40794,63464,81266,83850,70083,49362,62278,82041,.,45373,55028,60256,45276,36324,57972,61948,56004,20167,22147,22083,21956,38466,18054,8200,14956,32287,31883,32832,50524,.,32140,62366,38481,40006,50547,37596,42843,22444,7042,4778,3765,1013,1018,844,174,0,988,200,101,342,345,258,258,0,2215,169,719,521,198,565,721,41,3380,2514,866,3485,0,1803,1682,6322,2567,1793,1962,20399,9337,3481,1727,1754,462,245,0,217,2281,301,250,1593,137,3113,1897,1216,3161,753,0,0,0,1203,357,848,5013,1828,3185,0,0,0,0,2888,1875,896,117
ACSSF,2019e1,nc,000,0107,0000036,71681,43230,7284,5075,4252,823,1754,894,763,97,394,0,0,159,235,61,61,0,7657,40,897,504,393,3136,3262,322,3373,1984,1389,18741,92,16231,2418,6175,2515,1179,2481,28451,7281,3816,2356,1460,825,723,21,81,1897,479,256,843,319,743,537,206,8280,1038,0,0,0,2976,3527,739,6857,3289,3568,1897,85,1751,61,4136,2364,448,1324,41318,63108,74078,81047,66970,78510,80454,70335,66607,41961,45133,81898,36608,43039,61480,66391,42541,22185,27358,40938,32055,57046,15906,20901,21578,35743,35968,35532,35018,15735,31530,42394,28342,27305,35454,24022,607305,306794,131790,70902,47479,23423,33305,23090,8886,1329,19951,2609,3865,7335,6142,7632,5628,2004,38051,1890,7534,5346,2188,14668,8911,5048,52909,37349,15560,40246,149,27453,12644,43798,11324,16005,16469,300511,141963,60995,30977,30018,14567,10729,2574,1264,42657,7724,3264,24846,6823,23744,17575,6169,55579,12051,3968,3171,797,17823,7533,14204,80737,34480,46257,2830,85,2252,493,19402,8709,4491,6202
ACSSF,2019e1,nc,000,0107,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32340,50155,52251,52278,52034,55236,42423,55785,48050,32052,41716,.,31706,14593,54769,59554,36516,15361,13411,46969,48460,32131,16554,19375,10420,27244,26786,27394,27488,22547,21717,40948,33400,25483,36124,31281,41846,20871,6768,2913,1347,1566,1585,531,979,75,1344,315,164,350,515,926,552,374,4163,450,641,526,115,1651,1026,395,1815,1371,444,4279,121,2669,1489,3846,1540,997,1309,20975,9512,3283,2070,1213,437,233,107,97,2981,951,0,1475,555,2811,2200,611,5121,1559,548,143,405,1879,191,944,4558,1781,2777,175,36,72,67,1609,579,265,765
ACSSF,2019e1,nc,000,0107,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33372,44224,49642,48859,52491,48813,58724,49235,.,27550,28703,53760,22997,35824,42005,45733,31866,18074,21240,37755,27374,44637,15232,16991,11667,26233,23010,26669,34805,21622,35445,44115,41758,43844,45358,18417,41515,22183,5844,3474,2421,1053,1303,364,939,0,885,473,123,246,43,182,182,0,2912,0,576,526,50,1091,1145,100,2312,1704,608,3734,112,1631,1991,7381,2683,3252,1446,19332,7395,2715,1931,784,718,193,0,525,2778,166,103,2321,188,1184,805,379,3431,1119,421,390,31,636,521,734,5646,2301,3345,382,376,6,0,2478,1881,77,520
ACSSF,2019e1,nc,000,0107,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33925,50879,60875,55616,69038,68092,79928,51700,41977,40683,39624,72500,40311,36111,52495,66073,34615,17107,17010,47500,46293,58676,13082,23428,21949,31012,30932,31152,31397,86186,27577,36386,21999,28190,16627,16730,118704,58104,22701,12185,9212,2973,4464,1948,1896,620,3943,547,751,1209,1436,2109,1772,337,9536,439,1625,1186,439,3996,2614,862,9545,7207,2338,8383,450,5019,2914,7939,3750,1910,2279,60600,30504,9015,5962,3053,3342,1208,726,1408,11315,1673,1137,7359,1146,6832,4695,2137,12737,2081,429,429,0,6736,1338,2153,14073,6271,7802,421,39,182,200,2865,1562,557,746
ACSSF,2019e1,nc,000,0107,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26587,45911,47264,47216,47373,50823,49164,51614,45750,34830,61737,53715,34451,7438,50506,80069,45995,17004,22387,36415,35018,41131,14811,14822,17335,23180,17064,26613,27695,47897,21613,35863,22339,25958,28864,7236,68223,34594,9052,4204,2543,1661,1802,412,1210,180,1964,189,141,1487,147,1082,241,841,6372,214,1188,335,853,2580,1830,560,3501,1671,1830,9961,323,5690,3948,5708,1495,2677,1536,33629,13556,4906,3923,983,752,197,240,315,5048,225,172,4186,465,2850,1239,1611,8350,1557,199,16,183,4363,1660,571,9443,4517,4926,955,0,541,414,1325,819,331,175
ACSSF,2019e1,nc,000,0107,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38672,56547,63025,68284,62163,72339,85129,118661,41415,44930,50000,105208,40167,50402,60896,71148,20557,19549,23201,56789,14742,57832,11707,38445,25166,25682,20280,30060,30709,.,27019,41663,26614,32224,20992,11201,74346,37254,22567,6896,4740,2156,5628,2599,1324,1705,7726,168,723,5325,1510,2317,2317,0,4169,75,966,324,642,1803,985,340,4345,2717,1628,2823,0,2137,686,3350,1371,551,1428,37092,21820,5705,3299,2406,3546,1475,93,1978,7405,812,346,4924,1323,5164,3770,1394,8140,1884,391,203,188,3155,305,2405,5352,2193,3159,350,108,204,38,1430,617,414,399
ACSSF,2019e1,nc,000,0107,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32659,51084,54305,52540,57809,62050,72740,65725,60909,39356,40255,58620,37255,30660,54431,62496,35629,22193,21149,42526,100643,41740,21619,35785,11025,29866,22373,33491,31197,.,31624,34679,30297,35914,31040,23326,86219,42425,14211,4534,3709,825,2512,841,1253,418,5190,760,609,2450,1371,1975,1219,756,10083,599,1669,459,1210,4446,2124,1245,6305,4504,1801,4270,0,2957,1313,7556,2268,1067,4221,43794,18570,5743,4239,1504,1035,337,0,698,5310,596,232,3733,749,6482,3997,2485,10607,4172,317,0,317,2957,1162,1999,11592,5649,5943,476,421,55,0,2549,1102,1025,422
ACSSF,2019e1,nc,000,0107,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31993,49612,55223,57804,50872,63410,62954,66377,.,33750,36563,60768,31875,7458,52192,66242,27129,16834,23866,30025,14129,44637,11028,27174,11070,27129,22656,34875,31815,21659,17489,45280,30148,29395,41271,24904,62678,34256,8450,5211,4613,598,1218,568,650,0,1481,513,324,537,107,540,399,141,4229,36,1040,704,336,626,1761,766,4431,3119,1312,5275,573,2479,2223,11871,6141,3348,2382,28422,8816,3621,1945,1676,460,273,131,56,2660,0,125,2294,241,2075,1177,898,5975,1370,377,222,155,2329,738,1161,8456,3471,4985,248,205,0,43,4927,3684,606,637
ACSSF,2019e1,nc,000,0107,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29322,44292,47793,48128,42148,41834,57091,41850,.,42082,42124,37015,43454,19158,45693,53442,40263,19337,18657,40580,30165,41241,13358,22007,15879,25843,18626,28092,29980,15149,31117,27302,27217,29806,38910,21516,47513,23815,4419,1944,1641,303,444,204,189,51,1294,362,81,795,56,737,538,199,3708,334,1187,281,906,312,1838,37,2207,1335,872,7239,409,4521,2309,6242,3139,1418,1685,23698,8660,2425,1480,945,451,153,260,38,3307,595,85,2521,106,2477,1511,966,6417,2240,253,41,212,2371,707,846,5603,2053,3550,164,164,0,0,2854,2196,152,506
ACSSF,2019e1,nc,000,0107,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30037,51627,55590,61542,27443,57329,.,73750,55972,40247,45863,.,36989,12326,54565,60654,35600,14403,25824,45684,29141,46530,14261,6315,12717,28280,30243,25294,35182,11433,35705,27468,30907,31165,41799,26382,40538,19877,3766,2076,1786,290,623,138,368,117,879,227,0,466,186,188,142,46,2748,335,1064,529,535,554,606,189,2117,1760,357,4712,178,2229,2305,6534,2026,2725,1783,20661,5193,1818,1041,777,263,45,62,156,1463,98,111,1126,128,1649,1105,544,5697,1003,43,0,43,1807,1829,1015,7040,2371,4669,98,0,98,0,2633,1537,181,915
ACSSF,2019e1,nc,000,0107,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35392,50371,52450,55535,44130,51524,53981,50134,30250,36210,36800,121204,27596,37428,55708,67323,30632,21935,16941,46108,45548,46338,18022,29464,26721,30194,21845,31696,31752,11260,32261,40359,32227,31772,51790,26724,65063,33916,8653,5180,4374,806,1240,414,826,0,1860,1073,108,335,344,373,292,81,4705,562,1232,474,758,1261,1257,393,2668,1621,1047,9981,811,5719,3451,7909,3579,2609,1721,31147,12753,4436,2991,1445,640,367,159,114,4565,1488,221,2225,631,3112,1738,1374,6522,2266,140,140,0,2948,185,983,7743,2939,4804,543,118,312,113,3586,2734,308,544
ACSSF,2019e1,nc,000,0107,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31680,46799,50591,52308,45526,52392,41813,60408,.,46218,66452,.,46220,45811,39063,46729,38639,24201,26141,24965,23813,61841,11731,35331,12492,31692,40320,27254,26548,.,28858,24811,30352,35539,45170,23203,26303,14019,3879,1827,1767,60,739,329,341,69,651,38,0,121,492,662,322,340,1421,160,328,34,294,194,693,46,1934,1237,697,3375,80,1477,1818,3410,2080,641,689,12284,3452,1041,661,380,68,0,0,68,793,106,13,560,114,1550,855,695,3230,1447,369,369,0,722,429,263,2664,1121,1543,333,0,70,263,2605,1584,364,657
ACSSF,2019e1,nc,000,0107,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30906,45749,50734,54728,46215,51069,51424,43261,.,30956,38947,.,25982,28690,50469,60701,29503,22590,25660,46955,49715,.,7228,20027,15854,24069,20181,26933,25226,4367,21128,45357,30486,27809,34149,25365,33336,16964,4155,2082,1599,483,773,444,226,103,851,356,0,363,132,449,259,190,2554,781,285,136,149,675,695,118,2331,1759,572,4187,236,2593,1358,3737,1468,1523,746,16372,7043,1921,1424,497,153,153,0,0,2968,326,49,2284,309,2001,924,1077,3445,1403,57,57,0,803,547,635,4383,1313,3070,48,0,0,48,1453,548,200,705
ACSSF,2019e1,nc,000,0107,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42163,62130,78365,81776,67694,99324,110008,77908,46097,40318,33077,87309,38301,48365,51696,60496,40938,18027,23863,47381,28110,55176,9256,22313,12969,34886,38189,31829,40908,47309,35204,51020,32197,35168,41195,29882,119702,64307,24680,15802,11847,3955,4892,3215,1623,54,2608,431,241,1091,845,1378,906,472,6405,535,1997,1034,963,1416,1923,534,10736,8059,2677,10454,326,5791,4337,12032,5441,2891,3700,55395,27849,11133,6773,4360,2660,1694,429,537,8673,602,568,6824,679,5383,3323,2060,8949,1651,378,235,143,3335,1590,1995,15593,6065,9528,210,0,194,16,2794,1947,194,653
ACSSF,2019e1,nc,000,0107,0000050,57310,33185,5573,3612,2451,1161,756,562,194,0,795,29,42,278,446,410,237,173,5815,0,410,254,156,2292,3078,35,4526,3246,1280,13142,98,9288,3756,4129,1828,1236,1065,24125,5797,2175,1178,997,769,222,173,374,2084,147,303,1252,382,769,714,55,8217,505,344,344,0,3095,3154,1119,7132,3029,4103,806,0,806,0,2173,1079,342,752,46871,70391,81621,90855,70667,91114,92411,94938,70006,45784,47400,76159,40535,49489,57815,73897,32428,21647,27100,50997,42966,54798,16605,21652,18866,35504,35019,35804,35360,15290,31974,37563,28428,35418,27719,21672,589553,311731,162933,72986,49972,23014,57335,35282,16169,5884,22007,3088,3641,9322,5956,10605,7730,2875,36558,2218,5952,3528,2424,13403,12045,2940,45940,32613,13327,33509,735,19696,13078,32791,10903,12215,9673,277822,155688,57193,31107,26086,20930,12056,3340,5534,48174,8096,4678,27350,8050,29391,20640,8751,41930,10989,2025,1306,719,12158,6451,10307,65420,29341,36079,2203,373,1303,527,12581,6582,2709,3290
ACSSF,2019e1,nc,000,0107,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30305,43066,50673,47196,55610,41629,58696,40276,51185,36161,33279,90082,33684,39351,50455,67470,37652,19553,19520,37645,31375,40488,13486,30254,6955,22628,17245,28842,32141,8722,32598,40733,25963,27133,28522,13924,48552,24516,6940,3329,2739,590,1445,109,1052,284,1627,497,62,954,114,539,185,354,3471,161,671,122,549,1744,879,16,1969,1714,255,5447,861,1892,2694,6689,2585,2106,1998,24036,6795,2421,1730,691,166,43,58,65,2033,283,59,1078,613,2175,1181,994,5875,2179,618,0,618,1008,1226,844,8411,4014,4397,124,84,40,0,2831,2172,390,269
ACSSF,2019e1,nc,000,0107,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31890,55206,53036,60521,41793,57333,85398,.,.,42588,57210,.,42549,12496,68134,71287,37880,22182,24885,46085,34401,.,10262,31281,18553,26933,27988,22282,26922,.,23975,32371,31216,37377,40585,25104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0107,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32118,44877,54894,70955,33169,47147,45668,39286,71930,40344,47648,.,40588,14753,50876,80565,44199,20633,31181,31965,35298,21610,11625,21445,10951,24575,23760,24746,45144,7141,45056,45825,31990,32276,37402,19721,35650,16396,4950,2729,2102,627,1052,270,596,186,892,529,0,251,112,277,178,99,2570,0,470,207,263,818,1246,36,2349,1151,1198,2784,247,1182,1355,3743,1978,557,1208,19254,7488,1985,1457,528,355,78,196,81,2983,103,93,2544,243,2165,1082,1083,3710,1096,236,236,0,1231,215,932,5290,2248,3042,112,112,0,0,2654,2031,129,494
ACSSF,2019e1,nc,000,0107,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30976,45816,49613,55995,16875,67697,59583,82375,60353,38372,43543,176332,39295,23772,75587,79541,36196,25136,24801,38809,.,.,21000,28349,25058,25690,26084,24873,27903,.,19782,42324,21578,21457,34665,14825,48560,24281,9436,2813,2322,491,2029,1275,644,110,3105,691,86,800,1528,1489,1264,225,5206,134,148,86,62,3347,1381,196,4117,2317,1800,2554,25,2275,254,2968,882,1064,1022,24279,10759,3937,2969,968,703,307,183,213,4445,1629,127,1773,916,1674,1391,283,6204,977,512,0,512,3454,341,920,5554,3331,2223,1048,0,184,864,714,401,255,58
ACSSF,2019e1,nc,000,0107,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60506,83580,97117,112141,78521,96472,98051,101678,65649,45536,45599,86620,41119,38770,72045,90038,40240,19925,15797,45273,31039,53585,12266,22778,21366,40318,41114,38867,26921,.,24641,35838,34207,36178,41747,14239,90195,49397,34264,14458,10083,4375,14340,9222,3061,2057,3753,282,470,1915,1086,1713,1383,330,3529,170,515,208,307,1417,1225,202,5490,3702,1788,2882,0,2250,632,3232,1356,1209,667,40798,27009,9224,5405,3819,5786,3628,597,1561,7254,1386,394,3931,1543,4745,3418,1327,4398,744,213,145,68,1877,399,1165,7753,3927,3826,0,0,0,0,1638,1060,221,357
ACSSF,2019e1,nc,000,0107,0000056,62335,36801,5615,4166,3343,823,994,465,432,97,394,0,0,159,235,61,61,0,6810,40,821,504,317,2866,3038,45,2664,1341,1323,16472,73,14544,1855,5240,1854,1102,2284,25534,6432,3513,2185,1328,762,681,0,81,1573,434,198,639,302,584,444,140,7359,425,0,0,0,2735,3527,672,5948,2963,2985,1897,85,1751,61,3898,2126,448,1324,40657,61870,68636,72235,66143,76280,78810,67898,65250,41969,41868,82293,37611,41727,61583,67274,45896,22346,27532,40219,29684,56476,16775,20599,22402,34725,34175,35094,35035,15587,31603,43186,26904,26803,32187,23723,488980,244383,102944,54089,35797,18292,26360,18495,7022,843,16810,2237,3505,6376,4692,5685,4058,1627,30775,1346,6024,4151,1873,11505,7779,4121,41415,28668,12747,32403,130,23477,8796,36846,9425,13426,13995,244597,113216,49392,25026,24366,12608,9066,2358,1184,33690,6306,2882,19104,5398,17526,12824,4702,46058,9333,2945,2484,461,14830,7243,11707,65612,28714,36898,2612,85,2170,357,17099,7500,4082,5517
ACSSF,2019e1,nc,000,0107,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40181,59395,57183,52342,58767,101213,110277,77168,31213,48623,75048,44711,50424,20545,80543,81285,51250,20538,26033,51875,43552,71931,15324,32481,15186,36390,36367,36404,40801,.,24466,43889,25456,31003,18859,14217,50533,26857,9106,4227,3014,1213,2517,1679,838,0,1371,278,98,635,360,991,941,50,5369,423,482,238,244,3280,866,318,3499,2854,645,5146,0,3330,1816,3737,1194,1519,1024,23676,11937,4043,2758,1285,1074,647,167,260,4230,1063,557,1656,954,2590,2246,344,4044,1070,39,39,0,1301,613,1021,6350,2596,3754,44,0,0,44,1301,728,240,333
ACSSF,2019e1,nc,000,0107,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40821,60737,66261,76311,61060,71909,81422,75960,61806,41330,51779,125393,31030,47113,65052,71520,38492,21774,27971,36616,21484,51489,16489,27417,19970,29406,18089,31936,35590,.,34767,44404,25647,26690,26258,14375,148858,72438,36631,13855,9437,4418,10516,5978,2174,2364,8456,1292,763,4980,1421,3804,3063,741,8336,818,446,270,176,3350,3319,403,10866,6157,4709,9280,70,6401,2809,7325,2868,3122,1335,76420,42916,15100,8501,6599,5168,1414,254,3500,13136,2278,1089,8569,1200,9512,6898,2614,13454,2372,352,257,95,3936,1927,4867,15492,6567,8925,1096,0,392,704,3462,1511,337,1614
ACSSF,2019e1,nc,000,0107,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28044,45089,60114,50942,70137,55969,54055,54630,97679,35904,36661,43557,37349,12120,50773,63997,37221,17158,24072,35390,21042,37332,15057,20726,12728,23944,18914,26825,30269,21483,28825,31336,26872,28399,31268,20362,79504,36613,8318,3561,2877,684,1665,715,566,384,2051,493,140,868,550,1041,623,418,8193,81,1705,895,810,3174,2295,938,4842,3419,1423,7113,147,3927,3039,8147,2930,2485,2732,42891,16318,3898,2314,1584,337,193,95,49,7828,1421,355,5222,830,4255,2324,1931,11200,2563,431,155,276,4350,1410,2446,10726,5135,5591,170,0,24,146,4477,2205,743,1529
ACSSF,2019e1,nc,000,0107,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31872,58315,79097,73433,82856,82905,60620,84437,86168,45414,39717,88801,41978,55370,63895,80179,30347,22787,24260,61689,55873,65547,16193,29755,19099,27326,19853,30402,29630,6423,22053,35531,30666,31689,31194,21998,36740,18485,4381,2175,1070,1105,1079,451,420,208,831,272,201,215,143,296,277,19,3428,554,630,133,497,995,846,403,3078,2263,815,2607,22,1085,1500,4991,2648,1158,1185,18255,6932,1657,1071,586,401,340,0,61,2969,559,202,2097,111,1905,1421,484,3920,1219,162,88,74,1358,477,704,3777,1471,2306,417,159,0,258,3209,1434,848,927
ACSSF,2019e1,nc,000,0107,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32831,51928,60342,61127,54986,61479,52578,80804,61736,41478,40503,59550,42077,33165,61239,67056,50174,16100,23719,22273,15729,70625,13230,21023,8742,29330,25487,31518,36063,16046,35423,40938,24744,23024,24247,27334,145286,68889,23342,11457,7794,3663,4853,2854,1775,224,5000,1348,497,2339,816,2032,1361,671,11472,469,1025,740,285,6163,2851,964,7932,4955,2977,8554,285,4948,3321,17589,5026,5232,7331,76397,31920,9377,5572,3805,1865,1107,308,450,13992,1616,825,9655,1896,6686,4626,2060,13379,3708,337,91,246,4489,1914,2931,23163,11071,12092,773,0,511,262,7162,4883,773,1506
ACSSF,2019e1,nc,000,0107,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30540,46042,51086,50019,58722,50398,84189,31799,46907,32198,46911,58471,31579,22239,55599,61653,31085,21760,21248,41801,.,.,21994,27448,10473,29184,22481,32125,23968,.,120655,7252,24755,32150,11990,23393,46576,21648,7059,1749,1654,95,926,417,430,79,3279,182,562,1607,928,1105,835,270,6344,528,994,304,690,3282,752,788,4261,3076,1185,1010,0,493,517,2974,750,309,1915,24928,10119,2431,1805,626,873,246,0,627,2477,289,102,1627,459,4338,2817,1521,6938,2385,0,0,0,2777,788,988,6149,3462,2687,0,0,0,0,1722,380,972,370
ACSSF,2019e1,nc,000,0107,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31116,50818,55598,61591,50266,73088,75597,67020,71051,44423,34123,44701,41435,61250,42394,62873,36422,17932,22913,28552,27798,66173,17966,21457,10931,30690,26382,31849,33103,.,25922,37259,24414,23618,28151,24868,51019,25313,7465,3275,2190,1085,1973,763,1021,189,1654,298,130,582,644,563,461,102,3202,171,730,538,192,1275,313,713,4640,2305,2335,3147,61,1195,1891,6859,2980,1870,2009,25706,9767,2771,1271,1500,305,161,100,44,4313,474,151,2626,1062,2378,1662,716,5354,1216,0,0,0,2217,1329,592,7121,3044,4077,25,0,25,0,3439,1932,693,814
ACSSF,2019e1,nc,000,0107,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25701,52385,48247,49304,43263,64401,.,.,.,52961,.,.,50321,.,80003,80898,.,17680,34152,32314,.,31858,15358,15708,26250,22836,15845,27210,35062,.,22563,35985,16935,16099,25796,13906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0107,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42179,62022,69435,74210,66137,73742,71903,79127,61159,45350,45804,79370,32575,52444,56828,77752,30657,23168,35316,50511,33624,65556,18303,23413,20534,35516,31472,38649,32042,15127,30943,36698,26456,31552,25654,22100,255451,131373,61614,27240,17512,9728,18529,11139,5148,2242,10359,1310,2483,3772,2794,5486,3401,2085,16760,1001,2468,1945,523,6500,5949,842,20627,13706,6921,16227,152,9584,6491,16145,4861,6189,5095,124078,64382,25354,13333,12021,7159,4172,745,2242,21435,3898,1911,11384,4242,10434,7087,3347,20995,6024,1377,796,581,5479,2794,5321,31089,15466,15623,1124,332,663,129,6488,3579,2049,860
