ACSSF,2019m1,nc,000,0114,0000021,5017,19852,19852,.,17466,36714,159955,1760,2506,2277,134744,.,88381,21997,39942,16415,13960,.,6597,14271,20083,18788,4528,30367,12770,43402,40368,12630,.,.,.,18647,42576,177785,14481,2506,2277,134744,.,22962,45969,.,28178,22013,.,23752,24324,46502,28125,.,.,.,28359,53255,7832,.,.,.,.,74369,.,2610,.,.,.,.,52621,74935,33312,19137,21307,.,28598,13768,16185,28253,772,31315,.,16733,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0114,0000022,3827,.,.,.,6480,9230,36152,7127,3886,3262,7032,123072,8479,14294,28508,13614,39626,.,19035,7567,3450,3044,2298,.,3658,18805,20699,6603,.,.,.,5885,11599,92777,2899,6107,28347,22511,123072,33432,53645,60104,23469,61526,.,12023,18589,89489,29279,83198,.,93820,27587,65099,5931,.,.,.,107546,21923,47830,2762,3717,3428,.,.,9692,8040,.,27596,25079,.,27973,4124,5726,1942,1874,.,109,1740,10879,2376,1644,216,216,216,677,1350,378,804,464,316,324,161,267,115,256,711,271,216,665,416,316,300,710,24,708,206,648,1403,307,307,216,161,964,165,513,1248,1238,167,216,178,132,108,545,240,216,616,1548,558,1399,334,299,253,528,472
ACSSF,2019m1,nc,000,0114,0000023,4889,56750,28539,49107,4514,12749,28272,18526,5591,11358,35139,24716,37275,72157,52425,47210,35604,.,133652,7822,6642,15505,9150,4756,8985,21006,12181,5819,56750,28539,49107,7640,12506,27384,24764,35865,40678,.,.,64485,129597,.,87095,19508,.,193171,19251,12833,9702,18886,4756,30173,24110,14569,9721,.,.,.,.,5111,.,41932,6309,9331,.,.,69162,102976,77841,28786,735,.,45820,13276,5407,17150,13824,.,13824,24818,49023,2334,1748,656,267,591,994,799,260,454,556,553,66,271,280,271,68,871,247,216,843,760,417,618,933,402,797,597,583,1460,216,216,216,260,541,615,707,377,362,97,76,337,193,242,675,652,216,191,1211,494,1145,671,216,671,238,478
ACSSF,2019m1,nc,000,0114,0000024,1219,11138,11138,.,5963,4949,3851,1996,11081,8354,7727,33623,4340,4914,15386,6150,9978,.,9127,2083,3989,2307,4794,8016,5622,2344,7072,2076,11138,11138,.,7642,7321,4275,7635,13188,12584,17708,21698,18535,22916,23735,10009,23157,.,12539,10108,10810,9564,2752,.,2615,5240,20743,2038,.,.,.,4568,6344,25526,2241,16992,8388,6302,21726,4604,4940,22617,3925,6097,.,2740,2135,4395,1832,4323,3088,3483,6190,11625,3507,2334,276,276,216,1129,1146,600,1131,904,822,296,526,641,287,603,1060,842,216,827,1152,820,812,829,144,818,583,894,2503,216,216,216,384,785,234,1046,472,446,183,237,605,517,353,806,616,53,560,1963,941,1759,1071,516,974,652,893
ACSSF,2019m1,nc,000,0114,0000025,1348,.,.,.,7480,4834,38448,7052,13314,12598,25136,33148,12360,8558,26530,4949,11700,.,4570,3311,5889,5335,3800,102725,2508,9882,6224,3823,.,.,.,7369,5469,41309,9230,17482,19756,46422,37877,10433,59022,21138,17318,53600,.,9868,7186,8191,16893,38636,102725,9279,9685,11267,1295,.,.,.,21470,5851,18146,2944,24283,30113,.,.,18989,29666,36016,4272,9743,.,4205,2782,7474,6053,5512,.,5512,6246,14423,2913,1980,212,212,216,1341,1885,635,729,1207,1141,334,669,424,413,307,1109,733,216,781,745,604,421,625,471,401,910,443,2042,216,216,216,116,1210,368,858,371,355,123,57,557,465,257,827,659,216,459,1571,875,1286,897,216,897,802,407
ACSSF,2019m1,nc,000,0114,0000026,1411,.,.,.,5525,20175,19374,12771,10861,16573,25304,20244,18920,17541,31099,6982,14962,8784,8144,4509,4859,6914,8851,21833,12085,10737,15872,1619,.,.,.,6042,27902,25592,8125,19871,33096,25304,14562,25844,22286,77545,11118,14949,.,7895,6764,11379,6961,10206,39146,11515,8953,18094,3647,.,.,.,8552,28952,19895,8325,14900,14900,.,57097,7229,6025,39843,18613,32195,8784,31296,3327,5005,7835,19858,18878,25250,9441,21869,5085,3715,130,130,216,1872,1513,597,1303,752,609,405,443,974,907,416,2126,1825,216,1005,2109,1453,1746,1363,371,1389,717,901,2911,216,216,216,217,1054,522,1791,763,763,216,424,1347,1207,625,1742,1525,290,811,3021,1957,2378,1187,269,1151,1680,718
ACSSF,2019m1,nc,000,0114,0000027,2774,39941,14359,.,5830,3678,5799,6934,9005,7860,28515,15446,4232,5988,6589,6365,15789,57581,9513,2827,3198,4637,7180,8954,4463,6864,3857,2852,39941,14359,.,3344,9156,12151,16099,10937,13419,28242,76642,21103,35952,14778,16004,16122,.,25803,3352,4253,14639,8013,10144,7184,8603,3529,1893,.,.,.,2048,4323,2016,10439,17123,17732,.,695,4087,3315,6731,9519,12586,715678,10570,4256,4037,6931,14898,39528,12093,12992,24669,5576,3387,253,219,126,1426,1758,627,1850,1697,1418,971,358,938,941,250,1718,1033,106,1334,1498,897,1244,1174,421,1121,702,1089,3688,216,216,216,760,1781,432,1129,609,608,51,439,1619,1379,791,903,731,121,635,2784,2056,2519,1033,207,1021,928,1000
ACSSF,2019m1,nc,000,0114,0000028,9177,.,.,.,19355,13720,103564,8918,43737,21915,1694,10840,91080,59295,72617,17823,27261,.,12320,5494,10222,9018,7084,39158,6219,76993,11176,6916,.,.,.,19675,33503,80542,13013,48039,51588,.,23329,185795,87567,197983,31158,72982,.,15416,7411,1845,14805,67282,.,.,5750,13722,5268,.,.,.,.,12248,.,13149,55963,.,.,.,87326,75852,100492,27200,33854,.,.,6861,14199,6008,8941,.,8468,.,29327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0114,0000029,2753,28857,16313,.,7186,3920,2581,3821,17468,12518,17211,5533,13517,12147,16168,8004,6981,47208,11123,4380,2601,6502,9100,7122,6998,5121,14004,3653,28857,16313,.,8703,7088,9019,10208,12372,19501,13922,3654,11375,21671,18725,8928,31388,.,13544,9489,14793,16848,9329,18344,13777,9331,13415,2537,.,.,.,9222,7401,19755,2682,13279,12941,36302,46400,13107,14945,50886,18453,15515,47208,15656,6271,2653,6178,14021,5201,15811,8045,13260,2900,1982,227,218,65,1192,1606,581,797,975,866,425,625,748,521,509,979,592,216,842,1086,433,980,685,217,628,768,645,2063,216,216,216,411,1167,661,633,703,693,188,293,754,748,218,937,758,162,535,1670,828,1532,694,289,635,773,615
ACSSF,2019m1,nc,000,0114,0000030,2782,1477,1477,.,3986,5383,13586,4617,10363,12084,30371,6544,12830,3605,9821,7432,8852,66706,2365,2696,2562,6077,8351,3937,4449,5096,8164,3138,1477,1477,.,3716,13037,4107,7414,11308,13078,40280,5990,20682,15747,44867,7375,15834,68744,8773,6368,6557,12081,15947,173810,11408,4233,7415,1463,.,.,.,17885,11094,16884,5785,16647,18317,.,5754,1534,2239,15707,11383,11493,.,3317,4615,2891,2590,9129,9555,5077,9937,13593,6196,4580,347,347,216,2055,2451,1197,2291,1894,1840,502,996,1274,1143,544,1743,1240,300,1212,1917,1175,1431,1546,541,1397,1012,786,4115,216,216,216,721,1761,1346,1851,977,975,77,1143,1784,1579,902,1545,1128,14,958,3008,1986,2389,1625,867,1340,756,989
