ACSSF,2019e1,nc,000,0177,0000051,48482,42745,34311,1285,39531,4681,27674,481,508,0,5737,48482,41547,0,41547,37548,6565,33177,3374,2952,391,34,429,6506,48482,42745,0,41150,1595,5737,48482,4183,0,1975,2208,4977,0,3260,1717,8602,0,7082,1520,9543,0,9010,533,8380,0,7764,616,12797,0,12456,341,120396,29014,27624,0,26783,841,1390,71039,67286,0,65044,2242,3753,20343,15512,0,14428,1084,4831,78999,10922,9114,0,7836,1278,1808,53777,47304,0,45876,1428,6473,14300,13997,0,13780,217,303,89888,50480,48325,46689,0,45069,1620,1636,2155,1851,0,1851,0,304,39408,32764,0,31058,1706,6644,120396,110422,0,106255,90616,82698,7918,15639,4167,9974,77070,72523,0,69540,2983,4547,37835,32408,0,32023,385,5427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63489,59403,0,57831,1572,4086,,,,,,,48482,42745,34311,1285,41460,8434,5737,48482,41547,0,33177,2952,106,429,6506
ACSSF,2019e1,nc,000,0177,0000052,28376,24036,19397,2172,20854,3079,14790,422,334,41,4340,28376,22676,346,22330,13372,2689,19188,8764,970,137,0,843,4857,28376,24036,346,21530,2160,4340,28376,2226,74,1182,970,3401,50,1883,1468,5600,140,4068,1392,4363,0,3286,1077,4636,82,4196,358,8150,0,7715,435,67505,12950,12771,0,12462,309,179,39491,36789,246,34372,2171,2702,15064,11503,159,10065,1279,3561,48535,8294,5970,0,4916,1054,2324,32008,28428,405,26041,1982,3580,8233,8070,0,7960,110,163,55786,31252,29762,28301,82,26885,1334,1461,1490,1490,59,1431,0,0,24534,19732,264,17352,2116,4802,67505,61063,405,56899,50090,27009,23081,6809,3759,6442,62082,56649,405,52562,3682,5433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58673,53240,405,49346,3489,5433,,,,,,,28376,24036,19397,2172,21864,4639,4340,28376,22676,346,19188,970,0,843,4857
ACSSF,2019e1,nc,000,0177,0000053,32384,25961,20215,1232,23625,3655,14332,240,1343,0,6423,32384,24050,0,24050,21294,4566,19056,2572,1125,132,0,1473,6861,32384,25961,0,22781,3180,6423,32384,4371,0,1887,2484,5084,0,2829,2255,5275,0,3643,1632,4227,0,2997,1230,4228,0,3781,447,9199,0,8913,286,80313,18523,17316,0,13660,3656,1207,47156,43302,0,40425,2877,3854,14634,9841,0,8336,1505,4793,55054,9987,6802,0,5319,1483,3185,34485,29572,0,27189,2383,4913,10582,10150,0,9999,151,432,63340,39036,35623,33989,0,32144,1845,1634,3413,3110,0,3034,76,303,24304,17594,0,15133,2461,6710,80313,70459,0,62421,53801,48280,5521,8620,8038,9854,39627,37153,0,34977,2176,2474,32344,25120,0,21023,4097,7224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37450,34976,0,33369,1607,2474,,,,,,,32384,25961,20215,1232,24729,5746,6423,32384,24050,0,19056,1125,21,1473,6861
ACSSF,2019e1,nc,000,0177,0000054,40340,35910,29401,1213,33714,3749,22232,296,640,0,4430,40340,34368,103,34265,31006,5239,28336,3037,1298,44,0,505,5467,40340,35910,103,34165,1642,4430,40340,2721,0,1601,1120,4433,0,2351,2082,7750,103,5853,1794,4279,0,4116,163,8163,0,7867,296,12994,0,12477,517,89461,18462,16866,0,16189,677,1596,56314,52761,0,51269,1492,3553,14685,11769,103,11043,623,2916,64901,4909,2072,0,1793,279,2837,27604,24384,103,23420,861,3220,32388,32068,0,31671,397,320,72559,49048,47892,46606,0,45312,1294,1286,1156,1064,0,1064,0,92,23511,18420,103,17452,865,5091,89461,81396,103,78501,66538,59998,6540,11963,2792,8065,73760,67541,103,65197,2241,6219,11596,9750,0,9353,397,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67995,63493,103,62271,1119,4502,,,,,,,40340,35910,29401,1213,34697,6509,4430,40340,34368,103,28336,1298,117,505,5467
ACSSF,2019e1,nc,000,0177,0000055,64728,63936,60783,1146,61637,1373,49826,161,1833,0,792,64728,62294,0,62294,58916,3163,57585,3003,3208,179,0,1362,1072,64728,63936,0,62214,1722,792,64728,1796,0,1755,41,1908,0,1305,603,4161,0,3823,338,4538,0,4022,516,9713,0,8955,758,42612,0,42434,178,170861,43080,42996,0,41431,1565,84,106514,105923,0,103733,2190,591,21267,20758,0,20107,651,509,,,,,,,,,,,,,,,,,,,,134004,92916,90195,89594,0,88194,1400,601,2721,2721,0,2657,64,0,41088,40505,0,38871,1634,583,170861,169677,0,165271,158625,151371,7254,6646,4406,1184,112719,111815,0,109401,2414,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107158,106294,0,104127,2167,864,,,,,,,64728,63936,60783,1146,62790,3153,792,64728,62294,0,57585,3208,408,1362,1072
ACSSF,2019e1,nc,000,0177,0000056,342448,325950,273329,7030,313363,34985,219231,2261,3806,46,16498,342448,310106,163,309943,255400,34442,267048,48385,12881,652,4136,5125,27217,342448,325950,163,308147,17640,16498,342448,16928,0,12042,4886,23660,0,15759,7901,41929,0,34848,7081,48089,82,44055,3952,65079,0,61931,3148,146763,81,141308,5374,872037,207517,203469,0,193549,9920,4048,572056,555876,0,530530,25346,16180,92464,83693,327,78508,4858,8771,590932,61397,51121,0,45057,6064,10276,261971,251226,0,236737,14489,10745,267564,265016,327,258951,5738,2548,685758,501961,484339,473327,0,455611,17716,11012,17622,16739,0,15733,1006,883,183797,170534,327,158418,11789,13263,872037,843038,327,802587,714485,589871,124614,88102,40124,28999,409497,398952,327,386234,12391,10545,307048,296668,0,278041,18627,10380,,,,,,,54527,54065,0,52312,1753,462,,,,,,,68650,61446,0,55333,6113,7204,,,,,,,353229,346302,327,338211,7764,6927,132426,121303,0,109694,11609,11123,342448,325950,273329,7030,318920,52621,16498,342448,310106,163,267048,12881,5127,5125,27217
ACSSF,2019e1,nc,000,0177,0000057,30660,29515,25697,1133,27885,2181,20257,243,336,0,1145,30660,27731,0,27731,21979,2024,24625,4813,1849,841,0,689,2240,30660,29515,0,27620,1895,1145,30660,1861,0,1245,616,1427,0,1172,255,2741,0,2168,573,3764,0,3343,421,5293,0,4684,609,15574,0,15119,455,94889,24824,24707,0,24250,457,117,59407,58400,0,55788,2612,1007,10658,9660,0,8998,662,998,60085,5830,5011,0,4615,396,819,29225,28276,0,26488,1788,949,25030,24793,0,23903,890,237,73164,52449,50468,49925,0,47873,2052,543,1981,1981,0,1930,51,0,20715,19253,0,17882,1371,1462,94889,92767,0,89036,84586,68620,15966,4450,3731,2122,62550,61911,0,60016,1895,639,15809,14689,0,13703,986,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57537,56898,0,55003,1895,639,,,,,,,30660,29515,25697,1133,28382,3818,1145,30660,27731,0,24625,1849,132,689,2240
ACSSF,2019e1,nc,000,0177,0000058,114726,109451,91806,3531,103313,13066,69204,776,2884,58,5275,114726,103964,0,103964,96682,11803,89808,6982,5822,0,0,4049,6713,114726,109451,0,102676,6775,5275,114726,6865,0,5087,1778,8018,0,6555,1463,14509,0,12353,2156,14503,0,12741,1762,20219,0,18165,2054,50612,0,49063,1549,267105,57522,57135,0,54338,2797,387,176257,171459,0,162670,8789,4798,33326,29894,0,27406,2488,3432,187498,19285,17276,0,15562,1714,2009,70951,66034,0,60746,5288,4917,97262,96619,0,93081,3538,643,213395,152700,147564,145431,0,138301,7130,2133,5136,5036,0,4710,326,100,60695,54698,0,50877,3821,5997,267105,258488,0,244414,214148,202160,11988,30266,14074,8617,134424,131279,0,124398,6881,3145,100906,95571,0,89524,6047,5335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108030,105577,0,99638,5939,2453,35440,34748,0,32776,1972,692,114726,109451,91806,3531,105920,17645,5275,114726,103964,0,89808,5822,774,4049,6713
ACSSF,2019e1,nc,000,0177,0000059,82087,75344,60182,2548,71079,9672,48410,524,4964,0,6743,82087,72579,116,72463,67650,9616,61180,4484,3023,183,0,1604,7904,82087,75344,116,71082,4146,6743,82087,7844,60,4870,2914,8496,56,6387,2053,15313,0,13394,1919,15429,0,14118,1311,14275,0,13446,829,20730,0,20248,482,196551,51353,50397,0,48210,2187,956,121467,116602,0,111701,4901,4865,23731,19317,116,18383,818,4414,124352,10407,8045,0,7586,459,2362,80278,74236,116,70438,3682,6042,33667,32953,0,31866,1087,714,135800,85403,78648,75994,0,73266,2728,2654,6755,6435,0,6099,336,320,50397,44184,116,41384,2684,6213,196551,186316,116,178294,158773,150242,8531,19521,7906,10235,83755,80521,116,78222,2183,3234,83652,77361,0,73194,4167,6291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68425,66027,116,63873,2038,2398,25836,24856,0,24085,771,980,82087,75344,60182,2548,72796,15162,6743,82087,72579,116,61180,3023,387,1604,7904
ACSSF,2019e1,nc,000,0177,0000060,27796,26354,20214,1268,24374,4547,14674,177,179,0,1442,27796,22513,38,22475,19982,2264,18944,1929,1716,564,0,414,4869,27796,26354,38,22401,3915,1442,27796,1589,0,489,1100,3046,0,1553,1493,3666,38,2753,875,5871,0,5064,807,4206,0,3555,651,9418,0,9061,357,75573,18792,18792,0,16706,2086,0,45446,44798,0,38438,6360,648,11335,10246,38,9136,1072,1089,50063,7107,6303,0,4189,2114,804,29187,28400,38,24666,3696,787,13769,13623,0,13349,274,146,59484,39015,36568,36360,0,32189,4171,208,2447,2396,0,1335,1061,51,20469,18991,38,16753,2200,1478,75573,73836,38,64280,58287,52725,5562,5993,9518,1737,42405,41405,38,38100,3267,1000,24924,24238,0,19503,4735,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37551,36551,38,34076,2437,1000,,,,,,,27796,26354,20214,1268,25086,6140,1442,27796,22513,38,18944,1716,35,414,4869
ACSSF,2019e1,nc,000,0177,0000061,118046,106209,89622,3587,99881,11299,67339,578,1654,0,11837,118046,96826,0,96826,88594,9254,85521,7397,5797,325,37,5456,15764,118046,106209,0,95583,10626,11837,118046,11314,0,6681,4633,11811,0,8689,3122,17685,0,12772,4913,18459,0,14696,3763,19852,0,17406,2446,38925,0,36582,2343,279524,65226,60755,0,56175,4580,4471,175267,164288,0,149020,15268,10979,39031,32652,0,29425,3227,6379,188736,20687,15414,0,12649,2765,5273,93849,86066,0,78329,7737,7783,74200,71483,0,67870,3613,2717,219735,147086,139503,133479,0,122838,10641,6024,7583,7091,0,6860,231,492,72649,61807,0,53835,7972,10842,279524,257695,0,234620,212219,197893,14326,22401,23075,21829,121679,116795,0,107162,9633,4884,117395,103975,0,92415,11560,13420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107956,103887,0,97618,6269,4069,26532,25025,0,20577,4448,1507,118046,106209,89622,3587,102622,16587,11837,118046,96826,0,85521,5797,388,5456,15764
ACSSF,2019e1,nc,000,0177,0000062,37402,35022,28612,509,34142,4819,21728,202,353,0,2380,37402,32493,0,32493,30005,9294,23005,2488,874,0,0,1746,3163,37402,35022,0,32356,2666,2380,37402,3417,0,2698,719,4623,0,3645,978,5364,0,4242,1122,5590,0,4640,950,8139,0,7634,505,10269,0,9634,635,86668,16209,16103,0,16103,0,106,60682,59770,0,54490,5280,912,9777,7378,0,7075,303,2399,51618,4102,3304,0,3151,153,798,29233,27509,0,25335,2174,1724,18283,17494,0,17094,400,789,71863,49482,46559,46300,0,42224,4076,259,2923,2724,0,2626,98,199,22381,19528,0,18119,1409,2853,86668,83251,0,77668,58318,52707,5611,19350,5583,3417,40948,39862,0,38166,1696,1086,37390,35059,0,31548,3511,2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40276,39190,0,37494,1696,1086,,,,,,,37402,35022,28612,509,34513,6410,2380,37402,32493,0,23005,874,0,1746,3163
ACSSF,2019e1,nc,000,0177,0000063,40877,38096,30290,1194,35272,4765,22556,707,498,0,2781,40877,36045,0,36045,33147,6503,29190,2850,1431,48,0,1072,3760,40877,38096,0,35865,2231,2781,40877,1919,0,1392,527,3777,0,1969,1808,8382,0,7331,1051,7133,0,6413,720,6968,0,6701,267,12698,0,12239,459,107081,26519,26133,0,25874,259,386,63882,61785,0,59297,2488,2097,16680,13655,0,12634,1021,3025,71319,10640,8729,0,8284,445,1911,36289,33722,0,31677,2045,2567,24390,23843,0,23530,313,547,83106,52249,50001,48606,0,46937,1669,1395,2248,2248,0,2199,49,0,30857,26942,0,25005,1937,3915,107081,101573,0,97805,80129,72528,7601,17676,3768,5508,54199,52110,0,50187,1923,2089,37754,34864,0,33091,1773,2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47603,45514,0,44095,1419,2089,,,,,,,40877,38096,30290,1194,36902,7806,2781,40877,36045,0,29190,1431,235,1072,3760
ACSSF,2019e1,nc,000,0177,0000064,21986,21491,17251,255,20681,3053,12851,399,48,0,495,21986,20201,0,20201,16562,1830,18272,3639,618,0,0,887,898,21986,21491,0,20201,1290,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54759,53505,0,51055,47264,38082,9182,3791,2450,1254,36101,35136,0,33820,1316,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26956,26699,0,25859,840,257,,,,,,,21986,21491,17251,255,21236,4240,495,21986,20201,0,18272,618,259,887,898
ACSSF,2019e1,nc,000,0177,0000065,188412,181608,157124,5250,173400,17347,122393,670,2409,0,6804,188412,173235,779,172456,161315,18983,146307,9889,8998,766,144,4475,10702,188412,181608,779,171779,9050,6804,188412,9305,147,6720,2438,12877,412,9523,2942,22235,0,19158,3077,22769,220,20522,2027,34293,0,31987,2306,86933,0,84546,2387,454744,99021,98557,0,94157,4400,464,301840,298136,980,286899,10257,3704,53883,48509,67,44541,3901,5374,312025,24516,21473,0,18626,2847,3043,128008,123122,980,116448,5694,4886,159501,158713,67,154789,3857,788,365183,265640,253949,252655,546,244391,7718,1294,11691,11439,0,11114,325,252,99543,92011,501,85395,6115,7532,454744,445202,1047,425597,382963,357060,25903,42634,18558,9542,261763,258660,760,250720,7180,3103,132726,127255,287,121280,5688,5471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236301,233225,760,225491,6974,3076,,,,,,,188412,181608,157124,5250,176358,24484,6804,188412,173235,779,146307,8998,4117,4475,10702
ACSSF,2019e1,nc,000,0177,0000066,54673,51272,45598,1868,47591,3405,33016,540,938,0,3401,54673,48356,252,48104,43736,4988,42065,4144,2291,37,62,1926,4391,54673,51272,252,47823,3197,3401,54673,5351,0,4083,1268,5443,66,4291,1086,9253,77,6784,2392,8295,0,7731,564,9565,0,8933,632,16766,109,16282,375,117828,21624,21589,0,20098,1491,35,74620,72649,0,68154,4495,1971,21584,18919,405,17474,1040,2665,79413,6546,4983,115,4406,462,1563,39100,36593,214,34699,1680,2507,33767,33432,76,31649,1707,335,97794,59416,56918,55648,76,52904,2668,1270,2498,2498,0,2498,0,0,38378,35012,329,31636,3047,3366,117828,113157,405,105726,95694,88584,7110,10032,7026,4671,88243,85523,290,81210,4023,2720,22327,20776,115,18647,2014,1551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83304,80584,290,76410,3884,2720,,,,,,,54673,51272,45598,1868,49404,5674,3401,54673,48356,252,42065,2291,370,1926,4391
ACSSF,2019e1,nc,000,0177,0000067,94884,88670,68796,3261,82587,15299,46554,700,1949,24,6214,94884,79005,61,78944,64118,15202,61219,13619,5352,253,265,3057,12822,94884,88670,61,78359,10250,6214,94884,9082,0,5514,3568,10051,0,6666,3385,19524,0,15223,4301,12216,0,10434,1782,16304,0,14024,2280,27707,61,27083,563,237623,62083,60990,0,53761,7229,1093,143073,138342,0,125891,12451,4731,32467,27849,61,24879,2909,4618,155859,19542,17748,0,14202,3546,1794,85347,79052,61,70358,8633,6295,50970,50373,0,48847,1526,597,181821,117563,112139,108781,0,101102,7679,3358,5424,5052,0,5052,0,372,64258,58639,61,50631,7947,5619,237623,227181,61,204531,167274,128683,38591,37257,22589,10442,135318,131182,61,118700,12421,4136,84208,78426,0,69333,9093,5782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103909,100487,61,97099,3327,3422,39777,38662,0,28663,9999,1115,94884,88670,68796,3261,85409,19874,6214,94884,79005,61,61219,5352,841,3057,12822
ACSSF,2019e1,nc,000,0177,0000068,40340,35910,29401,1213,33714,3749,22232,296,640,0,4430,40340,34368,103,34265,31006,5239,28336,3037,1298,44,0,505,5467,40340,35910,103,34165,1642,4430,40340,2721,0,1601,1120,4433,0,2351,2082,7750,103,5853,1794,4279,0,4116,163,8163,0,7867,296,12994,0,12477,517,89461,18462,16866,0,16189,677,1596,56314,52761,0,51269,1492,3553,14685,11769,103,11043,623,2916,64901,4909,2072,0,1793,279,2837,27604,24384,103,23420,861,3220,32388,32068,0,31671,397,320,72559,49048,47892,46606,0,45312,1294,1286,1156,1064,0,1064,0,92,23511,18420,103,17452,865,5091,89461,81396,103,78501,66538,59998,6540,11963,2792,8065,73760,67541,103,65197,2241,6219,11596,9750,0,9353,397,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67995,63493,103,62271,1119,4502,,,,,,,40340,35910,29401,1213,34697,6509,4430,40340,34368,103,28336,1298,117,505,5467
ACSSF,2019e1,nc,000,0177,0000069,342448,325950,273329,7030,313363,34985,219231,2261,3806,46,16498,342448,310106,163,309943,255400,34442,267048,48385,12881,652,4136,5125,27217,342448,325950,163,308147,17640,16498,342448,16928,0,12042,4886,23660,0,15759,7901,41929,0,34848,7081,48089,82,44055,3952,65079,0,61931,3148,146763,81,141308,5374,872037,207517,203469,0,193549,9920,4048,572056,555876,0,530530,25346,16180,92464,83693,327,78508,4858,8771,590932,61397,51121,0,45057,6064,10276,261971,251226,0,236737,14489,10745,267564,265016,327,258951,5738,2548,685758,501961,484339,473327,0,455611,17716,11012,17622,16739,0,15733,1006,883,183797,170534,327,158418,11789,13263,872037,843038,327,802587,714485,589871,124614,88102,40124,28999,409497,398952,327,386234,12391,10545,307048,296668,0,278041,18627,10380,,,,,,,54527,54065,0,52312,1753,462,,,,,,,68650,61446,0,55333,6113,7204,,,,,,,353229,346302,327,338211,7764,6927,132426,121303,0,109694,11609,11123,342448,325950,273329,7030,318920,52621,16498,342448,310106,163,267048,12881,5127,5125,27217
ACSSF,2019e1,nc,000,0177,0000070,30660,29515,25697,1133,27885,2181,20257,243,336,0,1145,30660,27731,0,27731,21979,2024,24625,4813,1849,841,0,689,2240,30660,29515,0,27620,1895,1145,30660,1861,0,1245,616,1427,0,1172,255,2741,0,2168,573,3764,0,3343,421,5293,0,4684,609,15574,0,15119,455,94889,24824,24707,0,24250,457,117,59407,58400,0,55788,2612,1007,10658,9660,0,8998,662,998,60085,5830,5011,0,4615,396,819,29225,28276,0,26488,1788,949,25030,24793,0,23903,890,237,73164,52449,50468,49925,0,47873,2052,543,1981,1981,0,1930,51,0,20715,19253,0,17882,1371,1462,94889,92767,0,89036,84586,68620,15966,4450,3731,2122,62550,61911,0,60016,1895,639,15809,14689,0,13703,986,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57537,56898,0,55003,1895,639,,,,,,,30660,29515,25697,1133,28382,3818,1145,30660,27731,0,24625,1849,132,689,2240
ACSSF,2019e1,nc,000,0177,0000071,27796,26354,20214,1268,24374,4547,14674,177,179,0,1442,27796,22513,38,22475,19982,2264,18944,1929,1716,564,0,414,4869,27796,26354,38,22401,3915,1442,27796,1589,0,489,1100,3046,0,1553,1493,3666,38,2753,875,5871,0,5064,807,4206,0,3555,651,9418,0,9061,357,75573,18792,18792,0,16706,2086,0,45446,44798,0,38438,6360,648,11335,10246,38,9136,1072,1089,50063,7107,6303,0,4189,2114,804,29187,28400,38,24666,3696,787,13769,13623,0,13349,274,146,59484,39015,36568,36360,0,32189,4171,208,2447,2396,0,1335,1061,51,20469,18991,38,16753,2200,1478,75573,73836,38,64280,58287,52725,5562,5993,9518,1737,42405,41405,38,38100,3267,1000,24924,24238,0,19503,4735,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37551,36551,38,34076,2437,1000,,,,,,,27796,26354,20214,1268,25086,6140,1442,27796,22513,38,18944,1716,35,414,4869
ACSSF,2019e1,nc,000,0177,0000072,114540,109265,91620,3531,103127,13066,69018,776,2884,58,5275,114540,103778,0,103778,96496,11803,89622,6982,5822,0,0,4049,6713,114540,109265,0,102490,6775,5275,114540,6865,0,5087,1778,7922,0,6459,1463,14509,0,12353,2156,14503,0,12741,1762,20219,0,18165,2054,50522,0,48973,1549,266611,57410,57023,0,54226,2797,387,175875,171077,0,162288,8789,4798,33326,29894,0,27406,2488,3432,187116,19285,17276,0,15562,1714,2009,70861,65944,0,60656,5288,4917,96970,96327,0,92789,3538,643,213013,152318,147286,145153,0,138023,7130,2133,5032,4932,0,4606,326,100,60695,54698,0,50877,3821,5997,266611,257994,0,243920,213654,201666,11988,30266,14074,8617,134242,131097,0,124216,6881,3145,100906,95571,0,89524,6047,5335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107848,105395,0,99456,5939,2453,35440,34748,0,32776,1972,692,114540,109265,91620,3531,105734,17645,5275,114540,103778,0,89622,5822,774,4049,6713
ACSSF,2019e1,nc,000,0177,0000073,82087,75344,60182,2548,71079,9672,48410,524,4964,0,6743,82087,72579,116,72463,67650,9616,61180,4484,3023,183,0,1604,7904,82087,75344,116,71082,4146,6743,82087,7844,60,4870,2914,8496,56,6387,2053,15313,0,13394,1919,15429,0,14118,1311,14275,0,13446,829,20730,0,20248,482,196551,51353,50397,0,48210,2187,956,121467,116602,0,111701,4901,4865,23731,19317,116,18383,818,4414,124352,10407,8045,0,7586,459,2362,80278,74236,116,70438,3682,6042,33667,32953,0,31866,1087,714,135800,85403,78648,75994,0,73266,2728,2654,6755,6435,0,6099,336,320,50397,44184,116,41384,2684,6213,196551,186316,116,178294,158773,150242,8531,19521,7906,10235,83755,80521,116,78222,2183,3234,83652,77361,0,73194,4167,6291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68425,66027,116,63873,2038,2398,25836,24856,0,24085,771,980,82087,75344,60182,2548,72796,15162,6743,82087,72579,116,61180,3023,387,1604,7904
ACSSF,2019e1,nc,000,0177,0000074,118046,106209,89622,3587,99881,11299,67339,578,1654,0,11837,118046,96826,0,96826,88594,9254,85521,7397,5797,325,37,5456,15764,118046,106209,0,95583,10626,11837,118046,11314,0,6681,4633,11811,0,8689,3122,17685,0,12772,4913,18459,0,14696,3763,19852,0,17406,2446,38925,0,36582,2343,279524,65226,60755,0,56175,4580,4471,175267,164288,0,149020,15268,10979,39031,32652,0,29425,3227,6379,188736,20687,15414,0,12649,2765,5273,93849,86066,0,78329,7737,7783,74200,71483,0,67870,3613,2717,219735,147086,139503,133479,0,122838,10641,6024,7583,7091,0,6860,231,492,72649,61807,0,53835,7972,10842,279524,257695,0,234620,212219,197893,14326,22401,23075,21829,121679,116795,0,107162,9633,4884,117395,103975,0,92415,11560,13420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107956,103887,0,97618,6269,4069,26532,25025,0,20577,4448,1507,118046,106209,89622,3587,102622,16587,11837,118046,96826,0,85521,5797,388,5456,15764
ACSSF,2019e1,nc,000,0177,0000075,38885,36104,28379,1105,33405,4765,21260,707,498,0,2781,38885,34053,0,34053,31244,6335,27366,2761,1325,48,0,1072,3760,38885,36104,0,33873,2231,2781,38885,1919,0,1392,527,3777,0,1969,1808,7828,0,6777,1051,7069,0,6349,720,6558,0,6291,267,11734,0,11275,459,102596,25337,24951,0,24692,259,386,60679,58582,0,56094,2488,2097,16580,13555,0,12534,1021,3025,68752,10507,8596,0,8151,445,1911,35310,32743,0,30698,2045,2567,22935,22388,0,22075,313,547,79803,49351,47103,45708,0,44039,1669,1395,2248,2248,0,2199,49,0,30452,26537,0,24600,1937,3915,102596,97088,0,93320,75812,68352,7460,17508,3768,5508,51233,49144,0,47221,1923,2089,36562,33672,0,31899,1773,2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44637,42548,0,41129,1419,2089,,,,,,,38885,36104,28379,1105,34999,7725,2781,38885,34053,0,27366,1325,235,1072,3760
ACSSF,2019e1,nc,000,0177,0000076,37402,35022,28612,509,34142,4819,21728,202,353,0,2380,37402,32493,0,32493,30005,9294,23005,2488,874,0,0,1746,3163,37402,35022,0,32356,2666,2380,37402,3417,0,2698,719,4623,0,3645,978,5364,0,4242,1122,5590,0,4640,950,8139,0,7634,505,10269,0,9634,635,86668,16209,16103,0,16103,0,106,60682,59770,0,54490,5280,912,9777,7378,0,7075,303,2399,51618,4102,3304,0,3151,153,798,29233,27509,0,25335,2174,1724,18283,17494,0,17094,400,789,71863,49482,46559,46300,0,42224,4076,259,2923,2724,0,2626,98,199,22381,19528,0,18119,1409,2853,86668,83251,0,77668,58318,52707,5611,19350,5583,3417,40948,39862,0,38166,1696,1086,37390,35059,0,31548,3511,2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40276,39190,0,37494,1696,1086,,,,,,,37402,35022,28612,509,34513,6410,2380,37402,32493,0,23005,874,0,1746,3163
ACSSF,2019e1,nc,000,0177,0000077,21986,21491,17251,255,20681,3053,12851,399,48,0,495,21986,20201,0,20201,16562,1830,18272,3639,618,0,0,887,898,21986,21491,0,20201,1290,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54759,53505,0,51055,47264,38082,9182,3791,2450,1254,36101,35136,0,33820,1316,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26956,26699,0,25859,840,257,,,,,,,21986,21491,17251,255,21236,4240,495,21986,20201,0,18272,618,259,887,898
ACSSF,2019e1,nc,000,0177,0000078,62848,62056,58962,1092,60113,1373,48365,161,1581,0,792,62848,60414,0,60414,57506,3023,55845,2533,3208,179,0,1362,1072,62848,62056,0,60334,1722,792,62848,1742,0,1701,41,1908,0,1305,603,3925,0,3587,338,4425,0,3909,516,9313,0,8555,758,41535,0,41357,178,167756,42870,42786,0,41221,1565,84,105361,104770,0,102580,2190,591,19525,19016,0,18365,651,509,,,,,,,,,,,,,,,,,,,,131109,91696,89028,88427,0,87027,1400,601,2668,2668,0,2604,64,0,39413,38830,0,37196,1634,583,167756,166572,0,162166,155807,149089,6718,6359,4406,1184,109858,108954,0,106540,2414,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104375,103511,0,101344,2167,864,,,,,,,62848,62056,58962,1092,60964,3094,792,62848,60414,0,55845,3208,408,1362,1072
ACSSF,2019e1,nc,000,0177,0000079,187511,180707,156223,5250,172499,17347,121576,670,2409,0,6804,187511,172334,779,171555,160498,18983,145485,9805,8919,766,144,4475,10702,187511,180707,779,170878,9050,6804,187511,9305,147,6720,2438,12877,412,9523,2942,22156,0,19079,3077,22708,220,20461,2027,34293,0,31987,2306,86172,0,83785,2387,452811,98873,98409,0,94009,4400,464,300694,296990,980,285753,10257,3704,53244,47870,67,43902,3901,5374,310466,24516,21473,0,18626,2847,3043,127793,122907,980,116233,5694,4886,158157,157369,67,153445,3857,788,363482,264774,253083,251789,546,243525,7718,1294,11691,11439,0,11114,325,252,98708,91176,501,84560,6115,7532,452811,443269,1047,423664,381030,355211,25819,42634,18558,9542,260923,257820,760,249880,7180,3103,132311,126840,287,120865,5688,5471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235461,232385,760,224651,6974,3076,,,,,,,187511,180707,156223,5250,175457,24484,6804,187511,172334,779,145485,8919,4117,4475,10702
