ACSSF,2019e1,nc,000,0095,0000029,180751,86194,6304,2059,0,2059,1423,636,4245,2712,2249,0,2249,1927,322,463,3177,2476,0,2476,2040,436,701,8209,7745,266,7479,7011,468,464,7351,6388,50,6338,5855,483,963,12949,10746,0,10746,10127,619,2203,15389,13624,279,13345,13240,105,1765,6591,4889,0,4889,4848,41,1702,3419,1982,0,1982,1846,136,1437,4085,2317,0,2317,2277,40,1768,6411,2416,2416,0,3995,4094,1170,1170,0,2924,5503,453,420,33,5050,94557,5041,2509,0,2509,2391,118,2532,1815,1154,0,1154,1010,144,661,4557,3333,0,3333,3107,226,1224,7474,6668,0,6668,5586,1082,806,7737,5866,0,5866,5402,464,1871,14782,11266,0,11266,11091,175,3516,16325,12366,0,12366,11925,441,3959,7382,4457,0,4457,4247,210,2925,3513,2067,0,2067,1965,102,1446,4194,2147,0,2147,1952,195,2047,7150,2127,1941,186,5023,5184,663,663,0,4521,9403,521,500,21,8882
ACSSF,2019e1,nc,000,0095,0000030,431248,200365,16048,5797,0,5797,4524,1273,10251,8334,5601,0,5601,5169,432,2733,10048,6957,146,6811,6107,704,3091,18878,14929,203,14726,14031,695,3949,16567,14279,42,14237,13700,537,2288,30396,27377,63,27314,25612,1702,3019,32965,28036,0,28036,26739,1297,4929,17905,13656,0,13656,13481,175,4249,6409,4888,0,4888,4888,0,1521,7673,4426,0,4426,4426,0,3247,11186,4835,4797,38,6351,10115,2676,2676,0,7439,13841,1355,1355,0,12486,230883,20152,7789,0,7789,5835,1954,12363,6978,5050,86,4964,4588,376,1928,10371,8740,0,8740,8146,594,1631,19924,17856,0,17856,17121,735,2068,18915,15277,0,15277,14486,791,3638,34527,26168,60,26108,25429,679,8359,36407,27758,0,27758,26853,905,8649,17928,11601,0,11601,11094,507,6327,7741,4399,0,4399,4252,147,3342,10150,5104,0,5104,5008,96,5046,14859,3605,3354,251,11254,12018,1570,1570,0,10448,20913,693,693,0,20220
ACSSF,2019e1,nc,000,0095,0000031,105229,51339,4409,1643,0,1643,856,787,2766,1744,1002,100,902,816,86,742,2767,2198,283,1915,1894,21,569,4642,3912,1024,2888,2431,457,730,5382,4994,1009,3985,3784,201,388,8256,7808,917,6891,6779,112,448,9272,7793,387,7406,7212,194,1479,4023,2764,59,2705,2689,16,1259,1040,602,0,602,586,16,438,2424,855,0,855,566,289,1569,2510,542,542,0,1968,2114,373,373,0,1741,2756,406,393,13,2350,53890,5272,1825,0,1825,1710,115,3447,1068,570,65,505,434,71,498,2173,1714,81,1633,1272,361,459,5169,3535,105,3430,3113,317,1634,5084,3102,28,3074,2730,344,1982,8860,6087,155,5932,5026,906,2773,8609,5377,32,5345,5223,122,3232,4255,2441,0,2441,2382,59,1814,1637,885,0,885,885,0,752,2008,573,0,573,544,29,1435,2806,437,437,0,2369,2958,174,174,0,2784,3991,469,469,0,3522
ACSSF,2019e1,nc,000,0095,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0095,0000033,145950,71572,5329,2921,0,2921,1970,951,2408,2189,1505,0,1505,1175,330,684,3190,2138,0,2138,2022,116,1052,5385,4648,0,4648,4628,20,737,5340,5280,0,5280,5169,111,60,11085,9530,0,9530,9530,0,1555,13525,12496,0,12496,12278,218,1029,7049,5918,109,5809,5757,52,1131,3059,2171,0,2171,1862,309,888,2898,1594,0,1594,1594,0,1304,4561,1904,1904,0,2657,3527,607,607,0,2920,4435,536,536,0,3899,74378,4372,1849,0,1849,1761,88,2523,2847,2067,0,2067,2067,0,780,1902,1557,0,1557,1557,0,345,5629,4763,0,4763,4534,229,866,5169,3886,0,3886,3802,84,1283,11871,9511,0,9511,9289,222,2360,13654,10798,0,10798,10438,360,2856,6514,4374,0,4374,4154,220,2140,2435,1530,0,1530,1530,0,905,3954,1951,0,1951,1822,129,2003,4672,1171,1171,0,3501,4358,734,675,59,3624,7001,718,718,0,6283
ACSSF,2019e1,nc,000,0095,0000034,162223,79161,7039,2912,0,2912,2341,571,4127,2264,1973,0,1973,1822,151,291,2980,2113,0,2113,1716,397,867,5859,5123,0,5123,4568,555,736,6076,5243,0,5243,5186,57,833,14464,13211,164,13047,12452,595,1253,15036,13641,0,13641,13486,155,1395,7507,5171,0,5171,5154,17,2336,3098,1318,0,1318,1318,0,1780,2999,1450,0,1450,1382,68,1549,3913,1173,1173,0,2740,3364,746,746,0,2618,4562,612,612,0,3950,83062,5906,4039,0,4039,3658,381,1867,1778,1506,0,1506,1506,0,272,3359,3039,0,3039,2583,456,320,5511,4567,0,4567,4330,237,944,7082,5816,0,5816,5246,570,1266,14692,11605,0,11605,11508,97,3087,15422,11441,0,11441,11441,0,3981,7056,4658,0,4658,4658,0,2398,2843,1371,0,1371,1371,0,1472,3589,1548,0,1548,1548,0,2041,3501,620,620,0,2881,6410,1077,1077,0,5333,5913,0,0,0,5913
ACSSF,2019e1,nc,000,0095,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0095,0000036,880223,416036,27493,11966,0,11966,9724,2242,15527,10568,6963,0,6963,6233,730,3605,23978,18608,52,18556,17671,885,5370,48326,44251,0,44251,42631,1620,4075,45213,41191,0,41191,39977,1214,4022,78587,74608,59,74549,72884,1665,3979,70442,63138,0,63138,61526,1612,7304,30299,24322,0,24322,23656,666,5977,12431,9147,0,9147,8540,607,3284,15297,9878,0,9878,9623,255,5419,19111,8605,8430,175,10506,15450,4379,4317,62,11071,18841,1582,1582,0,17259,464187,29553,13421,0,13421,11762,1659,16132,13791,9989,0,9989,9183,806,3802,22726,18525,3,18522,17816,706,4201,50433,42980,0,42980,41525,1455,7453,46945,39127,49,39078,37752,1326,7818,84559,68208,0,68208,66383,1825,16351,77085,63865,190,63675,62171,1504,13220,35115,24880,0,24880,23996,884,10235,13926,9727,0,9727,9231,496,4199,16164,7302,0,7302,7164,138,8862,25380,8824,8436,388,16556,18640,3342,3342,0,15298,29870,1784,1750,34,28086
ACSSF,2019e1,nc,000,0095,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0095,0000038,76358,36894,2775,887,0,887,455,432,1888,1600,1084,0,1084,1065,19,516,2195,2195,0,2195,1719,476,0,2553,1941,0,1941,1531,410,612,2285,1898,0,1898,1898,0,387,5574,4935,0,4935,3978,957,639,5573,4538,0,4538,4247,291,1035,3329,2787,0,2787,2782,5,542,1130,562,0,562,562,0,568,2233,1408,0,1408,1408,0,825,2385,989,989,0,1396,2918,1379,1379,0,1539,2344,170,170,0,2174,39464,2053,935,0,935,445,490,1118,785,568,0,568,568,0,217,1760,868,0,868,733,135,892,3261,2694,0,2694,2195,499,567,3132,2810,0,2810,2321,489,322,5108,4337,0,4337,4008,329,771,5864,4271,0,4271,4260,11,1593,3831,2335,0,2335,2071,264,1496,1716,922,0,922,839,83,794,1823,432,0,432,432,0,1391,2823,692,692,0,2131,3048,555,555,0,2493,4260,213,213,0,4047
ACSSF,2019e1,nc,000,0095,0000039,196887,90868,5560,2235,0,2235,1693,542,3325,5547,2646,136,2510,1984,526,2901,4755,3766,268,3498,3498,0,989,7658,6950,348,6602,6477,125,708,7496,6809,421,6388,6168,220,687,14184,12717,211,12506,12506,0,1467,13798,12134,0,12134,11619,515,1664,6691,5304,0,5304,5216,88,1387,3091,2152,0,2152,2152,0,939,3699,2205,0,2205,2205,0,1494,6633,2557,2557,0,4076,4685,1023,1023,0,3662,7071,1006,1006,0,6065,106019,7634,2597,0,2597,2071,526,5037,4250,2495,0,2495,2414,81,1755,6854,5416,0,5416,5416,0,1438,8679,7829,0,7829,7749,80,850,7435,6063,0,6063,5880,183,1372,15876,12966,0,12966,12119,847,2910,14805,12140,0,12140,11948,192,2665,7636,4646,0,4646,4514,132,2990,4316,2517,0,2517,2517,0,1799,4491,1446,0,1446,1446,0,3045,7239,2079,2079,0,5160,7000,1690,1690,0,5310,9804,757,757,0,9047
ACSSF,2019e1,nc,000,0095,0000040,153637,85251,8635,6725,4780,1945,1392,553,1910,11395,10641,8586,2055,1796,259,754,12155,11638,8190,3448,3084,364,517,11126,9815,4709,5106,5106,0,1311,7977,7533,2984,4549,4403,146,444,10229,8050,1749,6301,5883,418,2179,7846,6369,198,6171,5803,368,1477,4186,3169,87,3082,3035,47,1017,1565,1174,31,1143,1086,57,391,1914,1442,0,1442,1442,0,472,2769,867,867,0,1902,2051,459,459,0,1592,3403,238,238,0,3165,68386,4589,2295,0,2295,2169,126,2294,2316,1051,429,622,420,202,1265,5871,4089,236,3853,3486,367,1782,8267,5394,740,4654,4654,0,2873,7299,4605,71,4534,4325,209,2694,11569,7962,128,7834,6846,988,3607,9046,6330,0,6330,6037,293,2716,4329,2341,0,2341,2341,0,1988,1765,506,0,506,506,0,1259,2822,1342,0,1342,1342,0,1480,3607,894,894,0,2713,2893,132,132,0,2761,4013,477,477,0,3536
ACSSF,2019e1,nc,000,0095,0000041,123431,58194,6484,1826,0,1826,1826,0,4658,3877,2924,0,2924,2650,274,953,3297,2532,0,2532,2475,57,765,5384,4051,47,4004,3758,246,1333,3812,2952,57,2895,2895,0,860,8313,7544,0,7544,7475,69,769,8974,7107,0,7107,6752,355,1867,4333,3826,0,3826,3826,0,507,1095,789,0,789,789,0,306,2529,1706,0,1706,1706,0,823,3286,1756,1756,0,1530,3836,1093,1093,0,2743,2974,253,253,0,2721,65237,5980,1094,0,1094,1094,0,4886,5836,2904,0,2904,2904,0,2932,4315,3102,0,3102,3048,54,1213,5589,4596,0,4596,4512,84,993,4408,3358,0,3358,3178,180,1050,8341,6757,0,6757,6750,7,1584,9485,8141,0,8141,7799,342,1344,4554,3356,0,3356,3309,47,1198,1881,798,0,798,617,181,1083,3017,1645,0,1645,1645,0,1372,3936,1531,1461,70,2405,3526,497,497,0,3029,4369,278,278,0,4091
ACSSF,2019e1,nc,000,0095,0000042,145771,66910,6229,2180,0,2180,1947,233,4049,1636,606,0,606,594,12,1030,8001,6170,301,5869,5185,684,1831,6889,6500,0,6500,5785,715,389,5124,4130,0,4130,3732,398,994,9391,8953,245,8708,8135,573,438,10015,8846,0,8846,8328,518,1169,5910,4509,0,4509,4491,18,1401,1425,657,0,657,599,58,768,1763,1195,0,1195,1195,0,568,4011,1761,1696,65,2250,2842,692,692,0,2150,3674,46,46,0,3628,78861,5461,1242,0,1242,1242,0,4219,7240,4710,0,4710,4448,262,2530,5161,3917,0,3917,3677,240,1244,7250,5905,0,5905,5771,134,1345,6392,4317,0,4317,4257,60,2075,11315,9398,0,9398,8411,987,1917,11030,8745,0,8745,8425,320,2285,6078,3804,0,3804,3804,0,2274,1755,1367,0,1367,1282,85,388,2984,775,0,775,775,0,2209,4683,1350,1297,53,3333,3482,334,334,0,3148,6030,71,71,0,5959
ACSSF,2019e1,nc,000,0095,0000043,115234,57241,4201,1794,131,1663,1452,211,2407,1180,961,0,961,913,48,219,2834,2325,0,2325,2144,181,509,4551,3796,0,3796,3770,26,755,4574,3693,0,3693,3164,529,881,7842,6579,0,6579,6378,201,1263,9767,8099,163,7936,7602,334,1668,5216,3969,0,3969,3969,0,1247,1729,1309,0,1309,1309,0,420,2819,1753,0,1753,1719,34,1066,3331,570,570,0,2761,4624,708,708,0,3916,4573,558,558,0,4015,57993,2557,1030,0,1030,759,271,1527,2441,1386,0,1386,1173,213,1055,1937,1685,0,1685,1354,331,252,4536,3932,0,3932,3762,170,604,4003,2480,0,2480,2396,84,1523,8535,5396,0,5396,5129,267,3139,9410,6775,0,6775,6690,85,2635,6315,4132,0,4132,4132,0,2183,1474,515,0,515,515,0,959,2512,1126,0,1126,1126,0,1386,3891,515,477,38,3376,3986,725,725,0,3261,6396,184,184,0,6212
ACSSF,2019e1,nc,000,0095,0000044,102209,48731,4374,1178,0,1178,897,281,3196,1981,1112,0,1112,782,330,869,2374,1477,0,1477,1363,114,897,4572,3711,0,3711,3677,34,861,3726,2293,0,2293,2293,0,1433,7431,5544,0,5544,5162,382,1887,7513,5003,0,5003,4808,195,2510,3487,1877,0,1877,1723,154,1610,1938,1032,0,1032,1032,0,906,2544,1116,0,1116,1116,0,1428,3059,624,624,0,2435,2742,176,153,23,2566,2990,185,185,0,2805,53478,4041,1211,0,1211,962,249,2830,2295,1051,0,1051,915,136,1244,1929,1109,0,1109,975,134,820,4388,2993,0,2993,2608,385,1395,3907,1948,0,1948,1897,51,1959,8062,5758,0,5758,5521,237,2304,8338,5616,0,5616,5308,308,2722,4311,2546,0,2546,2526,20,1765,2132,913,0,913,913,0,1219,2373,761,0,761,761,0,1612,3732,776,776,0,2956,3244,461,461,0,2783,4726,75,75,0,4651
ACSSF,2019e1,nc,000,0095,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0095,0000046,114669,55739,4095,1174,0,1174,687,487,2921,1680,897,0,897,688,209,783,2878,2403,0,2403,2186,217,475,3719,3170,209,2961,2961,0,549,4470,4323,0,4323,4099,224,147,8655,7601,0,7601,7019,582,1054,9561,8374,0,8374,8108,266,1187,4630,3431,0,3431,3414,17,1199,1886,1273,0,1273,1273,0,613,2937,1256,0,1256,1218,38,1681,3570,1480,1480,0,2090,3501,574,574,0,2927,4157,209,209,0,3948,58930,3626,1611,0,1611,1467,144,2015,1401,808,0,808,808,0,593,2751,2503,0,2503,2419,84,248,4804,4270,0,4270,3778,492,534,4297,3023,0,3023,2835,188,1274,8249,6736,0,6736,6349,387,1513,9592,7200,0,7200,6713,487,2392,6316,3761,0,3761,3761,0,2555,1422,496,0,496,496,0,926,2521,1153,0,1153,1153,0,1368,3897,833,833,0,3064,3894,196,196,0,3698,6160,339,339,0,5821
ACSSF,2019e1,nc,000,0095,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0095,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0095,0000049,184748,89973,7926,3462,0,3462,2736,726,4464,4748,3896,0,3896,3634,262,852,2892,2679,0,2679,2507,172,213,5475,4301,0,4301,4020,281,1174,5731,5395,0,5395,5045,350,336,16820,15615,228,15387,15086,301,1205,18101,16959,41,16918,16548,370,1142,8451,7257,0,7257,7114,143,1194,3098,2365,0,2365,2365,0,733,3594,1956,0,1956,1956,0,1638,4251,1630,1630,0,2621,3938,1145,1145,0,2793,4948,521,521,0,4427,94775,8305,3560,0,3560,3460,100,4745,2772,2031,44,1987,1857,130,741,4010,3634,0,3634,3408,226,376,5749,4484,0,4484,4286,198,1265,5892,4872,0,4872,4685,187,1020,17059,12591,0,12591,12306,285,4468,19029,14783,0,14783,14501,282,4246,8046,5456,0,5456,5456,0,2590,2077,1210,0,1210,1097,113,867,4320,1737,0,1737,1584,153,2583,5299,1223,1223,0,4076,4990,1124,1124,0,3866,7227,408,408,0,6819
ACSSF,2019e1,nc,000,0095,0000050,880920,423798,31577,10487,0,10487,8446,2041,21090,16036,12076,0,12076,11002,1074,3960,19394,15791,0,15791,14986,805,3603,40188,37255,221,37034,35733,1301,2933,40287,37521,310,37211,35658,1553,2766,79798,75357,0,75357,74370,987,4441,77115,69934,134,69800,68341,1459,7181,33018,28455,92,28363,27347,1016,4563,14487,11977,0,11977,11792,185,2510,13859,10405,0,10405,10170,235,3454,21932,8755,8299,456,13177,14911,3679,3620,59,11232,21196,2099,1967,132,19097,457122,31733,10000,0,10000,8136,1864,21733,11301,7070,0,7070,6055,1015,4231,23064,19187,0,19187,17909,1278,3877,41302,34755,0,34755,33395,1360,6547,42127,33101,0,33101,32675,426,9026,85280,66506,0,66506,64981,1525,18774,79980,64209,43,64166,61627,2539,15771,37650,26581,0,26581,26110,471,11069,12365,7872,0,7872,7247,625,4493,16695,8858,0,8858,8442,416,7837,24992,7602,7564,38,17390,20503,2741,2341,400,17762,30130,1462,1340,122,28668
ACSSF,2019e1,nc,000,0095,0000051,97085,45809,3143,1499,408,1091,1043,48,1644,2401,1923,456,1467,1467,0,478,2874,2608,1630,978,858,120,266,3296,2922,960,1962,1809,153,374,3416,2831,806,2025,1901,124,585,6534,4998,181,4817,4416,401,1536,7528,6324,50,6274,6136,138,1204,3914,2510,44,2466,2466,0,1404,1566,966,0,966,966,0,600,2331,1500,0,1500,1500,0,831,3097,1082,1082,0,2015,2491,399,399,0,2092,3218,527,473,54,2691,51276,4337,2042,0,2042,1870,172,2295,2364,1255,195,1060,1060,0,1109,1475,1197,77,1120,1029,91,278,3888,3233,380,2853,2475,378,655,4539,2843,50,2793,2584,209,1696,6594,4601,0,4601,4313,288,1993,7661,4763,0,4763,4763,0,2898,4176,1830,0,1830,1830,0,2346,1151,905,0,905,905,0,246,3098,1413,0,1413,1413,0,1685,3109,352,352,0,2757,3549,901,901,0,2648,5335,541,541,0,4794
ACSSF,2019e1,nc,000,0095,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0095,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0095,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0095,0000055,134286,65390,4640,1404,0,1404,1113,291,3236,1083,911,0,911,911,0,172,1700,1486,0,1486,1359,127,214,4881,4404,0,4404,4049,355,477,6454,6000,0,6000,6000,0,454,13309,12609,0,12609,12283,326,700,14810,14199,0,14199,13859,340,611,4621,4073,0,4073,3928,145,548,1872,1652,0,1652,1534,118,220,2902,2498,0,2498,2325,173,404,3064,1107,1107,0,1957,2192,625,625,0,1567,3862,304,304,0,3558,68896,4913,1932,0,1932,1770,162,2981,845,667,0,667,601,66,178,2384,2149,0,2149,2074,75,235,5683,5172,0,5172,5138,34,511,5666,4602,0,4602,4519,83,1064,12333,7742,0,7742,7647,95,4591,13693,10369,0,10369,10176,193,3324,5890,4073,0,4073,4021,52,1817,2085,1649,0,1649,1649,0,436,3033,1756,0,1756,1698,58,1277,3570,787,749,38,2783,3382,420,420,0,2962,5419,336,336,0,5083
ACSSF,2019e1,nc,000,0095,0000056,699598,329193,20353,7869,0,7869,6374,1495,12484,8158,5314,0,5314,4679,635,2844,20283,15680,52,15628,14992,636,4603,41600,38116,0,38116,36750,1366,3484,39259,35436,0,35436,34357,1079,3823,63446,60039,34,60005,58499,1506,3407,52487,47087,0,47087,45716,1371,5400,24093,19427,0,19427,18958,469,4666,9938,7048,0,7048,6495,553,2890,11089,7164,0,7164,6987,177,3925,13624,5948,5836,112,7676,11604,3569,3507,62,8035,13259,1233,1233,0,12026,370405,22710,10580,0,10580,9368,1212,12130,11779,8557,0,8557,7800,757,3222,19511,15800,3,15797,15141,656,3711,44131,37695,0,37695,36575,1120,6436,40151,33246,49,33197,31987,1210,6905,66254,54150,0,54150,53055,1095,12104,59876,50121,190,49931,48643,1288,9755,26911,18862,0,18862,18063,799,8049,10876,7737,0,7737,7527,210,3139,12429,5596,0,5596,5548,48,6833,19914,7208,6820,388,12706,14238,2573,2573,0,11665,21625,1531,1497,34,20094
ACSSF,2019e1,nc,000,0095,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0095,0000058,225769,105756,6152,1007,0,1007,929,78,5145,5444,2721,10,2711,2411,300,2723,5971,4586,0,4586,4586,0,1385,13332,11634,0,11634,11104,530,1698,12781,12356,0,12356,12122,234,425,19308,17905,0,17905,17269,636,1403,15153,13608,0,13608,12956,652,1545,5419,3917,0,3917,3874,43,1502,2411,1580,0,1580,1491,89,831,5259,2511,0,2511,2456,55,2748,5179,2233,2222,11,2946,4144,492,492,0,3652,5203,688,526,162,4515,120013,6192,2095,0,2095,2095,0,4097,4983,2466,0,2466,2337,129,2517,6316,4334,0,4334,4132,202,1982,13905,11099,0,11099,10615,484,2806,13790,11972,0,11972,11868,104,1818,20900,16790,0,16790,16610,180,4110,16622,14606,81,14525,13689,836,2016,8337,6141,0,6141,5861,280,2196,4005,2009,0,2009,2009,0,1996,4620,3016,0,3016,3016,0,1604,7703,3148,3070,78,4555,4883,880,816,64,4003,7757,302,302,0,7455
ACSSF,2019e1,nc,000,0095,0000059,164710,83328,5773,2988,1308,1680,1236,444,2785,5978,5568,3732,1836,1657,179,410,9859,9166,5939,3227,2840,387,693,12922,11260,6290,4970,4352,618,1662,8278,7816,2213,5603,5461,142,462,12139,10406,2389,8017,7341,676,1733,8891,6949,304,6645,6110,535,1942,5483,3420,63,3357,3314,43,2063,1421,990,50,940,842,98,431,2699,1140,0,1140,1140,0,1559,3672,1105,1051,54,2567,2476,719,719,0,1757,3737,550,550,0,3187,81382,4402,1927,126,1801,1420,381,2475,3465,2843,460,2383,2060,323,622,5967,4874,1027,3847,3055,792,1093,9524,6882,612,6270,5801,469,2642,8359,6360,425,5935,5497,438,1999,13043,10374,207,10167,9850,317,2669,10857,7825,232,7593,6965,628,3032,5686,3384,0,3384,3289,95,2302,2518,1544,0,1544,1480,64,974,2998,1692,0,1692,1606,86,1306,4511,1463,1429,34,3048,3450,268,268,0,3182,6602,171,171,0,6431
ACSSF,2019e1,nc,000,0095,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0095,0000061,237058,106251,8443,2833,0,2833,1722,1111,5610,4881,3216,0,3216,3101,115,1665,6532,4214,0,4214,3634,580,2318,10942,9247,69,9178,8598,580,1695,9188,8201,42,8159,7722,437,987,16650,14642,0,14642,13842,800,2008,17180,14516,0,14516,14114,402,2664,9134,6761,0,6761,6761,0,2373,3171,2611,0,2611,2611,0,560,3876,2258,0,2258,2258,0,1618,5792,2543,2543,0,3249,4774,1527,1527,0,3247,5688,456,456,0,5232,130807,12529,5282,0,5282,3711,1571,7247,4685,3430,86,3344,3074,270,1255,7080,6162,0,6162,5796,366,918,14083,12682,0,12682,11947,735,1401,11955,10032,0,10032,9375,657,1923,18952,15795,0,15795,15409,386,3157,18306,13842,0,13842,13172,670,4464,8891,5372,0,5372,5311,61,3519,5104,2845,0,2845,2845,0,2259,4946,2724,0,2724,2700,24,2222,7971,2043,2043,0,5928,5343,690,690,0,4653,10962,324,324,0,10638
ACSSF,2019e1,nc,000,0095,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0095,0000063,88044,42032,3011,657,0,657,657,0,2354,1829,1259,0,1259,1158,101,570,2787,2014,146,1868,1823,45,773,5291,4121,134,3987,3969,18,1170,3489,2715,0,2715,2615,100,774,5568,5040,0,5040,4897,143,528,5649,4340,0,4340,3795,545,1309,3673,2925,0,2925,2834,91,748,1413,1016,0,1016,1016,0,397,1439,804,0,804,804,0,635,2057,869,869,0,1188,1879,521,521,0,1358,3947,355,355,0,3592,46012,4421,1674,0,1674,1291,383,2747,1356,836,0,836,742,94,520,1824,1400,0,1400,1240,160,424,3231,2862,0,2862,2862,0,369,3909,3321,0,3321,3187,134,588,7558,5289,0,5289,5240,49,2269,7385,5431,0,5431,5307,124,1954,3742,2928,0,2928,2739,189,814,847,512,0,512,426,86,335,2407,1355,0,1355,1355,0,1052,2737,855,797,58,1882,2246,390,390,0,1856,4349,130,130,0,4219
ACSSF,2019e1,nc,000,0095,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
