ACSSF,2019e1,nc,000,0085,0000001,5475083,2832460,137419,92070,85529,57425,109682,48440,96583,60312,130935,82031,184873,193894,174813,185368,123190,142643,192799,142731,223916,367807,2642623,173670,125051,118326,86753,148695,71724,115991,71575,142281,85406,189276,199466,166358,162070,122885,132651,148826,97406,133496,150717,33205,38228,29690,259239834400,158153256000,139225425500,18927830500,101086578400,81713603300,19372975100,38534,23976,30369,34861,50977,65620,43126,27737,35532,41280,65048,87085,32807,18370,24257,30196,43584,55612,8457219,4055760,2041399,300,2041099,4376,3561,13472,9406,31665,18361,46746,35850,95793,62155,144925,161142,154286,167068,110392,129139,177006,131406,205930,338420,2014361,1223000,791361,133043,88509,72057,48019,78017,30079,49837,24462,35142,19876,39948,32752,20527,18300,12798,13504,15793,11325,17986,29387,4401459,1606933,129,1606804,3186,2804,15334,13767,38733,25186,48169,38047,88002,62256,141587,160684,139968,139571,107477,110991,127484,86960,120972,135626,2794526,1758707,1035819,170484,122247,102992,72986,109962,46538,67822,33528,54279,23150,47689,38782,26390,22499,15408,21660,21342,10446,12524,15091
ACSSF,2019e1,nc,000,0085,0000002,3774831,1927393,96863,63226,56398,38076,74033,31704,63317,43119,93960,59216,122293,124188,115709,122462,81210,91981,122534,95115,153065,278924,1847438,121232,91180,84652,61005,102792,49764,78314,51134,96439,54616,126665,134083,111555,110306,85768,93475,103721,73637,100196,116904,33818,38666,30154,185761220500,113017544700,99568910300,13448634400,72743675800,58573289200,14170386600,39918,22755,28855,34139,51412,66911,44905,26697,33879,40572,65720,89454,34435,17751,23246,30186,43882,56488,5632421,2671314,1382842,81,1382761,2260,2274,8035,5810,22755,11642,30230,26044,68431,45255,95026,102512,101397,110350,72237,82108,111405,86876,140272,257842,1288472,743840,544632,94603,60952,48363,32266,51278,20062,33087,17075,25529,13961,27267,21676,14312,12112,8973,9873,11129,8239,12793,21082,2961107,1111810,81,1111729,2140,1820,10082,9857,27757,17877,32017,25074,57917,38264,92592,107170,91496,95724,75094,78154,88944,65372,89343,105035,1849297,1113588,735709,119092,89360,74570,51148,75035,31887,46297,26060,38522,16352,34073,26913,20059,14582,10674,15321,14777,8265,10853,11869
ACSSF,2019e1,nc,000,0085,0000003,1700252,905067,40556,28844,29131,19349,35649,16736,33266,17193,36975,22815,62580,69706,59104,62906,41980,50662,70265,47616,70851,88883,795185,52438,33871,33674,25748,45903,21960,37677,20441,45842,30790,62611,65383,54803,51764,37117,39176,45105,23769,33300,33813,32331,37465,28334,73478613900,45135711300,39656515200,5479196100,28342902600,23140314100,5202588500,36661,25950,31525,35686,49480,59615,41739,30082,36855,43008,61600,82016,31338,20020,25614,30213,42850,51708,2824798,1384446,658557,219,658338,2116,1287,5437,3596,8910,6719,16516,9806,27362,16900,49899,58630,52889,56718,38155,47031,65601,44530,65658,80578,725889,479160,246729,38440,27557,23694,15753,26739,10017,16750,7387,9613,5915,12681,11076,6215,6188,3825,3631,4664,3086,5193,8305,1440352,495123,48,495075,1046,984,5252,3910,10976,7309,16152,12973,30085,23992,48995,53514,48472,43847,32383,32837,38540,21588,31629,30591,945229,645119,300110,51392,32887,28422,21838,34927,14651,21525,7468,15757,6798,13616,11869,6331,7917,4734,6339,6565,2181,1671,3222
ACSSF,2019e1,nc,000,0085,0000004,5209187,2695093,129263,86803,79546,54482,103311,45090,92805,57446,124477,78252,174871,182407,163471,173960,118123,135154,182301,136787,217180,359364,2514094,165173,118835,111276,81679,140996,67342,109160,66912,132655,79820,176740,188256,156512,156089,119074,128312,142749,95164,129734,147616,33828,38760,30118,249632905800,152492902400,134335897600,18157004800,97140003400,78547046900,18592956400,39248,24027,30377,35177,51165,66013,43994,27633,35541,41362,65428,88330,33579,18539,24309,30440,43950,55814,7963370,3812994,1945016,300,1944716,4278,3298,12877,8756,29780,16455,45172,33689,90557,59181,136736,151894,143965,156678,105735,122079,167038,125751,199573,331224,1867978,1117601,750377,124985,83505,66669,45726,73531,28635,47633,23757,33920,19071,38135,30513,19506,17282,12388,13075,15263,11036,17607,28140,4150376,1527042,129,1526913,2803,2663,14016,13323,36798,23008,44184,34444,81285,58561,130588,150750,130872,134462,104177,107916,121672,85002,117469,132920,2623334,1636153,987181,162370,116172,97260,68356,104198,44334,64976,32468,51370,21259,46152,37506,25640,21627,14897,20396,21077,10162,12265,14696
ACSSF,2019e1,nc,000,0085,0000005,4544565,2352876,109305,73739,67312,44844,87255,37269,80553,50971,107693,68063,147288,157287,139560,151369,102604,118475,159249,121528,194750,333762,2191689,139243,101202,93837,72386,120920,58678,92180,58299,113422,68131,148913,164333,136524,133980,100619,115684,126810,87616,118663,140249,35124,40114,30603,224379445700,137279168400,121237709500,16041458900,87100277300,70587804900,16512472500,40252,23864,30460,35621,51705,66805,45524,27337,35629,41808,66277,90406,34792,19024,24165,30678,45003,56204,6826407,3271368,1709015,162,1708853,3452,2525,10362,6824,25281,13316,39099,29789,78263,51899,114797,130077,122708,136450,92363,106425,145822,111693,178976,308732,1562353,918330,644023,105853,71214,56950,38020,61974,23953,41454,21182,29430,16164,32491,27210,16852,14919,10241,12050,13427,9835,15774,25030,3555039,1335461,129,1335332,2597,2060,11103,10609,31712,20279,36494,29316,68495,49873,109001,131027,113410,114719,88045,96838,108235,78021,107173,126325,2219578,1363221,856357,136646,99142,82734,61777,89208,38399,55686,28983,44927,18258,39912,33306,23114,19261,12574,18846,18575,9595,11490,13924
ACSSF,2019e1,nc,000,0085,0000006,1982277,999958,45689,30879,31512,17892,37842,17330,33496,22952,51140,34629,63424,66926,64470,64029,42122,47719,58339,45045,77577,146946,982319,62258,45988,44099,33536,55871,26538,39468,27476,48897,30744,66396,70084,56233,54719,45271,48776,54223,43020,56204,72518,34053,37764,30499,101080685900,60323029400,53330835900,6992193500,40757656500,33108185100,7649471400,40119,22527,27448,32512,51326,69185,43673,25911,31963,37760,62183,91429,35376,18878,23626,30110,45233,58457,2829933,1331565,718816,44,718772,930,962,4167,2938,11759,6246,15801,14696,35941,26785,49744,54379,56852,57594,36928,42273,53170,40996,70454,136157,612749,331563,281186,44759,29917,27345,14954,26083,11084,17695,8256,15199,7844,13680,12547,7618,6435,5194,5446,5169,4049,7123,10789,1498368,599067,81,598986,1099,851,6292,3967,15906,8548,16276,14619,28516,21670,47957,56883,47818,47424,39619,42427,46473,38508,49078,65055,899301,515968,383333,61159,45137,37807,29569,39965,17990,23192,12857,20381,9074,18439,13201,8415,7295,5652,6349,7750,4512,7126,7463
ACSSF,2019e1,nc,000,0085,0000007,2562288,1352918,63616,42860,35800,26952,49413,19939,47057,28019,56553,33434,83864,90361,75090,87340,60482,70756,100910,76483,117173,186816,1209370,76985,55214,49738,38850,65049,32140,52712,30823,64525,37387,82517,94249,80291,79261,55348,66908,72587,44596,62459,67731,35556,40883,30677,123298759800,76956139000,67906873600,9049265300,46342620800,37479619700,8863001100,40346,25102,31309,37069,52056,64848,46337,28459,36875,45802,70385,87673,34082,19206,24615,31057,44654,53907,3996474,1939803,990199,118,990081,2522,1563,6195,3886,13522,7070,23298,15093,42322,25114,65053,75698,65856,78856,55435,64152,92652,70697,108522,172575,949604,586767,362837,61094,41297,29605,23066,35891,12869,23759,12926,14231,8320,18811,14663,9234,8484,5047,6604,8258,5786,8651,14241,2056671,736394,48,736346,1498,1209,4811,6642,15806,11731,20218,14697,39979,28203,61044,74144,65592,67295,48426,54411,61762,39513,58095,61270,1320277,847253,473024,75487,54005,44927,32208,49243,20409,32494,16126,24546,9184,21473,20105,14699,11966,6922,12497,10825,5083,4364,6461
ACSSF,2019e1,nc,000,0085,0000008,664622,342217,19958,13064,12234,9638,16056,7821,12252,6475,16784,10189,27583,25120,23911,22591,15519,16679,23052,15259,22430,25602,322405,25930,17633,17439,9293,20076,8664,16980,8613,19233,11689,27827,23923,19988,22109,18455,12628,15939,7548,11071,7367,29527,32347,25758,25253460000,15213734000,13098188100,2115545900,10039726000,7959242100,2080484000,32771,25227,29874,31461,44165,57140,37422,29404,35088,36647,55217,69842,29502,16686,25076,27762,39972,50639,1136963,541626,236001,138,235863,826,773,2515,1932,4499,3139,6073,3900,12294,7282,21939,21817,21257,20228,13372,15654,21216,14058,20597,22492,305625,199271,106354,19132,12291,9719,7706,11557,4682,6179,2575,4490,2907,5644,3303,2654,2363,2147,1025,1836,1201,1833,3110,595337,191581,0,191581,206,603,2913,2714,5086,2729,7690,5128,12790,8688,21587,19723,17462,19743,16132,11078,13437,6981,10296,6595,403756,272932,130824,25724,17030,14526,6579,14990,5935,9290,3485,6443,3001,6240,4200,2526,2366,2323,1550,2502,567,775,772
ACSSF,2019e1,nc,000,0085,0000009,165962,82353,7546,5229,2639,2713,4139,1327,2156,1358,3836,2040,6187,6199,4200,4744,3753,3460,5163,3267,5397,7000,83609,8307,5969,4496,2897,4406,2586,4154,2118,4758,3931,6447,4330,5719,5792,4530,2836,3808,1574,2889,2062,26837,30980,23844,6313847700,3694983100,3235528400,459454800,2618864500,1991283000,627581600,33729,27715,28728,29062,41374,59761,40070,31878,35553,35767,48075,80342,28415,15322,23750,25852,39657,54833,290600,133909,52478,0,52478,190,0,321,504,1162,386,812,611,2610,1537,5011,5667,4008,4218,3326,3179,4602,3012,5014,6308,81431,51556,29875,7356,5229,2318,2209,2977,941,1344,747,1226,503,1176,532,192,526,427,281,561,255,383,692,156691,47051,0,47051,23,75,1143,953,1873,696,1614,818,3480,2319,4799,3684,4782,5130,3992,2595,3241,1363,2678,1793,109640,73082,36558,8284,5894,3353,1944,2533,1890,2540,1300,1278,1612,1648,646,937,662,538,241,567,211,211,269
ACSSF,2019e1,nc,000,0085,0000010,498660,259864,12412,7835,9595,6925,11917,6494,10096,5117,12948,8149,21396,18921,19711,17847,11766,13219,17889,11992,17033,18602,238796,17623,11664,12943,6396,15670,6078,12826,6495,14475,7758,21380,19593,14269,16317,13925,9792,12131,5974,8182,5305,30259,33749,26279,18939612400,11518750900,9862659700,1656091200,7420861500,5967959100,1452902400,32538,23691,30076,31938,45491,55347,37230,28357,34881,36830,56929,66372,29900,16899,25351,29337,40062,48894,846363,407717,183523,138,183385,636,773,2194,1428,3337,2753,5261,3289,9684,5745,16928,16150,17249,16010,10046,12475,16614,11046,15583,16184,224194,147715,76479,11776,7062,7401,5497,8580,3741,4835,1828,3264,2404,4468,2771,2462,1837,1720,744,1275,946,1450,2418,438646,144530,0,144530,183,528,1770,1761,3213,2033,6076,4310,9310,6369,16788,16039,12680,14613,12140,8483,10196,5618,7618,4802,294116,199850,94266,17440,11136,11173,4635,12457,4045,6750,2185,5165,1389,4592,3554,1589,1704,1785,1309,1935,356,564,503
