ACSSF,2019m1,nc,000,0177,0000021,947,1432,1851,772,1519,906,1967,252,478,216,1001,947,1617,111,1608,1502,745,1514,687,823,65,216,1027,1176,947,1432,111,1609,1273,1001,947,358,216,240,285,1258,111,1018,739,1016,216,751,765,1508,216,1414,444,1043,216,932,599,1552,216,1522,850,356,64,67,216,1006,1004,15,704,919,216,2303,2310,695,749,1074,111,1354,1171,832,820,1766,1595,216,1465,1053,835,2389,2369,111,2286,1994,519,2546,2545,216,2483,696,676,816,2108,2149,2110,216,2266,2116,449,425,425,216,425,216,216,2217,2338,111,2517,1385,1085,356,1335,111,3387,3363,3184,1311,2214,3272,1255,3038,3129,111,4045,3078,1269,1347,1360,216,1447,466,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969,2323,111,3367,2777,1269,,,,,,,947,1432,1851,772,1523,1089,1001,947,1617,111,1514,823,60,1027,1176
ACSSF,2019m1,nc,000,0177,0000022,1728,1845,1779,742,1875,1173,1393,173,311,216,885,1728,1873,216,1873,1822,1036,1711,630,699,43,216,798,1220,1728,1845,216,1874,958,885,1728,760,216,583,641,1110,216,706,887,1131,216,977,892,1002,216,768,727,1194,216,1154,324,1357,216,1290,399,407,124,424,216,1497,1409,397,290,1364,216,2409,2188,1348,315,1320,216,1540,1082,1259,933,1806,1628,216,1516,1045,693,2231,2746,216,3249,2258,1368,1863,1861,216,1896,359,389,863,2232,2325,2286,216,2458,1740,581,1052,1037,216,966,483,141,2367,2213,216,2295,2228,1799,407,2124,216,3863,4911,5329,2334,4153,3477,2071,1151,1901,216,3463,3191,1496,1795,1998,216,2734,2459,1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,1517,216,3224,2951,1496,,,,,,,1728,1845,1779,742,1816,1327,885,1728,1873,216,1711,699,179,798,1220
ACSSF,2019m1,nc,000,0177,0000023,1600,1947,2467,663,1910,1674,2091,204,733,216,982,1600,2219,159,2219,2133,726,2187,1009,508,162,165,274,1484,1600,1947,159,2218,1172,982,1600,830,159,800,283,1162,216,799,733,1539,216,1472,1037,1349,216,1189,487,1408,216,1347,570,1771,216,1778,861,1392,59,269,216,1472,1411,267,1459,1854,216,2792,2269,884,558,1020,159,1275,947,878,1117,1553,1141,216,904,797,992,1991,2040,159,2512,2354,824,1849,1855,216,1845,186,250,1666,2369,2414,2421,216,2586,2106,776,1046,985,216,685,617,443,2121,2220,159,2331,1049,828,1392,1873,159,3889,3954,4200,1822,1317,3474,1203,1642,1694,159,3492,3385,925,972,1247,216,2011,2018,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038,1254,159,2871,2438,925,,,,,,,1600,1947,2467,663,1879,1934,982,1600,2219,159,2187,508,184,274,1484
ACSSF,2019m1,nc,000,0177,0000024,2243,2559,3237,720,2551,1630,2643,379,1180,216,1490,2243,2422,249,2468,2498,1696,2549,1036,944,216,58,732,1596,2243,2559,249,2531,1110,1490,2243,1454,100,1158,989,1513,87,1196,764,2276,211,2021,846,2238,216,2116,703,1968,216,1950,571,2393,216,2400,549,3139,204,769,216,1452,1344,735,3126,3635,93,3752,1579,1751,695,1376,336,1602,584,1263,1766,1870,1599,137,1525,525,1122,3138,3387,215,3613,1295,1642,3207,3207,109,3034,693,506,2897,3496,3348,3550,109,3643,1210,1008,1384,1336,216,1346,310,387,2966,3533,325,3653,970,1915,3139,4340,404,4701,5393,5440,2417,3792,2566,2618,3629,4033,404,4091,1307,1333,3173,3481,216,3690,1702,1954,703,699,216,737,113,289,,,,,,,,,,,,,,,,,,,,,,,,,2587,2870,404,3018,1277,1119,711,1049,216,1335,945,822,2243,2559,3237,720,2502,1864,1490,2243,2422,249,2549,944,346,732,1596
ACSSF,2019m1,nc,000,0177,0000025,1667,2030,2457,902,2200,1831,2547,472,458,98,1200,1667,2037,186,2005,2223,1737,2033,1032,926,439,216,462,1726,1667,2030,186,2044,1359,1200,1667,1214,216,1068,950,1641,216,1319,858,2030,65,1890,909,1221,216,1171,494,1896,171,1861,636,2211,216,2106,537,491,402,402,216,1118,1076,216,722,1113,171,2590,2437,1041,686,1339,152,1501,1216,1115,1111,3075,2956,216,2569,1785,977,3189,3195,233,3396,1806,1226,2569,2597,216,2587,532,397,965,3249,3424,3445,171,3526,1405,724,884,868,216,666,575,139,3255,3461,152,3259,2369,1259,491,1784,233,3891,4517,5098,2825,3824,3483,1668,1084,1998,152,3809,3424,1612,743,941,171,976,775,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,1696,152,3572,3303,1612,,,,,,,1667,2030,2457,902,2049,2203,1200,1667,2037,186,2033,926,261,462,1726
ACSSF,2019m1,nc,000,0177,0000026,2711,2828,3406,1262,3056,2859,4275,489,1380,94,1272,2711,3118,216,3118,3580,2499,3994,1537,1966,231,216,1514,1768,2711,2828,216,3115,1925,1272,2711,1461,216,1196,821,1893,216,1831,701,2693,216,2393,1070,2434,216,2198,847,2642,216,2468,1126,3413,216,3488,825,3212,386,581,216,1892,1891,469,2868,3595,216,4442,2778,2153,1298,1782,216,1891,1029,1087,2955,2885,2626,216,2590,1062,1150,5465,5221,216,5360,1946,1750,5474,5514,216,5462,1555,492,3407,4668,4600,4751,216,4985,2081,1189,1641,1634,216,1537,438,121,4202,4028,216,4046,1563,1703,3212,3910,216,5527,8872,9138,3357,7629,4241,2543,3794,4305,216,5022,2928,1605,3082,3934,216,4550,2324,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377,1967,216,3081,2482,1465,738,967,216,2062,1842,673,2711,2828,3406,1262,3053,3068,1272,2711,3118,216,3994,1966,604,1514,1768
ACSSF,2019m1,nc,000,0177,0000027,2664,2612,3248,1147,2855,2683,3399,428,795,38,1274,2664,3219,336,3192,3583,2953,3718,2220,1671,443,339,1009,2248,2664,2612,336,3152,2269,1274,2664,2304,216,1668,1422,2223,321,1549,1231,2719,216,2498,1238,2489,216,2240,1036,2899,216,2581,1015,3218,102,3179,418,1499,537,1009,216,3248,3211,875,1669,2532,321,4366,3623,2072,704,1399,102,1587,1004,1243,1147,3137,3133,216,2983,1602,1561,5404,5327,336,4839,2568,1705,5135,5115,216,4963,846,383,1827,4581,4694,4964,216,5253,2913,1495,1722,1696,216,1667,467,326,4458,4635,336,4332,2005,2073,1499,3213,336,6509,8766,10683,9022,7780,5961,2962,3256,3718,336,5540,5255,1627,3213,4052,216,4940,2847,2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509,1966,336,3048,2160,1233,216,1773,216,4669,4793,1685,2664,2612,3248,1147,2831,3059,1274,2664,3219,336,3718,1671,716,1009,2248
ACSSF,2019m1,nc,000,0177,0000028,1244,1383,1715,506,1417,1258,1879,199,518,216,828,1244,1538,216,1538,1606,1220,1732,576,812,247,98,143,991,1244,1383,216,1529,604,828,1244,510,216,305,411,949,216,916,223,884,216,783,465,1270,216,1303,642,1253,216,1169,450,1482,216,1519,370,630,179,179,216,1399,1410,216,593,1260,216,1483,845,1110,313,1007,216,938,233,1007,1275,1261,1198,216,1155,164,497,2272,2238,216,2360,683,1440,1854,1873,216,1881,300,254,693,1604,1895,2168,216,2246,534,780,1099,1099,216,1086,309,216,1622,1749,216,1750,472,1219,630,1645,216,2849,3820,3927,1587,3168,2188,1622,1834,2166,216,2845,1733,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,1134,216,2117,1729,1121,,,,,,,1244,1383,1715,506,1408,1350,828,1244,1538,216,1732,812,414,143,991
ACSSF,2019m1,nc,000,0177,0000029,1578,1885,2159,823,1921,1781,2282,364,302,216,972,1578,2047,148,2068,1946,1390,2316,1096,918,441,216,522,1671,1578,1885,148,2048,1534,972,1578,958,74,689,697,1458,64,1143,1010,1559,62,1470,781,1648,216,1734,534,1674,67,1696,626,2414,216,2348,475,1315,58,284,216,1545,1552,276,1374,1831,99,2791,2710,1048,610,1055,91,1248,653,1015,1051,2205,2179,216,2016,1152,1039,3905,3897,94,4164,1829,1085,3305,3271,112,3316,461,268,1525,3311,2884,2985,216,3320,1821,644,1777,1714,216,1505,848,300,3361,3431,148,3638,1433,1308,1315,2226,148,4176,5517,5805,3613,4182,4013,1791,2278,2509,148,2673,2538,1486,1448,1293,216,2491,2541,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084,1840,148,2185,2273,1486,,,,,,,1578,1885,2159,823,1878,1860,972,1578,2047,148,2316,918,90,522,1671
ACSSF,2019m1,nc,000,0177,0000030,3305,4024,4620,1277,3984,2634,5037,677,738,216,2483,3305,4036,12,4037,4105,2598,4421,1717,1771,584,265,1543,2749,3305,4024,12,3983,2236,2483,3305,2626,216,1879,1500,2411,216,1894,1334,3865,12,3339,1539,3275,216,3157,1531,3300,216,3080,1347,3718,216,3789,983,2254,608,2766,216,3483,2458,2684,2242,5314,216,5810,4232,4744,827,2444,12,2315,1096,2247,1287,3826,3204,216,3088,1358,2902,6586,6713,12,6207,2405,2601,6195,6098,216,6216,1611,1473,2516,6267,6300,6794,216,6816,3203,2600,2547,2426,216,2458,362,592,6365,6291,12,5651,3003,3639,2254,7637,12,8453,9869,10361,4273,7388,5736,7306,4355,5557,12,6122,4220,3564,4335,6932,216,6867,3757,6206,,,,,,,1274,1982,216,2130,600,1595,,,,,,,3859,3688,216,3543,1236,625,,,,,,,1830,4003,12,4810,3406,3392,518,1349,216,3046,2872,1222,3305,4024,4620,1277,3991,3145,2483,3305,4036,12,4421,1771,534,1543,2749
ACSSF,2019m1,nc,000,0177,0000031,1461,1552,1656,332,1527,1012,1898,227,432,216,671,1461,1548,30,1551,1786,786,1581,1442,741,349,332,941,978,1461,1552,30,1560,1080,671,1461,839,216,778,307,1139,216,995,619,1377,216,1399,600,1054,216,756,670,1332,216,1377,390,1797,30,1775,609,597,48,54,71,2083,2073,26,812,875,78,2530,2356,649,625,844,216,1019,559,506,551,1650,1700,216,1506,544,499,2416,2621,216,2686,1997,687,2481,2483,78,2487,525,61,1676,2534,2496,2540,78,2638,1859,350,1248,1259,216,1224,398,72,2486,2548,216,2448,1388,854,597,1002,149,4097,4354,5579,5575,1580,3996,897,2379,2491,149,3688,3159,791,1641,1640,216,2891,2039,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,946,149,3095,3030,791,,,,,,,1461,1552,1656,332,1511,1123,671,1461,1548,30,1581,741,550,941,978
ACSSF,2019m1,nc,000,0177,0000032,1508,1866,2525,709,1934,1262,2267,281,391,216,961,1508,2097,216,2097,2320,1447,2335,1197,1021,148,216,297,1677,1508,1866,216,2122,1570,961,1508,560,216,410,386,1474,216,1110,1081,1534,216,1443,658,1560,216,1159,908,1749,216,1638,601,1683,216,1632,654,540,516,1305,216,2108,1874,1087,756,1183,216,2496,2427,935,667,1254,216,1343,444,1159,943,2298,2168,216,1808,1323,987,3081,3331,216,3342,1691,1255,2631,2637,216,2619,428,302,929,2696,2791,2917,216,3405,1905,623,632,632,216,632,216,216,2719,2656,216,2527,1165,1275,540,2241,216,4096,4962,4986,3180,3573,3830,2184,2326,3059,216,4328,3645,2128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,1435,216,3561,3108,1408,114,1933,216,2079,1928,1934,1508,1866,2525,709,1921,1650,961,1508,2097,216,2335,1021,84,297,1677
ACSSF,2019m1,nc,000,0177,0000033,1701,1750,2069,833,1769,1391,2058,220,457,216,915,1701,1774,157,1779,1938,1211,2175,1068,898,203,216,488,992,1701,1750,157,1791,854,915,1701,698,216,582,373,1042,216,888,511,1592,61,1436,780,1162,122,1098,550,1641,86,1550,357,1732,216,1706,484,405,211,1800,216,1860,504,1774,584,1122,456,1787,1339,1215,583,1142,251,1199,737,973,1265,1834,1700,213,1631,648,750,2983,2932,446,2885,1070,1093,2605,2587,105,2561,509,195,939,2385,2339,2372,300,2758,1127,1043,974,969,216,960,79,224,2354,2562,392,2596,859,892,405,3028,670,3351,4623,5306,2467,3309,1822,3089,2424,2431,669,2559,1189,3008,2291,2347,105,2755,1119,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,1090,669,1639,1128,1096,,,,,,,1701,1750,2069,833,1770,1577,915,1701,1774,157,2175,898,179,488,992
ACSSF,2019m1,nc,000,0177,0000034,1982,2234,2680,1262,2435,1664,2708,361,618,153,1318,1982,2906,66,2907,3034,2083,2502,1208,1055,251,216,872,2479,1982,2234,66,2915,2240,1318,1982,1600,46,1439,949,1582,216,1204,890,1802,216,1415,1180,2067,50,2012,857,2008,216,1926,650,2983,216,2686,1460,689,154,830,216,3511,3269,798,1048,2253,216,4284,3586,2072,823,1553,107,1886,1409,1291,1258,2564,2118,51,2062,1780,1592,4259,4415,66,4363,3297,1880,3767,3734,216,3767,877,204,1032,3628,3869,4017,216,4818,3429,885,1582,1409,216,1333,737,734,3540,3735,107,4045,1851,2004,689,2995,107,7078,7127,7933,2827,7121,6416,2843,3747,4056,99,6412,5502,2353,1539,2159,46,3422,2421,1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,2465,216,5267,4898,2353,,,,,,,1982,2234,2680,1262,2297,1783,1318,1982,2906,66,2502,1055,595,872,2479
ACSSF,2019m1,nc,000,0177,0000035,1246,1178,1670,500,1240,1133,1802,272,277,216,709,1246,1326,165,1336,1452,1263,1539,647,837,216,216,452,962,1246,1178,165,1346,721,709,1246,823,216,659,436,1053,216,658,774,1290,216,1098,589,1147,216,1014,326,1270,165,1295,129,1648,216,1555,374,410,223,299,216,351,190,211,731,801,175,1504,1267,914,700,1133,71,1126,590,1062,704,1514,1210,216,1184,402,743,2163,2212,71,2348,847,1018,2079,1957,175,1983,302,764,944,2117,2125,2123,165,2477,979,411,987,981,216,980,54,139,2433,2485,88,2434,731,1134,410,1203,221,1938,3126,3275,1227,2686,1437,1237,609,1266,221,1954,1425,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,1119,221,1654,1194,1100,,,,,,,1246,1178,1670,500,1257,1256,709,1246,1326,165,1539,837,234,452,962
ACSSF,2019m1,nc,000,0177,0000036,4517,4722,5658,1591,5389,3569,6236,834,869,91,2460,4517,5371,194,5378,6070,3915,5814,4484,1805,567,1656,1245,3200,4517,4722,194,5444,2283,2460,4517,2591,216,2200,1297,3003,216,2585,1960,4345,216,3998,1853,4078,135,3940,1127,4579,216,4729,1262,5522,137,5393,1520,2341,923,2012,216,3088,2901,1727,2462,4128,216,6216,4364,3314,459,1763,389,2222,1721,1688,1449,5299,5204,216,4972,1787,2354,9408,9483,216,9535,3505,2051,8458,8469,389,8280,1780,1290,2642,7391,8188,8301,216,8988,3141,2250,2951,2892,216,2864,606,480,6770,7201,389,7177,2799,2640,2341,5731,389,8948,13187,16854,12578,10947,6780,5084,7509,8083,389,8634,3318,2583,4497,5205,216,6970,4502,2429,,,,,,,2662,2756,216,3026,1201,570,,,,,,,7908,8108,216,7373,3419,2879,5741,5761,216,5574,862,426,1746,2783,389,3891,2736,1720,395,3696,216,5362,4347,3738,4517,4722,5658,1591,5280,4170,2460,4517,5371,194,5814,1805,1874,1245,3200
ACSSF,2019m1,nc,000,0177,0000037,1339,1752,1886,734,1638,850,1959,534,339,216,1236,1339,1756,64,1746,1856,1003,1776,772,1003,503,216,875,1348,1339,1752,64,1751,1001,1236,1339,769,216,499,646,1062,216,761,814,1494,216,1327,703,1194,216,996,509,1543,64,1401,598,1979,216,1941,331,378,333,711,216,1781,1504,687,719,1311,216,2084,1965,1084,768,1251,136,1399,666,1065,718,1435,1163,216,1100,768,813,3158,3082,136,2711,1447,1205,3161,3188,216,3134,444,166,1432,2813,2891,2895,216,2666,1681,756,552,552,216,497,311,216,2381,2426,136,2638,907,1253,378,2028,136,3831,4081,4468,1842,2041,3301,2053,1276,1901,136,3014,2613,1303,1050,1266,216,1768,1090,1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,1356,136,2572,2613,1303,,,,,,,1339,1752,1886,734,1693,1096,1236,1339,1756,64,1776,1003,410,875,1348
ACSSF,2019m1,nc,000,0177,0000038,1750,1830,2339,618,1878,1677,2209,750,352,216,824,1750,1935,132,1926,2129,1258,2048,1019,670,129,216,440,1026,1750,1830,132,1933,1310,824,1750,1432,216,1122,793,1130,216,845,708,1557,216,1529,649,1322,216,1246,341,1667,132,1480,971,1624,216,1571,367,661,48,117,216,1424,1415,105,583,936,212,2060,2042,794,281,926,145,1032,592,925,1184,1886,1804,216,1592,840,868,2220,2244,226,2493,1657,712,2258,2206,71,2175,541,189,1000,2246,2648,2505,112,2758,1451,696,1661,1661,216,1537,744,216,2184,2394,175,2225,985,837,661,1259,256,2894,4048,4097,2603,3923,2806,1125,937,1233,256,1988,1533,809,1078,1458,216,2893,2529,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,878,256,1746,1533,809,,,,,,,1750,1830,2339,618,1860,2019,824,1750,1935,132,2048,670,141,440,1026
ACSSF,2019m1,nc,000,0177,0000039,2499,2741,2976,911,2868,1323,2944,533,656,124,1308,2499,2885,204,2893,2951,1511,3014,1528,1200,61,125,804,1789,2499,2741,204,2869,1480,1308,2499,1391,216,1492,554,1518,110,1385,757,2454,94,2137,1410,2467,216,2426,521,2271,216,2284,513,2377,139,2338,719,1638,199,215,216,1896,1880,86,1520,1925,216,3397,2677,1485,485,1299,358,1527,701,1222,1559,2135,1939,194,1832,603,1016,4174,4129,273,4282,1789,1121,3697,3773,90,3639,1138,566,1705,3763,3627,3723,90,3925,2103,1284,1227,1227,216,1227,216,216,3804,3943,346,4124,1253,1301,1638,2176,358,4876,6282,6527,3351,3901,4125,1826,2653,3089,288,4252,3118,1762,1849,1811,194,2272,1506,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261,2170,288,3485,2917,1762,,,,,,,2499,2741,2976,911,2770,1781,1308,2499,2885,204,3014,1200,454,804,1789
ACSSF,2019m1,nc,000,0177,0000040,2606,2701,3255,541,2638,1761,3255,446,364,216,688,2606,3448,216,3448,3913,1498,3352,2559,1106,155,216,821,1546,2606,2701,216,3458,1627,688,2606,2034,216,1801,1018,1434,216,1093,979,2133,216,1978,657,1957,216,1989,559,2663,216,2677,224,2864,216,2858,622,2710,222,268,216,3473,3454,190,2661,2913,216,4103,2470,1477,495,899,216,1066,743,842,1975,2206,1951,216,1784,715,1012,4222,4402,216,4697,1482,984,3539,3539,216,3243,1227,216,2925,5007,5331,5023,216,4710,2203,1181,1486,1464,216,1460,99,149,4309,4511,216,4761,1365,1106,2710,3080,216,6284,6611,9389,8015,3235,5050,1805,3260,3471,216,4680,2780,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,2206,216,3541,2693,1099,,,,,,,2606,2701,3255,541,2648,1914,688,2606,3448,216,3352,1106,317,821,1546
ACSSF,2019m1,nc,000,0177,0000041,1600,1957,2345,587,2094,1357,2371,279,511,216,785,1600,2142,22,2142,2058,1444,2567,1102,924,157,141,533,1018,1600,1957,22,2110,907,785,1600,1284,216,1238,602,878,216,797,254,1415,20,1303,643,1453,216,1455,561,1334,216,1321,215,1643,9,1630,293,2441,61,72,216,1426,1422,36,2462,2655,216,3118,1685,766,706,1093,27,1121,346,719,1190,1547,1342,17,1357,137,627,2519,2500,216,2395,1267,559,2620,2648,21,2700,670,259,2692,3261,3177,3255,216,3491,1339,758,833,833,216,827,66,216,2526,2696,27,2655,988,741,2441,2933,27,3897,4990,5318,2097,3477,2694,1079,2292,2559,27,3605,2662,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2293,27,3409,2650,621,,,,,,,1600,1957,2345,587,2042,1497,785,1600,2142,22,2567,924,214,533,1018
ACSSF,2019m1,nc,000,0177,0000042,2307,2445,2696,641,2495,1724,2495,366,516,216,1267,2307,2358,215,2347,2660,2839,2863,1520,848,165,216,1102,1716,2307,2445,215,2384,1507,1267,2307,1605,187,1355,879,1816,216,1714,717,1849,216,1638,874,1641,102,1558,661,1985,216,2012,846,2303,216,2183,809,1503,524,2339,153,2349,1010,2395,1398,2227,293,3464,3014,1727,516,1383,284,1537,1039,1192,1059,2274,2191,106,2058,667,1057,3557,3471,310,3613,2154,1548,2984,2855,187,2791,384,759,2038,3939,4032,3810,187,4181,2628,1102,1802,1766,216,1761,165,346,3518,3684,360,3616,1348,1671,1503,4230,597,5279,6959,6646,2794,7252,3706,3982,2331,2497,597,3040,1700,1047,2503,3601,216,4264,2422,3193,,,,,,,,,,,,,,,,,,,1885,2494,216,2215,1838,2001,,,,,,,1439,1718,597,2295,1700,1047,175,1995,216,2239,1840,2001,2307,2445,2696,641,2573,2107,1267,2307,2358,215,2863,848,173,1102,1716
ACSSF,2019m1,nc,000,0177,0000043,1793,2205,2443,721,2045,1527,2147,365,460,216,1166,1793,2121,148,2120,2268,1250,2378,950,959,58,46,719,1491,1793,2205,148,2128,1376,1166,1793,1089,216,876,860,1364,113,1150,712,1339,216,1231,700,1527,94,1357,701,1966,216,1876,812,1762,216,1819,758,696,191,205,216,1431,1431,201,939,1341,216,2627,2503,875,877,1755,210,1711,915,1573,898,2076,1809,216,1497,1536,1297,2738,2855,210,3122,1788,1240,2450,2414,216,2372,349,654,982,2779,2963,3085,216,3487,1700,765,1082,1051,216,942,509,166,2858,3220,210,3022,1639,1893,696,2228,210,4177,5402,5940,2590,3241,3927,2243,2786,3236,210,4532,3916,2152,1918,1924,216,1894,625,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,2055,210,3669,3370,2152,,,,,,,1793,2205,2443,721,2068,1967,1166,1793,2121,148,2378,959,586,719,1491
ACSSF,2019m1,nc,000,0177,0000044,863,1130,1420,559,1205,1222,1346,235,274,216,897,863,1351,216,1351,1509,1016,1462,816,820,233,217,419,1236,863,1130,216,1354,1023,897,863,984,216,718,772,982,216,741,687,1092,216,887,554,1090,216,924,607,1107,216,965,465,1076,216,1060,278,803,167,503,216,1782,1620,485,852,1399,216,2287,1799,1245,388,975,216,1167,809,944,530,1669,1507,216,1321,945,857,1862,2073,216,2129,1556,1330,1671,1661,216,1686,350,315,878,2473,2294,2148,216,2246,1301,804,811,798,216,774,220,160,2426,2328,216,2414,1665,1494,803,1997,216,3885,4542,5059,2581,3684,3232,1894,1709,1828,216,1745,1409,978,581,857,216,1975,1784,686,896,1691,216,2852,2285,1380,,,,,,,,,,,,,1637,1659,216,2048,1158,284,,,,,,,746,1141,216,1539,1409,897,161,665,216,1301,1066,647,863,1130,1420,559,1141,1164,897,863,1351,216,1462,820,318,419,1236
ACSSF,2019m1,nc,000,0177,0000045,1483,1860,1811,645,1997,1128,1716,195,177,216,1368,1483,1760,216,1760,1757,1238,1790,845,573,323,216,575,1525,1483,1860,216,1786,983,1368,1483,913,216,786,620,1356,216,821,1140,1259,216,986,896,1363,216,1028,813,1283,216,1199,764,1439,216,1364,301,526,175,1513,216,1493,494,1492,489,2118,216,2524,1609,1981,336,1152,216,1345,508,1119,945,2011,1585,216,1339,862,1162,2613,2800,216,2916,1253,1880,1464,1434,216,1420,109,494,884,2250,2239,2754,216,2575,955,1829,1072,905,216,800,526,542,2110,2042,216,2257,794,1496,526,3609,216,3899,4570,4092,2637,3089,1947,3483,1336,3227,216,3535,1845,2741,1511,2672,216,2749,406,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,2831,216,3142,1845,2744,,,,,,,1483,1860,1811,645,1896,1463,1368,1483,1760,216,1790,573,190,575,1525
ACSSF,2019m1,nc,000,0177,0000046,1463,1515,2066,518,1650,1155,2090,333,353,216,1018,1463,1670,89,1668,1830,1500,2097,984,844,110,216,259,1364,1463,1515,89,1639,932,1018,1463,880,216,585,602,1285,216,1038,773,1536,89,1399,870,1502,216,1447,314,1849,216,1881,389,1860,216,1828,345,1148,175,487,216,1277,1001,456,1050,1444,216,1966,1325,977,680,1142,164,1264,653,923,1242,2158,2054,216,1930,812,622,3053,3199,164,3289,1029,1434,2173,2159,216,2157,107,241,1291,3170,3432,3360,216,3496,962,683,1218,1144,216,1080,530,326,3310,3144,164,3070,968,1291,1148,2082,164,3327,4601,4550,1795,3657,2254,1707,1613,1734,164,2591,1880,1297,1714,1957,216,2107,599,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641,1455,164,2613,1880,1297,,,,,,,1463,1515,2066,518,1599,1824,1018,1463,1670,89,2097,844,99,259,1364
ACSSF,2019m1,nc,000,0177,0000047,1392,1463,1867,508,1615,1182,1597,528,269,216,719,1392,1679,66,1673,1611,1259,1485,753,996,250,216,331,1033,1392,1463,66,1602,922,719,1392,579,216,578,285,1047,216,922,531,1393,216,1295,688,1282,66,1066,651,1245,216,1191,509,1382,216,1424,300,424,88,164,216,322,280,127,721,1006,216,1143,1005,785,713,778,132,1010,1010,838,887,1725,1730,216,1702,350,472,1827,1867,132,2008,1318,1075,1698,1601,216,1621,166,433,917,2112,1927,1917,216,1891,1065,700,657,657,216,652,182,216,2108,2197,132,2220,727,1005,424,1285,132,1805,3640,4304,1797,3761,1668,1339,606,1064,132,1727,1444,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,958,132,1542,1385,899,,,,,,,1392,1463,1867,508,1541,1465,719,1392,1679,66,1485,996,176,331,1033
ACSSF,2019m1,nc,000,0177,0000048,1215,1311,1298,525,1414,880,1307,539,455,111,659,1215,1269,121,1255,1504,698,1217,1171,356,86,216,748,822,1215,1311,121,1262,819,659,1215,876,216,452,740,1056,216,626,798,939,62,717,598,755,216,674,438,938,77,929,278,1250,216,1202,209,503,97,186,216,751,747,158,726,818,163,1604,1226,582,738,944,121,1141,860,716,677,1508,1351,163,1306,561,812,1829,1859,121,1924,1052,480,1514,1471,216,1431,279,223,675,1717,1995,2091,216,2089,969,362,747,747,216,747,216,216,1749,1819,272,1579,1169,851,503,1044,272,2160,2084,3113,3245,1557,1973,1007,1391,1708,272,2527,1977,1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,1017,272,2169,2000,1015,,,,,,,1215,1311,1298,525,1341,1171,659,1215,1269,121,1217,356,216,748,822
ACSSF,2019m1,nc,000,0177,0000049,1511,1829,2351,1027,2121,1165,2366,277,384,216,776,1511,1912,187,1911,1954,1467,2175,839,985,219,216,508,1127,1511,1829,187,1915,972,776,1511,742,216,564,487,1005,79,777,606,1439,216,1258,612,1487,216,1253,623,1680,54,1654,320,1863,167,1882,406,662,447,464,216,548,291,140,923,1355,393,2081,1376,911,649,993,178,1337,747,915,1032,1842,1703,57,1775,526,564,3552,3535,291,3563,977,796,3333,3393,178,3365,630,373,1102,2961,3272,3326,396,3469,1020,424,1338,1169,216,1090,326,499,2890,2933,143,2938,1085,985,662,1382,443,2504,4706,4964,1944,4802,1900,1309,2912,3026,443,3304,1758,996,1573,1753,216,1834,493,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506,1141,443,2042,1630,996,,,,,,,1511,1829,2351,1027,2071,1479,776,1511,1912,187,2175,985,215,508,1127
