ACSSF,2019e1,nc,000,0008,0000050,1111761,149,219,40,75044,6924,1815,0,0,1528,693,52,740,804,1530,552,0,161,2173,0,454,1457,14247,430,499,2326,0,48,704,165,4564,391,2051,10148,2416,117251,0,32640,2039,25205,4623,112027,0,5737,598,5020,157,3224,97886,364,52291,338,2127,72,0,35,81,1779,9030,97,24975,2554,1057,5880,2965,18926,26391,836,371,2539,446,0,22741,103,1117,189,1279,525,1743,101,755,0,250,242,0,0,13977,3031,7640,2536,1025,2010,8822,4999,89,135,142,0,0,0,1815,1490,255,424,737,0,874,411072,223714,1111761,888047,604822,283225,223714,32382,191332,1111761,75044,6924,14247,4564,2051,10148,117251,32640,25205,4623,112027,5737,5020,97886,52291,2127,9030,24975,2554,5880,18926,26391,2539,22741,7640,2536,2010,8822,4999,223714,1111761,888047,604822,283225,223714
ACSSF,2019e1,nc,000,0008,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123131,104393,58540,45853,18738,3203,15535,123131,30287,664,1184,110,170,950,7838,1673,1701,306,10098,217,162,5976,2428,0,252,787,313,171,1311,1479,0,1115,368,0,261,423,468,18738,123131,104393,58540,45853,18738
ACSSF,2019e1,nc,000,0008,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68412,52973,43672,9301,15439,2432,13007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68412,52973,43672,9301,15439
ACSSF,2019e1,nc,000,0008,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81801,59263,52055,7208,22538,1899,20639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81801,59263,52055,7208,22538
ACSSF,2019e1,nc,000,0008,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92859,75264,48986,26278,17595,1438,16157,92859,4432,154,907,273,786,1144,17479,2854,2794,437,8560,760,479,8852,4811,0,1291,1651,43,462,4286,3777,117,257,1106,68,1294,1188,102,17595,92859,75264,48986,26278,17595
ACSSF,2019e1,nc,000,0008,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171143,138361,91513,46848,32782,4255,28527,171143,7243,1453,2698,1219,254,1697,19844,4355,3122,1214,18021,922,528,19154,9134,361,2384,3832,693,1476,2524,4754,706,1783,2003,978,713,2149,404,32782,171143,138361,91513,46848,32782
ACSSF,2019e1,nc,000,0008,0000056,885707,0,247,0,41662,5356,322,0,1268,1125,0,116,416,1827,419,499,0,97,1391,0,397,1812,7192,111,84,542,0,172,423,0,1808,684,510,4660,2079,58313,0,11397,260,11378,1640,75118,0,4426,422,2063,97,1750,58174,113,27523,116,786,0,1111,51,0,707,3848,52,12073,1214,2331,3621,2361,17396,17031,404,186,1492,345,0,28133,0,1632,958,126,861,1882,81,0,1244,450,543,0,111,18326,2350,4338,1373,1050,3683,4547,3947,0,121,105,0,301,0,545,2256,122,38,484,0,405,449703,139880,885707,745827,579372,166455,139880,12513,127367,885707,41662,5356,7192,1808,510,4660,58313,11397,11378,1640,75118,4426,2063,58174,27523,786,3848,12073,1214,3621,17396,17031,1492,28133,4338,1373,3683,4547,3947,139880,885707,745827,579372,166455,139880
ACSSF,2019e1,nc,000,0008,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96342,72497,54423,18074,23845,2825,21020,96342,15325,926,1384,174,0,1158,4010,1492,913,201,11303,177,0,5475,3247,0,247,1374,22,96,3014,1167,560,1637,360,0,78,974,961,23845,96342,72497,54423,18074,23845
ACSSF,2019e1,nc,000,0008,0000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279447,243497,183465,60032,35950,3483,32467,279447,12139,4200,2525,745,766,1106,20564,5244,5099,1210,22160,399,535,16764,8267,906,1096,3925,683,1062,5312,3824,484,7393,2057,534,626,1614,1688,35950,279447,243497,183465,60032,35950
ACSSF,2019e1,nc,000,0008,0000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211674,182654,138737,43917,29020,2165,26855,211674,8461,1088,1301,340,894,1421,15022,3332,2783,715,17376,698,347,12724,6254,103,1666,2564,231,475,2111,3497,0,2265,2474,262,334,741,2625,29020,211674,182654,138737,43917,29020
ACSSF,2019e1,nc,000,0008,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77277,68152,56516,11636,9125,1455,7670,77277,15466,186,1509,0,0,399,3414,1544,837,143,6001,274,0,4578,474,69,102,1055,0,37,1457,1650,0,4603,100,0,0,43,319,9125,77277,68152,56516,11636,9125
ACSSF,2019e1,nc,000,0008,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296725,248679,199232,49447,48046,6051,41995,296725,16205,2068,2443,392,599,1288,20868,7610,3008,393,17864,654,1034,14926,9276,444,1106,2765,163,333,7737,5133,328,13952,1118,314,47,1150,3304,48046,296725,248679,199232,49447,48046
ACSSF,2019e1,nc,000,0008,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93391,48952,35736,13216,44439,15838,28601,93391,3579,0,623,0,30,253,7006,2675,1120,0,3729,491,145,6768,2127,62,337,450,32,291,1856,1212,0,1190,231,55,61,534,841,44439,93391,48952,35736,13216,44439
ACSSF,2019e1,nc,000,0008,0000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111756,90624,71450,19174,21132,2042,19090,111756,5954,1261,386,47,180,476,7540,4236,1334,0,9764,164,118,6063,3337,96,452,794,0,30,2592,2465,51,4059,655,223,0,92,1005,21132,111756,90624,71450,19174,21132
ACSSF,2019e1,nc,000,0008,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72438,60255,35808,24447,12183,639,11544,72438,2761,508,139,0,0,1525,5206,1676,2314,79,9283,0,64,7794,4577,0,617,1108,157,499,1377,1374,51,200,214,0,0,278,641,12183,72438,60255,35808,24447,12183
ACSSF,2019e1,nc,000,0008,0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474708,386687,273366,113321,88021,13993,74028,474708,35729,3824,5854,1393,686,4623,43508,11186,10829,1400,39142,1595,2201,34047,17081,720,2421,9589,1347,2749,7502,9496,991,13908,1978,436,853,2835,3576,88021,474708,386687,273366,113321,88021
ACSSF,2019e1,nc,000,0008,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123728,78578,46995,31583,45150,26920,18230,123728,7617,583,1669,534,102,607,13295,4379,2533,587,11713,237,626,12032,6685,329,1423,2809,324,226,2339,3582,412,1016,1088,289,215,364,75,45150,123728,78578,46995,31583,45150
ACSSF,2019e1,nc,000,0008,0000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247951,201022,154447,46575,46929,4837,42092,247951,10805,496,1540,653,487,1393,19359,4658,2661,555,21212,560,292,14323,6619,327,1430,2178,581,980,3026,6777,142,2582,1256,567,50,2986,968,46929,247951,201022,154447,46575,46929
ACSSF,2019e1,nc,000,0008,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92859,75264,48986,26278,17595,1438,16157,92859,4432,154,907,273,786,1144,17479,2854,2794,437,8560,760,479,8852,4811,0,1291,1651,43,462,4286,3777,117,257,1106,68,1294,1188,102,17595,92859,75264,48986,26278,17595
ACSSF,2019e1,nc,000,0008,0000069,885707,0,247,0,41662,5356,322,0,1268,1125,0,116,416,1827,419,499,0,97,1391,0,397,1812,7192,111,84,542,0,172,423,0,1808,684,510,4660,2079,58313,0,11397,260,11378,1640,75118,0,4426,422,2063,97,1750,58174,113,27523,116,786,0,1111,51,0,707,3848,52,12073,1214,2331,3621,2361,17396,17031,404,186,1492,345,0,28133,0,1632,958,126,861,1882,81,0,1244,450,543,0,111,18326,2350,4338,1373,1050,3683,4547,3947,0,121,105,0,301,0,545,2256,122,38,484,0,405,449703,139880,885707,745827,579372,166455,139880,12513,127367,885707,41662,5356,7192,1808,510,4660,58313,11397,11378,1640,75118,4426,2063,58174,27523,786,3848,12073,1214,3621,17396,17031,1492,28133,4338,1373,3683,4547,3947,139880,885707,745827,579372,166455,139880
ACSSF,2019e1,nc,000,0008,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96342,72497,54423,18074,23845,2825,21020,96342,15325,926,1384,174,0,1158,4010,1492,913,201,11303,177,0,5475,3247,0,247,1374,22,96,3014,1167,560,1637,360,0,78,974,961,23845,96342,72497,54423,18074,23845
ACSSF,2019e1,nc,000,0008,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77277,68152,56516,11636,9125,1455,7670,77277,15466,186,1509,0,0,399,3414,1544,837,143,6001,274,0,4578,474,69,102,1055,0,37,1457,1650,0,4603,100,0,0,43,319,9125,77277,68152,56516,11636,9125
ACSSF,2019e1,nc,000,0008,0000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278953,243003,183063,59940,35950,3483,32467,278953,12139,4200,2525,745,766,1106,20382,5244,5099,1210,22068,399,535,16764,8267,906,1096,3925,683,1062,5312,3824,484,7393,2057,534,626,1614,1688,35950,278953,243003,183063,59940,35950
ACSSF,2019e1,nc,000,0008,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211674,182654,138737,43917,29020,2165,26855,211674,8461,1088,1301,340,894,1421,15022,3332,2783,715,17376,698,347,12724,6254,103,1666,2564,231,475,2111,3497,0,2265,2474,262,334,741,2625,29020,211674,182654,138737,43917,29020
ACSSF,2019e1,nc,000,0008,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296725,248679,199232,49447,48046,6051,41995,296725,16205,2068,2443,392,599,1288,20868,7610,3008,393,17864,654,1034,14926,9276,444,1106,2765,163,333,7737,5133,328,13952,1118,314,47,1150,3304,48046,296725,248679,199232,49447,48046
ACSSF,2019e1,nc,000,0008,0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107183,87495,68864,18631,19688,2042,17646,107183,5576,1261,386,47,180,409,6794,4236,1334,0,9404,116,118,6063,3099,96,452,794,0,30,2592,2465,51,3775,655,223,0,92,1005,19688,107183,87495,68864,18631,19688
ACSSF,2019e1,nc,000,0008,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93391,48952,35736,13216,44439,15838,28601,93391,3579,0,623,0,30,253,7006,2675,1120,0,3729,491,145,6768,2127,62,337,450,32,291,1856,1212,0,1190,231,55,61,534,841,44439,93391,48952,35736,13216,44439
ACSSF,2019e1,nc,000,0008,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72438,60255,35808,24447,12183,639,11544,72438,2761,508,139,0,0,1525,5206,1676,2314,79,9283,0,64,7794,4577,0,617,1108,157,499,1377,1374,51,200,214,0,0,278,641,12183,72438,60255,35808,24447,12183
ACSSF,2019e1,nc,000,0008,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168038,135431,90154,45277,32607,4080,28527,168038,7243,1453,2698,1219,254,1643,18926,4355,2701,1157,17254,794,528,18607,8757,361,2384,3777,693,1399,2524,4667,652,1783,1961,891,617,2149,404,32607,168038,135431,90154,45277,32607
ACSSF,2019e1,nc,000,0008,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472775,384754,271898,112856,88021,13993,74028,472775,35729,3824,5854,1393,686,4623,43440,11186,10829,1253,39142,1428,2114,33802,16840,720,2421,9589,1347,2749,7423,9496,991,13908,1901,436,853,2835,3576,88021,472775,384754,271898,112856,88021
ACSSF,2019e1,nc,000,0008,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123728,78578,46995,31583,45150,26920,18230,123728,7617,583,1669,534,102,607,13295,4379,2533,587,11713,237,626,12032,6685,329,1423,2809,324,226,2339,3582,412,1016,1088,289,215,364,75,45150,123728,78578,46995,31583,45150
ACSSF,2019e1,nc,000,0008,0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247951,201022,154447,46575,46929,4837,42092,247951,10805,496,1540,653,487,1393,19359,4658,2661,555,21212,560,292,14323,6619,327,1430,2178,581,980,3026,6777,142,2582,1256,567,50,2986,968,46929,247951,201022,154447,46575,46929
ACSSF,2019e1,nc,000,0008,0000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763500,583933,471322,112611,179567,32358,147209,763500,67476,3933,6023,1013,954,2994,53390,12851,7978,1190,37980,651,467,38518,12616,1239,2346,7653,1611,1446,9220,9060,264,11524,2693,883,727,3163,3932,179567,763500,583933,471322,112611,179567
ACSSF,2019e1,nc,000,0008,0000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888547,698456,485356,213100,190091,26893,163198,888547,79084,3245,10195,3046,1430,6875,97606,30638,19456,3445,91020,4486,3726,75427,40421,1077,5848,15481,950,5038,17703,21923,1589,10356,7535,1563,1500,6036,3025,190091,888547,698456,485356,213100,190091
ACSSF,2019e1,nc,000,0008,0000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761753,573664,404966,168698,188089,19966,168123,761753,68669,2877,5713,1573,656,5944,92024,17228,14083,3483,64301,1621,2266,73759,26899,265,3778,11360,2721,1717,13182,17429,643,9210,4557,636,1185,4967,2002,188089,761753,573664,404966,168698,188089
ACSSF,2019e1,nc,000,0008,0000085,873270,149,219,0,54146,7173,2508,0,0,1147,908,93,705,678,1431,244,0,161,1517,0,781,1310,10616,304,498,2209,0,67,1063,0,2725,516,1862,7029,2422,83387,483,19371,1478,17304,3481,77050,0,3156,217,2857,0,2905,68784,295,34929,507,1341,46,0,110,0,2963,6344,144,20198,1949,1149,5220,2204,16669,18599,1060,465,2088,821,0,17796,103,1198,91,301,459,1796,51,755,0,235,242,0,0,11131,2005,5896,1531,979,1509,5940,4966,141,42,142,0,0,0,1598,2433,280,41,377,0,827,363538,166497,873270,706773,494791,211982,166497,20334,146163,873270,54146,7173,10616,2725,1862,7029,83387,19371,17304,3481,77050,3156,2857,68784,34929,1341,6344,20198,1949,5220,16669,18599,2088,17796,5896,1531,1509,5940,4966,166497,873270,706773,494791,211982,166497
ACSSF,2019e1,nc,000,0008,0000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765013,594435,451209,143226,170578,18550,152028,765013,124869,1498,5984,1601,927,6501,82245,15231,10035,2556,75700,1462,1433,55349,19929,875,3481,7158,1118,2301,18909,21174,252,3407,2618,1418,349,6511,1402,170578,765013,594435,451209,143226,170578
ACSSF,2019e1,nc,000,0008,0000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791470,600547,451690,148857,190923,22542,168381,791470,86346,1052,5997,1334,1411,6831,67008,20442,11914,2645,69498,2212,2283,55400,19501,504,2633,10340,825,1924,18641,14253,656,11045,3060,732,686,4973,2668,190923,791470,600547,451690,148857,190923
ACSSF,2019e1,nc,000,0008,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816402,602123,420369,181754,214279,60341,153938,816402,106954,3710,7019,1527,1243,4959,74130,14841,12695,2143,65870,1669,2791,60030,33433,1207,5732,14564,1470,1700,16812,17600,736,4050,3670,925,1613,5952,1654,214279,816402,602123,420369,181754,214279
ACSSF,2019e1,nc,000,0008,0000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815055,625179,466563,158616,189876,19185,170691,815055,86941,3225,7219,1794,2079,5981,50994,17192,9391,2503,73726,1902,2441,52430,27826,312,4545,10664,750,1909,18787,17521,910,7429,4660,1207,1958,4336,3713,189876,815055,625179,466563,158616,189876
ACSSF,2019e1,nc,000,0008,0000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796413,635962,485279,150683,160451,18275,142176,796413,77636,3549,7750,1336,419,4163,67935,16001,11956,2487,67169,4161,2433,56667,27736,1135,4558,15070,1347,5098,18785,17213,1724,5704,6111,1717,5055,4179,2900,160451,796413,635962,485279,150683,160451
ACSSF,2019e1,nc,000,0008,0000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771791,608105,464175,143930,163686,18790,144896,771791,133433,453,6662,1090,1115,8283,72775,18542,10863,3149,89373,1946,1575,70548,15990,178,3494,9266,1072,3081,23203,18669,364,9052,3143,1291,2157,4221,1058,163686,771791,608105,464175,143930,163686
ACSSF,2019e1,nc,000,0008,0000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772612,597791,447675,150116,174821,19757,155064,772612,168229,1928,7031,1615,1400,7169,98612,14095,12507,2949,77759,2393,2757,70638,22014,586,3465,6931,436,4051,29049,20294,921,1482,5235,1809,1527,5390,586,174821,772612,597791,447675,150116,174821
ACSSF,2019e1,nc,000,0008,0000093,891792,0,128,0,43733,4299,229,0,0,1165,0,75,416,1742,768,125,0,97,1867,0,276,2310,5541,126,84,556,0,68,320,0,1431,655,639,4536,1477,46230,0,13318,908,9722,1642,66740,0,3276,422,1816,11,767,54915,101,27648,43,903,0,1111,0,0,536,3144,52,13474,1148,2530,3999,1661,15934,15336,422,92,1061,334,0,28690,0,1980,958,126,861,1893,81,0,1244,191,543,0,111,18472,2691,5082,1242,643,2176,4681,5365,0,121,0,0,301,0,679,2709,445,38,1167,0,316,468919,145063,891792,746729,591488,155241,145063,13491,131572,891792,43733,4299,5541,1431,639,4536,46230,13318,9722,1642,66740,3276,1816,54915,27648,903,3144,13474,1148,3999,15934,15336,1061,28690,5082,1242,2176,4681,5365,145063,891792,746729,591488,155241,145063
ACSSF,2019e1,nc,000,0008,0000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780466,565712,419443,146269,214754,19145,195609,780466,64203,4031,4992,724,1304,5031,57130,20238,12325,3389,82533,2104,1393,60671,25929,1268,3134,9554,779,898,21041,14205,757,13683,3057,1422,665,3567,3300,214754,780466,565712,419443,146269,214754
ACSSF,2019e1,nc,000,0008,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134126,100676,71899,28777,33450,2618,30832,134126,27367,212,1506,653,102,1083,16141,3823,2722,849,16491,245,428,9325,2732,126,806,1648,61,615,7986,5965,50,295,574,406,107,1241,235,33450,134126,100676,71899,28777,33450
ACSSF,2019e1,nc,000,0008,0000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151176,117465,96431,21034,33711,4243,29468,151176,50488,0,997,128,229,933,15654,2352,1629,284,10801,0,193,7780,4082,24,629,884,64,81,4152,3327,0,0,338,325,0,622,0,33711,151176,117465,96431,21034,33711
ACSSF,2019e1,nc,000,0008,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136601,104136,82878,21258,32465,4450,28015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136601,104136,82878,21258,32465
ACSSF,2019e1,nc,000,0008,0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122468,93328,70975,22353,29140,4232,24908,122468,14954,640,1224,37,129,808,10445,2312,1810,285,7861,0,0,8918,2009,0,162,1294,127,129,2432,1154,68,1344,187,139,0,300,0,29140,122468,93328,70975,22353,29140
ACSSF,2019e1,nc,000,0008,0000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128059,91426,73759,17667,36633,2723,33910,128059,10690,398,416,281,30,453,9015,2180,1478,110,6733,471,54,4869,2483,0,588,950,180,99,2180,2357,0,200,332,130,106,148,893,36633,128059,91426,73759,17667,36633
ACSSF,2019e1,nc,000,0008,0000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99062,77491,66700,10791,21571,2904,18667,99062,18146,551,826,156,0,358,5962,1406,180,131,3403,0,51,4058,654,39,56,140,449,38,766,799,20,960,19,0,40,209,511,21571,99062,77491,66700,10791,21571
ACSSF,2019e1,nc,000,0008,0000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113976,83687,64253,19434,30289,2939,27350,113976,14099,0,849,248,196,228,10333,2106,2497,110,8429,521,35,8640,3944,83,673,1686,271,314,1251,1225,176,1080,571,21,188,828,351,30289,113976,83687,64253,19434,30289
ACSSF,2019e1,nc,000,0008,0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99771,75104,59137,15967,24667,2981,21686,99771,16045,825,380,0,0,629,12584,1690,1135,242,5585,20,114,8396,1881,39,455,535,162,135,1440,2297,0,124,245,199,165,550,0,24667,99771,75104,59137,15967,24667
