ACSSF,2019e1,nc,000,0018,0000033,179851,7276,31806,4520,10128,11014,10509,11754,11202,13618,13561,13563,12346,9233,7885,11436,156615,6496,27673,4089,6998,8662,8253,9435,9866,12251,12598,12494,11613,8516,7416,10255,10097,258,2774,240,1274,650,1069,1198,276,311,227,558,228,305,169,560,7719,331,846,191,1024,1302,703,712,578,294,391,297,196,200,203,451,4871,191,368,0,832,340,424,409,401,634,345,179,269,212,97,170,549,0,145,0,0,60,60,0,81,128,0,35,40,0,0,0,179851,7276,31806,14648,21523,22956,27179,25909,17118,11436,156615,6496,27673,11087,16915,19301,24849,24107,15932,10255,10097,258,2774,1514,1719,1474,538,786,474,560,7719,331,846,1215,2005,1290,685,493,403,451,4871,191,368,832,764,810,979,448,309,170,549,0,145,0,120,81,128,75,0,0
ACSSF,2019e1,nc,000,0018,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206712,10595,39512,17708,24528,29156,30458,27092,17188,10475,184697,7967,35758,14859,19494,26610,28124,25866,15819,10200,7687,1177,1723,285,997,1398,1156,351,426,174,8803,1018,1298,1530,2188,1148,660,585,275,101,4862,433,733,878,1595,0,450,105,668,0,663,0,0,156,254,0,68,185,0,0
ACSSF,2019e1,nc,000,0018,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0018,0000036,1094865,57578,185079,29031,71063,98759,92158,81415,81731,77100,70427,65414,57818,44491,34090,48711,919358,47803,162257,21558,51555,66170,69303,67213,70304,68408,63984,60097,52632,40433,32390,45251,95218,5519,12587,2996,8344,17202,14083,7774,7468,5006,3375,4129,2835,1941,596,1363,23868,734,2666,1932,5036,4955,1750,1230,2065,770,760,512,520,485,85,368,44352,3218,5153,1743,5026,8629,5306,3654,1157,2416,1873,505,1704,1545,892,1531,12069,304,2416,802,1102,1803,1716,1544,737,500,435,171,127,87,127,198,1094865,57578,185079,100094,190917,163146,147527,123232,78581,48711,919358,47803,162257,73113,135473,137517,132392,112729,72823,45251,95218,5519,12587,11340,31285,15242,8381,6964,2537,1363,23868,734,2666,6968,6705,3295,1530,1032,570,368,44352,3218,5153,6769,13935,4811,4289,2209,2437,1531,12069,304,2416,1904,3519,2281,935,298,214,198
ACSSF,2019e1,nc,000,0018,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99412,4755,15083,6051,12885,11363,11399,13237,13080,11559,83806,3240,13127,4383,9796,8822,10250,11664,11921,10603,7955,1047,1525,1057,1214,1862,214,460,354,222,2963,0,174,344,351,244,59,623,520,648,4206,468,257,267,1248,229,876,490,285,86,482,0,0,0,276,206,0,0,0,0
ACSSF,2019e1,nc,000,0018,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93256,4232,15258,8576,11231,10682,11437,14062,11174,6604,79505,3037,11910,6851,8577,9346,9650,12855,11036,6243,5935,526,1515,245,1494,599,931,429,0,196,5932,378,1396,1115,656,692,806,671,53,165,1644,291,437,365,361,45,50,10,85,0,240,0,0,0,143,0,0,97,0,0
ACSSF,2019e1,nc,000,0018,0000039,231815,8072,31975,8075,21406,16337,14931,13556,16504,13962,14641,14327,15597,13872,11685,16875,189125,6187,27681,3778,13677,10808,12398,10898,13679,12347,12796,11697,13975,12766,10965,15473,20938,853,2087,825,3646,4158,1269,1677,1341,622,850,1560,520,781,194,555,13881,574,1301,2500,3725,817,1090,525,445,259,295,871,408,189,433,449,7679,397,872,972,304,554,174,456,1039,734,700,199,694,93,93,398,192,61,34,0,54,0,0,0,0,0,0,0,0,43,0,0,231815,8072,31975,29481,31268,30060,28603,29924,25557,16875,189125,6187,27681,17455,23206,24577,25143,25672,23731,15473,20938,853,2087,4471,5427,3018,1472,2080,975,555,13881,574,1301,6225,1907,970,554,1279,622,449,7679,397,872,1276,728,1495,1434,893,186,398,192,61,34,54,0,0,0,0,43,0
ACSSF,2019e1,nc,000,0018,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194994,11550,33816,40952,34669,21798,16892,16581,11320,7416,145630,7868,25932,23006,23354,18316,13902,15517,10838,6897,23614,2751,3376,6493,6567,1412,2014,529,236,236,4113,501,3,1268,1339,321,206,376,45,54,20319,365,4281,9724,3060,1530,770,159,201,229,1318,65,224,461,349,219,0,0,0,0
ACSSF,2019e1,nc,000,0018,0000041,147362,4730,22707,8958,17325,10973,8220,8576,8078,9396,9063,8887,8522,7222,7362,7343,110331,3421,18320,2628,8284,5581,5731,6775,6782,8286,8318,8382,7788,6571,6640,6824,12844,175,2619,553,4043,2064,613,460,405,301,232,334,310,255,374,106,15446,840,1285,4588,3396,1634,765,1014,788,311,47,38,115,173,238,214,5750,87,275,520,988,1103,700,205,0,498,466,133,309,223,44,199,2991,207,208,669,614,591,411,122,103,0,0,0,0,0,66,0,147362,4730,22707,26283,19193,16654,18459,17409,14584,7343,110331,3421,18320,10912,11312,13557,16604,16170,13211,6824,12844,175,2619,4596,2677,865,533,644,629,106,15446,840,1285,7984,2399,1802,358,153,411,214,5750,87,275,1508,1803,205,964,442,267,199,2991,207,208,1283,1002,225,0,0,66,0
ACSSF,2019e1,nc,000,0018,0000042,179298,8557,28490,8170,22038,14139,11516,9335,11371,11091,9954,11988,7927,8694,6324,9704,138397,6680,24714,1427,12274,9724,9092,7375,8637,9660,8513,10503,7559,7922,5758,8559,16426,892,1949,863,3162,2186,1105,1601,900,593,1125,697,175,288,26,864,18178,492,1685,5172,5275,1624,982,233,832,570,126,386,193,237,371,0,5104,493,48,708,423,605,337,126,1002,191,190,402,0,247,51,281,1193,0,94,0,904,0,0,0,0,77,0,0,0,0,118,0,179298,8557,28490,30208,25655,20706,21045,19915,15018,9704,138397,6680,24714,13701,18816,16012,18173,18062,13680,8559,16426,892,1949,4025,3291,2501,1718,872,314,864,18178,492,1685,10447,2606,1065,696,579,608,0,5104,493,48,1131,942,1128,381,402,298,281,1193,0,94,904,0,0,77,0,118,0
ACSSF,2019e1,nc,000,0018,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142636,6907,23865,11780,17664,16377,19177,20065,15832,10969,120531,5275,18934,7949,13495,14702,16561,18963,15027,9625,15464,1476,3683,2517,3590,750,1881,517,303,747,5670,156,1219,1030,549,925,456,313,438,584,896,0,29,284,30,0,204,272,64,13,75,0,0,0,0,0,75,0,0,0
ACSSF,2019e1,nc,000,0018,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129312,7183,23545,13369,16593,15493,15851,16785,12777,7716,119980,6453,21944,11499,15441,14164,14774,15980,12144,7581,5498,562,798,626,584,1055,846,482,417,128,2833,46,557,1160,313,209,156,176,216,0,722,122,149,48,109,65,75,147,0,7,279,0,97,36,146,0,0,0,0,0
ACSSF,2019e1,nc,000,0018,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0018,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139927,5904,23137,12648,17290,16904,19153,19712,14862,10317,122039,4655,19738,9808,13598,14990,17251,18178,14208,9613,7407,679,1109,1181,1366,887,733,1006,172,274,7921,480,1780,1134,2143,926,727,353,242,136,1993,90,344,490,183,101,306,134,51,294,567,0,166,35,0,0,136,41,189,0
ACSSF,2019e1,nc,000,0018,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0018,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0018,0000049,238214,12046,49640,8011,14422,11224,11623,15281,18598,19070,18060,16497,13089,9550,8928,12175,202181,9973,41004,6766,12112,8745,9314,12299,16092,15646,16476,14778,12146,8200,7705,10925,15272,556,4864,275,1465,1288,873,1392,412,1270,863,501,719,299,367,128,13117,916,2211,724,567,771,1184,900,1046,1447,556,1136,95,774,475,315,7359,601,1512,246,278,420,252,690,1048,666,165,82,129,231,381,658,285,0,49,0,0,0,0,0,0,41,0,0,0,46,0,149,238214,12046,49640,22433,22847,33879,37130,29586,18478,12175,202181,9973,41004,18878,18059,28391,32122,26924,15905,10925,15272,556,4864,1740,2161,1804,2133,1220,666,128,13117,916,2211,1291,1955,1946,2003,1231,1249,315,7359,601,1512,524,672,1738,831,211,612,658,285,0,49,0,0,0,41,0,46,149
ACSSF,2019e1,nc,000,0018,0000050,1099934,55226,195653,31445,69795,81490,82414,81523,83555,82087,75008,70668,57406,46924,35414,51326,901191,44107,168066,17989,41383,53193,63123,66048,69285,72006,68417,64155,51495,42500,32674,46750,112662,6667,17430,4641,14605,16862,11079,7826,8725,6717,4190,4612,3293,2819,1437,1759,36363,1747,2520,6485,8894,5498,3209,1912,1493,1155,513,387,496,539,407,1108,41987,1998,5508,2043,4062,5312,4245,4475,3694,1966,1559,1514,2009,997,896,1709,7731,707,2129,287,851,625,758,1262,358,243,329,0,113,69,0,0,1099934,55226,195653,101240,163904,165078,157095,128074,82338,51326,901191,44107,168066,59372,116316,135333,140423,115650,75174,46750,112662,6667,17430,19246,27941,16551,10907,7905,4256,1759,36363,1747,2520,15379,8707,3405,1668,883,946,1108,41987,1998,5508,6105,9557,8169,3525,3523,1893,1709,7731,707,2129,1138,1383,1620,572,113,69,0
ACSSF,2019e1,nc,000,0018,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121507,6338,21056,13622,15139,13128,15189,16236,12246,8553,103059,4638,18093,10853,10705,10349,13903,14186,11957,8375,9473,749,1153,1476,2538,1055,791,1476,97,138,4707,271,1046,423,1215,1275,153,284,0,40,3795,680,739,711,681,288,251,253,192,0,473,0,25,159,0,161,91,37,0,0
ACSSF,2019e1,nc,000,0018,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0018,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0018,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92103,4286,13539,7343,15933,13667,12619,8756,8341,7619,74723,3910,11643,4714,11911,10332,9865,7487,7895,6966,8455,28,1317,834,1971,1642,1243,766,114,540,3509,121,228,1091,412,982,520,78,28,49,4228,227,205,589,1587,564,263,425,304,64,1188,0,146,115,52,147,728,0,0,0
ACSSF,2019e1,nc,000,0018,0000055,169198,6960,34180,3325,6012,10564,12120,13054,12588,16342,12161,10511,9892,6634,5574,9281,138733,4811,28364,3133,3992,6916,9021,8299,10446,14016,11134,9687,9028,6410,5269,8207,12646,1247,2591,102,1072,1066,1603,1334,1170,1177,605,312,60,0,99,208,2965,0,378,56,154,1202,512,197,0,85,73,0,0,0,112,196,11948,468,2366,0,670,1294,696,2034,911,980,294,512,804,155,94,670,2906,434,481,34,124,86,288,1190,61,84,55,0,0,69,0,0,169198,6960,34180,9337,22684,25642,28503,20403,12208,9281,138733,4811,28364,7125,15937,18745,25150,18715,11679,8207,12646,1247,2591,1174,2669,2504,1782,372,99,208,2965,0,378,210,1714,197,158,0,112,196,11948,468,2366,670,1990,2945,1274,1316,249,670,2906,434,481,158,374,1251,139,0,69,0
ACSSF,2019e1,nc,000,0018,0000056,872125,46581,147604,21405,59731,85731,79410,65768,63932,58444,53919,51004,44332,33538,25842,34884,726866,38700,128878,15584,42550,57055,59589,53915,54920,51664,48490,46776,40522,30671,24853,32699,78853,4521,9519,2251,7701,15566,12311,6567,5445,3878,2778,3292,2169,1432,432,991,18760,642,2222,1780,4217,3890,1532,464,1799,505,572,348,455,261,0,73,37117,2414,4637,1323,4347,7812,4354,3278,1031,2033,1727,417,1059,1087,557,1041,10529,304,2348,467,916,1408,1624,1544,737,364,352,171,127,87,0,80,872125,46581,147604,81136,165141,129700,112363,95336,59380,34884,726866,38700,128878,58134,116644,108835,100154,87298,55524,32699,78853,4521,9519,9952,27877,12012,6656,5461,1864,991,18760,642,2222,5997,5422,2263,1077,803,261,73,37117,2414,4637,5670,12166,4309,3760,1476,1644,1041,10529,304,2348,1383,3032,2281,716,298,87,80
ACSSF,2019e1,nc,000,0018,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0018,0000058,276346,14683,39794,8444,22714,27237,26571,23067,17141,16345,15430,13756,16295,12882,9027,12960,224490,12683,34326,5810,14347,16358,20619,19356,15117,14616,12892,11934,14773,12207,8451,11001,27577,979,3421,1019,4150,5959,2810,1908,860,603,1789,1137,696,576,483,1187,8832,60,190,326,1169,2018,1424,880,105,788,573,474,262,99,0,464,11630,578,1346,819,1808,2532,1413,657,963,338,0,211,564,0,93,308,3817,383,511,470,1240,370,305,266,96,0,176,0,0,0,0,0,276346,14683,39794,31158,53808,40208,31775,30051,21909,12960,224490,12683,34326,20157,36977,34473,27508,26707,20658,11001,27577,979,3421,5169,8769,2768,2392,1833,1059,1187,8832,60,190,1495,3442,985,1361,736,99,464,11630,578,1346,2627,3945,1620,338,775,93,308,3817,383,511,1710,675,362,176,0,0,0
ACSSF,2019e1,nc,000,0018,0000059,208194,13945,34034,5680,25269,22446,16637,13478,11704,9049,10699,11169,9636,8183,5926,10339,156042,9536,26011,3089,13774,14996,11607,10297,9231,7623,8759,10387,8965,6604,5446,9717,25791,2362,4963,862,5061,2952,2393,1917,1053,688,1363,488,505,679,208,297,6183,310,1267,501,749,521,825,243,622,144,380,74,38,241,32,236,17400,1105,1793,1228,5112,3143,1659,890,670,411,53,220,128,659,240,89,2778,632,0,0,573,834,153,131,128,183,144,0,0,0,0,0,208194,13945,34034,30949,39083,25182,19748,20805,14109,10339,156042,9536,26011,16863,26603,19528,16382,19352,12050,9717,25791,2362,4963,5923,5345,2970,2051,993,887,297,6183,310,1267,1250,1346,865,524,112,273,236,17400,1105,1793,6340,4802,1560,464,348,899,89,2778,632,0,573,987,259,327,0,0,0
ACSSF,2019e1,nc,000,0018,0000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76764,3538,14758,6948,10031,9997,11606,7917,7180,4789,64967,2460,13134,4972,7779,8469,10396,6684,6717,4356,6573,813,963,1070,1275,740,570,634,341,167,2908,80,355,622,436,598,195,440,59,123,2316,185,306,284,541,190,445,159,63,143,0,0,0,0,0,0,0,0,0,0
ACSSF,2019e1,nc,000,0018,0000061,292848,14075,47449,15238,23178,25025,21143,18403,17199,19525,15961,18025,17097,13763,10117,16650,242491,12613,39864,8976,15546,18995,16216,15977,13308,16656,14539,16987,15419,12386,9352,15657,30371,1251,6117,1000,3860,3490,3117,1303,3215,2075,1276,358,1027,1077,337,868,9817,0,827,3764,1923,884,862,344,256,183,112,347,101,70,84,60,8105,137,491,1498,1322,1512,518,669,291,556,0,53,550,99,344,65,2064,74,150,0,527,144,430,110,129,55,34,280,0,131,0,0,292848,14075,47449,38416,46168,35602,35486,35122,23880,16650,242491,12613,39864,24522,35211,29285,31195,32406,21738,15657,30371,1251,6117,4860,6607,4518,3351,1385,1414,868,9817,0,827,5687,1746,600,295,448,154,60,8105,137,491,2820,2030,960,556,603,443,65,2064,74,150,527,574,239,89,280,131,0
ACSSF,2019e1,nc,000,0018,0000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92514,4263,11101,24748,14580,9587,9375,8682,5663,4515,63627,2920,9903,9517,9977,6995,7045,7973,5102,4195,9719,436,459,3383,2009,840,1632,352,288,320,14246,492,597,10163,1810,624,354,169,37,0,3806,415,48,781,784,1128,344,188,118,0,1116,0,94,904,0,0,0,0,118,0
ACSSF,2019e1,nc,000,0018,0000063,110522,6538,18770,4602,7796,8522,7398,6416,6710,6710,6324,7415,6106,4794,4125,8296,91110,5292,15103,2748,5750,5207,6494,5852,5675,5631,5533,6761,5779,4131,3829,7325,11289,865,2467,568,632,2169,840,135,801,873,391,262,162,485,138,501,3644,320,380,465,720,882,31,104,166,0,71,136,56,58,0,255,3296,61,300,630,515,264,0,284,24,206,280,183,56,120,158,215,1183,0,520,191,179,0,33,41,44,0,49,73,53,0,0,0,110522,6538,18770,12398,15920,13126,13034,13521,8919,8296,91110,5292,15103,8498,11701,11527,11164,12540,7960,7325,11289,865,2467,1200,3009,936,1264,424,623,501,3644,320,380,1185,913,270,71,192,58,255,3296,61,300,1145,264,308,486,239,278,215,1183,0,520,370,33,85,49,126,0,0
ACSSF,2019e1,nc,000,0018,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70559,3226,9910,24957,12714,6523,4837,3467,3296,1629,40952,1941,4898,10654,7881,4528,3085,3216,3214,1535,9962,734,1116,4339,1635,746,1245,107,0,40,1528,121,0,618,577,0,0,113,45,54,17317,365,3896,8960,2272,1249,507,31,37,0,800,65,0,386,349,0,0,0,0,0
ACSSF,2019e1,nc,000,0018,0000065,469096,20873,72890,18777,37907,47453,37391,34455,33393,33472,29558,26458,21111,18756,14495,22107,370461,17688,61501,7609,21258,30728,26450,28491,27671,30326,26710,23632,18232,16394,13572,20199,58167,1416,8043,3367,9669,10502,6303,3471,3890,2489,1896,2270,1890,1767,393,801,21045,970,1051,6187,3769,3083,2190,1268,681,305,198,136,141,86,201,779,16355,526,1441,1427,2484,2601,2250,1225,1059,352,669,420,735,509,329,328,3068,273,854,187,727,539,198,0,92,0,85,0,113,0,0,0,469096,20873,72890,56684,84844,67848,63030,47569,33251,22107,370461,17688,61501,28867,57178,56162,57036,41864,29966,20199,58167,1416,8043,13036,16805,7361,4385,4160,2160,801,21045,970,1051,9956,5273,1949,503,277,287,779,16355,526,1441,3911,4851,2284,1021,1155,838,328,3068,273,854,914,737,92,85,113,0,0
ACSSF,2019e1,nc,000,0018,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122285,4459,15731,21321,17936,12752,12663,15330,12803,9290,96499,3900,14140,9980,13608,10543,11400,12668,11753,8507,12030,384,603,4036,2967,1287,683,1365,417,288,10333,120,853,6135,754,553,185,829,578,326,3369,55,135,1116,607,369,395,468,55,169,54,0,0,54,0,0,0,0,0,0
ACSSF,2019e1,nc,000,0018,0000067,245100,13315,45992,8892,18410,18587,15861,15784,16544,15812,14126,15691,12920,9967,9032,14167,209955,11033,41363,5884,13712,14512,13097,12706,14818,14201,12791,13715,11563,9388,8476,12696,19921,1596,3302,1240,2331,2425,1283,1774,1084,1345,529,1149,717,522,249,375,6553,563,526,685,1117,561,607,565,76,209,441,166,331,44,265,397,7256,123,742,815,1165,961,874,580,566,57,292,575,122,13,42,329,1415,0,59,268,85,128,0,159,0,0,73,86,187,0,0,370,245100,13315,45992,27302,34448,32328,29938,28611,18999,14167,209955,11033,41363,19596,27609,27524,26992,25278,17864,12696,19921,1596,3302,3571,3708,2858,1874,1866,771,375,6553,563,526,1802,1168,641,650,497,309,397,7256,123,742,1980,1835,1146,349,697,55,329,1415,0,59,353,128,159,73,273,0,370
ACSSF,2019e1,nc,000,0018,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92103,4286,13539,7343,15933,13667,12619,8756,8341,7619,74723,3910,11643,4714,11911,10332,9865,7487,7895,6966,8455,28,1317,834,1971,1642,1243,766,114,540,3509,121,228,1091,412,982,520,78,28,49,4228,227,205,589,1587,564,263,425,304,64,1188,0,146,115,52,147,728,0,0,0
ACSSF,2019e1,nc,000,0018,0000069,872125,46581,147604,21405,59731,85731,79410,65768,63932,58444,53919,51004,44332,33538,25842,34884,726866,38700,128878,15584,42550,57055,59589,53915,54920,51664,48490,46776,40522,30671,24853,32699,78853,4521,9519,2251,7701,15566,12311,6567,5445,3878,2778,3292,2169,1432,432,991,18760,642,2222,1780,4217,3890,1532,464,1799,505,572,348,455,261,0,73,37117,2414,4637,1323,4347,7812,4354,3278,1031,2033,1727,417,1059,1087,557,1041,10529,304,2348,467,916,1408,1624,1544,737,364,352,171,127,87,0,80,872125,46581,147604,81136,165141,129700,112363,95336,59380,34884,726866,38700,128878,58134,116644,108835,100154,87298,55524,32699,78853,4521,9519,9952,27877,12012,6656,5461,1864,991,18760,642,2222,5997,5422,2263,1077,803,261,73,37117,2414,4637,5670,12166,4309,3760,1476,1644,1041,10529,304,2348,1383,3032,2281,716,298,87,80
ACSSF,2019e1,nc,000,0018,0000070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0018,0000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76764,3538,14758,6948,10031,9997,11606,7917,7180,4789,64967,2460,13134,4972,7779,8469,10396,6684,6717,4356,6573,813,963,1070,1275,740,570,634,341,167,2908,80,355,622,436,598,195,440,59,123,2316,185,306,284,541,190,445,159,63,143,0,0,0,0,0,0,0,0,0,0
ACSSF,2019e1,nc,000,0018,0000072,275852,14571,39794,8444,22714,27055,26371,23067,17141,16345,15430,13756,16295,12882,9027,12960,223996,12571,34326,5810,14347,16176,20419,19356,15117,14616,12892,11934,14773,12207,8451,11001,27577,979,3421,1019,4150,5959,2810,1908,860,603,1789,1137,696,576,483,1187,8832,60,190,326,1169,2018,1424,880,105,788,573,474,262,99,0,464,11630,578,1346,819,1808,2532,1413,657,963,338,0,211,564,0,93,308,3817,383,511,470,1240,370,305,266,96,0,176,0,0,0,0,0,275852,14571,39794,31158,53426,40208,31775,30051,21909,12960,223996,12571,34326,20157,36595,34473,27508,26707,20658,11001,27577,979,3421,5169,8769,2768,2392,1833,1059,1187,8832,60,190,1495,3442,985,1361,736,99,464,11630,578,1346,2627,3945,1620,338,775,93,308,3817,383,511,1710,675,362,176,0,0,0
ACSSF,2019e1,nc,000,0018,0000073,208194,13945,34034,5680,25269,22446,16637,13478,11704,9049,10699,11169,9636,8183,5926,10339,156042,9536,26011,3089,13774,14996,11607,10297,9231,7623,8759,10387,8965,6604,5446,9717,25791,2362,4963,862,5061,2952,2393,1917,1053,688,1363,488,505,679,208,297,6183,310,1267,501,749,521,825,243,622,144,380,74,38,241,32,236,17400,1105,1793,1228,5112,3143,1659,890,670,411,53,220,128,659,240,89,2778,632,0,0,573,834,153,131,128,183,144,0,0,0,0,0,208194,13945,34034,30949,39083,25182,19748,20805,14109,10339,156042,9536,26011,16863,26603,19528,16382,19352,12050,9717,25791,2362,4963,5923,5345,2970,2051,993,887,297,6183,310,1267,1250,1346,865,524,112,273,236,17400,1105,1793,6340,4802,1560,464,348,899,89,2778,632,0,573,987,259,327,0,0,0
ACSSF,2019e1,nc,000,0018,0000074,292848,14075,47449,15238,23178,25025,21143,18403,17199,19525,15961,18025,17097,13763,10117,16650,242491,12613,39864,8976,15546,18995,16216,15977,13308,16656,14539,16987,15419,12386,9352,15657,30371,1251,6117,1000,3860,3490,3117,1303,3215,2075,1276,358,1027,1077,337,868,9817,0,827,3764,1923,884,862,344,256,183,112,347,101,70,84,60,8105,137,491,1498,1322,1512,518,669,291,556,0,53,550,99,344,65,2064,74,150,0,527,144,430,110,129,55,34,280,0,131,0,0,292848,14075,47449,38416,46168,35602,35486,35122,23880,16650,242491,12613,39864,24522,35211,29285,31195,32406,21738,15657,30371,1251,6117,4860,6607,4518,3351,1385,1414,868,9817,0,827,5687,1746,600,295,448,154,60,8105,137,491,2820,2030,960,556,603,443,65,2064,74,150,527,574,239,89,280,131,0
