ACSSF,2019m1,nc,000,0082,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3532,1153,667,848,1138,1113,875,1303,1336,1369,1503,2207,1813,1539,1232,929,1213,1390,593,388,290,341,641,544,958,488,428,478,351,733,370,92,15,216,2656,2547,3978,26833,34793,.,4359,5635,2660,3053,2656,3147,6785,6539,5713,39921,24681,2656,3039,2224,3072,17752,5074,2704,3565,3362,2060,5074,2683,4200,3916,1627,3422,2574,1342,2101,2557,1292,2294,1940,1035,1599,1023,458,922,921,675,591,2656,3363,2713,2656,1923,4929,2818,3033,6056,3070,10497,4326,3765,7066,683218426,683218426,665235680,343764687,563244864,155412135,93743703,66259897,77679665,134861484,56114577,128772087,683218426,233067806,437028015,376606806,137025272,230103222,101668906,683218426,665235680,48783352,133432069,288354512,248255287,160175865,318050415,329803664,141818216,155412135,93743703,12760906,57289094,51349830,44994811,21850067,24909211,21320368,32796919,134861484,5546174,45352207,38307294,50487494,53169553,44857552,69000700,83037572
ACSSF,2019m1,nc,000,0082,0000012,1542,816,353,338,502,630,525,497,381,408,545,662,392,358,216,174,216,1458,269,159,216,106,296,460,586,198,510,224,280,469,172,240,153,304,6249,1881,1423,1735,1720,2116,1793,2049,2468,2284,2669,3769,3349,3508,2028,2055,2312,2306,1181,439,648,817,1123,766,1142,820,623,654,791,1153,539,628,352,573,1357,1583,2472,7032,35919,.,6577,3646,1523,3137,1357,1617,2771,4616,7813,9459,20511,1357,1949,1751,2799,6433,9628,4837,6278,6176,3884,9628,4870,8303,6191,2600,6027,5177,2570,4465,4683,2608,3880,3098,1779,2680,1835,1081,1461,1445,980,1000,1357,2013,1592,1357,1478,3062,1848,1919,2366,5071,6661,2174,2080,3229,1273342045,1273342045,1292141982,780131727,848331498,376322228,235663436,141587927,176944501,302321637,146147902,285239377,1273342045,513920611,574278137,696220962,300063823,529812536,204561598,1273342045,1292141982,70171744,277923402,622410185,618289941,394040434,448764978,423622456,243303799,376322228,235663436,23934415,100332384,114304073,99975151,122229994,46089745,97114865,44729059,302321637,24672165,76528242,110700514,122698773,114033904,97379265,195169139,121135681
ACSSF,2019m1,nc,000,0082,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708,545,515,520,336,511,414,338,252,474,710,1028,1083,677,720,737,643,,,,,,,,,,,,,,,,,,3032,7264,7380,,90006,.,16841,42774,8174,6185,3032,6943,7640,19177,5841,76561,59465,3032,8319,6126,6639,12316,2466,1167,1725,1766,1028,2466,1843,2141,2041,954,1738,1721,1086,1187,1635,828,1508,1045,469,948,487,114,473,179,115,146,3032,15097,3665,3032,7453,11422,7294,11011,14251,10603,27236,6855,6240,8317,260852056,260852056,246603097,188353595,193493136,84272675,66750407,55064228,34544073,55169485,35117793,45482448,260852056,92183896,166288000,212083861,86457993,130073518,73299990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936,373,317,260,202,315,559,457,535,656,617,1115,1168,788,1045,598,609,,,,,,,,,,,,,,,,,,5670,5758,29757,.,61347,.,,30783,5460,,5670,5464,16532,29209,64944,5542,112008,5670,5078,5285,7757,27810,2318,1260,1560,1719,853,2318,1080,2074,1754,598,1566,1046,334,1039,696,183,699,867,616,665,561,363,446,209,183,100,5670,5584,4996,5670,5761,30445,5202,8304,17234,64252,22702,4549,11397,15089,305349507,305349507,296363568,117883862,276661850,68148709,52888742,37948552,41019134,48891606,24820237,37515980,305349507,127276890,190444790,182436965,60961538,128938521,37532011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2970,661,556,622,828,766,726,577,639,917,973,1351,1478,1361,840,1119,1148,,,,,,,,,,,,,,,,,,5126,4364,12114,50627,15229,.,,2072,6451,4525,5126,6310,12047,17507,58151,34367,15000,5126,6489,5994,7690,10011,3718,1329,2767,2977,1098,3718,1155,3598,2184,673,2213,1872,723,1711,2268,327,2201,812,440,732,495,220,428,418,216,418,5126,12335,5648,5126,6179,11032,6761,7250,8126,21956,5837,8284,3184,10129,457711911,457711911,450782573,285149539,399678360,114175081,69689285,50741350,47181459,81140351,49635020,59085556,457711911,167964853,245765056,331120416,95182197,160771125,61200097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559,284,424,435,501,639,325,556,783,538,673,1073,846,907,827,381,326,,,,,,,,,,,,,,,,,,3149,2567,13608,.,50704,.,8066,.,2595,17071,3149,2974,28377,21302,40785,43789,45044,3149,14922,9216,10267,23512,1784,1117,1518,1505,865,1784,1126,1621,1766,470,1642,1386,451,1319,754,377,661,1208,1047,656,359,285,260,226,155,150,3149,16072,4917,3149,5361,5556,7447,10794,36869,32961,26288,11181,3392,12581,163925363,163925363,174845498,117985000,139571937,82065493,64118653,19945886,65727251,56390062,13827603,52428668,163925363,70342057,82313152,152568666,57250523,108563317,54934020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038,298,233,293,265,408,570,276,356,726,783,932,1535,1148,878,899,1081,,,,,,,,,,,,,,,,,,5023,5454,25113,.,38832,.,,42997,6245,29798,5023,6882,14559,38511,25204,55111,194675,5023,13737,9446,15389,23749,2515,1066,2119,2464,1282,2515,1460,2406,2374,802,2274,1398,225,1382,1841,1502,1336,1375,636,1225,753,281,686,627,185,587,5023,14340,6078,5023,13392,11210,6690,3855,6947,17887,5330,5873,11085,20218,393704164,393704164,363425727,344901293,273704896,182579056,82563383,74308093,43714100,151899217,106870270,129138659,393704164,121993396,211258880,303522109,103884212,209351823,85757901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898,523,153,350,402,671,671,393,427,528,582,748,1084,788,461,593,207,,,,,,,,,,,,,,,,,,7269,8333,29398,.,.,.,67887,.,8615,,7269,5298,13542,19403,29330,58714,68656,7269,3979,11871,7525,11087,2154,778,1694,1346,881,2154,1050,2007,1581,318,1559,1096,358,999,1157,629,933,776,314,729,522,198,467,160,81,140,7269,8688,9807,7269,9205,13579,6971,4398,10797,29917,21370,4477,10090,4780,176874472,176874472,165449877,93019148,124418549,64620280,44776432,36103410,29865465,40075853,24266737,38361007,176874472,52777062,104599743,101052296,75616170,90823305,21315682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311,298,193,145,218,289,261,276,242,397,297,709,559,540,490,705,310,,,,,,,,,,,,,,,,,,6648,8241,21877,113360,,.,,,8583,,6648,9284,26732,19041,11570,3477,.,6648,11279,12759,5591,30400,1513,662,912,947,866,1513,439,1469,1285,301,1247,875,191,864,736,154,698,393,33,393,235,213,81,23,216,23,6648,16431,7757,6648,9700,10825,8783,5793,11365,72059,19050,7201,20700,21075,216808079,216808079,212384171,104759465,197413262,54104010,23030438,13067194,17460364,50797148,16892388,47072568,216808079,67341569,146814684,119431139,52101632,103045723,22146529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0082,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,903,324,436,508,709,480,570,837,419,1092,1125,1331,879,1033,537,849,,,,,,,,,,,,,,,,,,3845,3989,13833,104663,33506,.,26053,.,5425,12601,3845,5798,15164,21846,66228,73818,50731,3845,5796,4852,10519,8736,2096,1408,1741,1956,1278,2096,1118,2230,1942,660,1774,1904,517,1834,1132,602,1012,846,242,817,797,383,720,487,321,364,3845,12782,3568,3845,7439,21292,6226,8321,2943,15641,15451,16861,11438,24623,405100875,405100875,404378922,165166108,371557270,163623015,116766265,110239396,34436912,128084870,48411229,128331630,405100875,99475011,328107951,218207229,155213351,153090969,120303283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
