ACSSF,2019e1,nc,000,0181,0000045,28691,3393,25298,28691,27898,5143,22755,793,28691,27898,3677,24221,793,28535,396,28139
ACSSF,2019e1,nc,000,0181,0000046,49200,3956,45244,49200,46684,9300,37384,2516,49200,46684,5767,40917,2516,48426,442,47984
ACSSF,2019e1,nc,000,0181,0000047,17971,2235,15736,17971,17165,5472,11693,806,17971,17165,3884,13281,806,17934,271,17663
ACSSF,2019e1,nc,000,0181,0000048,30150,3311,26839,30150,29115,6241,22874,1035,30150,29115,4291,24824,1035,30120,952,29168
ACSSF,2019e1,nc,000,0181,0000049,83180,11040,72140,83180,73109,23493,49616,10071,83180,73109,15183,57926,10071,83008,665,82343
ACSSF,2019e1,nc,000,0181,0000050,637887,71531,566356,637887,573705,120150,453555,64182,637887,573705,88058,485647,64182,635358,14147,621211
ACSSF,2019e1,nc,000,0181,0000051,49470,4205,45265,49470,48360,9490,38870,1110,49470,48360,5745,42615,1110,48522,232,48290
ACSSF,2019e1,nc,000,0181,0000052,25294,2574,22720,25294,24186,3616,20570,1108,25294,24186,2998,21188,1108,25135,0,25135
ACSSF,2019e1,nc,000,0181,0000053,40533,6264,34269,40533,38914,9844,29070,1619,40533,38914,7150,31764,1619,40506,570,39936
ACSSF,2019e1,nc,000,0181,0000054,102342,8685,93657,102342,96031,17275,78756,6311,102342,96031,11888,84143,6311,101863,1097,100766
ACSSF,2019e1,nc,000,0181,0000055,99810,13515,86295,99810,90071,20680,69391,9739,99810,90071,15859,74212,9739,99205,2728,96477
ACSSF,2019e1,nc,000,0181,0000056,647768,61370,586398,647768,599988,135981,464007,47780,647768,599988,95249,504739,47780,643612,5771,637841
ACSSF,2019e1,nc,000,0181,0000057,56904,7271,49633,56904,54138,14678,39460,2766,56904,54138,11308,42830,2766,56849,192,56657
ACSSF,2019e1,nc,000,0181,0000058,178089,16815,161274,178089,167438,33855,133583,10651,178089,167438,22002,145436,10651,176956,1863,175093
ACSSF,2019e1,nc,000,0181,0000059,147992,12907,135085,147992,145367,24046,121321,2625,147992,145367,17988,127379,2625,135756,922,134834
ACSSF,2019e1,nc,000,0181,0000060,50186,4365,45821,50186,48770,9432,39338,1416,50186,48770,6806,41964,1416,50014,1159,48855
ACSSF,2019e1,nc,000,0181,0000061,191908,23357,168551,191908,184121,44650,139471,7787,191908,184121,32788,151333,7787,188347,3816,184531
ACSSF,2019e1,nc,000,0181,0000062,63790,17548,46242,63790,61013,25515,35498,2777,63790,61013,20959,40054,2777,63773,4565,59208
ACSSF,2019e1,nc,000,0181,0000063,65224,8035,57189,65224,63701,14024,49677,1523,65224,63701,9963,53738,1523,63060,633,62427
ACSSF,2019e1,nc,000,0181,0000064,79133,7290,71843,79133,77217,11631,65586,1916,79133,77217,8533,68684,1916,60284,1508,58776
ACSSF,2019e1,nc,000,0181,0000065,339593,39358,300235,339593,313280,66164,247116,26313,339593,313280,48692,264588,26313,337973,8470,329503
ACSSF,2019e1,nc,000,0181,0000066,102222,13428,88794,102222,96709,20242,76467,5513,102222,96709,16468,80241,5513,100878,1197,99681
ACSSF,2019e1,nc,000,0181,0000067,148983,14632,134351,148983,143837,29420,114417,5146,148983,143837,19355,124482,5146,147253,1971,145282
ACSSF,2019e1,nc,000,0181,0000068,102342,8685,93657,102342,96031,17275,78756,6311,102342,96031,11888,84143,6311,101863,1097,100766
ACSSF,2019e1,nc,000,0181,0000069,647768,61370,586398,647768,599988,135981,464007,47780,647768,599988,95249,504739,47780,643612,5771,637841
ACSSF,2019e1,nc,000,0181,0000070,56904,7271,49633,56904,54138,14678,39460,2766,56904,54138,11308,42830,2766,56849,192,56657
ACSSF,2019e1,nc,000,0181,0000071,50186,4365,45821,50186,48770,9432,39338,1416,50186,48770,6806,41964,1416,50014,1159,48855
ACSSF,2019e1,nc,000,0181,0000072,176372,16815,159557,176372,165721,33747,131974,10651,176372,165721,21894,143827,10651,175239,1863,173376
ACSSF,2019e1,nc,000,0181,0000073,147992,12907,135085,147992,145367,24046,121321,2625,147992,145367,17988,127379,2625,135756,922,134834
ACSSF,2019e1,nc,000,0181,0000074,191908,23357,168551,191908,184121,44650,139471,7787,191908,184121,32788,151333,7787,188347,3816,184531
ACSSF,2019e1,nc,000,0181,0000075,64405,8035,56370,64405,62882,13933,48949,1523,64405,62882,9872,53010,1523,62241,633,61608
ACSSF,2019e1,nc,000,0181,0000076,63790,17548,46242,63790,61013,25515,35498,2777,63790,61013,20959,40054,2777,63773,4565,59208
ACSSF,2019e1,nc,000,0181,0000077,79133,7290,71843,79133,77217,11631,65586,1916,79133,77217,8533,68684,1916,60284,1508,58776
ACSSF,2019e1,nc,000,0181,0000078,99437,13515,85922,99437,89744,20680,69064,9693,99437,89744,15859,73885,9693,98832,2728,96104
ACSSF,2019e1,nc,000,0181,0000079,338753,39308,299445,338753,312440,65997,246443,26313,338753,312440,48596,263844,26313,337133,8470,328663
ACSSF,2019e1,nc,000,0181,0000080,102222,13428,88794,102222,96709,20242,76467,5513,102222,96709,16468,80241,5513,100878,1197,99681
ACSSF,2019e1,nc,000,0181,0000081,148983,14632,134351,148983,143837,29420,114417,5146,148983,143837,19355,124482,5146,147253,1971,145282
ACSSF,2019e1,nc,000,0181,0000082,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000083,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000084,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000085,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000086,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000087,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000088,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000089,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000090,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000091,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000092,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000093,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000094,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000095,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000096,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000097,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000098,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000099,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000100,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000101,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000102,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000103,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000104,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000105,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000106,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000107,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000108,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000109,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000110,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000111,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000112,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000113,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000114,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000115,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000116,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000117,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000118,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000119,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000120,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000121,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000122,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000123,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000124,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000125,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000126,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000127,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000128,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000129,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000130,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000131,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000132,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000133,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000134,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000135,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000136,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000137,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000138,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000139,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000140,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000141,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000142,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000143,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000144,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000145,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000146,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000147,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000148,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000149,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000150,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000151,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000152,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000153,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000154,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000155,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000156,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000157,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000158,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000159,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000160,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000161,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000162,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000163,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000164,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000165,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000166,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000167,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000168,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000169,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000170,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000171,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000172,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000173,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000174,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000175,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000176,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000177,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000178,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000179,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000180,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000181,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000182,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000183,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000184,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000185,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000186,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000187,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000188,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000189,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000190,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000191,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0181,0000192,,,,,,,,,,,,,,,,
