ACSSF,2019e1,nc,000,0172,0000051,64944,45387,43485,35240,31222,5942,8245,1902,764,426,338,1138,19557,15587,8531,9357,3970,64944,33507,18220,14534,11972,1234,318,683,3686,15287,12914,10472,1240,41,912,2373,12706,5220,3870,1949,347,52,1377,1350,7486,5627,2289,858,290,1768,1859,18731,6402,4929,1012,548,1877,2964,1473,12329,9717,4262,1146,1744,3296,2612,64944,33507,18220,13592,4628,15287,12029,3258,12706,5220,2638,2582,7486,3626,3860,18731,6402,1785,4617,12329,6509,5820,64944,33507,18220,2000,16220,15287,1262,14025,12706,5220,1690,3530,7486,2071,5415,18731,6402,4419,1983,12329,4195,8134,115930,23976,19568,4427,16996,4408,33585,28377,15211,18372,5208,21030,18887,16249,6258,2143,19047,16984,14986,4981,2063,18292,17514,14995,6199,778,64944,33507,27448,22444,2474,359,1595,6059,12706,9497,4238,1205,342,3145,3209,18731,14646,5274,1694,3621,6260,4085,64944,33507,25621,7886,12706,6264,6442,18731,8294,10437,64944,33507,3262,30245,12706,3761,8945,18731,8614,10117
ACSSF,2019e1,nc,000,0172,0000052,38631,29090,27784,22757,21354,1835,5027,1306,185,126,185,1121,9541,6668,3312,4255,2873,38631,21360,12298,10007,8973,983,88,144,2291,9062,8195,7602,298,87,289,867,8584,3823,2434,1560,467,76,477,1389,4761,3041,2199,498,112,560,1720,8687,3381,2616,413,418,1386,1178,765,5306,3317,767,976,1108,1230,1989,38631,21360,12298,9878,2420,9062,7819,1243,8584,3823,1842,1981,4761,2481,2280,8687,3381,831,2550,5306,1941,3365,38631,21360,12298,373,11925,9062,376,8686,8584,3823,751,3072,4761,672,4089,8687,3381,2082,1299,5306,2021,3285,67271,14548,11938,4600,10232,2610,15595,12532,8888,7207,3063,12167,9849,8271,3619,2318,9730,9067,7765,2647,663,15231,14100,13218,2931,1131,38631,21360,18202,16575,1281,175,433,3158,8584,5475,3759,965,188,1037,3109,8687,5933,1180,1394,2494,2408,2754,38631,21360,17697,3663,8584,4323,4261,8687,2772,5915,38631,21360,749,20611,8584,1423,7161,8687,4103,4584
ACSSF,2019e1,nc,000,0172,0000053,46333,35104,32050,25188,23649,2552,6862,3054,1617,845,836,1437,11229,7897,4293,5074,3332,46333,24303,11635,9968,8882,949,0,178,1667,12668,9885,8965,1042,0,294,2783,9322,3681,2080,1505,364,81,181,1601,5641,4321,2199,562,124,1833,1320,12708,6049,3517,581,575,1477,1947,2532,6659,4931,1533,1474,1179,1831,1728,46333,24303,11635,9907,1728,12668,9720,2948,9322,3681,1911,1770,5641,2761,2880,12708,6049,1442,4607,6659,3046,3613,46333,24303,11635,333,11302,12668,294,12374,9322,3681,448,3233,5641,1957,3684,12708,6049,2803,3246,6659,2627,4032,80313,21900,17475,5076,15599,4425,15979,12858,6860,8283,3121,11017,9471,7278,4935,1546,10330,9005,8331,1916,1325,21087,19271,18373,3363,1816,46333,24303,19853,17847,1991,0,472,4450,9322,6401,3704,926,205,2014,2921,12708,8448,2114,2049,2656,3778,4260,46333,24303,19627,4676,9322,4672,4650,12708,4488,8220,46333,24303,627,23676,9322,2405,6917,12708,5430,7278
ACSSF,2019e1,nc,000,0172,0000054,56738,46279,45318,36199,33892,3157,9119,961,825,403,534,136,10459,8196,4691,4743,2263,56738,29229,16313,13493,11334,1977,119,587,2820,12916,10706,8710,1649,0,413,2210,18413,7440,5427,2167,2737,89,797,2013,10973,8325,4014,2752,224,1941,2648,9096,3309,2534,782,618,673,1078,775,5787,4735,1227,1141,596,2299,1052,56738,29229,16313,13104,3209,12916,10337,2579,18413,7440,4725,2715,10973,6713,4260,9096,3309,1467,1842,5787,2640,3147,56738,29229,16313,688,15625,12916,413,12503,18413,7440,859,6581,10973,2006,8967,9096,3309,1771,1538,5787,2697,3090,89413,16826,13767,5130,10858,3059,17177,12665,8468,6420,4512,21846,18588,16182,4801,3258,10552,9069,7910,1958,1483,23012,22100,19833,4612,912,56738,29229,24199,20044,3626,119,1000,5030,18413,13752,6181,5489,313,2738,4661,9096,7269,2009,1759,1269,3377,1827,56738,29229,23441,5788,18413,11438,6975,9096,4107,4989,56738,29229,1101,28128,18413,2865,15548,9096,4468,4628
ACSSF,2019e1,nc,000,0172,0000055,104399,86773,84307,78123,77138,1873,6184,2466,1887,1701,250,579,17626,15903,14645,2119,1723,104399,66443,39254,35902,32446,4065,0,229,3352,27189,25832,23652,2512,0,436,1357,22470,9312,8033,5719,2169,46,503,1279,13158,12283,9666,2397,49,748,875,15486,3512,3085,1835,665,610,450,427,11974,10778,7690,2353,559,653,1196,104399,66443,39254,35841,3413,27189,25497,1692,22470,9312,7706,1606,13158,11911,1247,15486,3512,2500,1012,11974,10029,1945,104399,66443,39254,640,38614,27189,486,26703,22470,9312,503,8809,13158,748,12410,15486,3512,747,2765,11974,1118,10856,170861,7683,6649,4038,4813,1034,15420,12981,9278,5644,2439,22304,19430,16349,6482,2874,19004,18086,16776,2902,918,106450,102960,98617,10670,3490,104399,66443,61734,56098,6577,0,665,4709,22470,20316,15385,4566,95,1251,2154,15486,13863,9525,3018,1169,1103,1623,104399,66443,61338,5105,22470,19617,2853,15486,12529,2957,104399,66443,1126,65317,22470,1251,21219,15486,1865,13621
ACSSF,2019e1,nc,000,0172,0000056,569642,473024,457617,388705,372271,24221,68912,15407,9957,7317,3179,5450,96618,74606,52670,27638,22012,569642,354955,186557,157410,140903,17136,43,3667,29147,168398,151447,134101,15668,173,5251,16951,126889,53413,39394,25691,10405,848,4137,14019,73476,58047,37953,11738,1132,9552,15429,87798,33191,25936,9274,5866,4743,8308,7255,54607,41034,21798,8090,5095,11195,13573,569642,354955,186557,154795,31762,168398,147495,20903,126889,53413,35315,18098,73476,49519,23957,87798,33191,15366,17825,54607,29768,24839,569642,354955,186557,6434,180123,168398,6029,162369,126889,53413,5513,47900,73476,10280,63196,87798,33191,13021,20170,54607,13761,40846,871712,95508,74248,30489,52186,21260,176905,139385,89829,64678,37520,158855,131876,98412,46431,26979,124798,109501,96096,22526,15297,315646,302724,279712,40350,12922,569642,354955,308857,275004,32804,216,8918,46098,126889,97441,63644,22143,1980,13689,29448,87798,66970,31072,13956,9838,19503,20828,569642,354955,302290,52665,126889,84834,42055,87798,45134,42664,569642,354955,12463,342492,126889,15793,111096,87798,26782,61016
ACSSF,2019e1,nc,000,0172,0000057,57127,48149,46496,39644,38504,2571,6852,1653,1130,922,488,523,8978,7616,5066,3383,1362,57127,33023,17395,15348,14173,1714,0,90,2047,15628,14441,13122,1328,0,710,1187,17093,8045,4887,3824,1095,81,880,3158,9048,7812,5404,1111,55,1480,1236,7011,1704,1305,335,591,235,268,399,5307,4597,2344,750,971,2001,710,57127,33023,17395,15258,2137,15628,14011,1617,17093,8045,4666,3379,9048,6461,2587,7011,1704,835,869,5307,3261,2046,57127,33023,17395,453,16942,15628,710,14918,17093,8045,880,7165,9048,1480,7568,7011,1704,550,1154,5307,2369,2938,94854,7113,6405,3376,4813,708,13881,12276,8252,5519,1605,13520,12477,9516,4328,1043,15517,13817,12135,2504,1700,44823,39188,36446,5494,5635,57127,33023,29789,27295,3042,0,800,3234,17093,12699,9228,2206,136,2360,4394,7011,5902,2679,1341,1206,2269,1109,57127,33023,29269,3754,17093,11127,5966,7011,4096,2915,57127,33023,1163,31860,17093,2360,14733,7011,2919,4092
ACSSF,2019e1,nc,000,0172,0000058,184297,144906,140074,118953,113158,8416,21121,4832,3313,2639,727,1519,39391,31514,23273,10593,7877,184297,104637,52839,44888,41266,3697,143,764,7951,51798,45383,41395,2459,0,2053,6415,44227,20952,15340,11066,3215,760,468,5612,23275,20601,12791,4476,166,3660,2674,35433,13448,10580,5325,2968,1745,2267,2868,21985,16988,9672,2669,2231,3636,4997,184297,104637,52839,44224,8615,51798,43499,8299,44227,20952,14090,6862,23275,16915,6360,35433,13448,8254,5194,21985,12088,9897,184297,104637,52839,1986,50853,51798,2226,49572,44227,20952,2264,18688,23275,4594,18681,35433,13448,3186,10262,21985,5480,16505,267024,37508,31899,11770,23019,5609,50116,39496,24796,19945,10620,41994,33288,28778,7681,8706,40689,36723,32295,9358,3966,96717,89808,83586,14595,6909,184297,104637,90271,82661,6156,143,2817,14366,44227,35941,23857,7691,926,4128,8286,35433,27568,14997,5637,3976,5903,7865,184297,104637,87723,16914,44227,31005,13222,35433,20342,15091,184297,104637,4212,100425,44227,6858,37369,35433,8666,26767
ACSSF,2019e1,nc,000,0172,0000059,107757,80059,73818,61398,54696,12581,12420,6241,4349,3124,1929,1892,27698,21828,13152,12768,5870,107757,53309,25142,20110,14225,3330,290,1002,5032,28167,25563,17831,4365,306,1986,2604,28841,11625,8048,4072,1245,221,1888,3577,17216,14201,5008,2203,417,3379,3015,25607,10744,7834,1941,623,1978,3605,2910,14863,11819,2788,1213,2284,4049,3044,107757,53309,25142,18604,6538,28167,23560,4607,28841,11625,6433,5192,17216,10905,6311,25607,10744,3584,7160,14863,7886,6977,107757,53309,25142,4471,20671,28167,3793,24374,28841,11625,2863,8762,17216,3905,13311,25607,10744,6399,4345,14863,5847,9016,182713,37835,31461,12715,23468,6374,57144,49459,32571,24137,7685,33497,29392,23269,11124,4105,21481,19890,16632,8069,1591,32756,30756,28081,10771,2000,107757,53309,45673,32056,7695,596,2988,7636,28841,22249,9080,3448,638,5267,6592,25607,19653,4729,1836,4262,7654,5954,107757,53309,42164,11145,28841,17338,11503,25607,11470,14137,107757,53309,8264,45045,28841,6768,22073,25607,12246,13361
ACSSF,2019e1,nc,000,0172,0000060,44778,35570,33478,28471,26103,3507,5007,2092,979,379,600,1113,9208,7515,3242,4598,1693,44778,26061,14072,11952,10698,1092,93,394,2120,11989,10757,8845,1076,99,1388,1232,9475,3612,2653,1850,302,0,246,959,5863,3988,2602,419,47,1099,1875,9242,2844,2100,753,181,1125,716,744,6398,5515,1825,318,790,2780,883,44778,26061,14072,11678,2394,11989,9574,2415,9475,3612,2316,1296,5863,3021,2842,9242,2844,951,1893,6398,2184,4214,44778,26061,14072,650,13422,11989,1547,10442,9475,3612,501,3111,5863,1202,4661,9242,2844,1307,1537,6398,3498,2900,75573,10058,8632,2450,7251,1426,20731,17473,9976,9720,3258,12413,11239,7424,5281,1174,7962,7037,5411,2403,925,24409,22356,19922,4895,2053,44778,26061,22709,19543,2168,192,1782,3352,9475,6641,4452,721,47,1345,2834,9242,7615,2578,499,1915,3496,1627,44778,26061,21252,4809,9475,5337,4138,9242,3135,6107,44778,26061,2197,23864,9475,1703,7772,9242,4805,4437
ACSSF,2019e1,nc,000,0172,0000061,182909,142603,135315,113915,102836,14029,21400,7288,5529,3658,1989,1759,40306,35327,21725,16913,4979,182909,93775,46744,40366,33024,5890,627,1789,6378,47031,41770,34337,3974,89,3762,5261,54201,23474,17050,10138,2657,890,3304,6424,30727,25300,15308,5754,667,4558,5427,34933,13079,11575,4961,2026,3034,4055,1504,21854,18710,7351,3013,3643,7540,3144,182909,93775,46744,38477,8267,47031,38157,8874,54201,23474,13298,10176,30727,20866,9861,34933,13079,7027,6052,21854,10394,11460,182909,93775,46744,3571,43173,47031,4081,42950,54201,23474,4384,19090,30727,5091,25636,34933,13079,5670,7409,21854,10134,11720,279327,53456,48290,18978,34465,5166,67030,54602,31788,28526,12428,48628,42412,31407,15295,6216,36058,33601,29111,9275,2457,74155,69783,58907,16983,4372,182909,93775,82136,67361,9864,716,5551,11639,54201,42350,25446,8411,1557,7862,11851,34933,30285,12312,5039,6677,11595,4648,182909,93775,76634,17141,54201,34164,20037,34933,17421,17512,182909,93775,7652,86123,54201,9475,44726,34933,15804,19129
ACSSF,2019e1,nc,000,0172,0000062,62824,46878,43985,39518,36060,4250,4467,2893,1719,1291,609,1174,15946,14346,11556,4031,1600,62824,30293,15414,14653,12303,1941,0,975,761,14879,13227,10658,1357,437,1079,1652,18361,6523,4805,3453,1396,0,147,1718,11838,10614,5052,3911,491,1096,1224,14170,5863,4921,1556,2567,626,1077,942,8307,7363,3092,3181,887,2083,944,62824,30293,15414,13776,1638,14879,11756,3123,18361,6523,4658,1865,11838,9027,2811,14170,5863,4074,1789,8307,5616,2691,62824,30293,15414,1192,14222,14879,1590,13289,18361,6523,459,6064,11838,1633,10205,14170,5863,1749,4114,8307,2267,6040,86668,18540,16741,10064,9116,1799,18488,16333,12483,4916,2155,21304,19254,15056,6322,2050,9815,9022,8766,1966,793,18521,17592,16343,3159,929,62824,30293,27880,22961,3298,437,2054,2413,18361,15419,8505,5307,491,1243,2942,14170,12284,4648,5748,1513,3160,1886,62824,30293,25532,4761,18361,13685,4676,14170,9690,4480,62824,30293,2782,27511,18361,2092,16269,14170,4016,10154
ACSSF,2019e1,nc,000,0172,0000063,65423,48503,46570,37461,35759,2204,9109,1933,1557,969,694,376,16920,13034,7620,6428,3886,65423,32839,16728,13006,11284,1405,45,193,3722,16111,14134,12719,966,74,480,1977,17904,8725,6293,4465,891,310,699,2432,9179,6793,4694,1510,152,885,2386,14680,5926,4238,1143,416,1302,1968,1688,8754,7588,2852,1857,1282,2843,1166,65423,32839,16728,12689,4039,16111,13715,2396,17904,8725,5371,3354,9179,6113,3066,14680,5926,1765,4161,8754,4695,4059,65423,32839,16728,453,16275,16111,527,15584,17904,8725,1074,7651,9179,931,8248,14680,5926,2749,3177,8754,3592,5162,106801,18182,14702,4428,11726,3480,27529,21665,13035,11612,5864,21913,19036,12523,8894,2877,12508,11361,10036,2238,1147,26669,25718,23718,4616,951,65423,32839,27140,24003,2371,119,673,5699,17904,13086,9159,2401,462,1584,4818,14680,11826,3995,2273,2584,4811,2854,65423,32839,26404,6435,17904,11484,6420,14680,6460,8220,65423,32839,980,31859,17904,2005,15899,14680,6341,8339
ACSSF,2019e1,nc,000,0172,0000064,26875,17378,15944,12345,11540,1623,3599,1434,1346,1073,534,88,9497,8568,7158,2655,929,26875,11533,6095,4281,1852,358,0,276,1814,5438,4766,3285,436,0,192,672,7186,2237,1087,899,163,0,77,1150,4949,4642,1337,668,0,403,307,8156,2272,2144,917,50,335,1080,128,5884,5339,398,492,164,1304,545,26875,11533,6095,3717,2378,5438,4670,768,7186,2237,956,1281,4949,4358,591,8156,2272,1643,629,5884,4427,1457,26875,11533,6095,808,5287,5438,295,5143,7186,2237,457,1780,4949,452,4497,8156,2272,1322,950,5884,1478,4406,47125,7553,6330,4082,3830,1223,14089,11971,10073,3524,2118,9714,9286,9206,780,428,5408,5055,4317,1887,353,10361,9182,8269,3415,1179,26875,11533,9047,5137,794,0,468,2486,7186,5729,2236,831,0,480,1457,8156,7483,1315,542,499,2384,673,26875,11533,8387,3146,7186,5314,1872,8156,6070,2086,26875,11533,1103,10430,7186,909,6277,8156,2800,5356
ACSSF,2019e1,nc,000,0172,0000065,304272,250505,240631,210612,204219,10882,30019,9874,7428,5048,2669,2446,53767,45992,31999,17740,7775,304272,181556,101135,87007,77763,8414,897,1084,14128,80421,74944,68986,6105,52,1597,5477,72902,28816,21974,17055,3750,599,1588,6842,44086,37328,25661,8466,933,4476,6758,49814,17554,15515,5951,3301,3052,5850,2039,32260,27264,13881,4351,3275,8992,4996,304272,181556,101135,85541,15594,80421,73875,6546,72902,28816,20378,8438,44086,33723,10363,49814,17554,9576,7978,32260,18173,14087,304272,181556,101135,3898,97237,80421,1804,78617,72902,28816,2412,26404,44086,4806,39280,49814,17554,7398,10156,32260,10973,21287,454439,45389,39461,19365,25008,5928,91776,74950,43799,39795,16826,78401,66150,53425,20887,12251,58627,54827,46765,13580,3800,180246,171353,162371,22143,8893,304272,181556,161951,146749,14519,949,2681,19605,72902,59302,42716,12216,1532,6064,13600,49814,42779,19832,7652,6327,14842,7035,304272,181556,159416,22140,72902,54101,18801,49814,27749,22065,304272,181556,5702,175854,72902,7218,65684,49814,18371,31443
ACSSF,2019e1,nc,000,0172,0000066,76167,55799,53582,45314,43143,3550,8268,2217,1524,941,594,693,20368,18629,12118,8056,1739,76167,36960,19757,16128,13157,2953,139,183,3629,17203,15707,12942,2940,0,757,1496,22360,8590,6566,4246,2481,249,310,2024,13770,11984,6542,3994,400,2215,1786,16847,6745,6083,3000,694,1255,1553,662,10102,8999,3894,1139,3557,3119,1103,76167,36960,19757,15864,3893,17203,15155,2048,22360,8590,6102,2488,13770,10054,3716,16847,6745,3811,2934,10102,5216,4886,76167,36960,19757,707,19050,17203,757,16446,22360,8590,744,7846,13770,2564,11206,16847,6745,2494,4251,10102,4934,5168,117447,25961,23408,11446,14833,2553,29762,24801,14445,14682,4961,20120,18890,17083,5425,1230,10658,9821,8709,3542,837,30946,29145,27161,6423,1801,76167,36960,31835,26099,5893,139,940,5125,22360,18550,10788,6475,649,2525,3810,16847,15082,6894,1833,4812,4672,1765,76167,36960,31019,5941,22360,16156,6204,16847,9027,7820,76167,36960,1464,35496,22360,3308,19052,16847,7428,9419
ACSSF,2019e1,nc,000,0172,0000067,145799,109434,104242,85323,80728,6671,18919,5192,2674,1618,1315,2518,36365,28552,16892,15096,7813,145799,76694,40281,32137,28313,3303,288,1352,8144,36413,32750,28742,3060,109,1132,3663,36318,14016,8850,5936,1744,138,1126,5166,22302,17859,12349,3760,598,2443,4443,32787,12487,9587,3175,2112,2407,4437,2900,20300,15366,5365,2758,4297,6886,4934,145799,76694,40281,30820,9461,36413,31838,4575,36318,14016,7532,6484,22302,15448,6854,32787,12487,5175,7312,20300,8425,11875,145799,76694,40281,2219,38062,36413,1405,35008,36318,14016,1561,12455,22302,2984,19318,32787,12487,5831,6656,20300,9082,11218,237287,51734,41791,16334,32391,9943,56599,46881,27637,25121,9718,43460,35567,29055,12122,7893,36454,33623,27640,9218,2831,49040,46974,43271,9473,2066,145799,76694,64887,57055,6363,397,2484,11807,36318,26709,18285,5504,736,3569,9609,32787,24953,8540,4870,6704,11323,7834,145799,76694,62658,14036,36318,22980,13338,32787,13600,19187,145799,76694,3624,73070,36318,4545,31773,32787,14913,17874
ACSSF,2019e1,nc,000,0172,0000068,56738,46279,45318,36199,33892,3157,9119,961,825,403,534,136,10459,8196,4691,4743,2263,56738,29229,16313,13493,11334,1977,119,587,2820,12916,10706,8710,1649,0,413,2210,18413,7440,5427,2167,2737,89,797,2013,10973,8325,4014,2752,224,1941,2648,9096,3309,2534,782,618,673,1078,775,5787,4735,1227,1141,596,2299,1052,56738,29229,16313,13104,3209,12916,10337,2579,18413,7440,4725,2715,10973,6713,4260,9096,3309,1467,1842,5787,2640,3147,56738,29229,16313,688,15625,12916,413,12503,18413,7440,859,6581,10973,2006,8967,9096,3309,1771,1538,5787,2697,3090,89413,16826,13767,5130,10858,3059,17177,12665,8468,6420,4512,21846,18588,16182,4801,3258,10552,9069,7910,1958,1483,23012,22100,19833,4612,912,56738,29229,24199,20044,3626,119,1000,5030,18413,13752,6181,5489,313,2738,4661,9096,7269,2009,1759,1269,3377,1827,56738,29229,23441,5788,18413,11438,6975,9096,4107,4989,56738,29229,1101,28128,18413,2865,15548,9096,4468,4628
ACSSF,2019e1,nc,000,0172,0000069,569642,473024,457617,388705,372271,24221,68912,15407,9957,7317,3179,5450,96618,74606,52670,27638,22012,569642,354955,186557,157410,140903,17136,43,3667,29147,168398,151447,134101,15668,173,5251,16951,126889,53413,39394,25691,10405,848,4137,14019,73476,58047,37953,11738,1132,9552,15429,87798,33191,25936,9274,5866,4743,8308,7255,54607,41034,21798,8090,5095,11195,13573,569642,354955,186557,154795,31762,168398,147495,20903,126889,53413,35315,18098,73476,49519,23957,87798,33191,15366,17825,54607,29768,24839,569642,354955,186557,6434,180123,168398,6029,162369,126889,53413,5513,47900,73476,10280,63196,87798,33191,13021,20170,54607,13761,40846,871712,95508,74248,30489,52186,21260,176905,139385,89829,64678,37520,158855,131876,98412,46431,26979,124798,109501,96096,22526,15297,315646,302724,279712,40350,12922,569642,354955,308857,275004,32804,216,8918,46098,126889,97441,63644,22143,1980,13689,29448,87798,66970,31072,13956,9838,19503,20828,569642,354955,302290,52665,126889,84834,42055,87798,45134,42664,569642,354955,12463,342492,126889,15793,111096,87798,26782,61016
ACSSF,2019e1,nc,000,0172,0000070,57127,48149,46496,39644,38504,2571,6852,1653,1130,922,488,523,8978,7616,5066,3383,1362,57127,33023,17395,15348,14173,1714,0,90,2047,15628,14441,13122,1328,0,710,1187,17093,8045,4887,3824,1095,81,880,3158,9048,7812,5404,1111,55,1480,1236,7011,1704,1305,335,591,235,268,399,5307,4597,2344,750,971,2001,710,57127,33023,17395,15258,2137,15628,14011,1617,17093,8045,4666,3379,9048,6461,2587,7011,1704,835,869,5307,3261,2046,57127,33023,17395,453,16942,15628,710,14918,17093,8045,880,7165,9048,1480,7568,7011,1704,550,1154,5307,2369,2938,94854,7113,6405,3376,4813,708,13881,12276,8252,5519,1605,13520,12477,9516,4328,1043,15517,13817,12135,2504,1700,44823,39188,36446,5494,5635,57127,33023,29789,27295,3042,0,800,3234,17093,12699,9228,2206,136,2360,4394,7011,5902,2679,1341,1206,2269,1109,57127,33023,29269,3754,17093,11127,5966,7011,4096,2915,57127,33023,1163,31860,17093,2360,14733,7011,2919,4092
ACSSF,2019e1,nc,000,0172,0000071,44778,35570,33478,28471,26103,3507,5007,2092,979,379,600,1113,9208,7515,3242,4598,1693,44778,26061,14072,11952,10698,1092,93,394,2120,11989,10757,8845,1076,99,1388,1232,9475,3612,2653,1850,302,0,246,959,5863,3988,2602,419,47,1099,1875,9242,2844,2100,753,181,1125,716,744,6398,5515,1825,318,790,2780,883,44778,26061,14072,11678,2394,11989,9574,2415,9475,3612,2316,1296,5863,3021,2842,9242,2844,951,1893,6398,2184,4214,44778,26061,14072,650,13422,11989,1547,10442,9475,3612,501,3111,5863,1202,4661,9242,2844,1307,1537,6398,3498,2900,75573,10058,8632,2450,7251,1426,20731,17473,9976,9720,3258,12413,11239,7424,5281,1174,7962,7037,5411,2403,925,24409,22356,19922,4895,2053,44778,26061,22709,19543,2168,192,1782,3352,9475,6641,4452,721,47,1345,2834,9242,7615,2578,499,1915,3496,1627,44778,26061,21252,4809,9475,5337,4138,9242,3135,6107,44778,26061,2197,23864,9475,1703,7772,9242,4805,4437
ACSSF,2019e1,nc,000,0172,0000072,183915,144524,139796,118675,112880,8416,21121,4728,3209,2535,727,1519,39391,31514,23273,10593,7877,183915,104359,52653,44702,41080,3697,143,764,7951,51706,45291,41303,2459,0,2053,6415,44227,20952,15340,11066,3215,760,468,5612,23275,20601,12791,4476,166,3660,2674,35329,13448,10580,5325,2968,1745,2267,2868,21881,16884,9672,2565,2231,3636,4997,183915,104359,52653,44038,8615,51706,43407,8299,44227,20952,14090,6862,23275,16915,6360,35329,13448,8254,5194,21881,11984,9897,183915,104359,52653,1986,50667,51706,2226,49480,44227,20952,2264,18688,23275,4594,18681,35329,13448,3186,10262,21881,5480,16401,266530,37196,31587,11458,23019,5609,50116,39496,24796,19945,10620,41994,33288,28778,7681,8706,40689,36723,32295,9358,3966,96535,89626,83404,14595,6909,183915,104359,89993,82383,6156,143,2817,14366,44227,35941,23857,7691,926,4128,8286,35329,27464,14997,5533,3976,5903,7865,183915,104359,87445,16914,44227,31005,13222,35329,20238,15091,183915,104359,4212,100147,44227,6858,37369,35329,8666,26663
ACSSF,2019e1,nc,000,0172,0000073,107757,80059,73818,61398,54696,12581,12420,6241,4349,3124,1929,1892,27698,21828,13152,12768,5870,107757,53309,25142,20110,14225,3330,290,1002,5032,28167,25563,17831,4365,306,1986,2604,28841,11625,8048,4072,1245,221,1888,3577,17216,14201,5008,2203,417,3379,3015,25607,10744,7834,1941,623,1978,3605,2910,14863,11819,2788,1213,2284,4049,3044,107757,53309,25142,18604,6538,28167,23560,4607,28841,11625,6433,5192,17216,10905,6311,25607,10744,3584,7160,14863,7886,6977,107757,53309,25142,4471,20671,28167,3793,24374,28841,11625,2863,8762,17216,3905,13311,25607,10744,6399,4345,14863,5847,9016,182713,37835,31461,12715,23468,6374,57144,49459,32571,24137,7685,33497,29392,23269,11124,4105,21481,19890,16632,8069,1591,32756,30756,28081,10771,2000,107757,53309,45673,32056,7695,596,2988,7636,28841,22249,9080,3448,638,5267,6592,25607,19653,4729,1836,4262,7654,5954,107757,53309,42164,11145,28841,17338,11503,25607,11470,14137,107757,53309,8264,45045,28841,6768,22073,25607,12246,13361
ACSSF,2019e1,nc,000,0172,0000074,182909,142603,135315,113915,102836,14029,21400,7288,5529,3658,1989,1759,40306,35327,21725,16913,4979,182909,93775,46744,40366,33024,5890,627,1789,6378,47031,41770,34337,3974,89,3762,5261,54201,23474,17050,10138,2657,890,3304,6424,30727,25300,15308,5754,667,4558,5427,34933,13079,11575,4961,2026,3034,4055,1504,21854,18710,7351,3013,3643,7540,3144,182909,93775,46744,38477,8267,47031,38157,8874,54201,23474,13298,10176,30727,20866,9861,34933,13079,7027,6052,21854,10394,11460,182909,93775,46744,3571,43173,47031,4081,42950,54201,23474,4384,19090,30727,5091,25636,34933,13079,5670,7409,21854,10134,11720,279327,53456,48290,18978,34465,5166,67030,54602,31788,28526,12428,48628,42412,31407,15295,6216,36058,33601,29111,9275,2457,74155,69783,58907,16983,4372,182909,93775,82136,67361,9864,716,5551,11639,54201,42350,25446,8411,1557,7862,11851,34933,30285,12312,5039,6677,11595,4648,182909,93775,76634,17141,54201,34164,20037,34933,17421,17512,182909,93775,7652,86123,54201,9475,44726,34933,15804,19129
ACSSF,2019e1,nc,000,0172,0000075,62319,45605,43672,34624,32922,2125,9048,1933,1557,969,694,376,16714,12828,7472,6370,3886,62319,31011,15806,12145,10502,1319,45,193,3661,15205,13228,11892,966,74,480,1977,16834,7996,5564,3736,891,310,699,2432,8838,6452,4474,1389,152,885,2386,14474,5868,4180,1143,416,1244,1968,1688,8606,7440,2785,1776,1282,2843,1166,62319,31011,15806,11828,3978,15205,12809,2396,16834,7996,4642,3354,8838,5772,3066,14474,5868,1765,4103,8606,4547,4059,62319,31011,15806,374,15432,15205,527,14678,16834,7996,1074,6922,8838,931,7907,14474,5868,2691,3177,8606,3592,5014,102316,18146,14666,4392,11690,3480,26947,21083,12453,11612,5864,21187,18310,11797,8894,2877,11992,10845,9578,2081,1147,24044,23154,21218,4473,890,62319,31011,25373,22394,2285,119,673,5638,16834,12016,8210,2280,462,1584,4818,14474,11620,3928,2192,2526,4811,2854,62319,31011,24637,6374,16834,10414,6420,14474,6312,8162,62319,31011,901,30110,16834,2005,14829,14474,6283,8191
ACSSF,2019e1,nc,000,0172,0000076,62824,46878,43985,39518,36060,4250,4467,2893,1719,1291,609,1174,15946,14346,11556,4031,1600,62824,30293,15414,14653,12303,1941,0,975,761,14879,13227,10658,1357,437,1079,1652,18361,6523,4805,3453,1396,0,147,1718,11838,10614,5052,3911,491,1096,1224,14170,5863,4921,1556,2567,626,1077,942,8307,7363,3092,3181,887,2083,944,62824,30293,15414,13776,1638,14879,11756,3123,18361,6523,4658,1865,11838,9027,2811,14170,5863,4074,1789,8307,5616,2691,62824,30293,15414,1192,14222,14879,1590,13289,18361,6523,459,6064,11838,1633,10205,14170,5863,1749,4114,8307,2267,6040,86668,18540,16741,10064,9116,1799,18488,16333,12483,4916,2155,21304,19254,15056,6322,2050,9815,9022,8766,1966,793,18521,17592,16343,3159,929,62824,30293,27880,22961,3298,437,2054,2413,18361,15419,8505,5307,491,1243,2942,14170,12284,4648,5748,1513,3160,1886,62824,30293,25532,4761,18361,13685,4676,14170,9690,4480,62824,30293,2782,27511,18361,2092,16269,14170,4016,10154
