ACSSF,2019e1,nc,000,0089,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327510,159361,67303,0,67303,98,182,467,337,818,802,907,1529,3717,2137,5095,5664,6460,7735,3014,6077,7042,4201,4914,6107,92058,67626,24432,4656,2653,2651,1366,2684,1148,845,417,364,597,882,1622,694,883,345,363,363,289,363,1247,168149,51765,0,51765,210,141,416,206,548,1400,2041,1715,2973,2309,7209,6716,4954,4051,2732,2396,4822,1831,2831,2264,116384,83910,32474,5253,3893,3450,3450,4283,1010,1469,569,1792,1070,846,1183,665,762,471,1233,265,284,259,267
ACSSF,2019e1,nc,000,0089,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101250,529526,232064,138,231926,728,913,1785,1491,3402,2836,4460,3839,9471,6882,16808,18736,20459,21736,13366,18216,23620,15973,22291,24914,297462,200881,96581,17330,9844,8504,6914,10204,4742,4587,2432,3172,2332,4969,3996,2759,2951,1848,1095,1837,1162,1839,4064,571724,177314,0,177314,275,658,1825,1768,3257,2539,5728,4281,8631,7302,19736,20354,17402,18909,12809,10693,15054,7958,10194,7941,394410,273168,121242,21700,15607,12451,7666,15145,4968,7967,2356,6783,2178,5143,4350,2589,2266,2515,2577,2386,851,981,763
ACSSF,2019e1,nc,000,0089,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90030,42130,21643,0,21643,0,0,71,0,257,10,380,424,181,152,1134,3029,1197,1694,1470,2172,1801,1954,2517,3200,20487,12842,7645,810,1163,656,930,974,515,50,140,328,0,241,238,66,188,303,363,174,92,154,260,47900,17147,0,17147,123,0,17,128,601,183,250,325,1177,77,1105,1548,1329,1062,1209,1983,1835,1691,1595,909,30753,20018,10735,1099,861,1321,748,1106,664,958,109,898,223,494,415,243,83,231,444,278,161,51,348
ACSSF,2019e1,nc,000,0089,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104869,49272,15734,0,15734,0,0,0,85,37,0,506,538,242,799,1137,1703,1292,1136,961,704,1924,1405,1155,2110,33538,23332,10206,1329,972,897,552,1360,190,580,336,627,11,325,401,694,195,139,31,44,127,291,1105,55597,13897,0,13897,55,101,0,0,505,217,495,437,620,409,1189,869,1479,927,336,1686,903,1433,899,1337,41700,28998,12702,2629,1880,1519,837,471,376,515,777,1081,292,268,371,250,282,221,499,0,143,43,248
ACSSF,2019e1,nc,000,0089,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187375,88060,41109,81,41028,61,118,152,72,776,46,230,855,1973,1268,2492,2977,2147,6293,2264,2872,4027,2442,4697,5266,46951,27762,19189,1998,2107,2210,769,1499,880,1054,1760,721,487,577,545,248,636,649,296,446,279,696,1332,99315,34003,0,34003,0,0,18,443,519,408,1316,1308,1717,1179,3260,3479,3290,3825,1893,3507,1982,1457,2218,2184,65312,42030,23282,3334,1986,1918,1140,2238,1306,1671,829,727,645,1478,741,1376,1370,555,295,744,315,69,545
ACSSF,2019e1,nc,000,0089,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63102,30612,13709,0,13709,0,0,85,21,44,54,167,0,1224,532,1099,1254,1557,1520,950,1308,1584,294,974,1042,16903,11873,5030,401,737,552,498,353,1020,62,196,98,38,296,137,67,188,167,0,0,62,22,136,32490,11102,0,11102,0,0,0,0,155,577,133,441,544,835,1617,1424,1177,701,403,1124,934,417,398,222,21388,14750,6638,568,470,969,892,803,42,275,420,491,89,483,268,230,171,159,72,59,63,0,114
ACSSF,2019e1,nc,000,0089,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111560,54465,29648,44,29604,0,0,121,128,393,122,324,110,1596,1174,1859,943,1002,2826,814,1966,3931,1523,3515,7257,24817,13045,11772,1628,1598,1528,816,901,539,452,223,973,59,641,222,75,149,513,257,493,215,83,407,57095,22363,0,22363,70,0,492,54,130,197,383,247,809,419,714,2950,1569,2628,1627,2317,2109,1784,1793,2071,34732,20919,13813,2061,1423,1002,899,1466,561,1383,566,857,215,305,763,234,109,371,310,462,399,264,163
ACSSF,2019e1,nc,000,0089,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59756,29032,14906,0,14906,0,50,407,110,239,307,681,36,331,179,769,1010,1766,1320,1066,1039,1282,2009,1451,854,14126,9935,4191,483,242,274,482,419,342,486,51,80,136,465,127,61,136,83,0,0,0,178,146,30724,10732,0,10732,156,0,138,199,276,0,510,355,946,443,1483,1349,1420,491,596,152,1142,566,415,95,19992,13646,6346,529,524,1270,719,922,108,394,536,345,55,348,110,0,132,110,0,92,0,64,88
ACSSF,2019e1,nc,000,0089,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52003,25019,10240,0,10240,0,27,0,39,26,76,270,373,174,91,1111,644,1011,439,444,669,1061,847,1128,1810,14779,8889,5890,493,388,315,849,788,370,360,144,268,71,286,505,327,55,0,182,19,134,87,249,26984,8374,0,8374,0,47,41,126,121,62,224,77,60,662,982,1269,670,1100,701,446,502,453,620,211,18610,11588,7022,1268,847,652,741,495,306,246,68,684,75,376,396,145,79,103,234,170,29,19,89
ACSSF,2019e1,nc,000,0089,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100967,48643,25663,0,25663,308,139,377,135,755,148,269,399,1037,563,1096,2085,2647,2581,1979,1278,2300,1300,2978,3289,22980,15263,7717,1229,1331,793,311,1069,420,308,211,117,260,879,72,73,0,0,130,47,69,240,158,52324,20066,0,20066,0,0,167,149,981,76,166,373,1244,1342,1991,2578,1580,1314,1139,1565,1477,734,1577,1613,32258,21335,10923,1366,1173,1402,1020,782,695,576,476,482,336,532,371,414,160,177,639,78,49,156,39
ACSSF,2019e1,nc,000,0089,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0089,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0089,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0089,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115432,60073,36649,0,36649,125,56,154,273,402,609,647,763,1571,1737,5424,4055,2959,2037,2217,2643,2469,1137,3840,3531,23424,14650,8774,1015,1728,865,401,1047,19,330,10,501,348,502,442,269,330,106,167,80,123,341,150,55359,19240,54,19186,142,68,66,236,787,215,1166,509,722,633,2067,2025,1540,950,1650,776,1413,1312,1527,1382,36119,23393,12726,1724,1232,1449,692,1540,842,1039,430,731,316,1073,525,36,98,315,222,0,278,103,81
ACSSF,2019e1,nc,000,0089,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111216,53729,26742,0,26742,0,0,103,0,485,208,236,274,1973,611,1748,2167,1696,2334,2283,1754,2401,2227,3547,2695,26987,18832,8155,1271,258,812,1016,876,0,584,280,482,48,201,306,200,205,136,317,359,326,105,373,57487,20067,0,20067,57,82,128,316,429,31,697,339,1267,1277,1500,2346,2625,2019,1430,1324,1571,767,1495,367,37420,28114,9306,1508,846,1314,266,837,874,340,159,192,236,604,392,597,147,236,273,392,0,40,53
