ACSSF,2019m1,nc,000,0045,0000011,2344,1390,1118,946,2344,1836,1712,977,1784,8116,6168,14858,3614,2655,1534,136,633,492,582,1137,2233,4552,2655,1534,1005,616,744,1112,1008,513,2233,1107,1785,2134,1186,777,810,1713,774,1413,1537,797,681,347,1390,829,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724,1049,591,810,1432,477,1223,,,,,,,,2655,1293,431,341,319,1207,2256,1423,1014,835,1712,2655,2410,1344,897,853,2117,1307,641,632,75,875,,,,,,,,,,,,,,,,,,2655,1271,548,365,426,1222,1692,1274,1006,582,1448,2655,2477,1199,851,736,2053,1044,852,738,384,729,2655,1761,985,785,467,1284,1845,869,710,573,1672,2655,1186,1006,810,527,541,2373,1117,791,773,2083,5188,1884,1311,676,1037,1670,5264
ACSSF,2019m1,nc,000,0045,0000012,3959,2109,2327,1924,3959,3224,2645,2370,3299,3919,5055,5123,4566,3897,3326,711,1010,764,1173,2477,3220,5141,3896,3319,2557,1979,1413,2414,2010,1156,3220,1972,2769,3109,2370,1825,1442,2545,1260,2222,2359,1861,1721,588,2012,1294,1358,696,424,314,301,504,325,452,,,,,,,,,,,,,,,674,596,486,260,246,171,195,,,,,,,,2583,2124,1601,1418,2329,1073,1979,2056,1372,1301,321,1278,747,1086,3880,2625,1480,1115,915,2148,3291,2681,2098,1396,2410,3897,3437,2950,2272,1749,3280,1961,1228,1137,265,1322,3897,3285,2754,2056,1728,3255,2079,738,655,577,279,413,1819,1139,1117,59,1204,3897,2349,1569,1248,880,1903,2348,2234,1658,1199,2113,3897,4014,2850,2360,1396,3171,2153,1565,1293,845,1515,3897,2894,2061,1720,956,2002,3055,1883,1321,1266,2595,3897,2023,1940,1499,943,799,3721,2670,2228,1410,3238,8383,2666,2305,1586,1789,2281,8679
ACSSF,2019m1,nc,000,0045,0000013,986,754,558,401,986,545,297,491,806,27481,30531,67494,,,,,,,,,,,1815,1230,590,257,416,956,763,563,1310,1080,698,1548,1185,868,616,1136,1004,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815,488,216,216,216,488,1650,1230,909,683,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815,1042,663,543,353,711,938,662,406,483,728,1815,1747,1260,909,666,1150,605,260,216,260,554,1815,1241,864,731,495,865,924,566,289,341,726,,,,,,,,,,,,1763,1039,627,414,422,749,1941
ACSSF,2019m1,nc,000,0045,0000014,1060,637,460,545,1060,362,280,222,962,,,,,,,,,,,,,,1323,400,253,194,157,260,203,154,1229,766,941,927,388,280,257,825,435,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927,388,280,257,825,435,652,,,,,,,,1323,502,221,65,211,458,1103,338,277,167,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323,615,158,108,111,574,851,281,199,194,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,635,276,191,199,550,2637
ACSSF,2019m1,nc,000,0045,0000015,1186,842,477,462,1186,868,533,713,877,19993,120389,26719,,,,,,,,,,,,,,,,,,,,,,1342,1003,970,252,910,661,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342,1003,970,252,910,661,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457,767,550,539,112,485,793,522,484,197,633,,,,,,,,,,,,1457,708,538,535,53,452,923,558,493,260,691,,,,,,,,,,,,3462,791,532,231,488,587,3451
ACSSF,2019m1,nc,000,0045,0000016,598,333,277,308,598,444,402,217,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496,441,229,84,220,403,1589
ACSSF,2019m1,nc,000,0045,0000017,1084,871,441,506,1084,727,459,578,864,,,,840,1879,629,123,249,216,87,546,1729,2194,1879,629,500,154,421,465,384,291,1729,1224,1220,1345,475,414,247,1263,457,1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312,475,414,247,1251,422,1123,,,,,,,,1879,976,166,123,122,972,1585,617,394,469,1424,1879,1177,615,414,454,911,1182,136,216,136,1183,,,,,,,,,,,,,,,,,,1879,967,287,213,202,967,1060,462,260,411,940,1879,1693,486,414,276,1658,662,399,216,399,590,1879,1300,407,414,148,1230,1288,442,216,442,1236,,,,,,,,,,,,1914,1098,541,427,362,902,1928
ACSSF,2019m1,nc,000,0045,0000018,845,473,780,580,845,845,534,736,669,16094,6773,15838,,,,,,,,,,,,,,,,,,,,,,977,795,771,160,445,383,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,744,721,160,435,383,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301,1188,1052,1048,105,478,320,89,216,89,307,,,,,,,,,,,,1464,1101,960,757,550,528,1635
ACSSF,2019m1,nc,000,0045,0000019,678,292,432,411,678,476,383,295,527,21498,14148,51791,,,,,,,,,,,,,,,,,,,,,,571,336,137,269,451,320,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,336,137,269,419,320,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597,268,221,124,144,123,438,309,56,307,386,,,,,,,,,,,,597,285,210,137,127,178,498,321,216,321,425,,,,,,,,,,,,1649,425,357,222,287,302,1626
ACSSF,2019m1,nc,000,0045,0000020,2172,1335,851,545,2172,2170,1829,1522,1328,50930,42396,38267,681,1258,1008,59,812,410,27,370,946,1673,1258,1008,887,438,513,477,397,272,946,857,486,1041,922,498,555,730,679,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,922,498,555,730,679,355,,,,,,,,1258,465,272,126,246,380,1070,955,593,507,829,1258,1118,1008,626,570,769,471,216,216,216,471,1258,1118,1008,626,570,769,471,441,216,216,216,441,176,216,216,216,176,1258,730,588,248,520,358,868,554,532,210,784,1258,1057,833,418,455,611,903,616,479,364,707,1258,991,837,477,399,536,917,538,356,398,742,,,,,,,,,,,,1772,1069,725,553,470,872,2038
ACSSF,2019m1,nc,000,0045,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0045,0000022,1488,303,996,626,1488,952,924,347,1215,18867,16045,76257,,,,,,,,,,,1154,567,268,90,248,574,328,486,991,364,777,971,567,333,502,819,355,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971,567,333,502,819,355,512,,,,,,,,1154,358,142,123,58,315,1006,532,307,491,874,1154,1142,567,335,502,976,162,216,216,216,162,,,,,,,,,,,,,,,,,,1154,597,272,88,255,551,672,376,299,268,485,1154,1097,532,281,491,947,336,238,216,110,189,1154,604,383,291,265,524,762,342,102,318,649,,,,,,,,,,,,1728,601,351,163,358,432,1722
ACSSF,2019m1,nc,000,0045,0000023,826,477,492,127,826,619,277,554,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734,402,218,125,172,322,436,283,184,232,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,572,300,274,154,483,1668
ACSSF,2019m1,nc,000,0045,0000024,1628,1111,654,523,1628,1272,1102,644,1139,12227,13911,14392,341,1390,952,283,484,351,276,741,1105,1419,1390,952,559,377,417,850,619,576,1105,611,862,830,508,496,214,725,331,620,1189,757,348,637,829,538,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729,429,417,214,654,331,535,,,,,,,,1390,542,419,166,406,423,1278,793,700,404,992,1390,1265,902,674,699,1060,506,307,307,216,372,,,,,,,,,,,,,,,,,,1390,678,385,274,297,568,883,745,594,529,690,1390,1256,722,542,520,976,800,617,451,417,502,1390,975,702,619,358,753,923,574,314,524,730,1390,500,301,255,181,362,1262,846,643,661,1006,2243,953,710,377,638,739,2399
ACSSF,2019m1,nc,000,0045,0000025,1261,819,713,414,1261,883,528,675,833,10594,24003,73927,999,1544,1129,216,42,923,492,471,995,1782,1544,1129,1011,995,275,445,206,371,995,888,519,1227,691,454,486,994,888,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239,691,454,486,993,888,467,,,,,,,,1544,806,534,507,185,586,1045,772,615,472,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544,796,628,600,192,524,877,659,538,417,590,1544,1404,1003,938,353,891,657,528,416,304,456,1544,1068,956,937,202,434,939,601,418,416,708,,,,,,,,,,,,1667,1030,822,669,408,699,1911
ACSSF,2019m1,nc,000,0045,0000026,1656,1542,624,416,1656,1009,407,790,1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2058,594,386,449,2129,1053,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221,1528,364,333,142,1459,1018,650,395,449,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221,950,660,551,345,910,1545,354,216,354,1514,,,,,,,,,,,,2711,1395,706,512,362,1348,3027
ACSSF,2019m1,nc,000,0045,0000027,3005,1490,1273,1530,3005,2612,2423,688,1274,18653,20291,18454,651,1533,1108,143,263,572,392,760,1125,1686,1543,1117,633,434,454,891,382,769,1125,1015,883,1290,917,403,742,838,747,671,814,482,327,408,652,586,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181,917,403,742,733,700,591,,,,,,,,1533,844,660,185,598,514,1192,722,560,527,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533,869,643,173,628,507,987,605,507,462,879,1533,1324,945,442,781,951,1053,573,332,488,790,1533,1090,661,529,322,910,1206,842,227,799,799,1533,564,486,186,448,206,1332,918,562,775,1121,2664,1074,697,505,471,782,2814
ACSSF,2019m1,nc,000,0045,0000028,672,331,234,491,,,,,,24515,31585,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244,375,214,139,171,304,1350
ACSSF,2019m1,nc,000,0045,0000029,1633,1090,728,497,1633,897,570,606,1396,18268,11002,6573,410,1258,961,160,154,214,329,803,895,1356,1253,956,543,206,495,704,307,626,895,737,477,962,781,369,669,615,533,384,705,427,161,388,545,495,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962,781,369,669,615,533,384,,,,,,,,1258,786,527,118,509,582,1024,737,412,569,739,1258,1235,938,419,786,894,186,111,216,111,149,,,,,,,,,,,,,,,,,,1258,674,492,227,416,513,807,541,244,465,630,1258,1168,912,362,794,788,615,249,173,206,562,1258,846,614,349,467,626,831,647,179,592,615,1258,390,327,110,297,260,1279,868,370,739,933,1578,837,520,322,375,706,1685
