ACSSF,2019e1,nc,000,0115,0000011,242386,12456,11841,615,24560,31581,3493,29592,13242,11099,2143,1860,9207,6624,2583,14704,6402,99,8203,57550,19953,37597,23628,4546,19082,10680,9833,73576,4865,4810,55,3368,5326,529,2259,1315,886,429,690,3051,2111,940,4988,4162,99,727,37018,15699,21319,4507,1234,3273,2352,3308,46771,238,238,0,243,1120,66,1040,196,67,129,0,852,108,744,5276,165,0,5111,13783,1845,11938,15974,2699,13275,3968,4015,43297,642,616,26,1142,2144,1347,17844,1703,1316,387,1105,5198,4405,793,2735,1885,0,850,4175,1100,3075,2481,432,2049,1088,1693,34436,5146,4872,274,17958,3360,427,1563,1168,272,896,65,106,0,106,691,80,0,611,1172,255,917,87,87,0,2123,570,44306,1565,1305,260,1849,19631,1124,6886,8860,8558,302,0,0,0,0,1014,110,0,904,1402,1054,348,579,94,485,1149,247
ACSSF,2019e1,nc,000,0115,0000012,836372,26137,24057,2080,72033,120059,16196,96786,42638,34213,8425,6825,35329,22213,13116,59099,25832,242,33025,198098,71547,126551,84500,18009,66491,39010,39662,262144,9254,9016,238,12086,19913,3353,9349,4435,2429,2006,3968,14655,10074,4581,23705,19148,156,4401,122441,54550,67891,14514,4937,9577,9622,14849,163627,847,847,0,297,3625,450,3701,703,348,355,45,2014,539,1475,19638,548,0,19090,50229,8263,41966,55042,10804,44238,12362,14674,154664,1387,1256,131,2874,10805,6280,55240,7546,6154,1392,1800,17029,11489,5540,8913,5072,27,3814,18950,5203,13747,11208,1472,9736,6045,6587,102118,11140,10384,756,52141,10727,1377,6057,3698,1199,2499,769,1315,67,1248,1873,172,59,1642,3025,1417,1608,1060,501,559,6869,2067,153819,3509,2554,955,4635,74989,4736,22439,26256,24083,2173,243,316,44,272,4970,892,0,4078,3453,2114,1339,2676,295,2381,4112,1485
ACSSF,2019e1,nc,000,0115,0000013,83546,498,411,87,8639,9275,2626,10516,4683,3885,798,967,4484,3493,991,5403,2549,48,2806,20711,8742,11969,8102,1107,6995,4226,3416,28667,158,158,0,1745,2092,547,1521,463,335,128,550,2096,1681,415,2309,1644,48,617,13893,7021,6872,947,347,600,1005,1341,15006,92,92,0,60,100,50,186,0,0,0,96,156,0,156,1506,105,0,1401,4131,919,3212,6033,596,5437,1392,1204,18803,51,0,51,232,1917,1377,6784,1221,1057,164,134,2194,1812,382,1022,794,0,228,1838,460,1378,808,164,644,452,773,8717,111,111,0,5907,481,0,601,304,58,246,145,0,0,0,144,6,0,138,267,259,8,0,0,0,708,49,12353,86,50,36,695,4685,652,1424,2695,2435,260,42,38,0,38,422,0,0,422,582,83,499,314,0,314,669,49
ACSSF,2019e1,nc,000,0115,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000015,129187,859,629,230,10988,12249,2263,12282,5129,4827,302,1393,6475,2857,3618,13534,9799,0,3735,31750,12385,19365,22055,3560,18495,5531,4679,54245,607,377,230,1532,3965,280,1498,1160,1160,0,1041,2362,1215,1147,8850,8129,0,721,23245,10848,12397,5198,1894,3304,2188,2319,25572,0,0,0,0,1092,0,246,141,141,0,0,117,0,117,1996,229,0,1767,5461,794,4667,13690,1229,12461,1644,1185,24991,0,0,0,834,2005,1247,8369,365,303,62,212,3823,1642,2181,2065,1360,0,705,2393,348,2045,2268,303,1965,369,1041,12468,252,252,0,8622,836,0,366,261,84,177,78,123,0,123,239,81,0,158,383,324,59,743,134,609,521,44,11911,0,0,0,0,4351,736,1803,3202,3139,63,62,50,0,50,384,0,0,384,268,71,197,156,0,156,809,90
ACSSF,2019e1,nc,000,0115,0000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000024,130444,566,566,0,9925,10999,1991,17772,6737,5871,866,1666,4152,1845,2307,12255,6347,32,5876,32471,12837,19634,15868,2253,13615,6595,9447,39803,366,366,0,1644,1564,99,1436,635,376,259,675,1531,947,584,4755,4390,32,333,19806,9169,10637,2001,717,1284,1429,3862,28329,0,0,0,0,390,0,1202,401,401,0,0,313,0,313,2638,208,0,2430,7195,1387,5808,10261,928,9333,2838,3091,28733,0,0,0,719,799,931,10955,1561,1478,83,450,1377,898,479,2478,1414,0,1064,3871,1094,2777,3053,382,2671,991,1548,13064,200,200,0,6881,786,197,671,559,356,203,432,748,0,748,742,151,0,591,660,510,150,233,151,82,543,412,20515,0,0,0,681,7460,764,3508,3581,3260,321,109,183,0,183,1642,184,0,1458,939,677,262,320,75,245,794,534
ACSSF,2019e1,nc,000,0115,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000027,177326,525,373,152,12807,20755,3315,23868,8665,7220,1445,1480,12680,10106,2574,16735,7822,351,8562,47877,18083,29794,15150,2847,12303,8644,4825,70347,137,63,74,2666,6964,812,3651,790,507,283,1066,7196,5924,1272,8349,6396,243,1710,30217,12745,17472,3503,1566,1937,3029,1967,30445,0,0,0,0,71,0,1798,0,0,0,0,159,42,117,4579,119,59,4401,9878,2956,6922,8713,990,7723,2959,2288,38266,0,0,0,1317,1780,1592,13752,1787,1787,0,303,5171,4140,1031,2292,978,49,1265,6951,1834,5117,2277,183,2094,646,398,15285,310,310,0,8349,2114,204,757,1509,717,792,111,154,0,154,389,244,0,145,212,87,125,0,0,0,1066,110,22983,78,0,78,475,9826,707,3910,4579,4209,370,0,0,0,0,1126,85,0,1041,619,461,158,657,108,549,944,62
ACSSF,2019e1,nc,000,0115,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000029,106380,406,365,41,8666,17809,2845,10852,7510,6024,1486,1909,6050,4069,1981,9121,3899,262,4960,22629,6573,16056,8140,1409,6731,6006,4437,34285,20,20,0,1642,4505,493,506,1233,715,518,1297,2966,2450,516,4163,2886,262,1015,13374,5197,8177,1307,421,886,1452,1327,19152,125,125,0,223,272,21,457,44,0,44,37,110,0,110,2154,0,0,2154,5835,592,5243,5256,847,4409,2360,2258,22436,0,0,0,287,1641,1394,7829,1592,1371,221,139,2260,1608,652,1753,1013,0,740,2706,584,2122,1242,99,1143,777,816,11769,220,220,0,6060,1799,95,310,1037,540,497,409,714,11,703,338,0,0,338,185,105,80,0,0,0,602,0,18738,41,0,41,454,9592,842,1750,3604,3398,206,27,0,0,0,713,0,0,713,529,95,434,335,42,293,815,36
ACSSF,2019e1,nc,000,0115,0000030,255934,1197,1197,0,14461,32002,9760,29583,15086,14061,1025,4852,18117,12760,5357,24362,13344,451,10567,62535,27223,35312,27889,5011,22878,9443,6647,99129,172,172,0,2615,10089,2734,4458,2196,1945,251,2130,9744,7701,2043,11884,10367,311,1206,43070,22739,20331,4803,2396,2407,2132,3102,39950,419,419,0,211,297,55,799,292,292,0,0,259,0,259,5099,434,0,4665,10490,2069,8421,16132,1292,14840,4427,1470,55188,112,112,0,856,1985,4109,17072,3320,3143,177,1856,7214,4618,2596,5003,2049,0,2954,6758,1725,5033,5067,1025,4042,827,1009,18690,494,494,0,9903,1574,619,864,1059,837,222,461,592,318,274,263,82,69,112,356,129,227,568,175,393,1861,76,42977,0,0,0,876,18057,2243,6390,8219,7844,375,405,308,123,185,2113,412,71,1630,1861,561,1300,1319,123,1196,196,990
ACSSF,2019e1,nc,000,0115,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000033,92550,747,747,0,6345,17624,2746,13124,4805,4001,804,1167,3879,2701,1178,9380,5084,353,3943,19241,7118,12123,7296,1952,5344,5023,1173,34364,597,597,0,2334,4523,538,2591,781,477,304,833,1933,1523,410,4831,3874,274,683,12322,5388,6934,1643,812,831,1035,403,12055,0,0,0,0,164,0,544,47,47,0,69,0,0,0,1852,94,0,1758,3869,1116,2753,3834,154,3680,1301,375,21441,65,65,0,364,1910,1760,7809,790,790,0,216,1873,1142,731,1975,1066,79,830,2709,273,2436,1116,382,734,596,258,8666,85,85,0,3447,1498,179,425,540,270,270,49,36,36,0,249,50,0,199,310,310,0,529,529,0,1245,74,16024,0,0,0,200,9529,269,1755,2647,2417,230,0,37,0,37,473,0,0,473,31,31,0,174,75,99,846,63
ACSSF,2019e1,nc,000,0115,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000036,607305,1231,1087,144,41456,46425,22607,62612,40652,33535,7117,12313,77853,63855,13998,87970,56437,1073,30460,113221,40182,73039,60043,13810,46233,29479,11443,273753,1054,910,144,9701,19106,5475,10197,8699,3705,4994,7897,52353,47728,4625,56129,46543,950,8636,77023,31968,45055,14363,5585,8778,6530,5226,93630,0,0,0,428,886,156,2041,813,813,0,283,2664,1724,940,12646,174,0,12472,22044,3757,18287,34152,5360,28792,13008,4509,133646,0,0,0,1523,8124,11984,38775,10615,9317,1298,3145,20787,13934,6853,13709,8517,123,5069,12165,3196,8969,7947,1654,6293,3495,1377,43076,177,177,0,28481,1754,1003,2111,938,679,259,922,1424,288,1136,1634,790,0,844,629,243,386,745,592,153,3158,100,63200,0,0,0,1323,16555,3989,9488,19587,19021,566,66,625,181,444,3852,413,0,3439,1360,1018,342,2836,619,2217,3288,231
ACSSF,2019e1,nc,000,0115,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0115,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
