ACSSF,2019m1,nc,000,0174,0000011,3972,4679,2777,1341,2896,2697,1376,2650,1073,416,985,6144,3345,1316,3061,3446,1953,2620,1760,942,1709,6917,3002,1040,2686,3919,2327,2817,1772,1364,1363,4052,1609,1005,1243,2210,1738,1500,1474,1288,619,7563,3409,1790,3033,3925,2803,2947,2384,1461,1830,6862,2365,2197,1379,5047,3354,3335,2210,1603,1813,5473,2110,1596,1145,3681,2707,2318,2138,1733,1018,8462,3148,2849,1285,5734,4870,2507,2554,2110,1310,10724,2946,2942,597,7716,7177,2189,2929,2552,1642,3972,7494,4167,4063,519,4208,3661,2221,2158,2038,422,6917,3002,2917,896,3919,2970,2278,1772,1752,156,9467,4014,3531,1228,4956,3709,2779,2948,2904,178,12480,4694,4491,1098,8476,7119,3996,3740,3726,355,10724,2946,2949,230,7716,7172,1978,2929,2929,216,3972,7494,4167,1961,4110,4208,2438,3270,2158,1046,1982,6917,3002,1040,2686,3919,2327,2817,1772,1364,1363,9467,4014,2109,3404,4956,3385,3446,2948,2234,1892,12480,4694,4090,2100,8476,6771,4643,3740,2870,2481,10724,2946,2942,597,7716,7177,2189,2929,2552,1642
ACSSF,2019m1,nc,000,0174,0000012,5064,10775,5784,2209,6267,6241,2834,5596,1786,964,1530,11798,6460,1804,6030,6719,3126,5589,2827,1768,2464,11046,5286,2201,4945,5936,4065,4449,3165,2252,2323,5546,2634,1273,2470,3478,2282,2241,2122,1519,1409,15553,6033,3314,5049,8894,5453,6260,3719,2575,3045,13145,5089,4023,3613,8995,6169,6295,3559,2597,2686,12020,4454,3781,2913,7733,5977,3645,3535,2945,1869,14114,5832,4913,2283,10003,8116,4044,4602,4143,2755,17791,5958,5726,1551,11849,11365,4067,4752,4073,2819,5064,15360,7300,7236,1516,9288,7000,5495,3408,3364,583,11046,5286,5294,1019,5936,4626,3611,3165,3162,186,16542,6618,6139,1584,9471,6812,5093,4392,4339,177,21585,8252,8543,2405,13920,11423,6985,6148,6042,710,17791,5958,5939,870,11849,11294,3381,4752,4824,287,5064,15360,7300,2928,7434,9288,4303,7909,3408,2186,2740,11046,5286,2201,4945,5936,4065,4449,3165,2252,2323,16542,6618,3650,5424,9471,5844,6845,4392,3393,3023,21585,8252,7725,4392,13920,10287,8221,6148,4551,4299,17791,5958,5726,1551,11849,11365,4067,4752,4073,2819
ACSSF,2019m1,nc,000,0174,0000013,597,3193,2092,349,1988,1526,455,1520,443,421,167,3956,2032,1117,1794,2015,1188,1691,751,657,520,2515,1341,290,1298,1494,633,1357,812,393,680,2287,944,216,944,1315,735,756,486,413,247,3543,1877,1265,1541,1894,1331,1184,1020,589,741,2803,1297,1150,799,1604,1369,1141,999,809,529,4146,1608,1243,971,2487,2086,1308,822,606,462,4456,1595,1546,676,2989,2770,713,885,703,517,4472,1851,1743,446,3439,3348,1143,1733,1519,984,597,4595,2593,2665,530,2529,1868,1329,882,882,216,2515,1341,1341,216,1494,924,1200,812,812,216,4076,2041,2079,306,2356,1882,1088,1050,1050,216,5347,2193,2211,285,3422,3165,1572,1429,1423,110,4472,1851,1813,216,3439,3312,1053,1733,1733,216,597,4595,2593,1248,2250,2529,1240,2275,882,780,537,2515,1341,290,1298,1494,633,1357,812,393,680,4076,2041,1265,1707,2356,1571,1418,1050,653,773,5347,2193,1895,1284,3422,3126,1742,1429,1140,776,4472,1851,1743,446,3439,3348,1143,1733,1519,984
ACSSF,2019m1,nc,000,0174,0000014,672,2481,1423,606,1387,1480,598,1267,400,414,171,2109,1177,962,565,1082,760,796,792,679,277,1769,789,274,692,1140,867,677,694,501,453,1225,324,216,324,743,271,549,429,200,392,3033,1362,767,1185,1878,1008,1451,798,610,385,3320,1522,1352,748,1925,1431,1160,1258,1010,675,2082,618,555,281,1581,1124,873,1006,900,372,4268,1590,1241,893,2809,2004,1857,1156,1020,684,5173,1769,1448,691,3383,3155,964,2025,1937,1148,672,3248,1869,1867,44,1848,1360,1329,901,901,216,1769,789,789,216,1140,933,640,694,694,216,3546,1456,1456,216,2093,1816,1076,962,914,238,5421,1751,1602,719,3636,2858,1846,1866,1854,122,5173,1769,1764,374,3383,3159,887,2025,2025,216,672,3248,1869,1081,1544,1848,952,1510,901,784,328,1769,789,274,692,1140,867,677,694,501,453,3546,1456,767,1282,2093,1028,1632,962,639,573,5421,1751,1535,1173,3636,2658,2121,1866,1507,1054,5173,1769,1448,691,3383,3155,964,2025,1937,1148
ACSSF,2019m1,nc,000,0174,0000015,1589,2427,1154,416,1042,1566,774,1226,390,229,316,4332,2363,1492,2398,2212,1217,1961,1328,561,1203,4625,2312,1933,1440,2753,1945,2159,1251,541,1115,1613,635,366,529,1101,882,686,589,315,514,4785,1949,1439,1432,2922,2090,2415,1274,914,905,4219,1531,1006,1259,3176,2463,2468,1335,654,1176,4186,1365,1200,695,3085,2797,1386,921,432,827,6141,2103,1984,1174,4210,3552,2045,1801,1581,889,6222,2375,2376,463,4205,4280,2220,2006,1835,1435,1589,4181,2195,2372,899,2503,1927,1621,1363,1363,216,4625,2312,2151,1028,2753,2150,2011,1251,1251,216,4842,2013,2058,282,2944,2383,2443,1472,1472,216,6142,2428,2411,1453,4754,4556,2423,2163,2163,216,6222,2375,2378,207,4205,4078,1188,2006,2006,216,1589,4181,2195,1499,2323,2503,1466,2151,1363,653,1221,4625,2312,1933,1440,2753,1945,2159,1251,541,1115,4842,2013,1474,1544,2944,2269,2558,1472,1013,1011,6142,2428,2273,1789,4754,4148,3332,2163,1826,1602,6222,2375,2376,463,4205,4280,2220,2006,1835,1435
ACSSF,2019m1,nc,000,0174,0000016,903,1766,727,84,734,1351,864,980,275,103,221,3274,1894,918,1865,1841,969,1685,420,185,381,1845,1004,94,997,977,627,751,713,610,343,1096,356,236,219,737,359,442,287,215,181,1993,888,743,539,1195,886,757,839,787,438,2420,1102,1026,350,1568,1419,542,627,425,390,2133,402,343,364,1614,1535,724,787,425,577,3377,1131,966,527,2162,2045,604,1312,1224,491,3280,831,819,156,2367,2401,838,1237,1051,744,903,3488,1732,1742,228,2350,1981,1696,508,502,44,1845,1004,989,88,977,790,676,713,713,216,2304,1005,1005,216,1365,1120,599,818,818,216,3998,1474,1477,186,2444,2280,1005,1413,1413,216,3280,831,831,216,2367,2251,632,1237,1237,216,903,3488,1732,931,1722,2350,1504,1943,508,218,441,1845,1004,94,997,977,627,751,713,610,343,2304,1005,759,621,1365,921,905,818,758,474,3998,1474,1397,718,2444,2205,1133,1413,1259,888,3280,831,819,156,2367,2401,838,1237,1051,744
ACSSF,2019m1,nc,000,0174,0000017,873,2499,1686,440,1507,1346,755,1088,580,362,362,3003,1689,293,1612,1483,912,1163,1046,323,924,4255,1625,344,1586,2827,1291,2299,652,389,548,1901,679,108,665,1413,1205,508,689,274,696,5740,3235,1799,2700,2693,2102,1422,994,965,502,5301,2342,1816,1076,3167,2630,1370,1296,1111,558,4580,1929,1860,605,3114,2893,1028,1042,457,996,5227,2592,1761,1470,3437,3029,1290,1313,838,1000,8241,3636,3164,2065,5300,4314,2988,1587,1274,1098,873,3908,2185,2086,354,2140,1550,1172,1411,1378,72,4255,1625,1610,122,2827,1801,1620,652,652,216,6247,3332,3205,763,3240,2754,1139,1198,1200,27,8057,3579,3319,1003,4740,4453,1809,2098,2108,100,8241,3636,3188,1411,5300,4377,2491,1587,1587,216,873,3908,2185,524,2013,2140,1164,1818,1411,503,1129,4255,1625,344,1586,2827,1291,2299,652,389,548,6247,3332,1807,2747,3240,2525,1594,1198,1000,820,8057,3579,2983,1883,4740,4251,2178,2098,1506,1375,8241,3636,3164,2065,5300,4314,2988,1587,1274,1098
ACSSF,2019m1,nc,000,0174,0000018,622,1224,548,169,551,1105,204,1078,146,130,62,1920,784,216,784,1150,550,984,473,271,372,3021,949,280,934,2321,1162,1643,748,429,597,1491,658,216,658,884,111,857,317,70,311,3505,1626,218,1628,2007,1216,1326,655,572,453,2810,1392,1257,665,1375,1144,524,950,748,611,3163,1200,1098,356,2146,2060,665,795,499,631,3090,1365,1091,906,2054,1872,746,585,352,425,3042,1015,973,191,2200,2016,665,1057,924,687,622,2056,903,902,405,1420,941,1200,476,476,216,3021,949,950,247,2321,1678,1002,748,748,216,3811,1790,1788,83,2126,1657,1126,761,771,59,4460,1644,1633,606,2943,2865,951,1139,1136,113,3042,1015,1015,216,2200,2174,210,1057,1057,216,622,2056,903,169,903,1420,567,1357,476,283,375,3021,949,280,934,2321,1162,1643,748,429,597,3811,1790,218,1790,2126,1245,1505,761,564,567,4460,1644,1497,1153,2943,2827,1004,1139,875,903,3042,1015,973,191,2200,2016,665,1057,924,687
ACSSF,2019m1,nc,000,0174,0000019,480,1003,458,393,227,709,266,656,256,248,151,1305,672,41,678,754,450,552,341,203,255,980,263,149,214,574,253,478,542,331,517,521,164,144,92,268,253,107,310,116,290,1772,675,427,602,964,613,641,809,653,411,2320,1223,494,1126,1161,876,616,607,425,504,1467,768,659,397,821,834,231,442,277,382,2477,878,801,231,1745,1068,1362,582,558,289,2675,1072,1094,375,2089,2010,501,956,895,539,480,1642,816,815,76,1065,775,654,464,464,216,980,263,263,216,574,384,363,542,542,60,1788,664,616,371,974,646,570,815,815,216,2939,1226,1229,273,2006,1525,1406,805,805,216,2675,1072,1091,348,2089,1985,361,956,956,216,480,1642,816,413,729,1065,523,840,464,337,298,980,263,149,214,574,253,478,542,331,517,1788,664,430,601,974,617,652,815,652,476,2939,1226,922,1167,2006,1548,1447,805,675,687,2675,1072,1094,375,2089,2010,501,956,895,539
ACSSF,2019m1,nc,000,0174,0000020,1091,4489,2220,335,2109,2259,856,2076,977,420,820,3521,1705,216,1705,1952,1063,1426,761,189,715,2826,1196,373,1148,1905,743,1300,1002,698,649,1995,852,747,387,1266,1228,365,582,316,467,3408,2016,383,1966,1756,1283,951,1146,742,1099,3496,1978,1127,1742,2102,1509,1208,782,561,544,3907,1463,1109,945,2771,2200,1512,887,727,393,4095,1709,1276,1567,2687,2424,1028,1286,858,870,5624,2134,1953,1170,3774,3308,1572,1464,1181,1023,1091,5635,2785,2296,1398,3029,2030,1852,1197,1197,216,2826,1196,1196,216,1905,962,1204,1002,1002,216,3558,2093,1713,1164,1790,1563,862,1327,1327,216,5897,2761,2577,1324,3794,3157,1773,1635,1633,82,5624,2134,1955,1171,3774,3349,1563,1464,1464,216,1091,5635,2785,335,2701,3029,1408,2582,1197,422,1077,2826,1196,373,1148,1905,743,1300,1002,698,649,3558,2093,822,1939,1790,1518,957,1327,824,1212,5897,2761,1907,2150,3794,3135,2007,1635,1124,1133,5624,2134,1953,1170,3774,3308,1572,1464,1181,1023
