ACSSF,2019m1,nc,000,0027,0000023,3514,3130,3019,4722,3284,3149,2548,4122,2258,1452,1228,1302,1414,148,575,1363,2205,781,591,1893,,,,,,,,,,,,,,,,,,,,,3450,4734,3854,3197,4111,3420,2544,1084,2433,1414,1406,775,2197,2121,1098,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000024,9091,5129,4383,10278,5753,4115,3479,7390,4272,2009,1802,3467,3522,1390,1008,3107,5827,2203,2523,4358,,,,,,,,,,,,,,,,,,,,,9181,7619,8963,5746,7352,6230,4342,2348,3711,3519,2474,2760,5827,2246,5149,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000025,2505,6473,3293,6809,3031,5768,3137,6644,2428,2210,648,1319,1469,437,473,1374,805,189,578,452,,,,,,,,,,,,,,,,,,,,,2322,5929,5789,3002,5903,6030,2510,1221,2451,1453,1094,1007,761,330,674,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000026,7399,6130,4867,9544,8198,4750,4503,9674,6247,2773,1924,4873,4211,2483,1530,2478,2022,1123,373,1719,,,,,,,,,,,,,,,,,,,,,7409,11064,11243,8242,10507,9315,6180,2265,5911,4213,2333,3350,2022,1221,1866,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000027,4874,6749,6299,9354,6458,6354,5167,8878,5353,3185,3004,4435,2187,520,634,2210,1712,612,109,1566,,,,,,,,,,,,,,,,,,,,,4896,8428,8324,6488,8771,8748,5326,2515,4763,2166,1833,1247,1712,722,1590,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3296,4330,4155,2990,4222,3468,1604,907,1358,1704,1144,1249,244,102,220,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000029,3743,3413,5012,5623,4710,3121,4518,5230,3652,822,2168,2844,1720,634,755,1378,1048,378,88,1075,,,,,,,,,,,,,,,,,,,,,3864,5970,6598,4759,5667,6611,3789,2036,3604,1899,1105,1663,1048,812,668,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000030,7800,10061,8059,9534,8249,9207,7460,8554,7293,4471,1267,4598,4135,2873,1070,2852,2064,433,281,2022,,,,,,,,,,,,,,,,,,,,,7793,11294,12201,8169,10463,9991,7299,2853,6858,4135,2205,3481,2064,1420,1266,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000031,3884,4816,2582,5418,4139,4756,2555,5258,2088,482,160,2048,1698,888,915,1081,1405,618,203,1155,,,,,,,,,,,,,,,,,,,,,3940,5961,5959,4154,5416,6284,2089,715,1775,1700,1206,1306,1405,921,1037,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000032,3330,3308,2349,4949,3026,3148,2344,4706,1461,447,203,1437,1069,276,158,1083,801,322,203,743,,,,,,,,,,,,,,,,,,,,,3363,5360,4595,2976,4871,4581,1457,1066,898,1075,1108,310,801,789,207,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000033,4802,2967,3851,6791,5117,2936,3054,6857,3909,432,2641,2500,2352,288,440,2243,1734,489,97,1705,,,,,,,,,,,,,,,,,,,,,4688,5566,5928,5101,6605,4836,3909,3300,1504,2266,961,2096,1733,699,1616,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000034,5947,6441,4059,7892,5444,5646,3713,7357,3455,2966,95,1442,3159,1792,1034,2045,1650,1325,432,927,,,,,,,,,,,,,,,,,,,,,6007,6377,6947,5536,6441,6600,3452,1340,3250,3159,1279,2785,1650,662,1492,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000035,2156,2029,1457,3419,2298,1866,1387,3408,1644,699,203,1445,1038,268,33,914,884,462,172,722,,,,,,,,,,,,,,,,,,,,,2224,4569,4511,2326,4194,4265,1644,1099,1234,1094,705,828,884,528,703,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000036,12850,10899,9457,14747,12617,10196,9004,13882,9047,2527,4093,6451,5357,1472,1456,4583,6417,1934,1115,5978,,,,,,,,,,,,,,,,,,,,,13244,17175,16174,12870,15755,14916,9141,4408,8497,5372,4057,3346,6721,5398,4559,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000037,2998,2694,3104,3635,3724,2497,2558,4072,3022,1392,293,2512,1719,199,1483,884,808,203,203,808,,,,,,,,,,,,,,,,,,,,,2962,4764,4080,3766,4625,3221,3297,2080,2724,1719,1619,575,808,744,380,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000038,3077,2847,5582,5536,3697,2653,5393,5356,2380,615,1303,2077,1796,331,643,1515,482,203,49,479,,,,,,,,,,,,,,,,,,,,,3027,4185,4198,3697,4066,3759,2420,2001,1575,1762,1436,921,479,386,278,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000039,5445,4799,5659,7854,5210,4377,5629,6707,3422,1284,1723,2726,3300,1897,547,2644,1473,521,235,1383,,,,,,,,,,,,,,,,,,,,,5488,6672,8058,5180,6361,7759,3425,1970,3005,3300,1231,3143,1473,1218,1121,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000040,7335,6000,5716,8461,7664,5098,5272,8378,5765,2208,1436,5285,2058,794,677,1793,3656,1409,625,3115,,,,,,,,,,,,,,,,,,,,,7328,7280,9126,7641,6439,7867,5767,2111,5439,2058,1104,1779,3656,2371,2564,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000041,4279,2985,2444,5396,4105,2370,2261,4629,3060,2277,1136,1831,2358,770,444,2220,987,394,109,893,,,,,,,,,,,,,,,,,,,,,4208,4135,4417,4093,4457,3388,3046,1776,2535,2337,1221,1983,981,425,938,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000042,5142,5161,3842,7053,4889,4597,3625,6505,3363,1694,505,3632,2978,2280,797,1611,1300,664,413,994,,,,,,,,,,,,,,,,,,,,,5079,6436,7588,4836,6163,6003,3359,1373,3443,2941,1075,2519,1282,838,958,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000043,4073,4535,4292,6270,3936,3523,4067,4781,4063,2268,1932,3083,3447,1886,281,2865,695,203,653,278,,,,,,,,,,,,,,,,,,,,,4017,6303,6846,3912,5658,5539,4054,2492,3672,3486,1147,3143,695,278,653,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000044,1675,3789,2984,3994,1884,3815,2824,3887,1540,624,463,1281,912,444,254,667,927,759,194,500,,,,,,,,,,,,,,,,,,,,,1961,3903,3942,1858,3974,3966,1538,1138,945,1422,551,1322,927,256,870,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000045,3428,3387,2619,4426,4024,3288,2532,3855,3471,885,337,3373,688,197,166,630,2166,104,135,2167,,,,,,,,,,,,,,,,,,,,,3242,3963,4110,4046,4302,3500,3478,1959,2389,688,458,505,2161,478,2128,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000046,3917,2746,3875,4897,4147,2506,3558,5051,2547,1065,1140,1715,1017,533,398,895,646,159,71,624,,,,,,,,,,,,,,,,,,,,,3785,4138,4166,4040,4449,3931,2546,1141,2254,1015,668,866,646,443,558,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000047,1691,2943,2513,3179,2895,3046,2332,3286,2227,1042,1111,1207,227,135,203,186,621,160,135,619,,,,,,,,,,,,,,,,,,,,,1673,3650,3412,2914,3701,3022,2227,1207,1835,227,217,58,621,574,389,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000048,1241,2677,2493,3361,1991,2342,2393,3480,1758,1164,584,840,512,295,189,401,350,203,203,350,,,,,,,,,,,,,,,,,,,,,1240,2819,2428,1967,2975,2563,1754,1236,1080,512,357,391,350,339,101,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000049,5546,3581,3280,6427,5961,2966,2878,6414,3550,1395,1875,2853,2488,715,286,2230,2320,624,158,2149,,,,,,,,,,,,,,,,,,,,,5434,6795,6144,5882,6755,5062,3576,1932,3061,2469,1760,1618,2320,1499,1798,,,,,,,,,,,,,,,
ACSSF,2019m1,nc,000,0027,0000050,10935,9473,7817,15144,11326,7738,7005,13628,9266,3418,3273,8936,4654,1804,1349,3819,2865,775,209,2784,,,,,,,,,,,,,,,,,,,,,10856,14953,15567,11162,14255,13353,9365,7292,8344,4654,3557,2985,2862,1736,2092,,,,,,,,,,,,,,,
