ACSSF,2019m1,nc,000,0176,0000021,334,2007,4800,4800,4380,4240,2451,1389,216,216,216,216,216,4221,3570,2472,1720,1180,911,1056,1330,873,737,709,750,2928,2893,2821,2501,1938,320,208,186,186,216,97,1900,1595,1537,1375,1258,1262,564,471,451,396,318,192,716,662,525,518,308,868,658,389,389,216,650,668,374,558,364,364,216,585,607,56,868,658,389,389,216,650,668,374,558,364,373,156,585,590,145,334,2007,4800,4380,1389,4221,3570,2257,1608,2928,2855,333,1900,1747,746
ACSSF,2019m1,nc,000,0176,0000022,287,2000,4345,4338,4139,3896,2779,2057,801,831,103,830,278,4243,3276,2625,2294,1211,1818,1037,1014,989,830,517,146,4041,3782,2968,2636,2661,1361,827,528,485,320,650,1972,1402,1361,1321,1149,990,349,508,508,451,420,216,1059,960,679,901,346,1467,790,944,944,216,858,792,463,1228,690,638,424,1415,1451,296,1467,790,944,966,240,858,811,510,1228,690,568,542,1415,1243,733,287,2000,4345,4225,2046,4243,3276,2712,1068,4041,3081,1619,1972,1876,490
ACSSF,2019m1,nc,000,0176,0000023,1546,2578,4922,4923,4258,4526,3363,2514,296,296,220,173,216,4203,2359,1848,1216,828,670,1055,925,917,917,216,114,3211,3035,2842,1933,1898,718,375,117,65,88,352,2487,1839,1780,1525,1401,1203,615,758,689,657,472,301,1200,1004,696,901,329,1311,1285,593,390,446,1235,1089,706,1003,855,863,148,1044,1029,374,1311,1285,593,390,446,1235,1082,754,1003,855,863,148,1044,994,500,1546,2578,4922,4228,2514,4203,2359,1652,1067,3211,2867,789,2487,2162,796
ACSSF,2019m1,nc,000,0176,0000024,2884,4195,6803,6667,5902,6028,3590,2678,849,756,546,588,269,6601,3328,3093,2745,2178,1688,963,654,620,300,557,257,5471,5293,4918,3961,4037,1696,908,680,561,457,557,3267,2506,2535,2397,2038,1964,1100,1150,1092,1026,472,565,1865,1692,1102,1039,875,2423,1906,1117,1141,487,1823,1429,1002,1270,1033,912,484,1620,1582,508,2423,1906,1117,1004,571,1823,1372,1162,1270,1033,830,650,1620,1437,854,2884,4195,6803,6001,2727,6601,3328,2916,1100,5471,5096,1847,3267,3004,1609
ACSSF,2019m1,nc,000,0176,0000025,435,2847,6430,6458,6318,6539,4367,2876,349,290,269,107,189,6239,3698,3340,2691,1324,2009,951,618,353,319,144,515,5318,4502,4370,2486,3492,1039,1250,897,287,873,684,2837,2040,2010,1870,1647,1553,841,1210,1133,1027,466,664,1374,1257,969,849,662,1311,1001,514,508,113,1081,1116,1096,792,777,758,135,728,759,441,1311,1001,514,471,152,1081,1136,1102,792,777,710,450,728,687,583,435,2847,6430,6333,2872,6239,3698,2905,1325,5318,4784,1159,2837,2469,1300
ACSSF,2019m1,nc,000,0176,0000026,2907,5830,8927,9079,7802,7492,5243,4948,887,695,627,246,273,7509,5052,4368,3359,2732,1832,1828,1037,385,385,216,966,7226,6794,6060,4955,4814,3480,1071,695,692,97,742,5721,3593,3279,3308,3337,2211,929,2345,2078,2056,334,919,3239,3040,2929,815,1395,1991,1105,1332,1332,216,1541,1664,1338,1451,1632,1641,550,1612,1428,947,1991,1105,1332,1331,126,1541,1669,1346,1451,1632,1485,903,1612,1159,1076,2907,5830,8927,7816,4927,7509,5052,3489,2591,7226,6276,3758,5721,5467,1806
ACSSF,2019m1,nc,000,0176,0000027,1009,4606,8628,8540,8086,7368,4606,4090,965,1000,642,996,486,8459,4324,3874,3504,2622,2383,1165,891,881,725,517,406,8224,8005,6205,4159,4728,3716,1182,924,826,717,833,4597,3148,3160,3297,2921,2279,1445,1422,1374,1355,748,329,2453,2192,2122,777,1175,2168,1359,1302,1222,435,1376,1319,975,1757,1410,1412,532,1950,1747,1018,2168,1359,1302,1058,682,1376,1261,986,1757,1410,1457,669,1950,1142,1717,1009,4606,8628,8098,4062,8459,4324,3870,1298,8224,6351,3820,4597,4405,1823
ACSSF,2019m1,nc,000,0176,0000028,559,2258,4202,4165,4081,4014,1995,1037,942,942,942,216,216,4095,1936,1479,1239,963,786,470,516,330,330,216,404,3976,3323,3143,2326,1650,1128,997,785,716,332,637,2116,1401,1270,1245,1146,853,256,767,662,490,363,402,1049,935,868,586,439,1084,842,560,561,23,690,655,255,528,456,456,216,470,470,216,1084,842,560,280,523,690,655,255,528,456,456,216,470,444,147,559,2258,4202,4119,1037,4095,1936,1453,845,3976,3487,1301,2116,1967,857
ACSSF,2019m1,nc,000,0176,0000029,1339,3517,6266,6168,5770,5518,4228,2674,506,506,218,484,216,5641,5178,4316,3790,2817,1985,1083,1742,941,482,831,1189,5039,4857,4187,2758,3635,1708,745,499,399,279,513,3425,2421,2133,2096,1517,1510,536,1275,1169,1016,715,747,1624,1318,1155,803,743,1277,835,813,813,216,1039,812,827,832,911,907,139,995,1106,655,1277,835,813,808,140,1039,744,903,832,911,897,193,995,893,850,1339,3517,6266,5867,2674,5641,5178,4243,1657,5039,4269,1843,3425,2992,1331
ACSSF,2019m1,nc,000,0176,0000030,920,5859,11593,11504,10831,9384,6593,4822,1321,858,458,574,688,12177,7152,6195,5251,3514,3478,1971,1316,1324,1233,513,367,11040,10491,8674,5713,6634,3628,1559,1289,874,919,943,5925,3984,3796,3519,3339,2335,1508,1991,1876,1563,1010,774,3532,3361,2902,2031,1445,2282,1579,1935,1810,961,2060,1842,1281,1912,1837,1777,587,2210,1957,1050,2282,1579,1935,1861,1251,2060,1592,1602,1912,1837,1689,1025,2210,1833,1334,920,5859,11593,10986,4908,12177,7152,6188,2197,11040,8965,3837,5925,5581,2178
ACSSF,2019m1,nc,000,0176,0000031,1089,2084,5304,5224,4503,4157,2616,1950,336,296,19,296,180,5312,4243,3806,3295,1720,2920,1103,908,804,352,727,334,4023,3976,3585,1986,2818,2063,368,315,248,229,197,2027,1320,1278,1114,1107,996,589,625,453,461,228,457,1238,1052,796,633,603,1259,912,828,824,151,1047,968,674,865,625,616,210,818,639,526,1259,912,828,647,565,1047,850,732,865,625,574,229,818,532,744,1089,2084,5304,4532,2047,5312,4243,3517,1357,4023,3649,2051,2027,1613,1119
ACSSF,2019m1,nc,000,0176,0000032,591,3133,4922,5025,4084,4388,2587,2261,314,296,160,301,169,5144,2871,2301,2006,1292,1311,558,800,670,658,141,416,4571,4281,3388,1444,2849,1993,711,494,410,272,567,3185,2207,1899,1988,1639,1732,809,1159,1137,962,882,340,1387,1082,1093,459,515,1159,920,460,460,216,1017,982,356,956,555,547,80,837,622,661,1159,920,460,370,326,1017,978,406,956,555,547,80,837,629,693,591,3133,4922,4014,2230,5144,2871,2396,736,4571,3490,2195,3185,3130,1061
ACSSF,2019m1,nc,000,0176,0000033,385,2579,5317,5297,5048,5291,4220,1940,234,234,150,196,216,4839,3172,2786,2486,1489,1665,683,598,525,522,298,259,4397,4149,3792,2474,2670,1066,1203,668,417,581,649,2562,1812,1494,1429,1441,1156,596,1023,981,942,396,345,1069,1099,875,634,383,1269,1061,678,615,162,1143,1146,515,763,883,873,323,1018,909,397,1269,1061,678,524,347,1143,923,890,763,883,824,408,1018,865,699,385,2579,5317,5061,1940,4839,3172,2812,813,4397,3909,1360,2562,2499,850
ACSSF,2019m1,nc,000,0176,0000034,646,3124,8478,8516,7852,7971,4588,2748,756,716,529,604,526,8743,4070,3615,3359,2177,2005,1244,1013,1001,992,152,96,7560,7331,6398,4089,4831,2437,879,586,551,200,577,3168,2443,2512,2394,2348,1934,711,1114,956,861,448,517,1629,995,777,572,1291,1750,1062,1212,1220,379,1135,874,784,1202,1201,1208,123,1092,1095,597,1750,1062,1212,1205,437,1135,807,848,1202,1201,1146,433,1092,1042,594,646,3124,8478,7850,2810,8743,4070,3744,1258,7560,6598,2509,3168,2693,1771
ACSSF,2019m1,nc,000,0176,0000035,420,1817,3837,3889,3877,4210,1643,1845,392,389,267,333,59,3717,1736,1679,1623,1166,783,280,217,181,110,134,113,3178,2885,2394,2097,1579,1055,583,583,583,255,216,1897,1607,1605,1556,1206,1280,612,633,618,544,344,193,656,630,415,531,226,876,715,392,392,216,659,604,607,410,435,435,216,540,476,362,876,715,392,297,273,659,603,604,410,435,442,102,540,448,474,420,1817,3837,3813,1864,3717,1736,1659,360,3178,2694,1055,1897,1831,623
ACSSF,2019m1,nc,000,0176,0000036,952,8775,17891,17515,17171,17040,7318,6001,1718,1710,1463,818,583,15682,9104,7997,7035,5666,4023,3012,1732,1203,1014,585,1224,14328,14136,11684,8026,9088,5609,1819,1242,1223,600,1360,8853,4630,4004,4110,3827,2367,1936,3063,2898,2602,987,1138,5728,5155,4844,1848,2656,3960,2258,2569,2546,569,2674,2768,1630,2809,2528,2530,1383,3316,3021,1440,3960,2258,2569,2580,1057,2674,2664,1797,2809,2528,2286,1558,3316,2973,2102,952,8775,17891,17412,5911,15682,9104,7614,3728,14328,11959,5806,8853,8036,3653
ACSSF,2019m1,nc,000,0176,0000037,1177,2686,4997,5026,4646,4434,2576,2270,238,238,65,224,216,4628,949,880,764,672,416,209,141,141,141,216,216,4724,4025,3517,2355,2634,1048,1734,924,541,561,926,2829,1935,1826,1778,1482,1577,574,644,643,583,550,72,1405,1403,1189,617,90,928,730,568,568,216,720,599,460,569,511,511,216,538,409,348,928,730,568,580,360,720,602,456,569,511,349,454,538,384,403,1177,2686,4997,4625,2270,4628,949,845,209,4724,3821,1433,2829,2848,587
ACSSF,2019m1,nc,000,0176,0000038,488,2085,5190,5218,4887,4507,4323,1281,85,85,216,85,216,5202,4069,3367,3177,1817,2391,620,932,811,769,225,341,4257,3821,3500,1613,3206,1105,855,686,259,493,543,2023,1896,1849,1830,1433,1456,433,574,575,570,139,52,634,449,449,245,429,1301,986,820,820,216,1063,1001,386,689,671,670,21,863,663,522,1301,986,820,859,106,1063,864,696,689,671,667,134,863,525,795,488,2085,5190,4858,1281,5202,4069,3689,696,4257,3784,1231,2023,2010,609
ACSSF,2019m1,nc,000,0176,0000039,1227,4887,7668,7566,7392,7362,4354,3029,901,683,683,216,557,6271,4536,3239,2632,1985,1465,1399,1507,1247,932,1119,782,4790,4736,4214,2502,3525,1402,648,535,484,232,335,4806,3386,3253,3124,2800,2157,1283,1851,1695,1615,840,572,2577,2641,2384,1243,784,1616,1041,1252,1292,332,1381,1302,614,1346,1509,1498,473,1682,1728,950,1616,1041,1252,1303,367,1381,1235,887,1346,1509,1398,673,1682,1452,990,1227,4887,7668,7343,3178,6271,4536,3645,2071,4790,4210,1457,4806,4739,1504
