ACSSF,2019e1,nc,000,0084,0000011,3115528400,1582718000,1138607100,669243500,469363600,444110900,358575800,85535100,1532810400,1255816500,490272600,765543900,276993900,212723700,64270200,25249,28185,19601,17951,19702,,14460,9901,29708,12130,14992892700,11670449400,2735359600,137541600,84775800,,259599700,99658400,11282067400,670045400,500131,245633,96383,0,96383,98,263,464,594,1807,1746,1535,2133,4521,2875,7324,8871,10334,10638,4593,6957,10570,5880,7055,8125,149250,31756,117494,10245,6455,6268,10974,11068,6283,8912,5342,6719,4059,7539,6046,5196,3409,3750,2510,3517,1731,2562,4909,254498,79891,0,79891,79,104,1448,421,1878,1870,4056,3268,6255,3330,10415,9634,9119,5568,3735,3241,6276,2343,3758,3093,174607,35744,138863,11551,9169,10113,17730,14912,10744,9838,6252,9073,5464,8658,4658,4126,3884,2799,2172,2661,1482,2181,1396,24428,29864,42134,17091,20969,32468,13886
ACSSF,2019e1,nc,000,0084,0000012,10456626500,5082442400,3671764600,2420898200,1250866400,1410677800,1186673000,224004900,5374184100,4277254400,1701295700,2575958600,1096929700,909322800,187606900,26120,29422,18618,19877,43327,,14344,12614,30433,14147,51932084300,40562788100,7806274500,1637529300,640897300,,770449900,484008500,39273779600,2183188100,1653988,795989,332384,0,332384,745,978,2712,2343,6018,4288,7171,5570,16716,9327,29550,28964,29964,30384,18456,23008,31230,21279,30550,33131,463605,91164,372441,33136,19882,19413,33566,32230,20778,27419,18474,20121,13262,23750,17689,15181,11606,11117,8164,13005,7936,11349,14363,857999,271472,0,271472,262,582,4183,3016,6642,4234,10905,8535,17655,11624,30838,28533,26589,24896,21216,14673,21824,10151,14662,10452,586527,123564,462963,42813,28614,34651,51682,52839,40224,33742,20972,27171,16625,26604,16470,13843,12448,8778,7009,9772,5409,7004,6293,25296,30372,42495,17481,21301,36392,13798
ACSSF,2019e1,nc,000,0084,0000013,,,,,,,,,,,,,,,,28330,31452,22287,13668,45575,,14277,10947,33685,12535,4802146000,3710307300,764593400,20105300,137089000,,120386800,46548200,3588142600,277408000,138572,63621,32118,0,32118,0,0,369,22,219,13,1479,633,874,248,2129,4336,1991,2732,2406,3991,1925,2147,2506,4098,31503,6330,25173,1840,1779,1043,2422,2104,2083,1067,1182,892,623,1925,1596,909,640,632,888,1369,773,510,896,74951,28018,0,28018,123,0,403,220,898,213,326,727,2120,1411,2828,2101,2006,1574,2056,2774,2076,2086,3038,1038,46933,12429,34504,2650,1780,2616,2785,3608,3229,3953,1458,2014,973,2042,1622,638,1116,930,688,987,316,328,771,30235,34753,46973,18026,24742,41503,15369
ACSSF,2019e1,nc,000,0084,0000014,1044571400,443568100,369361300,262316800,107044500,74206800,49783200,24423500,601003300,357542000,178090400,179451600,243461300,190360100,53101200,37665,38377,42206,14497,20150,,,27744,,,5379329800,4693310400,450169000,12104600,18941000,,,169018400,4632537600,95890500,125910,60145,21328,0,21328,60,0,0,61,163,156,480,495,833,1227,1549,2272,1026,1733,1145,1255,2150,1511,1891,3321,38817,3818,34999,1534,1448,877,1384,2776,915,1692,1159,1186,1181,1585,1955,1578,1501,1997,1708,2189,1994,2365,3975,65765,17651,0,17651,0,0,0,0,1205,265,539,437,667,473,1112,1718,1457,1197,357,1673,1299,1573,2020,1659,48114,7362,40752,3097,2921,2159,2907,3085,3721,2740,1640,2354,1609,2498,2247,1593,1512,1034,1041,1878,864,1169,683,31637,40785,46819,34509,24259,43801,17268
ACSSF,2019e1,nc,000,0084,0000015,2299739900,1092277400,707389100,463425800,243963300,384888300,356647900,28240400,1207462400,916553900,388526800,528027100,290908500,256062400,34846100,32870,35110,17502,12952,24452,,12316,7529,,,8585413500,8104447800,294525900,15153600,83235100,,48969800,37097300,7905745700,253780900,221984,104945,49547,0,49547,61,118,232,0,1025,0,1058,2743,2072,1493,3367,3860,3312,6822,2307,3099,4514,2341,5139,5984,55398,7715,47683,2996,2417,2511,2677,4068,2979,3321,2822,3011,1364,1839,1633,1881,1833,1641,1150,1590,1221,2386,4343,117039,39282,0,39282,0,66,192,503,519,1159,1541,1728,1777,1805,3800,3881,3524,4039,2090,3578,2220,1309,2937,2614,77757,14415,63342,4173,3350,3718,6136,6613,6283,4562,3187,3013,1934,3536,3065,3106,2356,1664,772,1373,719,957,2825,29299,35734,42772,20042,24367,39076,15766
ACSSF,2019e1,nc,000,0084,0000016,,,,,,,,,,,,,,,,25708,27637,20949,,33768,,5761,12436,27795,10348,2326154900,2057787700,75813900,,107788800,,33241900,23529600,2038020800,60589500,76830,37931,17049,0,17049,0,0,85,21,90,54,820,26,1255,782,1263,1984,1951,1479,1180,956,1796,732,1083,1492,20882,4300,16582,998,664,1294,1061,1122,2157,911,1027,910,362,1493,708,541,1017,464,399,663,104,261,426,38899,12593,0,12593,0,0,0,0,141,421,252,441,602,1358,1460,1815,1254,942,356,1118,1084,606,428,315,26306,6168,20138,1416,834,2014,2291,2378,1135,811,1711,1110,1013,933,1079,1199,697,422,427,279,177,98,114,26194,30687,40538,17704,23352,34257,15003
ACSSF,2019e1,nc,000,0084,0000017,,,,,,,,,,,,,,,,32455,36219,23177,,37426,,18852,21740,,,7025088700,5373886000,938938800,,337584600,,203295500,165285700,5140647400,447184400,171106,82436,42156,0,42156,0,0,165,77,877,173,324,473,3049,1624,2501,1382,1788,4441,1191,2442,4545,1852,4612,10640,40280,6865,33415,3977,2546,1705,1929,2031,2186,2404,1012,1619,1940,2072,955,1554,933,1250,1142,1478,569,858,1255,88670,35807,0,35807,70,61,492,54,318,358,606,425,2312,750,1462,3823,3316,4539,1895,3190,2577,2637,3635,3287,52863,13055,39808,4540,3376,2946,2957,4636,2576,2718,1641,1754,1555,1993,1870,1788,732,1020,634,1201,775,445,651,32088,38861,55932,17427,30110,43223,13906
ACSSF,2019e1,nc,000,0084,0000018,,,,,,,,,,,,,,,,25046,26259,16504,,,,20163,7402,,,2058232300,1909695500,75966900,,,,57061300,14211400,1896099000,78577200,69610,32660,16531,0,16531,0,50,316,110,239,307,796,131,397,391,1056,1111,1473,1938,1010,937,1396,1704,2129,1040,16129,2973,13156,575,884,503,1312,965,1964,1290,249,754,525,1103,674,358,483,215,43,158,103,189,809,36950,12478,0,12478,156,0,138,199,290,0,510,193,1008,245,1950,1732,2179,571,818,271,1097,566,435,120,24472,5743,18729,1654,509,1934,1981,1689,2676,1902,945,1040,647,1181,803,327,387,375,46,203,0,264,166,25776,32009,44778,15727,21010,34247,13992
ACSSF,2019e1,nc,000,0084,0000019,491914400,211911300,127043800,87900800,39143000,84867500,53348700,31518800,280003000,225786300,63886600,161899600,54216800,38585500,15631300,34807,36067,16536,32185,111769,,,7099,,,2418155400,2257625500,56734000,9687600,66279300,,,14339900,2149338200,113215700,60107,28685,11442,0,11442,0,27,0,39,26,0,299,373,174,194,1121,742,863,705,409,827,1058,957,1365,2263,17243,1984,15259,733,639,394,1155,869,916,835,782,1011,353,996,1653,943,384,307,223,770,612,869,815,31422,9751,0,9751,0,0,140,126,58,94,374,140,372,662,803,1317,656,1229,882,576,646,424,832,420,21671,2912,18759,2342,1177,1485,1414,1242,847,1267,958,1120,1052,1443,628,576,593,337,542,907,214,251,364,29269,35039,54356,24593,24103,40411,16722
ACSSF,2019e1,nc,000,0084,0000020,,,,,,,,,,,,,,,,29126,32543,15366,32527,23558,,10023,15702,,,4647054700,4102398600,217491100,23289300,169384400,,79455200,55036100,3978216900,237865400,131609,63850,32802,0,32802,308,139,442,0,934,199,533,1038,1375,810,2461,3485,3323,2795,2257,1556,2860,1330,3022,3935,31048,6545,24503,2428,1235,1993,1215,2142,1074,1806,1237,1569,510,1883,1856,912,1012,554,574,534,850,487,632,67759,26021,0,26021,0,0,319,121,1090,44,577,573,1911,1144,3084,3264,2369,1611,1930,1589,1576,1205,1803,1811,41738,11024,30714,2818,1931,1931,2805,4041,2412,2854,1366,1502,1194,2081,693,1156,573,982,971,538,281,507,78,28622,32132,41349,18225,24716,36365,14398
