ACSSF,2019e1,nc,000,0034,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0034,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077905,44630,64075,48440,128630,187195,117805,97585,91050,16865,45175,13025,11460,74760,137210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0034,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857105,35595,49870,50680,118005,89635,151845,82495,76125,25995,71945,17585,4880,46635,35820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0034,0000024,153821,5558,7844,11434,18032,15651,18476,16800,13020,6238,9511,2934,2431,14705,11187,126231,4945,6861,8901,13311,13142,16088,14596,11747,4857,6612,2571,1966,11964,8670,14328,429,652,963,1400,1733,1875,1948,605,1230,293,251,298,1102,1549,1131,49,56,15,248,0,80,0,184,0,207,0,0,292,0,8695,17,200,1419,2629,429,322,170,286,0,1921,35,111,654,502,3436,118,75,136,444,347,111,86,198,151,478,77,56,693,466,3351815,141820,218215,289610,304530,357600,494850,348930,260140,105730,162895,53190,50705,311800,251790,153821,5558,7844,11434,18032,15651,18476,16800,13020,6238,40768,126231,4945,6861,8901,13311,13142,16088,14596,11747,4857,31783,14328,429,652,963,1400,1733,1875,1948,605,1230,3493,1131,49,56,15,248,0,80,0,184,0,499,12131,135,275,1555,3073,776,433,256,484,151,4993
ACSSF,2019e1,nc,000,0034,0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827245,80875,81280,114855,250965,221025,364980,185590,190510,45570,85785,42225,22185,85535,55860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0034,0000026,151948,3435,2587,3508,11978,13773,26176,20130,20136,14246,12066,5942,1799,8966,7206,130074,3200,2260,3441,11486,11817,21694,17239,17833,12448,9647,4066,1444,7796,5703,10469,144,162,0,187,1331,2796,1976,809,710,424,267,355,298,1010,6412,91,165,67,117,386,1564,374,1166,544,649,643,0,361,285,3179,0,0,0,85,165,70,314,143,301,1247,343,0,371,140,1814,0,0,0,103,74,52,227,185,243,99,623,0,140,68,3485300,68710,62755,102960,324990,302890,766715,404855,434845,313025,239400,115895,42150,147175,158930,151948,3435,2587,3508,11978,13773,26176,20130,20136,14246,35979,130074,3200,2260,3441,11486,11817,21694,17239,17833,12448,28656,10469,144,162,0,187,1331,2796,1976,809,710,2354,6412,91,165,67,117,386,1564,374,1166,544,1938,4993,0,0,0,188,239,122,541,328,544,3031
ACSSF,2019e1,nc,000,0034,0000027,166218,7369,5292,6175,13766,14678,23834,25141,19043,10986,9731,5212,2250,13842,8899,144362,6599,4155,5759,12176,12617,22484,22165,16778,9343,8044,3876,1966,12021,6379,13319,621,715,0,1435,1236,1148,2078,1214,747,1042,864,284,698,1237,2096,0,0,388,0,0,123,402,271,148,144,350,0,228,42,4406,32,422,0,0,389,0,441,731,748,300,122,0,335,886,2035,117,0,28,155,436,79,55,49,0,201,0,0,560,355,3968370,262105,156530,159560,377740,365635,670835,519165,456900,202400,187230,96930,43850,290570,178925,166218,7369,5292,6175,13766,14678,23834,25141,19043,10986,39934,144362,6599,4155,5759,12176,12617,22484,22165,16778,9343,32286,13319,621,715,0,1435,1236,1148,2078,1214,747,4125,2096,0,0,388,0,0,123,402,271,148,764,6441,149,422,28,155,825,79,496,780,748,2759
ACSSF,2019e1,nc,000,0034,0000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062500,63380,29645,77830,129950,194900,210855,76495,65895,8420,47520,57240,17235,33445,49690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0034,0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561570,106695,134250,192255,257660,314755,440080,342430,171285,76065,95055,30415,26460,212655,161515,99987,4187,4098,5823,7988,11205,16869,14349,8213,3540,23715,87416,3463,3070,5445,6848,10055,14486,12996,7454,3136,20463,9708,129,852,321,1140,827,1903,976,447,366,2747,670,57,0,57,0,45,106,329,0,0,76,2193,538,176,0,0,278,374,48,312,38,429
ACSSF,2019e1,nc,000,0034,0000030,236601,6632,4605,7447,16935,17578,33718,39212,31026,13356,16682,8304,3701,20485,16920,197199,6026,2975,6025,14614,15975,30353,35191,25045,11401,13348,7578,2813,13702,12153,22508,590,522,1105,1513,1252,2320,3203,4531,1101,1369,518,137,2085,2262,5431,16,682,78,168,0,640,77,356,149,288,76,0,1698,1203,6442,0,0,0,0,10,298,389,468,596,1289,132,720,1998,542,5021,0,426,239,640,341,107,352,626,109,388,0,31,1002,760,5529360,160075,128495,245670,528250,417455,893705,864245,640870,272155,346330,154595,73110,447155,357250,236601,6632,4605,7447,16935,17578,33718,39212,31026,13356,66092,197199,6026,2975,6025,14614,15975,30353,35191,25045,11401,49594,22508,590,522,1105,1513,1252,2320,3203,4531,1101,6371,5431,16,682,78,168,0,640,77,356,149,3265,11463,0,426,239,640,351,405,741,1094,705,6862
ACSSF,2019e1,nc,000,0034,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679020,106545,114955,151550,281910,220550,214215,150200,122250,28820,51035,31565,9815,74380,121230,54592,2594,3510,3870,8981,6904,6345,6439,4291,897,10761,48619,2303,2905,3498,8439,6333,5827,5837,3724,720,9033,4004,215,501,195,401,571,518,216,158,177,1052,20,0,0,0,20,0,0,0,0,0,0,1949,76,104,177,121,0,0,386,409,0,676
ACSSF,2019e1,nc,000,0034,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210620,55190,23325,65280,52315,124420,231315,189385,108860,65025,76695,30530,20970,74915,92395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0034,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138930,61630,60255,167050,279815,292830,334155,290450,221970,88160,98745,41540,13580,91635,97120,84430,2300,2222,4712,8341,12000,12857,11695,9203,3877,17223,74389,2141,1841,3383,7713,10441,11821,10541,7546,3579,15383,8251,91,277,1125,628,1559,877,1088,1133,298,1175,125,0,0,0,0,0,117,8,0,0,0,1665,68,104,204,0,0,42,58,524,0,665
ACSSF,2019e1,nc,000,0034,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3018010,131640,263450,220065,462580,425020,505735,232330,224085,106185,147050,49260,45060,102190,103365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0034,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0034,0000036,533479,20428,14400,17357,37200,53730,79303,71220,70536,36725,41472,15541,7449,35043,33075,447818,15493,10635,15475,29982,47280,68843,62208,60892,31168,33971,12369,6349,26422,26731,47716,3652,1631,1243,4788,4468,7131,4675,4338,1662,4482,1135,364,3901,4246,17134,427,792,447,1216,965,2384,2157,2342,1580,785,603,505,2271,660,11908,66,64,0,472,219,323,1628,1963,2163,1880,721,61,1372,976,8903,790,1278,192,742,798,622,552,1001,152,354,713,170,1077,462,14265605,553300,478335,467940,1304185,1495225,2380180,1894840,1837650,810510,907705,411490,207285,782360,734595,533479,20428,14400,17357,37200,53730,79303,71220,70536,36725,132580,447818,15493,10635,15475,29982,47280,68843,62208,60892,31168,105842,47716,3652,1631,1243,4788,4468,7131,4675,4338,1662,14128,17134,427,792,447,1216,965,2384,2157,2342,1580,4824,20811,856,1342,192,1214,1017,945,2180,2964,2315,7786
ACSSF,2019e1,nc,000,0034,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0034,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992875,114460,48545,69355,135085,97895,163530,85345,52285,37415,45120,7010,7595,69360,59870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2019e1,nc,000,0034,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179795,48090,47850,89320,183870,187025,349275,347955,273435,86915,152770,56735,32220,208020,116310,104668,2469,2183,4051,5436,8932,14854,15890,13529,6219,31105,91061,1676,2172,3540,5027,8352,12160,14241,12187,5575,26131,9277,500,0,210,409,429,2508,1427,923,296,2575,442,0,0,0,0,0,142,0,164,0,136,3888,293,11,301,0,151,44,222,255,348,2263
ACSSF,2019e1,nc,000,0034,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996335,128500,107560,121405,337355,253645,374830,213115,158495,44400,63995,40385,7505,54035,91105,95330,5162,4305,7173,14307,12179,16165,9328,8823,2724,15164,70011,3726,3677,5512,11069,8871,11972,6376,6523,1901,10384,15697,607,187,525,2385,2056,3008,2690,92,468,3679,117,0,0,0,0,0,117,0,0,0,0,9505,829,441,1136,853,1252,1068,262,2208,355,1101
ACSSF,2019e1,nc,000,0034,0000041,64794,1046,1327,1314,3928,6150,8468,10083,10220,5734,6971,1842,1329,3480,2902,49141,978,1319,1112,3268,4781,6698,8133,8245,3810,4348,1097,1182,1760,2410,4953,0,0,108,0,475,1063,906,716,652,168,185,0,565,115,5498,68,0,0,455,472,85,456,750,940,1150,406,0,622,94,3033,0,0,0,109,234,291,203,170,267,733,113,147,483,283,2169,0,8,94,96,188,331,385,339,65,572,41,0,50,0,1527680,20200,34795,22910,101290,183550,206425,263225,212710,114560,195550,32890,29155,70255,40160,64794,1046,1327,1314,3928,6150,8468,10083,10220,5734,16524,49141,978,1319,1112,3268,4781,6698,8133,8245,3810,10797,4953,0,0,108,0,475,1063,906,716,652,1033,5498,68,0,0,455,472,85,456,750,940,2272,5202,0,8,94,205,422,622,588,509,332,2422
