ACSSF,NC,050,00,0000033,,,,,37,097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37097,"Iredell County, North Carolina",,,
ACSSF,NC,050,00,0000034,,,,,37,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37101,"Johnston County, North Carolina",,,
ACSSF,NC,050,00,0000035,,,,,37,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37109,"Lincoln County, North Carolina",,,
ACSSF,NC,050,00,0000036,,,,,37,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37119,"Mecklenburg County, North Carolina",,,
ACSSF,NC,050,00,0000037,,,,,37,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37125,"Moore County, North Carolina",,,
ACSSF,NC,050,00,0000038,,,,,37,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37127,"Nash County, North Carolina",,,
ACSSF,NC,050,00,0000039,,,,,37,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37129,"New Hanover County, North Carolina",,,
ACSSF,NC,050,00,0000040,,,,,37,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37133,"Onslow County, North Carolina",,,
ACSSF,NC,050,00,0000041,,,,,37,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37135,"Orange County, North Carolina",,,
ACSSF,NC,050,00,0000042,,,,,37,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37147,"Pitt County, North Carolina",,,
ACSSF,NC,050,00,0000043,,,,,37,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37151,"Randolph County, North Carolina",,,
ACSSF,NC,050,00,0000044,,,,,37,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37155,"Robeson County, North Carolina",,,
ACSSF,NC,050,00,0000045,,,,,37,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37157,"Rockingham County, North Carolina",,,
ACSSF,NC,050,00,0000046,,,,,37,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37159,"Rowan County, North Carolina",,,
ACSSF,NC,050,00,0000047,,,,,37,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37161,"Rutherford County, North Carolina",,,
ACSSF,NC,050,00,0000048,,,,,37,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37171,"Surry County, North Carolina",,,
ACSSF,NC,050,00,0000049,,,,,37,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37179,"Union County, North Carolina",,,
ACSSF,NC,050,00,0000050,,,,,37,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37183,"Wake County, North Carolina",,,
ACSSF,NC,050,00,0000051,,,,,37,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37191,"Wayne County, North Carolina",,,
ACSSF,NC,050,00,0000052,,,,,37,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37193,"Wilkes County, North Carolina",,,
ACSSF,NC,050,00,0000053,,,,,37,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US37195,"Wilson County, North Carolina",,,
ACSSF,NC,160,00,0000054,,,,,37,,,02140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3702140,"Asheville city, North Carolina",,,
ACSSF,NC,160,00,0000055,,,,,37,,,10740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3710740,"Cary town, North Carolina",,,
ACSSF,NC,160,00,0000056,,,,,37,,,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3712000,"Charlotte city, North Carolina",,,
ACSSF,NC,160,00,0000057,,,,,37,,,14100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3714100,"Concord city, North Carolina",,,
ACSSF,NC,160,00,0000058,,,,,37,,,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3719000,"Durham city, North Carolina",,,
ACSSF,NC,160,00,0000059,,,,,37,,,22920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3722920,"Fayetteville city, North Carolina",,,
ACSSF,NC,160,00,0000060,,,,,37,,,25580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3725580,"Gastonia city, North Carolina",,,
ACSSF,NC,160,00,0000061,,,,,37,,,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3728000,"Greensboro city, North Carolina",,,
ACSSF,NC,160,00,0000062,,,,,37,,,28080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3728080,"Greenville city, North Carolina",,,
ACSSF,NC,160,00,0000063,,,,,37,,,31400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3731400,"High Point city, North Carolina",,,
ACSSF,NC,160,00,0000064,,,,,37,,,34200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3734200,"Jacksonville city, North Carolina",,,
ACSSF,NC,160,00,0000065,,,,,37,,,55000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3755000,"Raleigh city, North Carolina",,,
ACSSF,NC,160,00,0000066,,,,,37,,,74440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3774440,"Wilmington city, North Carolina",,,
ACSSF,NC,160,00,0000067,,,,,37,,,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3775000,"Winston-Salem city, North Carolina",,,
ACSSF,NC,312,00,0000068,,,,,37,,,02140,,,,,,,,,,11700,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US117003702140,"Asheville city, NC; Asheville, NC Metro Area",,,
ACSSF,NC,312,00,0000069,,,,,37,,,12000,,,,,,,,,,16740,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US167403712000,"Charlotte city, NC; Charlotte-Concord-Gastonia, NC-SC Metro Area",,,
ACSSF,NC,312,00,0000070,,,,,37,,,14100,,,,,,,,,,16740,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US167403714100,"Concord city, NC; Charlotte-Concord-Gastonia, NC-SC Metro Area",,,
ACSSF,NC,312,00,0000071,,,,,37,,,25580,,,,,,,,,,16740,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US167403725580,"Gastonia city, NC; Charlotte-Concord-Gastonia, NC-SC Metro Area",,,
ACSSF,NC,312,00,0000072,,,,,37,,,19000,,,,,,,,,,20500,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US205003719000,"Durham city, NC (part); Durham-Chapel Hill, NC Metro Area",,,
ACSSF,NC,312,00,0000073,,,,,37,,,22920,,,,,,,,,,22180,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US221803722920,"Fayetteville city, NC; Fayetteville, NC Metro Area",,,
ACSSF,NC,312,00,0000074,,,,,37,,,28000,,,,,,,,,,24660,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US246603728000,"Greensboro city, NC; Greensboro-High Point, NC Metro Area",,,
