ACSSF,2019m1,nc,000,0008,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3121,3980,3059,3121,749,3170,0,2179,311,659,1073,363,415,1672,1334,851,489,1703,58,1080,2304,1723,216,499,1323,198,179,1148,1295,236,135,620,232,489,742,196,3121,0,3121,3980,3059,3121
ACSSF,2019m1,nc,000,0008,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4403,4763,2599,4403,527,4233,0,3007,744,564,43,77,680,2539,951,321,107,1931,106,272,990,1245,216,181,304,216,150,268,560,216,377,232,216,216,235,216,4403,0,4403,4763,2599,4403
ACSSF,2019m1,nc,000,0008,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7578,6464,4928,7578,7507,5571,0,3502,734,1052,485,377,500,2988,1951,1192,388,3787,546,605,3006,2863,366,951,1701,456,421,1751,1504,321,1154,815,470,561,1011,341,7578,0,7578,6464,4928,7578
ACSSF,2019m1,nc,000,0008,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7231,6734,5417,7231,2334,7416,0,2473,739,312,839,181,1354,5278,1523,1398,698,4080,327,841,4726,2958,216,701,1207,516,489,2192,2455,204,672,1180,216,278,1945,665,7231,0,7231,6734,5417,7231
ACSSF,2019m1,nc,000,0008,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3576,4799,4229,3576,1114,3735,0,2263,557,1007,444,608,464,2777,1134,924,510,2775,239,231,2590,1467,210,811,1270,139,769,1390,1081,228,308,892,157,300,814,759,3576,0,3576,4799,4229,3576
ACSSF,2019m1,nc,000,0008,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6151,5831,3522,6151,4245,6443,0,2617,216,860,216,55,249,2659,1587,688,221,1691,476,432,2932,1713,282,514,1011,125,284,1438,1785,167,1510,374,228,103,534,1067,6151,0,6151,5831,3522,6151
ACSSF,2019m1,nc,000,0008,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3980,5279,5030,3980,1198,3818,0,3190,216,1371,44,185,1113,1957,1163,857,829,3158,833,101,3336,1388,216,180,840,216,388,1693,1201,151,898,229,252,271,537,97,3980,0,3980,5279,5030,3980
ACSSF,2019m1,nc,000,0008,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2301,2586,1433,2301,626,2170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2301,2586,1433,2301
ACSSF,2019m1,nc,000,0008,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3948,4176,3249,3948,1168,3764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3948,4176,3249,3948
ACSSF,2019m1,nc,000,0008,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4108,4541,3514,4108,1638,4211,0,2220,216,463,297,314,776,2449,1129,847,69,2615,122,171,2666,2110,216,485,782,204,624,2244,1907,157,693,162,581,216,322,189,4108,0,4108,4541,3514,4108
ACSSF,2019m1,nc,000,0008,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2959,3758,2025,2959,786,2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2959,3758,2025,2959
ACSSF,2019m1,nc,000,0008,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2115,2897,2099,2115,571,2091,0,2787,216,397,87,83,373,1895,443,385,123,1609,216,142,1013,1388,40,204,387,102,17,1221,1208,216,216,258,171,216,155,216,2115,0,2115,2897,2099,2115
ACSSF,2019m1,nc,000,0008,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7130,6498,4677,7130,2166,6682,0,3066,639,1031,233,155,767,3386,1754,1332,670,3470,1300,783,3039,2295,530,576,1776,274,971,1740,1350,483,1148,1227,662,2518,882,209,7130,0,7130,6498,4677,7130
ACSSF,2019m1,nc,000,0008,0000050,0,189,271,66,8583,2037,1016,216,216,794,657,86,535,662,1059,510,216,263,1110,216,336,1037,2316,397,484,798,216,80,322,274,1509,285,668,2000,747,7883,216,4454,782,5589,1392,7419,216,2368,684,1555,150,1673,7482,368,4827,267,923,120,216,58,136,849,2313,116,3903,1122,613,1709,970,2315,3420,940,421,1031,410,216,6265,172,1329,227,1492,635,1300,117,1185,216,217,400,216,216,4690,2445,1796,1076,758,808,2131,1896,144,131,244,216,216,216,1094,1003,299,643,682,216,707,12694,15330,0,15330,19472,11111,15330,4351,14440,0,8583,2037,2316,1509,668,2000,7883,4454,5589,1392,7419,2368,1555,7482,4827,923,2313,3903,1122,1709,2315,3420,1031,6265,1796,1076,808,2131,1896,15330,0,15330,19472,11111,15330
ACSSF,2019m1,nc,000,0008,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3639,5443,5005,3639,1530,3225,0,4350,904,568,176,196,592,2306,957,1077,256,2391,356,270,1620,1406,216,157,456,360,155,612,710,216,864,448,216,442,339,571,3639,0,3639,5443,5005,3639
