ACSSF,2019e1,nc,000,0174,0000054,89490,3333,1017,296,721,2047,896,1151,269,39,230,10459,2966,781,2185,5394,1251,4143,2099,577,1522,8799,1786,805,981,5583,2354,3229,1430,394,1036,1828,467,108,359,1123,621,502,238,27,211,9855,1968,1223,745,6655,4145,2510,1232,681,551,8499,1949,987,962,5582,3763,1819,968,274,694,6450,795,707,88,4781,3973,808,874,433,441,13627,2263,1577,686,8904,6298,2606,2460,1122,1338,26640,5575,5350,225,15774,14961,813,5291,3918,1373,89490,13792,3983,3983,0,7441,5405,2036,2368,2368,0,8799,1786,1020,766,5583,3497,2086,1430,1430,0,11683,2435,2133,302,7778,5192,2586,1470,1470,0,28576,5007,4276,731,19267,14980,4287,4302,4302,0,26640,5575,5496,79,15774,15353,421,5291,5291,0,89490,13792,3983,1077,2906,7441,2147,5294,2368,616,1752,8799,1786,805,981,5583,2354,3229,1430,394,1036,11683,2435,1331,1104,7778,4766,3012,1470,708,762,28576,5007,3271,1736,19267,14034,5233,4302,1829,2473,26640,5575,5350,225,15774,14961,813,5291,3918,1373
ACSSF,2019e1,nc,000,0174,0000055,170792,3826,1576,323,1253,1757,928,829,493,344,149,3621,883,207,676,2237,1270,967,501,154,347,3745,1315,310,1005,1988,1174,814,442,335,107,1062,376,127,249,578,135,443,108,60,48,7779,1973,1277,696,4816,2968,1848,990,718,272,7399,2323,1772,551,4010,3094,916,1066,521,545,8922,2547,1731,816,5080,3703,1377,1295,879,416,20814,5584,5315,269,11536,10273,1263,3694,2022,1672,113624,28518,27078,1440,72397,69939,2458,12709,8327,4382,170792,7447,2459,2334,125,3994,3180,814,994,936,58,3745,1315,1231,84,1988,1205,783,442,442,0,8841,2349,2127,222,5394,3445,1949,1098,1098,0,37135,10454,9843,611,20626,17544,3082,6055,6055,0,113624,28518,27598,920,72397,70539,1858,12709,12517,192,170792,7447,2459,530,1929,3994,2198,1796,994,498,496,3745,1315,310,1005,1988,1174,814,442,335,107,8841,2349,1404,945,5394,3103,2291,1098,778,320,37135,10454,8818,1636,20626,17070,3556,6055,3422,2633,113624,28518,27078,1440,72397,69939,2458,12709,8327,4382
ACSSF,2019e1,nc,000,0174,0000056,871229,40172,10439,1636,8803,27605,10540,17065,2128,770,1358,57394,21005,2356,18649,30411,11206,19205,5978,1778,4200,56812,20243,4520,15723,30605,13119,17486,5964,2179,3785,18864,8474,3002,5472,8567,3972,4595,1823,1068,755,76748,24593,5076,19517,44750,26022,18728,7405,2896,4509,77873,21662,9693,11969,48056,29108,18948,8155,4363,3792,67696,15884,9970,5914,42142,33660,8482,9670,4504,5166,120616,23164,15821,7343,82566,68833,13733,14886,7950,6936,355054,68842,66054,2788,249666,230867,18799,36546,23504,13042,871229,97566,31444,27902,3542,58016,35222,22794,8106,7786,320,56812,20243,18115,2128,30605,21102,9503,5964,5783,181,95612,33067,28545,4522,53317,34236,19081,9228,8910,318,266185,60710,55958,4752,172764,141354,31410,32711,31548,1163,355054,68842,67882,960,249666,236110,13556,36546,36350,196,871229,97566,31444,3992,27452,58016,21746,36270,8106,2548,5558,56812,20243,4520,15723,30605,13119,17486,5964,2179,3785,95612,33067,8078,24989,53317,29994,23323,9228,3964,5264,266185,60710,35484,25226,172764,131601,41163,32711,16817,15894,355054,68842,66054,2788,249666,230867,18799,36546,23504,13042
ACSSF,2019e1,nc,000,0174,0000057,94990,2667,817,161,656,1107,331,776,743,462,281,3344,633,249,384,2055,1056,999,656,232,424,7805,2482,297,2185,4313,1624,2689,1010,244,766,465,82,0,82,219,109,110,164,79,85,4383,1150,633,517,1921,1548,373,1312,1037,275,8967,2783,1696,1087,5543,3700,1843,641,511,130,8626,2608,2078,530,5295,5119,176,723,302,421,11250,2782,1885,897,6786,4948,1838,1682,887,795,47483,13693,11968,1725,29880,26049,3831,3910,2560,1350,94990,6011,1450,1450,0,3162,2613,549,1399,1358,41,7805,2482,2409,73,4313,2387,1926,1010,1010,0,4848,1232,1232,0,2140,1854,286,1476,1476,0,28843,8173,7448,725,17624,14688,2936,3046,2986,60,47483,13693,12638,1055,29880,26840,3040,3910,3910,0,94990,6011,1450,410,1040,3162,1387,1775,1399,694,705,7805,2482,297,2185,4313,1624,2689,1010,244,766,4848,1232,633,599,2140,1657,483,1476,1116,360,28843,8173,5659,2514,17624,13767,3857,3046,1700,1346,47483,13693,11968,1725,29880,26049,3831,3910,2560,1350
ACSSF,2019e1,nc,000,0174,0000058,268444,19884,4926,196,4730,13208,6718,6490,1750,713,1037,21044,8399,356,8043,11091,3201,7890,1554,387,1167,13138,4572,930,3642,6873,2814,4059,1693,273,1420,2915,731,0,731,1564,0,1564,620,574,46,25850,6463,2583,3880,16134,8246,7888,3253,1084,2169,18326,2836,1532,1304,12789,8969,3820,2701,1421,1280,23313,6700,2254,4446,14878,10118,4760,1735,846,889,32271,5091,3661,1430,23498,20335,3163,3682,2587,1095,111703,18906,18532,374,75836,70318,5518,16961,12778,4183,268444,40928,13325,11913,1412,24299,16456,7843,3304,3073,231,13138,4572,3723,849,6873,4305,2568,1693,1501,192,28765,7194,5873,1321,17698,11521,6177,3873,3873,0,73910,14627,13402,1225,51165,41865,9300,8118,8018,100,111703,18906,18759,147,75836,71207,4629,16961,16402,559,268444,40928,13325,552,12773,24299,9919,14380,3304,1100,2204,13138,4572,930,3642,6873,2814,4059,1693,273,1420,28765,7194,2583,4611,17698,8246,9452,3873,1658,2215,73910,14627,7447,7180,51165,39422,11743,8118,4854,3264,111703,18906,18532,374,75836,70318,5518,16961,12778,4183
ACSSF,2019e1,nc,000,0174,0000059,182156,15847,5394,1238,4156,9435,3016,6419,1018,763,255,21468,8246,1380,6866,10565,2888,7677,2657,921,1736,17061,6956,1735,5221,8290,3430,4860,1815,846,969,6184,2943,933,2010,2796,1870,926,445,305,140,21654,7635,4592,3043,12113,8131,3982,1906,1354,552,19501,5281,3682,1599,11436,8328,3108,2784,2000,784,15378,3795,2923,872,10006,7045,2961,1577,1023,554,24616,5848,4707,1141,15291,11860,3431,3477,2882,595,40447,6088,5329,759,26233,23188,3045,8126,6774,1352,182156,37315,13640,13440,200,20000,13617,6383,3675,3621,54,17061,6956,6397,559,8290,5879,2411,1815,1815,0,27838,10578,9924,654,14909,11300,3609,2351,2351,0,59495,14924,14671,253,36733,31434,5299,7838,7838,0,40447,6088,5897,191,26233,24035,2198,8126,8126,0,182156,37315,13640,2618,11022,20000,5904,14096,3675,1684,1991,17061,6956,1735,5221,8290,3430,4860,1815,846,969,27838,10578,5525,5053,14909,10001,4908,2351,1659,692,59495,14924,11312,3612,36733,27233,9500,7838,5905,1933,40447,6088,5329,759,26233,23188,3045,8126,6774,1352
ACSSF,2019e1,nc,000,0174,0000060,74854,2793,1120,191,929,1336,544,792,337,229,108,5402,1814,96,1718,2889,298,2591,699,180,519,6918,2743,389,2354,3745,1814,1931,430,99,331,2878,1385,289,1096,1405,647,758,88,88,0,8732,1730,548,1182,5379,2520,2859,1623,658,965,6032,1335,343,992,3706,1967,1739,991,668,323,5766,1272,972,300,4095,3883,212,399,221,178,10175,2173,1248,925,5884,3917,1967,2118,1505,613,26158,5160,4974,186,16339,14134,2205,4659,2887,1772,74854,8195,2934,2875,59,4225,2961,1264,1036,1036,0,6918,2743,2743,0,3745,2745,1000,430,430,0,11610,3115,2715,400,6784,5066,1718,1711,1711,0,21973,4780,4214,566,13685,11527,2158,3508,3508,0,26158,5160,5063,97,16339,14666,1673,4659,4659,0,74854,8195,2934,287,2647,4225,842,3383,1036,409,627,6918,2743,389,2354,3745,1814,1931,430,99,331,11610,3115,837,2278,6784,3167,3617,1711,746,965,21973,4780,2563,2217,13685,9767,3918,3508,2394,1114,26158,5160,4974,186,16339,14134,2205,4659,2887,1772
ACSSF,2019e1,nc,000,0174,0000061,279995,22946,7065,1059,6006,14315,6440,7875,1566,322,1244,32381,11840,1137,10703,16055,6627,9428,4486,826,3660,20195,6649,283,6366,11651,5828,5823,1895,699,1196,7828,2144,0,2144,4250,591,3659,1434,315,1119,23041,5906,3607,2299,14746,9385,5361,2389,1050,1339,24264,7262,4067,3195,14145,9730,4415,2857,1230,1627,24851,5313,4314,999,16558,12290,4268,2980,1325,1655,36809,5947,3889,2058,25828,19109,6719,5034,2294,2740,87680,14432,12715,1717,56626,50672,5954,16622,10590,6032,279995,55327,18905,18330,575,30370,23656,6714,6052,5803,249,20195,6649,5881,768,11651,8496,3155,1895,1764,131,30869,8050,7914,136,18996,13445,5551,3823,3823,0,85924,18522,17743,779,56531,47454,9077,10871,10871,0,87680,14432,13999,433,56626,53181,3445,16622,16580,42,279995,55327,18905,2196,16709,30370,13067,17303,6052,1148,4904,20195,6649,283,6366,11651,5828,5823,1895,699,1196,30869,8050,3607,4443,18996,9976,9020,3823,1365,2458,85924,18522,12270,6252,56531,41129,15402,10871,4849,6022,87680,14432,12715,1717,56626,50672,5954,16622,10590,6032
ACSSF,2019e1,nc,000,0174,0000062,86925,8670,1252,481,771,6846,5236,1610,572,327,245,11791,3091,522,2569,8265,4840,3425,435,106,329,4981,327,0,327,3368,2328,1040,1286,373,913,1713,522,27,495,852,369,483,339,339,0,10120,1610,814,796,7421,5436,1985,1089,512,577,10195,1908,958,950,7526,5403,2123,761,639,122,8341,2706,2471,235,5317,4843,474,318,90,228,9987,1860,1585,275,7153,5373,1780,974,432,542,21127,3294,3014,280,13744,12747,997,4089,3447,642,86925,20461,4343,4343,0,15111,12146,2965,1007,1007,0,4981,327,327,0,3368,2989,379,1286,1286,0,11833,2132,2132,0,8273,6706,1567,1428,1428,0,28523,6474,6239,235,19996,18077,1919,2053,2053,0,21127,3294,3149,145,13744,13333,411,4089,3853,236,86925,20461,4343,1003,3340,15111,10076,5035,1007,433,574,4981,327,0,327,3368,2328,1040,1286,373,913,11833,2132,841,1291,8273,5805,2468,1428,851,577,28523,6474,5014,1460,19996,15619,4377,2053,1161,892,21127,3294,3014,280,13744,12747,997,4089,3447,642
ACSSF,2019e1,nc,000,0174,0000063,106864,6956,3341,82,3259,3592,989,2603,23,0,23,9560,3411,41,3370,4245,698,3547,1904,790,1114,9041,2022,394,1628,5935,2990,2945,1084,533,551,2900,1049,454,595,1522,501,1021,329,157,172,14841,4369,1175,3194,8188,4270,3918,2284,740,1544,8615,2040,1291,749,5607,3872,1735,968,583,385,12233,2402,1814,588,7615,4942,2673,2216,653,1563,12567,2531,2231,300,7174,6370,804,2862,1349,1513,30151,5500,5258,242,19641,17944,1697,5010,3605,1405,106864,16516,6752,5938,814,7837,4863,2974,1927,1927,0,9041,2022,1883,139,5935,3766,2169,1084,1084,0,17741,5418,5224,194,9710,6367,3343,2613,2613,0,33415,6973,6816,157,20396,16501,3895,6046,6046,0,30151,5500,5500,0,19641,18694,947,5010,5010,0,106864,16516,6752,123,6629,7837,1687,6150,1927,790,1137,9041,2022,394,1628,5935,2990,2945,1084,533,551,17741,5418,1629,3789,9710,4771,4939,2613,897,1716,33415,6973,5336,1637,20396,15184,5212,6046,2585,3461,30151,5500,5258,242,19641,17944,1697,5010,3605,1405
ACSSF,2019e1,nc,000,0174,0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46971,5846,2153,1753,400,3427,2896,531,266,266,0,8186,4879,4879,0,2998,2401,597,309,309,0,5243,2143,2143,0,2971,2552,419,129,129,0,16438,4111,4074,37,11099,8961,2138,1228,1228,0,11258,2135,1887,248,6380,5449,931,2743,2743,0,46971,5846,2153,1092,1061,3427,1634,1793,266,198,68,8186,4879,3629,1250,2998,2180,818,309,121,188,5243,2143,1846,297,2971,2480,491,129,101,28,16438,4111,3472,639,11099,8132,2967,1228,1144,84,11258,2135,1887,248,6380,5345,1035,2743,2567,176
ACSSF,2019e1,nc,000,0174,0000065,453282,25805,5457,573,4884,19026,9659,9367,1322,280,1042,23796,8407,642,7765,12568,6750,5818,2821,495,2326,28963,9740,1530,8210,16008,7884,8124,3215,1309,1906,8719,2735,140,2595,4494,2533,1961,1490,472,1018,41908,10892,2773,8119,26769,15125,11644,4247,2052,2195,31014,6498,3305,3193,19366,14319,5047,5150,2220,2930,30644,9104,4508,4596,18491,13678,4813,3049,2385,664,56778,10324,9700,624,41698,36405,5293,4756,2819,1937,205655,38594,35433,3161,139113,128348,10765,27948,19963,7985,453282,49601,13864,13864,0,31594,23474,8120,4143,3761,382,28963,9740,9241,499,16008,11902,4106,3215,3215,0,50627,13627,12205,1422,31263,22370,8893,5737,5737,0,118436,25926,23423,2503,79555,68142,11413,12955,12828,127,205655,38594,37032,1562,139113,131537,7576,27948,27785,163,453282,49601,13864,1215,12649,31594,16409,15185,4143,775,3368,28963,9740,1530,8210,16008,7884,8124,3215,1309,1906,50627,13627,2913,10714,31263,17658,13605,5737,2524,3213,118436,25926,17513,8413,79555,64402,15153,12955,7424,5531,205655,38594,35433,3161,139113,128348,10765,27948,19963,7985
ACSSF,2019e1,nc,000,0174,0000066,118354,13538,3220,115,3105,9245,5548,3697,1073,143,930,10538,3248,664,2584,6394,3818,2576,896,282,614,12215,4422,250,4172,6111,2287,3824,1682,959,723,2341,1090,0,1090,983,277,706,268,58,210,10182,1165,908,257,7039,4403,2636,1978,1069,909,11190,1410,1016,394,8548,5766,2782,1232,880,352,7410,989,616,373,4343,3161,1182,2078,1768,310,10123,1110,571,539,6908,5878,1030,2105,1776,329,40817,6121,5722,399,24187,22753,1434,10509,8239,2270,118354,24076,6468,6468,0,15639,13258,2381,1969,1711,258,12215,4422,4422,0,6111,4495,1616,1682,1682,0,12523,2255,2185,70,8022,6070,1952,2246,2246,0,28723,3509,2937,572,19799,16414,3385,5415,5415,0,40817,6121,5980,141,24187,22821,1366,10509,10509,0,118354,24076,6468,779,5689,15639,9366,6273,1969,425,1544,12215,4422,250,4172,6111,2287,3824,1682,959,723,12523,2255,908,1347,8022,4680,3342,2246,1127,1119,28723,3509,2203,1306,19799,14805,4994,5415,4424,991,40817,6121,5722,399,24187,22753,1434,10509,8239,2270
ACSSF,2019e1,nc,000,0174,0000067,237491,16551,5034,563,4471,10593,3299,7294,924,801,123,30188,14512,1652,12860,12905,3920,8985,2771,1506,1265,20809,8257,2333,5924,10909,4326,6583,1643,769,874,4597,1583,929,654,2466,1714,752,548,221,327,28682,8033,2653,5380,16962,8829,8133,3687,2018,1669,24374,7396,4095,3301,13807,9381,4426,3171,2117,1054,15097,3933,2371,1562,10007,7108,2899,1157,817,340,33279,7452,6323,1129,20862,17188,3674,4965,3099,1866,63914,9239,8670,569,41007,37745,3262,13668,9154,4514,237491,46739,19546,18483,1063,23498,14965,8533,3695,3695,0,20809,8257,7993,264,10909,7253,3656,1643,1643,0,33279,9616,8717,899,19428,12854,6574,4235,4235,0,72750,18781,17472,1309,44676,36899,7777,9293,9293,0,63914,9239,9239,0,41007,38670,2337,13668,13298,370,237491,46739,19546,2215,17331,23498,7219,16279,3695,2307,1388,20809,8257,2333,5924,10909,4326,6583,1643,769,874,33279,9616,3582,6034,19428,10543,8885,4235,2239,1996,72750,18781,12789,5992,44676,33677,10999,9293,6033,3260,63914,9239,8670,569,41007,37745,3262,13668,9154,4514
ACSSF,2019e1,nc,000,0174,0000068,89490,3333,1017,296,721,2047,896,1151,269,39,230,10459,2966,781,2185,5394,1251,4143,2099,577,1522,8799,1786,805,981,5583,2354,3229,1430,394,1036,1828,467,108,359,1123,621,502,238,27,211,9855,1968,1223,745,6655,4145,2510,1232,681,551,8499,1949,987,962,5582,3763,1819,968,274,694,6450,795,707,88,4781,3973,808,874,433,441,13627,2263,1577,686,8904,6298,2606,2460,1122,1338,26640,5575,5350,225,15774,14961,813,5291,3918,1373,89490,13792,3983,3983,0,7441,5405,2036,2368,2368,0,8799,1786,1020,766,5583,3497,2086,1430,1430,0,11683,2435,2133,302,7778,5192,2586,1470,1470,0,28576,5007,4276,731,19267,14980,4287,4302,4302,0,26640,5575,5496,79,15774,15353,421,5291,5291,0,89490,13792,3983,1077,2906,7441,2147,5294,2368,616,1752,8799,1786,805,981,5583,2354,3229,1430,394,1036,11683,2435,1331,1104,7778,4766,3012,1470,708,762,28576,5007,3271,1736,19267,14034,5233,4302,1829,2473,26640,5575,5350,225,15774,14961,813,5291,3918,1373
ACSSF,2019e1,nc,000,0174,0000069,871229,40172,10439,1636,8803,27605,10540,17065,2128,770,1358,57394,21005,2356,18649,30411,11206,19205,5978,1778,4200,56812,20243,4520,15723,30605,13119,17486,5964,2179,3785,18864,8474,3002,5472,8567,3972,4595,1823,1068,755,76748,24593,5076,19517,44750,26022,18728,7405,2896,4509,77873,21662,9693,11969,48056,29108,18948,8155,4363,3792,67696,15884,9970,5914,42142,33660,8482,9670,4504,5166,120616,23164,15821,7343,82566,68833,13733,14886,7950,6936,355054,68842,66054,2788,249666,230867,18799,36546,23504,13042,871229,97566,31444,27902,3542,58016,35222,22794,8106,7786,320,56812,20243,18115,2128,30605,21102,9503,5964,5783,181,95612,33067,28545,4522,53317,34236,19081,9228,8910,318,266185,60710,55958,4752,172764,141354,31410,32711,31548,1163,355054,68842,67882,960,249666,236110,13556,36546,36350,196,871229,97566,31444,3992,27452,58016,21746,36270,8106,2548,5558,56812,20243,4520,15723,30605,13119,17486,5964,2179,3785,95612,33067,8078,24989,53317,29994,23323,9228,3964,5264,266185,60710,35484,25226,172764,131601,41163,32711,16817,15894,355054,68842,66054,2788,249666,230867,18799,36546,23504,13042
ACSSF,2019e1,nc,000,0174,0000070,94990,2667,817,161,656,1107,331,776,743,462,281,3344,633,249,384,2055,1056,999,656,232,424,7805,2482,297,2185,4313,1624,2689,1010,244,766,465,82,0,82,219,109,110,164,79,85,4383,1150,633,517,1921,1548,373,1312,1037,275,8967,2783,1696,1087,5543,3700,1843,641,511,130,8626,2608,2078,530,5295,5119,176,723,302,421,11250,2782,1885,897,6786,4948,1838,1682,887,795,47483,13693,11968,1725,29880,26049,3831,3910,2560,1350,94990,6011,1450,1450,0,3162,2613,549,1399,1358,41,7805,2482,2409,73,4313,2387,1926,1010,1010,0,4848,1232,1232,0,2140,1854,286,1476,1476,0,28843,8173,7448,725,17624,14688,2936,3046,2986,60,47483,13693,12638,1055,29880,26840,3040,3910,3910,0,94990,6011,1450,410,1040,3162,1387,1775,1399,694,705,7805,2482,297,2185,4313,1624,2689,1010,244,766,4848,1232,633,599,2140,1657,483,1476,1116,360,28843,8173,5659,2514,17624,13767,3857,3046,1700,1346,47483,13693,11968,1725,29880,26049,3831,3910,2560,1350
ACSSF,2019e1,nc,000,0174,0000071,74854,2793,1120,191,929,1336,544,792,337,229,108,5402,1814,96,1718,2889,298,2591,699,180,519,6918,2743,389,2354,3745,1814,1931,430,99,331,2878,1385,289,1096,1405,647,758,88,88,0,8732,1730,548,1182,5379,2520,2859,1623,658,965,6032,1335,343,992,3706,1967,1739,991,668,323,5766,1272,972,300,4095,3883,212,399,221,178,10175,2173,1248,925,5884,3917,1967,2118,1505,613,26158,5160,4974,186,16339,14134,2205,4659,2887,1772,74854,8195,2934,2875,59,4225,2961,1264,1036,1036,0,6918,2743,2743,0,3745,2745,1000,430,430,0,11610,3115,2715,400,6784,5066,1718,1711,1711,0,21973,4780,4214,566,13685,11527,2158,3508,3508,0,26158,5160,5063,97,16339,14666,1673,4659,4659,0,74854,8195,2934,287,2647,4225,842,3383,1036,409,627,6918,2743,389,2354,3745,1814,1931,430,99,331,11610,3115,837,2278,6784,3167,3617,1711,746,965,21973,4780,2563,2217,13685,9767,3918,3508,2394,1114,26158,5160,4974,186,16339,14134,2205,4659,2887,1772
ACSSF,2019e1,nc,000,0174,0000072,267950,19572,4814,84,4730,13008,6518,6490,1750,713,1037,21044,8399,356,8043,11091,3201,7890,1554,387,1167,13138,4572,930,3642,6873,2814,4059,1693,273,1420,2915,731,0,731,1564,0,1564,620,574,46,25850,6463,2583,3880,16134,8246,7888,3253,1084,2169,18326,2836,1532,1304,12789,8969,3820,2701,1421,1280,23313,6700,2254,4446,14878,10118,4760,1735,846,889,32271,5091,3661,1430,23498,20335,3163,3682,2587,1095,111521,18906,18532,374,75654,70136,5518,16961,12778,4183,267950,40616,13213,11801,1412,24099,16256,7843,3304,3073,231,13138,4572,3723,849,6873,4305,2568,1693,1501,192,28765,7194,5873,1321,17698,11521,6177,3873,3873,0,73910,14627,13402,1225,51165,41865,9300,8118,8018,100,111521,18906,18759,147,75654,71025,4629,16961,16402,559,267950,40616,13213,440,12773,24099,9719,14380,3304,1100,2204,13138,4572,930,3642,6873,2814,4059,1693,273,1420,28765,7194,2583,4611,17698,8246,9452,3873,1658,2215,73910,14627,7447,7180,51165,39422,11743,8118,4854,3264,111521,18906,18532,374,75654,70136,5518,16961,12778,4183
ACSSF,2019e1,nc,000,0174,0000073,182156,15847,5394,1238,4156,9435,3016,6419,1018,763,255,21468,8246,1380,6866,10565,2888,7677,2657,921,1736,17061,6956,1735,5221,8290,3430,4860,1815,846,969,6184,2943,933,2010,2796,1870,926,445,305,140,21654,7635,4592,3043,12113,8131,3982,1906,1354,552,19501,5281,3682,1599,11436,8328,3108,2784,2000,784,15378,3795,2923,872,10006,7045,2961,1577,1023,554,24616,5848,4707,1141,15291,11860,3431,3477,2882,595,40447,6088,5329,759,26233,23188,3045,8126,6774,1352,182156,37315,13640,13440,200,20000,13617,6383,3675,3621,54,17061,6956,6397,559,8290,5879,2411,1815,1815,0,27838,10578,9924,654,14909,11300,3609,2351,2351,0,59495,14924,14671,253,36733,31434,5299,7838,7838,0,40447,6088,5897,191,26233,24035,2198,8126,8126,0,182156,37315,13640,2618,11022,20000,5904,14096,3675,1684,1991,17061,6956,1735,5221,8290,3430,4860,1815,846,969,27838,10578,5525,5053,14909,10001,4908,2351,1659,692,59495,14924,11312,3612,36733,27233,9500,7838,5905,1933,40447,6088,5329,759,26233,23188,3045,8126,6774,1352
ACSSF,2019e1,nc,000,0174,0000074,279995,22946,7065,1059,6006,14315,6440,7875,1566,322,1244,32381,11840,1137,10703,16055,6627,9428,4486,826,3660,20195,6649,283,6366,11651,5828,5823,1895,699,1196,7828,2144,0,2144,4250,591,3659,1434,315,1119,23041,5906,3607,2299,14746,9385,5361,2389,1050,1339,24264,7262,4067,3195,14145,9730,4415,2857,1230,1627,24851,5313,4314,999,16558,12290,4268,2980,1325,1655,36809,5947,3889,2058,25828,19109,6719,5034,2294,2740,87680,14432,12715,1717,56626,50672,5954,16622,10590,6032,279995,55327,18905,18330,575,30370,23656,6714,6052,5803,249,20195,6649,5881,768,11651,8496,3155,1895,1764,131,30869,8050,7914,136,18996,13445,5551,3823,3823,0,85924,18522,17743,779,56531,47454,9077,10871,10871,0,87680,14432,13999,433,56626,53181,3445,16622,16580,42,279995,55327,18905,2196,16709,30370,13067,17303,6052,1148,4904,20195,6649,283,6366,11651,5828,5823,1895,699,1196,30869,8050,3607,4443,18996,9976,9020,3823,1365,2458,85924,18522,12270,6252,56531,41129,15402,10871,4849,6022,87680,14432,12715,1717,56626,50672,5954,16622,10590,6032
ACSSF,2019e1,nc,000,0174,0000075,102379,6956,3341,82,3259,3592,989,2603,23,0,23,9560,3411,41,3370,4245,698,3547,1904,790,1114,9041,2022,394,1628,5935,2990,2945,1084,533,551,2900,1049,454,595,1522,501,1021,329,157,172,14287,4369,1175,3194,7670,3752,3918,2248,704,1544,8615,2040,1291,749,5607,3872,1735,968,583,385,12002,2260,1672,588,7526,4853,2673,2216,653,1563,11552,2273,1973,300,6417,5671,746,2862,1349,1513,27466,4619,4377,242,17901,16265,1636,4946,3605,1341,102379,16516,6752,5938,814,7837,4863,2974,1927,1927,0,9041,2022,1883,139,5935,3766,2169,1084,1084,0,17187,5418,5224,194,9192,5849,3343,2577,2577,0,32169,6573,6416,157,19550,15655,3895,6046,6046,0,27466,4619,4619,0,17901,17015,886,4946,4946,0,102379,16516,6752,123,6629,7837,1687,6150,1927,790,1137,9041,2022,394,1628,5935,2990,2945,1084,533,551,17187,5418,1629,3789,9192,4253,4939,2577,861,1716,32169,6573,4936,1637,19550,14396,5154,6046,2585,3461,27466,4619,4377,242,17901,16265,1636,4946,3605,1341
ACSSF,2019e1,nc,000,0174,0000076,86925,8670,1252,481,771,6846,5236,1610,572,327,245,11791,3091,522,2569,8265,4840,3425,435,106,329,4981,327,0,327,3368,2328,1040,1286,373,913,1713,522,27,495,852,369,483,339,339,0,10120,1610,814,796,7421,5436,1985,1089,512,577,10195,1908,958,950,7526,5403,2123,761,639,122,8341,2706,2471,235,5317,4843,474,318,90,228,9987,1860,1585,275,7153,5373,1780,974,432,542,21127,3294,3014,280,13744,12747,997,4089,3447,642,86925,20461,4343,4343,0,15111,12146,2965,1007,1007,0,4981,327,327,0,3368,2989,379,1286,1286,0,11833,2132,2132,0,8273,6706,1567,1428,1428,0,28523,6474,6239,235,19996,18077,1919,2053,2053,0,21127,3294,3149,145,13744,13333,411,4089,3853,236,86925,20461,4343,1003,3340,15111,10076,5035,1007,433,574,4981,327,0,327,3368,2328,1040,1286,373,913,11833,2132,841,1291,8273,5805,2468,1428,851,577,28523,6474,5014,1460,19996,15619,4377,2053,1161,892,21127,3294,3014,280,13744,12747,997,4089,3447,642
ACSSF,2019e1,nc,000,0174,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46971,5846,2153,1753,400,3427,2896,531,266,266,0,8186,4879,4879,0,2998,2401,597,309,309,0,5243,2143,2143,0,2971,2552,419,129,129,0,16438,4111,4074,37,11099,8961,2138,1228,1228,0,11258,2135,1887,248,6380,5449,931,2743,2743,0,46971,5846,2153,1092,1061,3427,1634,1793,266,198,68,8186,4879,3629,1250,2998,2180,818,309,121,188,5243,2143,1846,297,2971,2480,491,129,101,28,16438,4111,3472,639,11099,8132,2967,1228,1144,84,11258,2135,1887,248,6380,5345,1035,2743,2567,176
ACSSF,2019e1,nc,000,0174,0000078,167687,3826,1576,323,1253,1757,928,829,493,344,149,3567,883,207,676,2237,1270,967,447,100,347,3745,1315,310,1005,1988,1174,814,442,335,107,1062,376,127,249,578,135,443,108,60,48,7678,1973,1277,696,4816,2968,1848,889,718,171,7163,2323,1772,551,4010,3094,916,830,521,309,8862,2547,1731,816,5080,3703,1377,1235,819,416,20317,5584,5315,269,11417,10154,1263,3316,1777,1539,111467,28308,26868,1440,71363,68905,2458,11796,7646,4150,167687,7393,2459,2334,125,3994,3180,814,940,882,58,3745,1315,1231,84,1988,1205,783,442,442,0,8740,2349,2127,222,5394,3445,1949,997,997,0,36342,10454,9843,611,20507,17425,3082,5381,5381,0,111467,28308,27388,920,71363,69505,1858,11796,11604,192,167687,7393,2459,530,1929,3994,2198,1796,940,444,496,3745,1315,310,1005,1988,1174,814,442,335,107,8740,2349,1404,945,5394,3103,2291,997,778,219,36342,10454,8818,1636,20507,16951,3556,5381,3117,2264,111467,28308,26868,1440,71363,68905,2458,11796,7646,4150
